"group","date","cum_I","Incidence","imported","Rt"
"BGR",2020-09-09,0,0,0,1.62
"BGR",2020-09-10,0,0,0,1.62
"BGR",2020-09-11,0,0,0,1.62
"BGR",2020-09-12,0,0,0,1.62
"BGR",2020-09-13,0,0,0,1.62
"BGR",2020-09-14,0,0,0,1.62
"BGR",2020-09-15,0,0,0,1.62
"BGR",2020-09-16,0,0,0,1.62
"BGR",2020-09-17,0,0,0,1.62
"BGR",2020-09-18,0,0,0,1.62
"BGR",2020-09-19,0,0,0,1.62
"BGR",2020-09-20,0,0,0,1.62
"BGR",2020-09-21,0,0,0,1.62
"BGR",2020-09-22,0,0,0,1.62
"BGR",2020-09-23,0,0.000368456432297568,0.000368456432297568,1.62
"BGR",2020-09-24,1.73063561493593e-06,0.000751802658506415,0.000750072022891479,1.62
"BGR",2020-09-25,3.06140084470747e-05,0.00111437512259366,0.00108549174976152,1.62
"BGR",2020-09-26,0.000161621983775142,0.0015328192390738,0.00140181126374574,1.62
"BGR",2020-09-27,0.000508329534348125,0.00197311288735122,0.00162640533677824,1.62
"BGR",2020-09-28,0.00119248364839905,0.00270722201145813,0.0020230678974072,1.62
"BGR",2020-09-29,0.00232485018650936,0.00355026470828243,0.00241789817017212,1.62
"BGR",2020-09-30,0.00401495824226538,0.00487623455583609,0.00318612650008007,1.62
"BGR",2020-10-01,0.00639794953315954,0.00514887283030638,0.00276588153941222,1.62
"BGR",2020-10-02,0.00965878435244312,0.0070248703532781,0.00376403553399452,1.62
"BGR",2020-10-03,0.0139853661325522,0.00987156723917405,0.00554498545906501,1.62
"BGR",2020-10-04,0.0195576741118626,0.0120940434625976,0.00652173548328722,1.62
"BGR",2020-10-05,0.0266908393908716,0.0147829520407668,0.00764978676175773,1.62
"BGR",2020-10-06,0.0358797716555898,0.0179374561716272,0.008748523906909,1.62
"BGR",2020-10-07,0.0476864481824236,0.0219158260133362,0.0101091494865024,1.62
"BGR",2020-10-08,0.0626661620937499,0.0259070224097814,0.0109273084984551,1.62
"BGR",2020-10-09,0.0813924740669752,0.0305633279872928,0.0118370160140675,1.62
"BGR",2020-10-10,0.104486690258543,0.0356959200669966,0.0126017038754286,1.62
"BGR",2020-10-11,0.132605369190511,0.0415837926045122,0.0134651136725447,1.62
"BGR",2020-10-12,0.166437193873638,0.0484766771205378,0.0146448524374102,1.62
"BGR",2020-10-13,0.206722250047395,0.0561836694401939,0.0158986132664376,1.62
"BGR",2020-10-14,0.254298151609561,0.0712955721285511,0.0237196705663847,1.62
"BGR",2020-10-15,0.310171301155799,0.085725522924492,0.0298523733782538,1.62
"BGR",2020-10-16,0.375898068246538,0.101936546194334,0.0362097791035953,1.62
"BGR",2020-10-17,0.45391446889551,0.120470904431049,0.0424545037820773,1.62
"BGR",2020-10-18,0.547261311743993,0.142044675397932,0.0486978325494488,1.62
"BGR",2020-10-19,0.659193804032895,0.168754411175189,0.0568219188862874,1.62
"BGR",2020-10-20,0.793074957139901,0.200959916630342,0.0670787635233361,1.62
"BGR",2020-10-21,0.952610858403227,0.241991556275572,0.0824556550122466,1.62
"BGR",2020-10-22,1.14227604339896,0.286688335704689,0.0970231507089532,1.62
"BGR",2020-10-23,1.36778539135454,0.339309954300915,0.113800606345339,1.62
"BGR",2020-10-24,1.63624006072655,0.396431761201903,0.127977091829888,1.62
"BGR",2020-10-25,1.95585981232921,0.462802890911656,0.143183139309004,1.62
"BGR",2020-10-26,2.33562200926221,0.539613135305611,0.159850938372603,1.62
"BGR",2020-10-27,2.78507625133242,0.627132128582393,0.177677886512188,1.62
"BGR",2020-10-28,3.31461696094803,0.750415142991,0.220874433375391,1.62
"BGR",2020-10-29,3.93604428134329,0.881530229425886,0.260102909030622,1.62
"BGR",2020-10-30,4.66425000930399,1.02413136096424,0.295925633003539,1.62
"BGR",2020-10-31,5.51864471178979,1.18851971445371,0.334125011967907,1.62
"BGR",2020-11-01,6.52200001663875,1.14957559542326,0.146220290574298,1.62
"BGR",2020-11-02,7.69772110157501,1.33432353176907,0.158602446832808,1.62
"BGR",2020-11-03,9.05713220013251,1.53398934077482,0.174578242217332,1.62
"BGR",2020-11-04,10.5965869896846,1.73920400367432,0.199749214122273,1.62
"BGR",2020-11-05,12.3176796402803,1.94291641273663,0.22182376214086,1.62
"BGR",2020-11-06,14.2390132473122,2.16751645672648,0.246182849694605,1.62
"BGR",2020-11-07,16.3911630056471,2.41651288022559,0.264363121890684,1.62
"BGR",2020-11-08,18.8073685992113,2.70070276757202,0.284497174007805,1.62
"BGR",2020-11-09,21.5194710426156,3.01522944141142,0.303126998007119,1.62
"BGR",2020-11-10,24.5591849173674,3.36398951525826,0.324275640506506,1.62
"BGR",2020-11-11,27.9609907219769,3.77215362126849,0.370347816658924,1.62
"BGR",2020-11-12,31.7639533047416,4.19919155185382,0.39622896908915,1.62
"BGR",2020-11-13,36.0133740737734,4.6697828570178,0.420362087985998,1.62
"BGR",2020-11-14,40.7609859812172,5.19099612125299,0.44338421380924,1.62
"BGR",2020-11-15,46.0627646905728,5.76135915219813,0.459580442842505,1.62
"BGR",2020-11-16,51.977882989991,6.39213613840449,0.477017838986251,1.62
"BGR",2020-11-17,58.5694974184624,7.08452871733091,0.492914288859498,1.62
"BGR",2020-11-18,65.9058323592581,7.85500251560122,0.518667574805545,1.62
"BGR",2020-11-19,74.0616676417681,8.68487738036243,0.529042097852396,1.62
"BGR",2020-11-20,83.1196792148183,9.59773904312573,0.539727470075576,1.62
"BGR",2020-11-21,93.1707862458693,10.5970496292561,0.545942598205056,1.62
