"group","date","cum_I","Incidence","imported","Rt"
"NOR",2020-09-09,0,0,0,1.05
"NOR",2020-09-10,0,0,0,1.05
"NOR",2020-09-11,0,0,0,1.05
"NOR",2020-09-12,0,0,0,1.05
"NOR",2020-09-13,0,0,0,1.05
"NOR",2020-09-14,0,0,0,1.05
"NOR",2020-09-15,0,0,0,1.05
"NOR",2020-09-16,0,0,0,1.05
"NOR",2020-09-17,0,0,0,1.05
"NOR",2020-09-18,0,0,0,1.05
"NOR",2020-09-19,0,0,0,1.05
"NOR",2020-09-20,0,0,0,1.05
"NOR",2020-09-21,0,0,0,1.05
"NOR",2020-09-22,0,0,0,1.05
"NOR",2020-09-23,0,0.000473616352057828,0.000473616352057828,1.05
"NOR",2020-09-24,1.44185127966335e-06,0.00096558942511167,0.000964147573832007,1.05
"NOR",2020-09-25,2.55031868058369e-05,0.00141935966022939,0.00139529832470321,1.05
"NOR",2020-09-26,0.000134575695552,0.00191097004346647,0.00180189753472031,1.05
"NOR",2020-09-27,0.000422564285285763,0.00237858084176479,0.00209059225203103,1.05
"NOR",2020-09-28,0.000987574873570748,0.00316547553758863,0.00260046494930365,1.05
"NOR",2020-09-29,0.00191254164000174,0.00403294917798346,0.00310798241155248,1.05
"NOR",2020-09-30,0.00326995727918251,0.00545288386252832,0.00409546822334755,1.05
"NOR",2020-10-01,0.00514260624426922,0.00647981604161256,0.00460716707652585,1.05
"NOR",2020-10-02,0.00764713259089617,0.00877433231625577,0.00626980596962882,1.05
"NOR",2020-10-03,0.0109337526531227,0.0125229789166437,0.00923635885441709,1.05
"NOR",2020-10-04,0.0151973954034373,0.0151269876088208,0.0108633448585063,1.05
"NOR",2020-10-05,0.0207568157928449,0.0183017758406476,0.01274235545124,1.05
"NOR",2020-10-06,0.0280513769510519,0.0218670982454879,0.014572537087281,1.05
"NOR",2020-10-07,0.0375278843024933,0.0263154572566457,0.0168389499052043,1.05
"NOR",2020-10-08,0.0495818098809736,0.0302556942485231,0.0182017686700428,1.05
"NOR",2020-10-09,0.064585507150511,0.0347207783112331,0.0197170810416957,1.05
"NOR",2020-10-10,0.0829074270186518,0.0393127520407076,0.0209908321725668,1.05
"NOR",2020-10-11,0.104887584836654,0.0444091836131598,0.0224290257951573,1.05
