"group","date","cum_I","Incidence","imported","Rt"
"TTO",2020-09-09,0,0,0,1.05
"TTO",2020-09-10,0,0,0,1.05
"TTO",2020-09-11,0,0,0,1.05
"TTO",2020-09-12,0,0,0,1.05
"TTO",2020-09-13,0,0,0,1.05
"TTO",2020-09-14,0,0,0,1.05
"TTO",2020-09-15,0,0,0,1.05
"TTO",2020-09-16,0,0,0,1.05
"TTO",2020-09-17,0,0,0,1.05
"TTO",2020-09-18,0,0,0,1.05
"TTO",2020-09-19,0,0,0,1.05
"TTO",2020-09-20,0,0,0,1.05
"TTO",2020-09-21,0,0,0,1.05
"TTO",2020-09-22,0,0,0,1.05
"TTO",2020-09-23,0,1.73731621437481e-06,1.73731621437481e-06,1.05
"TTO",2020-09-24,5.28898885351482e-09,3.54196842525937e-06,3.53667943640586e-06,1.05
"TTO",2020-09-25,9.35506127765626e-08,5.20648525126293e-06,5.11822362733989e-06,1.05
"TTO",2020-09-26,4.93649632085992e-07,7.00980704587977e-06,6.60970802657034e-06,1.05
"TTO",2020-09-27,1.55004737748798e-06,8.72509372964955e-06,7.66869598424757e-06,1.05
"TTO",2020-09-28,3.62261529465546e-06,1.16115753895847e-05,9.53900747241719e-06,1.05
"TTO",2020-09-29,7.01557196537907e-06,1.47936361745482e-05,1.14006795038246e-05,1.05
"TTO",2020-09-30,1.1994834588699e-05,2.00022307260128e-05,1.50229681026928e-05,1.05
"TTO",2020-10-01,1.88640725209234e-05,2.31710600434997e-05,1.63018221112753e-05,1.05
"TTO",2020-10-02,2.80493376837079e-05,3.13701045426871e-05,2.21848393799026e-05,1.05
"TTO",2020-10-03,4.00761350588554e-05,4.47083729506856e-05,3.26815755755381e-05,1.05
"TTO",2020-10-04,5.55979656380153e-05,5.39602706173162e-05,3.84384400381564e-05,1.05
"TTO",2020-10-05,7.57077114324857e-05,6.51968043696054e-05,4.5087058575135e-05,1.05
"TTO",2020-10-06,0.000101947547997776,7.78027391822173e-05,5.15629026169274e-05,1.05
"TTO",2020-10-07,0.000135903007191854,9.35377494248714e-05,5.95822902307931e-05,1.05
"TTO",2020-10-08,0.000178981186269817,0.00010748261461091,6.44044355329466e-05,1.05
"TTO",2020-10-09,0.000232503162240432,0.000123288134296633,6.97661583260187e-05,1.05
"TTO",2020-10-10,0.000297772193165032,0.000139542181075442,7.42731501508419e-05,1.05
"TTO",2020-10-11,0.00037598977914667,0.00015757958492125,7.93619989396121e-05,1.05
"TTO",2020-10-12,0.000468227760487598,0.000178553239561014,8.6315258220087e-05,1.05
"TTO",2020-10-13,0.000575493325802808,0.000200970361269887,9.37047959546761e-05,1.05
"TTO",2020-10-14,0.000698893880714497,0.000263201860427263,0.000139801305515575,1.05
"TTO",2020-10-15,0.000839891922081944,0.000316944868256888,0.000175946826889442,1.05
"TTO",2020-10-16,0.00100173479088166,0.000375259592988427,0.000213416724188711,1.05
"TTO",2020-10-17,0.00119066711682235,0.000439154816895586,0.000250222490954896,1.05
"TTO",2020-10-18,0.00141478382005566,0.000511136733597478,0.000287020030364168,1.05
"TTO",2020-10-19,0.00168233078730975,0.000602449529242492,0.0003349025619884,1.05
"TTO",2020-10-20,0.00200100315146723,0.000714027716445675,0.000395355352288193,1.05
"TTO",2020-10-21,0.00237857276677378,0.000863554788902949,0.000485985173596401,1.05
"TTO",2020-10-22,0.0028243551119778,0.00101762684432487,0.000571844499120858,1.05
"TTO",2020-10-23,0.00335093490891211,0.00119730889880005,0.000670729101865738,1.05
"TTO",2020-10-24,0.00397460140820692,0.00137795035259842,0.000754283853303611,1.05
"TTO",2020-10-25,0.00471403931526146,0.00158334464459521,0.000843906737540668,1.05
"TTO",2020-10-26,0.00558847478853612,0.00181658050896711,0.000942145035692445,1.05
"TTO",2020-10-27,0.00661640098198361,0.0020751414330577,0.00104721523961022,1.05
"TTO",2020-10-28,0.00781610939757621,0.00250151967197039,0.00130181125637779,1.05
"TTO",2020-10-29,0.00920746196822484,0.00292437243907854,0.00153301986842991,1.05
"TTO",2020-10-30,0.0108180500532943,0.00335474341444606,0.00174415532937662,1.05
"TTO",2020-10-31,0.0126882945911652,0.00383954308895283,0.00196929855108186,1.05
"TTO",2020-11-01,0.0148663611042684,0.00511612788407106,0.00293806137096787,1.05
"TTO",2020-11-02,0.0174028636910629,0.00572336345644697,0.00318686086965255,1.05
"TTO",2020-11-03,0.0203748737099989,0.00647987878089544,0.00350786876195945,1.05
"TTO",2020-11-04,0.023892590699454,0.00753135591459214,0.00401363892513695,1.05
"TTO",2020-11-05,0.0280595823359498,0.00862418307107074,0.00445719143457497,1.05
"TTO",2020-11-06,0.0329594903555941,0.00984655610823488,0.00494664808859055,1.05
"TTO",2020-11-07,0.0386726948368519,0.0110251558751775,0.00531195139391972,1.05
"TTO",2020-11-08,0.0452880180248086,0.0123318359497552,0.00571651276179845,1.05
"TTO",2020-11-09,0.0528989935783522,0.0137018246405219,0.00609084908697832,1.05
"TTO",2020-11-10,0.0615948315920764,0.0152116350291453,0.00651579701542117,1.05
"TTO",2020-11-11,0.0714589005560459,0.0173056121976357,0.00744154323366619,1.05
"TTO",2020-11-12,0.0825749690403889,0.0190776518156777,0.00796158333133471,1.05
"TTO",2020-11-13,0.0950506539660368,0.0209221844345754,0.00844649950892757,1.05
"TTO",2020-11-14,0.10902470272851,0.0228831408315247,0.00890909206905149,1.05
"TTO",2020-11-15,0.12463655327943,0.0248463797716223,0.00923452922070182,1.05
"TTO",2020-11-16,0.142003868961536,0.0269522213096588,0.00958490562755332,1.05
"TTO",2020-11-17,0.161220557443267,0.0291210076812628,0.00990431919953211,1.05
"TTO",2020-11-18,0.182365665498986,0.0315668980817447,0.0104217900260254,1.05
"TTO",2020-11-19,0.205514494822807,0.0337790786907931,0.0106302493669722,1.05
"TTO",2020-11-20,0.230751024054038,0.0360814839529807,0.0108449547217491,1.05
"TTO",2020-11-21,0.258165837219563,0.0383846508826583,0.0109698377171331,1.05
"TTO",2020-11-22,0.287838018255982,0.0407475070567464,0.0110753260203277,1.05
"TTO",2020-11-23,0.319826725933201,0.0429852669424093,0.0109965592651908,1.05
"TTO",2020-11-24,0.354174461213205,0.0455640372504451,0.0112163019704404,1.05
"TTO",2020-11-25,0.390910418615184,0.048847402409896,0.012111445007917,1.05
"TTO",2020-11-26,0.430063346069613,0.0514148936574489,0.0122619662030202,1.05
"TTO",2020-11-27,0.471703871192463,0.0543457590569275,0.0127052339340777,1.05
"TTO",2020-11-28,0.515949717792422,0.0570992276361068,0.0128533810361476,1.05
"TTO",2020-11-29,0.562920822971503,0.0600484250938868,0.0130773199148055,1.05
"TTO",2020-11-30,0.61271162917947,0.063300002092035,0.0135091958840689,1.05
"TTO",2020-12-01,0.665389588583038,0.0670384531248356,0.0143604937212676,1.05
"TTO",2020-12-02,0.721021420295202,0.0712599344816112,0.0156281027694472,1.05
"TTO",2020-12-03,0.779714625561261,0.075492732980821,0.0167995277147613,1.05
"TTO",2020-12-04,0.841651503796279,0.0799167673502381,0.0179798891152209,1.05
"TTO",2020-12-05,0.907083256554161,0.0848295355745951,0.019397782816713,1.05
"TTO",2020-12-06,0.976289042824206,0.0897380417631372,0.0205322554930915,1.05
"TTO",2020-12-07,1.04955140887381,0.0947568570176016,0.0214944909679954,1.05
"TTO",2020-12-08,1.1271484686371,0.100760684532327,0.0231636247690343,1.05
"TTO",2020-12-09,1.20934062398035,0.108092375997196,0.0259002206539456,1.05
"TTO",2020-12-10,1.29639434511974,0.115058916221022,0.0280051950816375,1.05
"TTO",2020-12-11,1.38866451107715,0.122584513000568,0.0303143470431543,1.05
"TTO",2020-12-12,1.48662161439544,0.129988104488455,0.0320310011701666,1.05
"TTO",2020-12-13,1.59078333623274,0.138518421134315,0.0343566992970131,1.05
"TTO",2020-12-14,1.7016386926675,0.147229110433588,0.0363737539988286,1.05
"TTO",2020-12-15,1.81963328056067,0.157395011837594,0.0394004239444318,1.05
"TTO",2020-12-16,1.94520916388796,0.170770878395123,0.0451949950678328,1.05
"TTO",2020-12-17,2.07886810045941,0.182726063559277,0.049067126987826,1.05
"TTO",2020-12-18,2.22131413889063,0.194904110272751,0.0524580718415324,1.05
"TTO",2020-12-19,2.37347975400087,0.20991034870021,0.0577447335899659,1.05
"TTO",2020-12-20,2.53633084983488,0.22512452820234,0.0622734323683269,1.05
"TTO",2020-12-21,2.71078420650718,0.242298091558465,0.0678447348861679,1.05
"TTO",2020-12-22,2.89778047589071,0.261192756359396,0.0741964869758706,1.05
"TTO",2020-12-23,3.09834546080122,0.281449941780359,0.0808849568698481,1.05
"TTO",2020-12-24,3.31364210538158,0.30010342220083,0.0848067776204641,1.05
"TTO",2020-12-25,3.54497548212789,0.320387097911474,0.0890537211651663,1.05
"TTO",2020-12-26,3.79363982529167,0.341459463909889,0.0927951207461039,1.05
"TTO",2020-12-27,4.06073770790164,0.366169481425982,0.0990715988160212,1.05
"TTO",2020-12-28,4.34719117598647,0.394155899649133,0.107702431564299,1.05
"TTO",2020-12-29,4.65395080130831,0.422683723830944,0.115924098509101,1.05
"TTO",2020-12-30,4.98228914228034,0.454030291395038,0.125691950423013,1.05
"TTO",2020-12-31,5.33388264049801,0.483409150651217,0.131815652433547,1.05
"TTO",2021-01-01,5.71066770745448,0.442551466543789,0.0657663995873167,1.05
"TTO",2021-01-02,6.11434615398761,0.473295345638074,0.0696168991049458,1.05
"TTO",2021-01-03,6.54356039592779,0.502281906626106,0.0730676646859302,1.05
"TTO",2021-01-04,6.99340086648296,0.526859716394084,0.0770192458389093,1.05
"TTO",2021-01-05,7.45990325586957,0.547304592940655,0.0808022035540438,1.05
"TTO",2021-01-06,7.94250093736462,0.566255447067064,0.0836577655720172,1.05
"TTO",2021-01-07,8.44288500995803,0.58841243163867,0.0880283590452644,1.05
