"group","date","cum_I","Incidence","imported","Rt"
"LBN",2020-09-09,0,0,0,1.05
"LBN",2020-09-10,0,0,0,1.05
"LBN",2020-09-11,0,0,0,1.05
"LBN",2020-09-12,0,0,0,1.05
"LBN",2020-09-13,0,0,0,1.05
"LBN",2020-09-14,0,0,0,1.05
"LBN",2020-09-15,0,0,0,1.05
"LBN",2020-09-16,0,0,0,1.05
"LBN",2020-09-17,0,0,0,1.05
"LBN",2020-09-18,0,0,0,1.05
"LBN",2020-09-19,0,0,0,1.05
"LBN",2020-09-20,0,0,0,1.05
"LBN",2020-09-21,0,0,0,1.05
"LBN",2020-09-22,0,0,0,1.05
"LBN",2020-09-23,0,8.1092168619302e-05,8.1092168619302e-05,1.05
"LBN",2020-09-24,2.46872487798184e-07,0.000165327358605663,0.000165080486117865,1.05
"LBN",2020-09-25,4.3666328575918e-06,0.000243021492815145,0.000238901732445352,1.05
"LBN",2020-09-26,2.30419303479415e-05,0.000327194583375147,0.000308519285884798,1.05
"LBN",2020-09-27,7.23510793620234e-05,0.000407258486445757,0.000357949337431675,1.05
"LBN",2020-09-28,0.00016909168744665,0.000541989893167943,0.000445249285083316,1.05
"LBN",2020-09-29,0.000327463670729681,0.000690517954781635,0.000532145971498605,1.05
"LBN",2020-09-30,0.000559879163608365,0.000933637902746286,0.000701222409867602,1.05
"LBN",2020-10-01,0.000880512446183523,0.00122907563779597,0.000908442355220817,1.05
"LBN",2020-10-02,0.00130969933532588,0.00166546879670499,0.00123628190756264,1.05
"LBN",2020-10-03,0.00187826222392062,0.00238979043515434,0.0018212275465596,1.05
"LBN",2020-10-04,0.00263188143912117,0.00289565626853858,0.00214203705333803,1.05
"LBN",2020-10-05,0.00364040540344429,0.00352106479579525,0.00251254083147214,1.05
"LBN",2020-10-06,0.00499295734689273,0.00422596844717439,0.00287341650372595,1.05
"LBN",2020-10-07,0.00677672409861258,0.0051040751011328,0.00332030834941294,1.05
"LBN",2020-10-08,0.00906813038799613,0.00588043558333896,0.00358902929395542,1.05
"LBN",2020-10-09,0.0119398859287626,0.00675957450675557,0.00388781896598911,1.05
"LBN",2020-10-10,0.0154647328257278,0.00766382442917808,0.00413897753221291,1.05
"LBN",2020-10-11,0.0197100347446879,0.00866786282899894,0.00442256091003885,1.05
"LBN",2020-10-12,0.0247357479587675,0.00983575444344101,0.00481004122936135,1.05
"LBN",2020-10-13,0.0305979950073838,0.0110840808382068,0.00522183378959056,1.05
"LBN",2020-10-14,0.0373583983289272,0.014551031042703,0.00779062772115957,1.05
"LBN",2020-10-15,0.0450983936901723,0.0175448839633923,0.00980488860214714,1.05
"LBN",2020-10-16,0.0539989335068989,0.0207934920426871,0.0118929522259605,1.05
"LBN",2020-10-17,0.064407976735577,0.0243530494545257,0.0139440062258477,1.05
"LBN",2020-10-18,0.0767766493843282,0.0283632743932539,0.0159946017445026,1.05
"LBN",2020-10-19,0.0915644677500137,0.0334507426759561,0.0186629243102706,1.05
"LBN",2020-10-20,0.109200241308443,0.0396675160796178,0.0220317425211889,1.05
"LBN",2020-10-21,0.130117051005625,0.0479990286473539,0.0270822189501719,1.05
"LBN",2020-10-22,0.15483400185649,0.0565838035287698,0.0318668526779047,1.05
"LBN",2020-10-23,0.184052386052361,0.0665957228059282,0.0373773386100571,1.05
"LBN",2020-10-24,0.218679937172466,0.0766610977704651,0.0420335466503603,1.05
"LBN",2020-10-25,0.259757878086991,0.0881058509852596,0.0470279100707341,1.05
"LBN",2020-10-26,0.308357603764008,0.101102105431981,0.0525023797549639,1.05
"LBN",2020-10-27,0.365509660943389,0.115509624339719,0.0583575671603385,1.05
"LBN",2020-10-28,0.432233359075554,0.139268992500138,0.0725452943679734,1.05
"LBN",2020-10-29,0.509635522296633,0.162831888215657,0.0854297249945773,1.05
"LBN",2020-10-30,0.599253708117803,0.186813736384437,0.0971955505632665,1.05
"LBN",2020-10-31,0.70334042057495,0.213828691094024,0.109741978636877,1.05
"LBN",2020-11-01,0.824579741566179,0.220596277984586,0.0993569569933574,1.05
"LBN",2020-11-02,0.965596236644359,0.248787150074938,0.107770654996759,1.05
"LBN",2020-11-03,1.12799285728921,0.281022858055789,0.11862623741094,1.05
"LBN",2020-11-04,1.31213209962807,0.319869201560349,0.135729959221488,1.05
"LBN",2020-11-05,1.5185599056418,0.357157461306926,0.150729655293191,1.05
"LBN",2020-11-06,1.74917410147879,0.397895896027425,0.167281700190441,1.05
"LBN",2020-11-07,2.00716318053851,0.437624307721614,0.179635228661892,1.05
"LBN",2020-11-08,2.29620046900172,0.482353642654571,0.193316354191363,1.05
"LBN",2020-11-09,2.61972979177485,0.52950467671497,0.205975353941834,1.05
"LBN",2020-11-10,2.98071267163763,0.58132877536917,0.22034589550639,1.05
"LBN",2020-11-11,3.38183094781034,0.652770300305894,0.251652024133184,1.05
"LBN",2020-11-12,3.82584892804658,0.713256295156071,0.269238314919837,1.05
"LBN",2020-11-13,4.31641322235835,0.776201108009937,0.285636813698167,1.05
"LBN",2020-11-14,4.85824982939586,0.843116997672443,0.301280390634934,1.05
"LBN",2020-11-15,5.45609747094444,0.910133399668375,0.312285758119791,1.05
"LBN",2020-11-16,6.11394139995262,0.981978429952412,0.324134500944235,1.05
"LBN",2020-11-17,6.83496841138896,1.05596317937358,0.334936167937235,1.05
"LBN",2020-11-18,7.62184586623274,1.13931302805595,0.352435573212174,1.05
"LBN",2020-11-19,8.47712237528996,1.21476158980452,0.359485080747305,1.05
"LBN",2020-11-20,9.40364497068325,1.29326840626408,0.366745810870783,1.05
"LBN",2020-11-21,10.4044851243809,1.37180915558957,0.370969001891972,1.05
"LBN",2020-11-22,11.4823241631087,1.45237535779956,0.37453631907172,1.05
"LBN",2020-11-23,12.639168331612,1.52871681785727,0.371872649354,1.05
"LBN",2020-11-24,13.8764602397532,1.61659563661795,0.379303728476727,1.05
"LBN",2020-11-25,15.1951928581416,1.72830756214893,0.409574943760486,1.05
"LBN",2020-11-26,16.5963444606407,1.81581674895453,0.414665146455445,1.05
"LBN",2020-11-27,18.0823097492179,1.91562050070188,0.42965521212474,1.05
"LBN",2020-11-28,19.6570760809454,2.00943146141032,0.434665129682793,1.05
"LBN",2020-11-29,21.3247056255589,2.10986765618019,0.442238111566633,1.05
"LBN",2020-11-30,23.0883984137086,2.22053572810023,0.456842939950606,1.05
"LBN",2020-12-01,24.9504418075255,2.56045937714813,0.698415983331224,1.05
"LBN",2020-12-02,26.9137462479616,2.72337000469732,0.760065564261219,1.05
"LBN",2020-12-03,28.9908544508484,2.89414547863375,0.817037275746915,1.05
"LBN",2020-12-04,31.2070531379036,3.09064229465878,0.874443607603551,1.05
"LBN",2020-12-05,33.5878798022483,3.32422887762071,0.943402213276012,1.05
"LBN",2020-12-06,36.1506326797384,3.56132964570931,0.998576768219196,1.05
"LBN",2020-12-07,38.9065869468995,3.80132891353437,1.04537464637334,1.05
"LBN",2020-12-08,41.8661628959352,4.08612814735059,1.12655219831485,1.05
"LBN",2020-12-09,45.0408001938614,4.4342825738913,1.2596452759651,1.05
"LBN",2020-12-10,48.4437399028191,4.76495944455757,1.36201973559988,1.05
"LBN",2020-12-11,52.092840528544,5.12342490106883,1.47432427534391,1.05
"LBN",2020-12-12,56.0112348896652,5.47620731752497,1.55781295640376,1.05
"LBN",2020-12-13,60.2240051692792,5.88369249087484,1.67092221126089,1.05
"LBN",2020-12-14,64.7547313953079,6.29974696164009,1.76902073561142,1.05
"LBN",2020-12-15,69.6249390412768,6.78642907727424,1.91622143130525,1.05
"LBN",2020-12-16,74.8560593620849,7.42915804392645,2.19803772311835,1.05
"LBN",2020-12-17,80.4724036733856,8.00270138297214,2.38635707167146,1.05
"LBN",2020-12-18,86.5081948081022,8.58706524408825,2.55127410937163,1.05
"LBN",2020-12-19,93.0087271570731,9.30892081215491,2.8083884631841,1.05
"LBN",2020-12-20,100.02089842001,10.0408109007596,3.02863963782273,1.05
"LBN",2020-12-21,107.589212878407,10.8679118224623,3.29959736406519,1.05
"LBN",2020-12-22,115.759341459537,11.7786404761093,3.60851189497968,1.05
"LBN",2020-12-23,124.581101610809,12.7555626921487,3.93380254087617,1.05
"LBN",2020-12-24,134.110981353211,13.6544182251722,4.12453848277027,1.05
"LBN",2020-12-25,144.412378932702,14.6324842011694,4.33108662167809,1.05
"LBN",2020-12-26,155.54816322964,15.6488321602051,4.51304786326728,1.05
"LBN",2020-12-27,167.571880606029,16.8420188533648,4.81830147697599,1.05
