"group","date","cum_I","Incidence","imported","Rt"
"GTM",2020-09-09,0,0,0,1.62
"GTM",2020-09-10,0,0,0,1.62
"GTM",2020-09-11,0,0,0,1.62
"GTM",2020-09-12,0,0,0,1.62
"GTM",2020-09-13,0,0,0,1.62
"GTM",2020-09-14,0,0,0,1.62
"GTM",2020-09-15,0,0,0,1.62
"GTM",2020-09-16,0,0,0,1.62
"GTM",2020-09-17,0,0,0,1.62
"GTM",2020-09-18,0,0,0,1.62
"GTM",2020-09-19,0,0,0,1.62
"GTM",2020-09-20,0,0,0,1.62
"GTM",2020-09-21,0,0,0,1.62
"GTM",2020-09-22,0,0,0,1.62
"GTM",2020-09-23,0,7.03685160205609e-07,7.03685160205609e-07,1.62
"GTM",2020-09-24,3.30520108540322e-09,1.43580713436111e-06,1.4325019332757e-06,1.62
"GTM",2020-09-25,5.84672204099768e-08,2.12825497924315e-06,2.07309295991857e-06,1.62
"GTM",2020-09-26,3.08668764001138e-07,2.92740757730289e-06,2.67720603371173e-06,1.62
"GTM",2020-09-27,9.70817492815862e-07,3.76828883019247e-06,3.10614010137774e-06,1.62
"GTM",2020-09-28,2.27742813969541e-06,5.1703045132526e-06,3.86369386637305e-06,1.62
"GTM",2020-09-29,4.44004346930946e-06,6.7803636224823e-06,4.61774829286824e-06,1.62
"GTM",2020-09-30,7.66784424500326e-06,9.3127262651571e-06,6.0849254894633e-06,1.62
"GTM",2020-10-01,1.22189267104253e-05,3.24812687806187e-05,2.79301863151967e-05,1.62
"GTM",2020-10-02,1.85529082836646e-05,4.43436404336939e-05,3.80096588604546e-05,1.62
"GTM",2020-10-03,2.85194802606788e-05,6.59604657066979e-05,5.59938937296837e-05,1.62
"GTM",2020-10-04,4.60621561498019e-05,8.33999024373542e-05,6.58572265482311e-05,1.62
"GTM",2020-10-05,7.62938179381273e-05,0.000107480078426163,7.72484166378374e-05,1.62
"GTM",2020-10-06,0.000124430998138664,0.000136480769476181,8.83435892756444e-05,1.62
"GTM",2020-10-07,0.000195213949848799,0.000172866292815983,0.000102083341105848,1.62
"GTM",2020-10-08,0.00029325680205698,0.000208388056056044,0.000110345203847863,1.62
"GTM",2020-10-09,0.000423765849500543,0.000250040581234099,0.000119531533790536,1.62
"GTM",2020-10-10,0.00059267786104762,0.000296165450320327,0.00012725343877325,1.62
"GTM",2020-10-11,0.000806242153802378,0.000349536541844427,0.000135972249089669,1.62
"GTM",2020-10-12,0.00107086566632278,0.000412508897815086,0.000147885385294683,1.62
"GTM",2020-10-13,0.00139334410558381,0.000483024443982265,0.000160546004721238,1.62
"GTM",2020-10-14,0.00178139799716095,0.000627577822307383,0.000239523930730235,1.62
"GTM",2020-10-15,0.0022444157177739,0.000764470381735462,0.000301452661122512,1.62
"GTM",2020-10-16,0.00279728657674346,0.000918521326057333,0.000365650467087774,1.62
"GTM",2020-10-17,0.00346368914916391,0.00109511297944845,0.000428710407027998,1.62
"GTM",2020-10-18,0.0042733315548588,0.00130139865659397,0.000491756250899088,1.62
"GTM",2020-10-19,0.00525798225119875,0.00155844489492239,0.000573794198582439,1.62
"GTM",2020-10-20,0.00645038998738229,0.00186977671829763,0.000677368982114085,1.62
"GTM",2020-10-21,0.00788665366164837,0.00226891025526283,0.000832646580996753,1.62
"GTM",2020-10-22,0.00961050800776206,0.00270360515524065,0.000979750809126967,1.62
"GTM",2020-10-23,0.0116780757714239,0.00321673922770185,0.00114917146404004,1.62
"GTM",2020-10-24,0.0141593268921128,0.00377357834727197,0.00129232722658303,1.62
"GTM",2020-10-25,0.0171353606384741,0.00442191336958803,0.00144587962322677,1.62
"GTM",2020-10-26,0.0206947447312109,0.00517357704633473,0.00161419295359793,1.62
"GTM",2020-10-27,0.0249316266133108,0.00603109338525432,0.00179421150315439,1.62
"GTM",2020-10-28,0.0299484672207967,0.0072472557530851,0.00223041514559916,1.62
"GTM",2020-10-29,0.0358616841248515,0.00853976565779989,0.00262654875374516,1.62
"GTM",2020-10-30,0.0428186534005744,0.0099452599698312,0.00298829069410825,1.62
"GTM",2020-10-31,0.0510120958659732,0.011567474832242,0.00337403236684321,1.62
"GTM",2020-11-01,0.0606683591496321,0.0140609063228139,0.00440464303915499,1.62
"GTM",2020-11-02,0.0720335983559669,0.016142874107013,0.0047776349006782,1.62
"GTM",2020-11-03,0.0854067921277211,0.0186320729351748,0.00525887916342061,1.62
"GTM",2020-11-04,0.101152575306799,0.021762896003192,0.00601711282411443,1.62
"GTM",2020-11-05,0.119654814875615,0.0251843114344614,0.0066820718656447,1.62
"GTM",2020-11-06,0.141314942231427,0.029075976216512,0.00741584886070032,1.62
"GTM",2020-11-07,0.166586338673211,0.0332348957623754,0.00796349932059128,1.62
"GTM",2020-11-08,0.195987440557247,0.0379711060348342,0.00857000415079879,1.62
"GTM",2020-11-09,0.230087551670235,0.0432313077239924,0.00913119661100367,1.62
"GTM",2020-11-10,0.269491133041954,0.0491718456605847,0.00976826428886586,1.62
"GTM",2020-11-11,0.31484414474411,0.0565091236638132,0.0111561119616576,1.62
"GTM",2020-11-12,0.366857008947284,0.0639486028325759,0.0119357386294023,1.62
"GTM",2020-11-13,0.426364287722417,0.0721699874696661,0.0126627086945321,1.62
"GTM",2020-11-14,0.494345997441688,0.0813379216605515,0.0133562119412814,1.62
"GTM",2020-11-15,0.571864232365156,0.0913623313245044,0.0138440964010355,1.62
"GTM",2020-11-16,0.660022989206591,0.102528125796941,0.0143693689555071,1.62
"GTM",2020-11-17,0.759978024721003,0.114803258581113,0.014848223066701,1.62
