"group","date","cum_I","Incidence","imported","Rt"
"RUS",2020-09-09,0,0,0,2.63
"RUS",2020-09-10,0,0,0,2.63
"RUS",2020-09-11,0,0,0,2.63
"RUS",2020-09-12,0,0,0,2.63
"RUS",2020-09-13,0,0,0,2.63
"RUS",2020-09-14,0,0,0,2.63
"RUS",2020-09-15,0,0,0,2.63
"RUS",2020-09-16,0,0,0,2.63
"RUS",2020-09-17,0,0,0,2.63
"RUS",2020-09-18,0,0,0,2.63
"RUS",2020-09-19,0,0,0,2.63
"RUS",2020-09-20,0,0,0,2.63
"RUS",2020-09-21,0,0,0,2.63
"RUS",2020-09-22,0,0,0,2.63
"RUS",2020-09-23,0,0.000689097287883719,0.000689097287883719,2.63
"RUS",2020-09-24,5.25461339841768e-06,0.00140805980659027,0.00140280519319186,2.63
"RUS",2020-09-25,9.29666578242909e-05,0.00211782837627137,0.00203011633184549,2.63
"RUS",2020-09-26,0.000491219765601189,0.00301995883821696,0.00262170573044006,2.63
"RUS",2020-09-27,0.00154949532028119,0.00410002325761699,0.00304174770293699,2.63
"RUS",2020-09-28,0.00365897555154195,0.00589307709402918,0.00378359686276841,2.63
"RUS",2020-09-29,0.00721684395344636,0.00807988762967299,0.00452201922776858,2.63
"RUS",2020-09-30,0.012679574011691,0.0114215109007147,0.00595878084247008,2.63
"RUS",2020-10-01,0.0206603937646361,0.0139175080139782,0.00593668826103317,2.63
"RUS",2020-10-02,0.0320185818793426,0.019437314154763,0.00807912604005654,2.63
"RUS",2020-10-03,0.0478032309745484,0.0276864061348173,0.0119017570396115,2.63
"RUS",2020-10-04,0.0692935156463727,0.0354885380075122,0.0139982533356879,2.63
"RUS",2020-10-05,0.0984174980583769,0.045543485062716,0.0164195026507119,2.63
"RUS",2020-10-06,0.137883110786079,0.0582434448363589,0.0187778321086563,2.63
"RUS",2020-10-07,0.19089453669711,0.0747097048251381,0.0216982789141077,2.63
"RUS",2020-10-08,0.261076595139591,0.0936364338967717,0.0234543754542908,2.63
"RUS",2020-10-09,0.352742231267565,0.117072607834835,0.0254069717068612,2.63
"RUS",2020-10-10,0.471142357690877,0.145448424190313,0.0270482977670011,2.63
"RUS",2020-10-11,0.622560083484144,0.180319246387769,0.0289015205945014,2.63
"RUS",2020-10-12,0.814478180237647,0.223351808686159,0.0314337119326564,2.63
"RUS",2020-10-13,1.05589193547391,0.275538539468929,0.0341247842326697,2.63
"RUS",2020-10-14,1.35777846599809,0.352798432498469,0.0509119019742815,2.63
"RUS",2020-10-15,1.73371255280335,0.440009222371735,0.0640751355664785,2.63
"RUS",2020-10-16,2.20164087256639,0.545648991265332,0.0777206715022946,2.63
