iso_a3_target daily_seeds
ARE 2017.99571
AFG 38.63066
ATG 27.88561
ALB 99.35406
ARM 36.03011
AGO 39.44025
ARG 49.58211
AUT 457.59101
AUS 265.13233
ABW 39.53787
AZE 24.51496
BIH 30.41453
BRB 67.96482
BGD 176.19175
BEL 1178.54716
BFA 13.01115
BGR 355.59905
BHR 230.99179
BDI 3.11998
BEN 10.41646
BLM 5.57823
BMU 19.68014
BRN 11.46944
BOL 9.15748
BES 19.18442
BRA 377.54979
BHS 7.71911
BTN 2.07617
BWA 2.33007
BLR 97.25861
BLZ 1.92328
CAN 864.53427
COD 37.4402
CAF 3.21956
COG 9.31069
CHE 1060.46569
CIV 43.51336
CHL 39.55084
CMR 25.05001
CHN 579.52909
COL 85.71969
CRI 30.83591
CUB 42.72943
CPV 98.77109
CUW 45.99892
CYP 470.64413
CZE 240.59367
DEU 5497.92103
DJI 15.93442
DNK 921.9771
DMA 11.55663
DOM 187.00044
DZA 23.14665
ECU 43.53155
EST 114.00246
EGY 566.86504
ESP 6117.77193
ETH 427.16782
FIN 293.06086
FJI 0.45396
FRO 16.23611
FRA 2236.30424
GAB 9.10088
GBR 0.0
GRD 32.73786
GEO 34.67422
GUF 9.642
GHA 122.92699
GIB 121.8195
GRL 5.06936
GMB 9.25125
GIN 10.88098
GLP 17.18998
GNQ 4.0577
GRC 1159.29188
GTM 13.92066
GUM 10.33524
GNB 6.45463
GUY 13.41173
HKG 127.23842
HND 8.20389
HRV 74.91144
HTI 15.5661
HUN 296.46638
IDN 190.90834
IRL 1859.4744
ISR 280.52408
IND 2138.04483
IRQ 166.89441
IRN 215.6466
ISL 163.94616
ITA 3160.96186
JAM 99.32997
JOR 151.35092
JPN 542.14036
KEN 175.7099
KGZ 15.22062
KHM 8.53586
COM 3.59405
KOR 314.05024
KWT 247.40282
CYM 23.71442
KAZ 50.51968
LAO 3.27234
LBN 241.63021
LCA 34.10846
LKA 136.88568
LBR 8.47391
LTU 202.1522
LUX 199.24171
LVA 325.92026
LBY 27.42447
MAR 386.64491
MCO 4.78125
MDA 47.83627
MNE 21.75943
MAF 2.52028
MDG 3.46924
MKD 37.52157
MLI 24.29153
MMR 6.53683
MNG 0.74528
MAC 9.33658
MNP 7.20557
MTQ 21.30977
MRT 8.62026
MLT 336.18064
MUS 12.65451
MDV 91.53946
MWI 9.1177
MEX 411.56114
MYS 150.88522
MOZ 15.70756
NAM 16.8651
NCL 1.24071
NER 14.01947
NGA 470.65079
NIC 2.80702
NLD 3286.65642
NOR 869.00099
NPL 67.28784
NZL 31.42253
OMN 391.39937
PAN 75.39379
PER 31.20462
PYF 3.04705
PNG 5.65295
PHL 311.74726
PAK 590.53395
POL 1923.11711
PRI 69.94517
PRT 1452.13813
PRY 2.86297
QAT 846.59417
REU 20.84494
ROU 753.32118
SRB 206.39366
RUS 678.75095
RWA 41.96091
SAU 456.87263
SYC 21.02374
SDN 90.02106
SWE 990.71147
SGP 116.70928
SVN 4.49814
SVK 78.64693
SLE 13.82111
SEN 63.11364
SOM 20.68618
SUR 12.19106
SSD 12.66954
SLV 30.51309
SXM 18.94022
SYR 5.29161
TCA 10.66382
TCD 7.6083
TGO 35.51704
THA 317.43829
TJK 9.77946
TLS 0.12366
TKM 1.15052
TUN 61.05313
TUR 1897.03739
TTO 9.2856
TWN 202.41842
TZA 78.25599
UKR 572.80544
UGA 60.08999
USA 5389.75464
URY 9.58679
UZB 35.50596
VCT 18.54894
VEN 7.35922
VGB 5.52418
VIR 22.53774
VNM 173.56116
VUT 0.03198
WSM 0.69312
MYT 5.19591
ZAF 540.55833
ZMB 23.01995
ZWE 25.35648
