iso_a3_target daily_seeds
ARE 5888.64452
AFG 203.63919
ATG 2.06235
ALB 7.45479
ARM 20.34037
AGO 15.06507
ARG 8.31798
AUT 55.20721
AUS 257.05299
ABW 9.83305
AZE 8.59987
BIH 13.69353
BRB 11.03528
BGD 944.33512
BEL 75.37446
BFA 3.43283
BGR 19.23633
BHR 472.03671
BDI 3.23573
BEN 4.52525
BLM 1.15123
BMU 1.12833
BRN 5.91635
BOL 1.05145
BES 2.50317
BRA 83.31626
BHS 3.70626
BTN 185.17499
BWA 0.86176
BLR 14.18192
BLZ 0.31852
CAN 513.84502
COD 10.85396
CAF 2.21669
COG 4.5948
CHE 153.89395
CIV 19.68857
CHL 5.21219
CMR 8.11237
CHN 345.55854
COL 9.98553
CRI 8.66393
CUB 5.65019
CPV 3.53017
CUW 6.25121
CYP 36.4023
CZE 35.01598
DEU 706.90579
DJI 12.58649
DNK 81.90984
DMA 1.05031
DOM 54.11726
DZA 8.72791
ECU 4.34377
EST 4.60961
EGY 565.12562
ESP 253.74825
ETH 205.54121
FIN 32.8491
FJI 0.38666
FRO 1.09093
FRA 434.34163
GAB 3.79069
GBR 1358.24761
GRD 1.9821
GEO 18.96467
GUF 0.7811
GHA 33.00825
GIB 8.13232
GRL 0.47049
GMB 1.02729
GIN 9.8322
GLP 1.61144
GNQ 1.55773
GRC 99.37032
GTM 3.71096
GUM 6.81458
GNB 0.66376
GUY 2.15498
HKG 200.12977
HND 1.65052
HRV 12.25103
HTI 2.26065
HUN 23.16517
IDN 195.8656
IRL 88.99638
ISR 75.45142
IND 0.0
IRQ 225.8797
IRN 205.46323
ISL 13.88222
ITA 228.57346
JAM 19.53592
JOR 176.07967
JPN 261.75894
KEN 161.54039
KGZ 12.03616
KHM 5.06255
COM 3.75458
KOR 162.03906
KWT 484.69386
CYM 2.50993
KAZ 69.3725
LAO 2.01656
LBN 218.31033
LCA 3.05218
LKA 255.73062
LBR 1.58347
LTU 5.68621
LUX 6.8787
LVA 10.74912
LBY 19.40429
MAR 56.47151
MCO 0.56904
MDA 2.0346
MNE 3.72655
MAF 0.22728
MDG 1.62734
MKD 1.52209
MLI 10.06943
MMR 45.39796
MNG 0.32424
MAC 3.90609
MNP 4.66505
MTQ 1.69752
MRT 3.35073
MLT 15.80721
MUS 9.18681
MDV 389.43724
MWI 6.13752
MEX 87.42392
MYS 409.16326
MOZ 4.35734
NAM 4.35925
NCL 0.99835
NER 5.54462
NGA 134.68221
NIC 0.4609
NLD 341.28613
NOR 52.94278
NPL 207.17412
NZL 31.14267
OMN 1472.5866
PAN 9.53684
PER 4.81189
PYF 4.06856
PNG 3.6398
PHL 263.94411
PAK 1216.12687
POL 59.9052
PRI 30.13148
PRT 101.51787
PRY 0.34943
QAT 1060.33167
REU 9.71667
ROU 38.86389
SRB 35.44462
RUS 256.62322
RWA 27.62127
SAU 1326.69539
SYC 33.60009
SDN 128.90673
SWE 81.05962
SGP 209.12241
SVN 1.68975
SVK 1.25776
SLE 2.17336
SEN 19.92959
SOM 10.20041
SUR 2.14388
SSD 14.18819
SLV 7.20968
SXM 4.91593
SYR 4.39404
TCA 4.53701
TCD 3.0319
TGO 10.19325
THA 492.04856
TJK 25.09789
TLS 0.19018
TKM 0.42793
TUN 33.5088
TUR 345.17115
TTO 0.95486
TWN 88.26141
TZA 102.60405
UKR 135.06638
UGA 53.86514
USA 2252.7284
URY 0.87974
UZB 47.48457
VCT 1.46897
VEN 0.78152
VGB 0.55629
VIR 4.62912
VNM 109.97578
VUT 0.03209
WSM 0.78719
MYT 3.51611
ZAF 204.48578
ZMB 23.76124
ZWE 14.64347
