iso_a3_target daily_seeds
ARE 3986.32141
AFG 217.86929
ATG 0.41746
ALB 9.42728
ARM 22.54132
AGO 2.61463
ARG 1.44836
AUT 65.04204
AUS 158.40747
ABW 5.31363
AZE 28.51815
BIH 15.8326
BRB 1.76115
BGD 865.88138
BEL 57.06173
BFA 3.07479
BGR 25.03582
BHR 1130.04103
BEN 3.85302
BLM 0.32855
BMU 1.05143
BRN 3.40521
BOL 0.35641
BES 1.24924
BRA 58.6355
BHS 0.52531
BTN 150.75017
BLR 10.34592
BLZ 0.04354
CAN 543.90729
COD 5.24336
CAF 1.09617
COG 3.56705
CHE 171.49229
CIV 15.32814
COK 0.05242
CHL 3.11539
CMR 5.21718
CHN 390.56933
COL 2.25954
CRI 3.57216
CUB 1.00972
CPV 2.23731
CUW 2.31121
CYP 44.58344
CZE 42.01167
DEU 782.36897
DJI 10.31388
DNK 79.38272
DMA 0.38363
DOM 52.55376
DZA 10.36351
ECU 2.74648
EST 4.96389
EGY 558.32916
ERI 2.84576
ESP 286.25233
ETH 113.28548
FIN 35.10613
FJI 0.05722
FRO 1.02596
FRA 549.55676
GAB 2.63775
GBR 1185.32258
GRD 0.42831
GEO 20.99432
GUF 0.33067
GHA 20.34548
GIB 10.01885
GRL 0.37943
GIN 7.79944
GLP 0.89628
GNQ 1.34427
GRC 272.88012
GTM 0.97125
GUM 6.93043
GNB 0.36126
GUY 0.44219
HKG 103.5262
HND 0.85512
HRV 34.37428
HTI 2.68167
HUN 15.21107
IDN 126.34353
IRL 85.85176
ISR 36.26303
IND 0.0
IRQ 152.57432
IRN 306.05383
ISL 15.05624
ITA 404.55944
JAM 11.48296
JOR 140.74479
JPN 156.6461
KEN 90.81092
KGZ 14.54
KHM 8.92285
COM 1.48485
KOR 113.04823
KWT 594.4153
CYM 1.04413
KAZ 62.34834
LAO 1.36167
LBN 179.08286
LCA 0.90891
LKA 190.75053
LBR 0.82693
LTU 8.9338
LUX 5.05447
LVA 9.36812
LBY 15.95105
MAR 59.77065
MCO 0.37751
MDA 1.76767
MNE 4.66584
MAF 0.14041
MDG 1.70138
MKD 1.08996
MLI 7.12474
MMR 21.31877
MNG 0.35533
MAC 5.48735
MNP 3.55768
MTQ 0.96578
MRT 2.38205
MLT 16.35631
MUS 3.89346
MDV 107.62529
MWI 2.88096
MEX 47.9076
MYS 414.64012
MOZ 2.44953
NAM 1.53636
NCL 1.14347
NER 3.54338
NGA 62.09874
NIC 0.3758
NLD 279.09279
NOR 50.96184
NPL 531.73588
NZL 16.58296
OMN 1494.9001
PAN 2.0993
PER 1.60589
PYF 6.27116
PNG 1.94186
PHL 260.6073
PAK 1013.58704
POL 62.6845
PRI 31.63932
PRT 128.82122
QAT 761.46994
REU 7.13038
ROU 27.73661
SRB 21.39921
RUS 156.33517
RWA 12.41281
SAU 1080.58212
SLB 0.09258
SYC 21.63
SDN 88.95475
SWE 56.50556
SGP 128.56497
SVN 3.14139
SVK 1.00613
SLE 1.18127
SEN 14.15875
SOM 8.28857
SUR 0.62974
SSD 7.2718
STP 0.41841
SLV 1.9285
SXM 1.61103
SYR 52.80831
TCA 0.63867
TCD 2.41872
TGO 7.31773
THA 524.4457
TJK 26.43372
TLS 0.13249
TKM 24.10414
TUN 37.91393
TUR 393.48949
TTO 0.27036
TWN 54.47574
TZA 74.32163
UKR 64.7619
UGA 6.52315
USA 1837.22612
URY 0.417
UZB 6.38225
VEN 0.55588
VGB 0.52472
VIR 1.85759
VNM 71.84094
VUT 0.01635
WSM 0.93397
MYT 2.77995
ZAF 21.8917
ZMB 12.09198
ZWE 5.91578
