,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.047094352243860334,0.0
1,2020-09-10,0.0,0.04738021660354496,0.0
2,2020-09-11,0.0,0.047708196987169264,0.0
3,2020-09-12,0.0,0.04803416023491015,0.0
4,2020-09-13,0.0,0.048318317787308794,0.0
5,2020-09-14,0.0,0.04853929391502179,0.0
6,2020-09-15,0.0,0.04878078867404715,0.0
7,2020-09-16,0.0,0.049016675351990016,0.0
8,2020-09-17,0.0,0.04930722419574092,0.0
9,2020-09-18,0.0,0.04961212204273584,0.0
10,2020-09-19,0.0,0.04986796580500521,0.0
11,2020-09-20,0.0,0.050096958754819,0.0
12,2020-09-21,0.0,0.05024411362021947,0.0
13,2020-09-22,0.0,0.050395214092073246,0.0
14,2020-09-23,0.001711787367265637,0.05056167582950081,0.0
15,2020-09-24,0.003484709997647904,0.050759096538912106,0.0
16,2020-09-25,0.0050430143203802295,0.0509882150979201,0.0
17,2020-09-26,0.0065125822274495985,0.05114628318566425,0.0
18,2020-09-27,0.007556008975579421,0.05120094535147227,0.0
19,2020-09-28,0.009398837328765937,0.05124945266676421,0.0
20,2020-09-29,0.011233153176961526,0.051321537566686226,0.0
21,2020-09-30,0.014802214360428577,0.051367577030750816,0.0
22,2020-10-01,0.022197595034585887,0.051473960629467234,0.0
23,2020-10-02,0.030208284515741486,0.05165279117813603,0.0
24,2020-10-03,0.04450130634269652,0.05178208737163085,0.0
25,2020-10-04,0.052340218161137576,0.05180494824497636,0.0
26,2020-10-05,0.06139339889246299,0.05185145320193712,0.0
27,2020-10-06,0.07021131891180979,0.05191747930543274,0.0
28,2020-10-07,0.08113102576806609,0.052027232186064316,0.0
29,2020-10-08,0.0876971646870461,0.0522412554754392,0.0
30,2020-10-09,0.09499802654383234,0.05245383795346878,0.0
31,2020-10-10,0.10113503249744393,0.05266237877095537,0.0
32,2020-10-11,0.10806433180118456,0.052799603121237444,0.0
33,2020-10-12,0.11753233069265216,0.05291917568534549,0.0
34,2020-10-13,0.12759439400100756,0.053070534764363804,0.0
35,2020-10-14,0.19036232538660494,0.05325772940761149,0.0
36,2020-10-15,0.2395803600513384,0.05352526960249429,0.0
37,2020-10-16,0.2906017489831567,0.0538559321118537,0.0
38,2020-10-17,0.3407188156543799,0.05403878954351323,0.0
39,2020-10-18,0.3908246794345565,0.05423159965661954,0.0
40,2020-10-19,0.4560245717515202,0.05451238053832689,0.0
41,2020-10-20,0.5383409256306002,0.05473235918126236,0.0
42,2020-10-21,0.6617482391029408,0.05494471999600805,0.0
43,2020-10-22,0.7786597429167605,0.055304605114960693,0.0
44,2020-10-23,0.9133072904058573,0.05571607128007526,0.0
45,2020-10-24,1.027080739960957,0.056113033277647086,0.0
46,2020-10-25,1.1491169440457607,0.05638199950632293,0.0
47,2020-10-26,1.2828844422048633,0.056660645031728775,0.0
48,2020-10-27,1.4259546966124963,0.05701176706219152,0.0
49,2020-10-28,1.7726287824323987,0.05739291707884564,0.0
50,2020-10-29,2.0874570944952477,0.05786970741372349,0.0
51,2020-10-30,2.3749525307443164,0.05843209672006471,0.0
52,2020-10-31,2.681521822574477,0.05890158694412635,0.0
53,2020-11-01,2.216236206438047,0.05929917698766921,0.0
54,2020-11-02,2.403910454014088,0.059722731190532084,0.0
55,2020-11-03,2.646052881845181,0.06043964197207516,0.0
56,2020-11-04,3.027565044540681,0.0609795989540864,0.0
57,2020-11-05,3.3621452342489615,0.061745275658085956,0.0
58,2020-11-06,3.7313518031893476,0.06254553922314895,0.0
59,2020-11-07,4.006907113096062,0.06334343099107428,0.0
60,2020-11-08,4.312075534722189,0.06405491102216199,0.0
61,2020-11-09,4.5944446252545985,0.06477117898018178,0.0
62,2020-11-10,4.914991021654624,0.0655888505018065,0.0
63,2020-11-11,5.613299201027964,0.06649642126260213,0.0
64,2020-11-12,6.005575449795665,0.06749202190220784,0.0
65,2020-11-13,6.371357050033241,0.06868006321611336,0.0
66,2020-11-14,6.720299516213849,0.06972736312229905,0.0
67,2020-11-15,6.965783019565563,0.07060819390228106,0.0
68,2020-11-16,7.230078682828087,0.07157065588094473,0.0
69,2020-11-17,7.471018484168559,0.07260136059594297,0.0
70,2020-11-18,7.861356682268228,0.07369592650303078,0.0
71,2020-11-19,8.01860157290996,0.07496760876272529,0.0
72,2020-11-20,8.180557951927316,0.07630862729762154,0.0
73,2020-11-21,8.274759597499928,0.0774961809523025,0.0
74,2020-11-22,8.354331453692494,0.07844091725703087,0.0
75,2020-11-23,8.294916175195208,0.07964342579459847,0.0
76,2020-11-24,8.460672324568774,0.08076869945528163,0.0
77,2020-11-25,9.135895936028946,0.08191492029629266,0.0
78,2020-11-26,9.249436968806652,0.08261071395565686,0.0
79,2020-11-27,9.583802344704756,0.08405680827589457,0.0
80,2020-11-28,9.695552553441205,0.08516796198539371,0.0
81,2020-11-29,9.864473957131022,0.08605654359153582,0.0
82,2020-11-30,10.19024630798451,0.08705962906136099,0.0
83,2020-12-01,12.435107972773693,0.08830967698454753,0.0
84,2020-12-02,13.532762112480242,0.08956370006929189,0.0
85,2020-12-03,14.547128050011152,0.09104108585643916,0.0
86,2020-12-04,15.5692322858754,0.09264846238203746,0.0
87,2020-12-05,16.797021637285923,0.09416395947646207,0.0
88,2020-12-06,17.77938968790776,0.09533880443619984,0.0
89,2020-12-07,18.61261327046069,0.09662253778976199,0.0
90,2020-12-08,20.057957660409166,0.09813558181051152,0.0
91,2020-12-09,22.427643965575914,0.09954275944687373,0.0
