,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.01907648391001777,0.0
1,2020-09-10,0.0,0.019508181378205407,0.0
2,2020-09-11,0.0,0.019779317682786412,0.0
3,2020-09-12,0.0,0.020162543856300348,0.0
4,2020-09-13,0.0,0.020400356145793185,0.0
5,2020-09-14,0.0,0.020474577815762285,0.0
6,2020-09-15,0.0,0.02066694826649853,0.0
7,2020-09-16,0.0,0.021056233351846677,0.0
8,2020-09-17,0.0,0.02131676656071781,0.0
9,2020-09-18,0.0,0.02159850596100869,0.0
10,2020-09-19,0.0,0.021827229882750206,0.0
11,2020-09-20,0.0,0.022024144517362107,0.0
12,2020-09-21,0.0,0.02203929179694764,0.0
13,2020-09-22,0.0,0.02217713204117597,0.0
14,2020-09-23,0.00029703844800464435,0.02234829630049247,0.0
15,2020-09-24,0.0006046854120094546,0.02259216750181952,0.0
16,2020-09-25,0.0008750906658364674,0.02284512707089789,0.0
17,2020-09-26,0.0011300979048784294,0.02304961534530256,0.0
18,2020-09-27,0.0013111588636154374,0.02322077960461906,0.0
19,2020-09-28,0.0016309362404305643,0.02314807266260851,0.0
20,2020-09-29,0.0019492364821064269,0.02327985399500263,0.0
21,2020-09-30,0.002568558960495857,0.02349948954899283,0.0
22,2020-10-01,0.0007485277706731851,0.02378274367724226,0.0
23,2020-10-02,0.0010186571936823836,0.02420232332176147,0.0
24,2020-10-03,0.0015006339009628002,0.024506783641430645,0.0
25,2020-10-04,0.0017649707887571326,0.024806699777224158,0.0
26,2020-10-05,0.0020702541845377094,0.024923333830032746,0.0
27,2020-10-06,0.0023676043255674915,0.025261118164790087,0.0
28,2020-10-07,0.0027358290731936577,0.025677668353392195,0.0
29,2020-10-08,0.0029572466330372625,0.0264395765165444,0.0
30,2020-10-09,0.0032034398733922784,0.027031835148338665,0.0
31,2020-10-10,0.003410386588921934,0.027692256538267818,0.0
32,2020-10-11,0.0036440503237578376,0.028379943031450923,0.0
33,2020-10-12,0.003963321852584458,0.028598063857482574,0.0
34,2020-10-13,0.004302625899029157,0.02908580626013667,0.0
35,2020-10-14,0.006419230859009009,0.030183984030087672,0.0
36,2020-10-15,0.008078918122746668,0.031357898197966326,0.0
37,2020-10-16,0.009799416512517204,0.03301198112870631,0.0
38,2020-10-17,0.011489420142623972,0.03465697569169498,0.0
39,2020-10-18,0.013179045998694985,0.03585664023486904,0.0
40,2020-10-19,0.015377659405602697,0.036388309748321176,0.0
41,2020-10-20,0.01815345907052357,0.037689461064718294,0.0
42,2020-10-21,0.02231489192369037,0.039804021294858424,0.0
43,2020-10-22,0.026257278798460234,0.04216093799836705,0.0
44,2020-10-23,0.030797744934165,0.04496772890556595,0.0
45,2020-10-24,0.03463431310403141,0.048350116437015034,0.0
46,2020-10-25,0.03874951061271143,0.05200515500100366,0.0
47,2020-10-26,0.043260300499163226,0.05323662883130734,0.0
48,2020-10-27,0.0480847897474143,0.05535573324532313,0.0
49,2020-10-28,0.059775028271210166,0.058944123779135424,0.0
50,2020-10-29,0.07039139162976454,0.06314446440820318,0.0
51,2020-10-30,0.08008605979714627,0.06733117248564396,0.0
52,2020-10-31,0.0904239197415656,0.07151788056308472,0.0
53,2020-11-01,0.023702766445633804,0.07480181077722785,0.0
54,2020-11-02,0.02570995270368364,0.07655586575323234,0.0
55,2020-11-03,0.028299679104139677,0.07870829418233631,0.0
56,2020-11-04,0.03237997237895893,0.08241028931304009,0.0
57,2020-11-05,0.035958325656896356,0.08670151361962103,0.0
58,2020-11-06,0.03990700993899859,0.09106241541229541,0.0
59,2020-11-07,0.04285408892570572,0.09468261523323732,0.0
60,2020-11-08,0.0461178817485891,0.09851790642429377,0.0
61,2020-11-09,0.049137834488695555,0.10082483710517015,0.0
62,2020-11-10,0.052566095585950476,0.10303482519669914,0.0
63,2020-11-11,0.060034539443459815,0.10696705897710297,0.0
64,2020-11-12,0.0642299552027096,0.11163242108944653,0.0
65,2020-11-13,0.06814200925875086,0.11625840027486771,0.0
66,2020-11-14,0.07187396786262887,0.1205965811481638,0.0
67,2020-11-15,0.07449942724701164,0.12416830967443201,0.0
68,2020-11-16,0.07732608370208957,0.12615411802809512,0.0
69,2020-11-17,0.07990294794699297,0.12909571972360526,0.0
70,2020-11-18,0.08407763614922033,0.13401101194911008,0.0
71,2020-11-19,0.08575937878424407,0.1388036112099721,0.0
72,2020-11-20,0.0874915110430157,0.14328266178341362,0.0
73,2020-11-21,0.0884990027523,0.14869478477932385,0.0
74,2020-11-22,0.08935002807058466,0.1537055048662175,0.0
75,2020-11-23,0.0887145784441268,0.15669406312844278,0.0
76,2020-11-24,0.09048734945297326,0.16021126144820308,0.0
77,2020-11-25,0.09770890260444921,0.1656688262828699,0.0
78,2020-11-26,0.09892323010893997,0.17173985594075075,0.0
79,2020-11-27,0.10249928594152521,0.1779199460116474,0.0
80,2020-11-28,0.10369446048575305,0.18395916638239862,0.0
81,2020-11-29,0.10550108406120828,0.18838065729341513,0.0
82,2020-11-30,0.10898523702482026,0.19115260945756732,0.0
83,2020-12-01,0.11696948277428798,0.19554380580941277,0.0
84,2020-12-02,0.12729444635865264,0.2009044280547322,0.0
85,2020-12-03,0.13683596858078587,0.20777220461881196,0.0
86,2020-12-04,0.14645028025963996,0.21376295369488946,0.0
87,2020-12-05,0.15799934647641156,0.21994910267762033,0.0
88,2020-12-06,0.16723988407582824,0.2243402990294658,0.0
89,2020-12-07,0.1750775105524093,0.22719404650337982,0.0
