,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.006478514717538058,0.0
1,2020-09-10,0.0,0.006584391825412008,0.0
2,2020-09-11,0.0,0.006677170734373719,0.0
3,2020-09-12,0.0,0.00678304784224767,0.0
4,2020-09-13,0.0,0.006881284334089481,0.0
5,2020-09-14,0.0,0.006978429309355271,0.0
6,2020-09-15,0.0,0.00706575063543688,0.0
7,2020-09-16,0.0,0.007027911394134849,0.0
8,2020-09-17,0.0,0.007301154376998551,0.0
9,2020-09-18,0.0,0.007441232337587799,0.0
10,2020-09-19,0.0,0.0076355222881193795,0.0
11,2020-09-20,0.0,0.007754861433764246,0.0
12,2020-09-21,0.0,0.007858555508486157,0.0
13,2020-09-22,0.0,0.007976075459837655,0.0
14,2020-09-23,0.0005299807797681546,0.008117608775861597,0.0
15,2020-09-24,0.001078889444528029,0.00826459967476564,0.0
16,2020-09-25,0.0015613508505827943,0.008440697682363552,0.0
17,2020-09-26,0.002016338870826793,0.008599695263603815,0.0
18,2020-09-27,0.0023393907475842053,0.00865099654267676,0.0
19,2020-09-28,0.0029099426901194212,0.008719398248107354,0.0
20,2020-09-29,0.0034778591043646513,0.008760512039137445,0.0
21,2020-09-30,0.004582864238311636,0.008819817773101205,0.0
22,2020-10-01,0.005413179293983407,0.008848197204077729,0.0
23,2020-10-02,0.007366692652631412,0.00893697388559403,0.0
24,2020-10-03,0.010852236455082771,0.008958076539397087,0.0
25,2020-10-04,0.012763859542035735,0.008953710473093006,0.0
26,2020-10-05,0.014971598281441682,0.00897044706059198,0.0
27,2020-10-06,0.017121965561787026,0.009002828719013912,0.0
28,2020-10-07,0.019784881565009717,0.009056313031238897,0.0
29,2020-10-08,0.021386122022917918,0.009154185684222032,0.0
30,2020-10-09,0.023166534458130442,0.009264792697258738,0.0
31,2020-10-10,0.024663125124974407,0.00937394435486075,0.0
32,2020-10-11,0.026352927081194404,0.009427428667085735,0.0
33,2020-10-12,0.028661824755689992,0.009507109377135205,0.0
34,2020-10-13,0.031115592953130936,0.009540582552133154,0.0
35,2020-10-14,0.04642238929630629,0.009649006532017819,0.0
36,2020-10-15,0.058424862795015346,0.00974396847413157,0.0
37,2020-10-16,0.07086710825834895,0.00984438799912542,0.0
38,2020-10-17,0.08308882268989673,0.009978644537975893,0.0
39,2020-10-18,0.09530780514720351,0.010077244868676378,0.0
40,2020-10-19,0.11120766756519179,0.01016274700046462,0.0
41,2020-10-20,0.13128160718253196,0.01029663970045642,0.0
42,2020-10-21,0.16137612476309632,0.010476012257782392,0.0
43,2020-10-22,0.18988655261293197,0.010667027658585912,0.0
44,2020-10-23,0.2227221510152804,0.010932266186558801,0.0
45,2020-10-24,0.25046732252494797,0.011174582866435268,0.0
46,2020-10-25,0.28022747681368565,0.011462743242504576,0.0
47,2020-10-26,0.31284846346177037,0.011789834376451938,0.0
48,2020-10-27,0.3477380511642963,0.012006318497362596,0.0
49,2020-10-28,0.43227914582779436,0.012320675271256389,0.0
50,2020-10-29,0.5090542242704377,0.012598648159282843,0.0
51,2020-10-30,0.5791638167823013,0.012989774932356719,0.0
52,2020-10-31,0.6539248231039548,0.01334597317499795,0.0
53,2020-11-01,0.2917232383935319,0.013635952745360627,0.0
54,2020-11-02,0.31642680523668215,0.01393611980376616,0.0
55,2020-11-03,0.3483000202821531,0.014375637145043592,0.0
56,2020-11-04,0.39851847771225135,0.014667072070840963,0.0
57,2020-11-05,0.44255927812896,0.015075299270272485,0.0
58,2020-11-06,0.49115794988361045,0.015554475047145317,0.0
59,2020-11-07,0.527429303599881,0.015905943384623793,0.0
60,2020-11-08,0.5675986321008794,0.016201744376725245,0.0
61,2020-11-09,0.6047668839654865,0.01645461238350324,0.0
62,2020-11-10,0.6469604157476805,0.016825728019350075,0.0
63,2020-11-11,0.73887874236454,0.017159004413894886,0.0
64,2020-11-12,0.790514076767502,0.01750246829648255,0.0
65,2020-11-13,0.8386619197889703,0.017854664311678373,0.0
66,2020-11-14,0.8845932270889434,0.01823196520812266,0.0
67,2020-11-15,0.9169062280055057,0.018589254967339913,0.0
68,2020-11-16,0.9516954740959434,0.018997482166771437,0.0
69,2020-11-17,0.9834103873803459,0.019417716048539174,0.0
70,2020-11-18,1.034790616115687,0.019857597228675285,0.0
71,2020-11-19,1.0554887657919654,0.020308029735712916,0.0
72,2020-11-20,1.076807088824585,0.020739542622099538,0.0
73,2020-11-21,1.0892068542596105,0.02119288584000656,0.0
74,2020-11-22,1.0996809000792966,0.021487231476673318,0.0
