,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.0,0.0
1,2020-09-10,0.0,0.0,0.0
2,2020-09-11,0.0,0.0,0.0
3,2020-09-12,0.0,0.0,0.0
4,2020-09-13,0.0,0.0,0.0
5,2020-09-14,0.0,0.0,0.0
6,2020-09-15,0.0,0.00453893580502187,0.0
7,2020-09-16,0.0,0.004615231688503512,0.0
8,2020-09-17,0.0,0.004690189047713546,0.0
9,2020-09-18,0.0,0.004757115261293933,0.0
10,2020-09-19,0.0,0.004869551300108984,0.0
11,2020-09-20,0.0,0.004944508659319017,0.0
12,2020-09-21,0.0,0.004973956193294388,0.0
13,2020-09-22,0.0,0.004941831610775802,0.0
14,2020-09-23,0.0001490980890958344,0.0050971004262823005,0.0
15,2020-09-24,0.0003035211099450915,0.005218906134998606,0.0
16,2020-09-25,0.00043925069949119394,0.005284493824307386,0.0
17,2020-09-26,0.000567251274171569,0.005462517552431215,0.0
18,2020-09-27,0.0006581346030432764,0.005540151960184465,0.0
19,2020-09-28,0.0008186464699059408,0.005552198678628935,0.0
20,2020-09-29,0.0009784168905750906,0.005546844581542504,0.0
21,2020-09-30,0.0012892850582559173,0.005663296193172378,0.0
22,2020-10-01,0.0011675164243654585,0.005795810096061544,0.0
23,2020-10-02,0.0015888508763711171,0.005912261707691419,0.0
24,2020-10-03,0.0023406141962615647,0.006032728892136116,0.0
25,2020-10-04,0.0027529137396545616,0.0061491805037659905,0.0
26,2020-10-05,0.003229079611682712,0.006238861629963709,0.0
27,2020-10-06,0.0036928715871326514,0.0062816944066551575,0.0
28,2020-10-07,0.004267210252383159,0.006461056659050595,0.0
29,2020-10-08,0.004612566360584518,0.006568138600779215,0.0
30,2020-10-09,0.004996566344210683,0.006806395921125394,0.0
31,2020-10-10,0.005319351548468457,0.007032606523027103,0.0
32,2020-10-11,0.005683808631943323,0.007234723688039873,0.0
33,2020-10-12,0.006181792498864003,0.007375268736558686,0.0
34,2020-10-13,0.006711022091403471,0.007483689202558914,0.0
35,2020-10-14,0.010012397339575539,0.007775487493769402,0.0
36,2020-10-15,0.012601095068159759,0.008037838251004521,0.0
37,2020-10-16,0.015284642969588855,0.008286803765523564,0.0
38,2020-10-17,0.017920626660096948,0.008642851221771223,0.0
39,2020-10-18,0.020556021117434646,0.00898283638675959,0.0
40,2020-10-19,0.023985309066345755,0.009234478949821847,0.0
41,2020-10-20,0.028314863461673886,0.009491475609970533,0.0
42,2020-10-21,0.03480565965564374,0.010089795959379198,0.0
43,2020-10-22,0.04095479881631525,0.010702840075775545,0.0
44,2020-10-23,0.04803679229124402,0.011314545667900286,0.0
45,2020-10-24,0.0540208806938538,0.01203065615321043,0.0
46,2020-10-25,0.06043956129480303,0.012819046949187392,0.0
47,2020-10-26,0.06747526723067998,0.01361145331797918,0.0
48,2020-10-27,0.07500026584421435,0.014183003181955688,0.0
49,2020-10-28,0.09323411903713828,0.015530897123464688,0.0
50,2020-10-29,0.10979299510528562,0.016615101783466965,0.0
51,2020-10-30,0.12491425681079552,0.018017875220111886,0.0
52,2020-10-31,0.14103873709166018,0.019226562637373677,0.0
53,2020-11-01,0.06396307937841074,0.02080066718078439,0.0
54,2020-11-02,0.06937957007561991,0.021619844035008332,0.0
55,2020-11-03,0.07636807395767407,0.022615706093084494,0.0
56,2020-11-04,0.08737894575709372,0.02361692224824709,0.0
57,2020-11-05,0.09703530782291789,0.02546408574306578,0.0
58,2020-11-06,0.10769102629171766,0.027366128733020387,0.0
59,2020-11-07,0.1156438636785923,0.029606818363691757,0.0
60,2020-11-08,0.12445136890730084,0.031731056382733255,0.0
61,2020-11-09,0.13260085969680574,0.03330649945041557,0.0
62,2020-11-10,0.14185219064151186,0.03471328845987531,0.0
63,2020-11-11,0.1620061531921183,0.036797370750768575,0.0
64,2020-11-12,0.17332768866983725,0.03884263583778521,0.0
65,2020-11-13,0.18388455867457434,0.04136039999267938,0.0
66,2020-11-14,0.19395543225653816,0.043672031409745966,0.0
67,2020-11-15,0.2010403633506891,0.0454924244191325,0.0
68,2020-11-16,0.2086682346215952,0.046943384729555296,0.0
69,2020-11-17,0.21562202934518565,0.04839702208852131,0.0
70,2020-11-18,0.22688763049227753,0.05103391490358857,0.0
71,2020-11-19,0.23142589558908847,0.053243818476012963,0.0
72,2020-11-20,0.2361001395603918,0.05633045544634043,0.0
73,2020-11-21,0.2388189054192991,0.05912797117400062,0.0
74,2020-11-22,0.24111543903748803,0.06203524589193265,0.0
75,2020-11-23,0.23940064701136177,0.0635464397945778,0.0
76,2020-11-24,0.24418455664565172,0.06532533855154449,0.0
77,2020-11-25,0.26367227250037023,0.06851638041505735,0.0
78,2020-11-26,0.2669491949110637,0.07131657319126077,0.0
79,2020-11-27,0.2765993572077695,0.07449289128778594,0.0
80,2020-11-28,0.2798245944145253,0.07732654717077955,0.0
81,2020-11-29,0.2846998568624257,0.07988714410236517,0.0
82,2020-11-30,0.2941020147535392,0.08148935765547964,0.0
83,2020-12-01,0.46860324937110004,0.08318125233479184,0.0
84,2020-12-02,0.5099671279701694,0.08617151555756354,0.0
85,2020-12-03,0.5481923830639793,0.08966238685791654,0.0
86,2020-12-04,0.5867092473461893,0.09293507870199749,0.0
87,2020-12-05,0.6329771270360088,0.09676861221588207,0.0
88,2020-12-06,0.6699965772577237,0.09985123361339472,0.0
89,2020-12-07,0.7013956836500295,0.10173453726354682,0.0
90,2020-12-08,0.7558618836277908,0.10356563846710622,0.0
