,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.0029025719421914586,0.0
1,2020-09-10,0.0,0.0029364398582624406,0.0
2,2020-09-11,0.0,0.0030005142940724067,0.0
3,2020-09-12,0.0,0.003066419428048372,0.0
4,2020-09-13,0.0,0.0031369013074393345,0.0
5,2020-09-14,0.0,0.0031799227143403117,0.0
6,2020-09-15,0.0,0.003244912499233277,0.0
7,2020-09-16,0.0,0.003307156236877244,0.0
8,2020-09-17,0.0,0.0033639078800232138,0.0
9,2020-09-18,0.0,0.0034609348828211622,0.0
10,2020-09-19,0.0,0.003539654903959121,0.0
11,2020-09-20,0.0,0.003606475387018085,0.0
12,2020-09-21,0.0,0.003608306085184084,0.0
13,2020-09-22,0.0,0.003657734935666058,0.0
14,2020-09-23,1.1253321586913639e-05,0.003718147975144026,0.0
15,2020-09-24,2.2908547516217055e-05,0.0037822224109539918,0.0
16,2020-09-25,3.315286874987367e-05,0.003914948027988921,0.0
17,2020-09-26,4.2813835157445545e-05,0.004059573183102845,0.0
18,2020-09-27,4.9673341760680286e-05,0.004163007629481789,0.0
19,2020-09-28,6.178812919541672e-05,0.00416209228039879,0.0
20,2020-09-29,7.384695526602294e-05,0.004201452290967769,0.0
21,2020-09-30,9.73100290268031e-05,0.0043534002387456885,0.0
22,2020-10-01,8.327882725683936e-05,0.004474226317701624,0.0
23,2020-10-02,0.00011333257066777652,0.004673772417795518,0.0
24,2020-10-03,0.0001669557714627553,0.004859588281644419,0.0
25,2020-10-04,0.00019636505576550988,0.0049785836624343565,0.0
26,2020-10-05,0.0002303299187641496,0.0051094785813032865,0.0
27,2020-10-06,0.0002634121529841914,0.005162568828117259,0.0
28,2020-10-07,0.00030437967129239534,0.005455480534677103,0.0
29,2020-10-08,0.00032901388720299956,0.005784090855473928,0.0
30,2020-10-09,0.0003564045667991458,0.00610263233635776,0.0
31,2020-10-10,0.00037942880243767784,0.006444057544316578,0.0
32,2020-10-11,0.00040542548896286385,0.006812943224765383,0.0
33,2020-10-12,0.0004409466273078939,0.006942007445468314,0.0
34,2020-10-13,0.0004786965200687221,0.007288924747925129,0.0
35,2020-10-14,0.0007141832791967174,0.007903123982617803,0.0
36,2020-10-15,0.000898834823671654,0.008573159511373449,0.0
37,2020-10-16,0.0010902520212841239,0.009324661108516048,0.0
38,2020-10-17,0.0012782764685915604,0.010142983188717614,0.0
39,2020-10-18,0.0014662588859571583,0.010799288481228266,0.0
40,2020-10-19,0.0017108696449591521,0.01128259279705201,0.0
41,2020-10-20,0.0020196963175976843,0.01199748043087463,0.0
42,2020-10-21,0.0024826841469044554,0.0133723347535399,0.0
43,2020-10-22,0.0029213016149354934,0.014881745391406097,0.0
44,2020-10-23,0.0034264594858863886,0.016394817425604294,0.0
45,2020-10-24,0.0038533039002092502,0.01818981697736634,0.0
46,2020-10-25,0.004311147731634403,0.019718449945975533,0.0
47,2020-10-26,0.004813003917154247,0.020743640918934984,0.0
48,2020-10-27,0.00534976129937701,0.02212764873243025,0.0
49,2020-10-28,0.0066503801845506205,0.024513963791809985,0.0
50,2020-10-29,0.007831523122557797,0.026788606263063775,0.0
51,2020-10-30,0.008910121174968953,0.028434403914296903,0.0
52,2020-10-31,0.010060278705854452,0.030085693660028025,0.0
53,2020-11-01,0.0018496093784386512,0.031308600034915375,0.0
54,2020-11-02,0.0020062371094538224,0.03181570342689711,0.0
55,2020-11-03,0.0022083224756856614,0.032891238599421536,0.0
56,2020-11-04,0.0025267219639983868,0.034744820492495554,0.0
57,2020-11-05,0.0028059533270302305,0.03628443765010073,0.0
58,2020-11-06,0.0031140829074917096,0.03771329756866297,0.0
59,2020-11-07,0.0033440537400236687,0.039186094243209194,0.0
60,2020-11-08,0.0035987388557181645,0.04000075492707876,0.0
61,2020-11-09,0.0038343962809117256,0.040423646203424535,0.0
62,2020-11-10,0.004101915428592781,0.04142229205297701,0.0
63,2020-11-11,0.004684704101504688,0.043455282366318924,0.0
64,2020-11-12,0.005012086998035198,0.045222821445590984,0.0
65,2020-11-13,0.0053173581944421355,0.04660865995725225,0.0
66,2020-11-14,0.005608575915779009,0.04819862131442241,0.0
67,2020-11-15,0.005813449651138228,0.049039827121698965,0.0
68,2020-11-16,0.006034023494319277,0.04949841701228172,0.0
69,2020-11-17,0.00623510518177836,0.05077349828490004,0.0
70,2020-11-18,0.0065608706348788464,0.05262891087614006,0.0
71,2020-11-19,0.006692102867073965,0.05452368347794905,0.0
72,2020-11-20,0.006827267177023542,0.0559388131602663,0.0
73,2020-11-21,0.006905885262320277,0.05749765264861447,0.0
74,2020-11-22,0.00697229373044565,0.05843497010960597,0.0
75,2020-11-23,0.006922707384003027,0.05886335348044974,0.0
76,2020-11-24,0.007061042877090187,0.060053307288349116,0.0
77,2020-11-25,0.007624565808748809,0.06209087434710603,0.0
78,2020-11-26,0.007719324011170192,0.06370829617676617,0.0
79,2020-11-27,0.00799837609654347,0.0651737700586484,0.0
80,2020-11-28,0.00809163972680137,0.06662276765703662,0.0
81,2020-11-29,0.00823261685350659,0.06764978932816208,0.0
82,2020-11-30,0.008504497438086987,0.06804430478293487,0.0
83,2020-12-01,0.009504307866018424,0.06925348092157722,0.0
84,2020-12-02,0.010343258593026356,0.07147686384418304,0.0
85,2020-12-03,0.011118551110003656,0.07310435451375619,0.0
86,2020-12-04,0.011899758104754703,0.07473642192874431,0.0
87,2020-12-05,0.012838172794516484,0.07623942512302952,0.0
88,2020-12-06,0.013589008928090297,0.07718131932943602,0.0
