,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.0,0.0
1,2020-09-10,0.0,0.0262061018717764,0.0
2,2020-09-11,0.0,0.027440588124638274,0.0
3,2020-09-12,0.0,0.02905416858113489,0.0
4,2020-09-13,0.0,0.029520746062531505,0.0
5,2020-09-14,0.0,0.03046362138952049,0.0
6,2020-09-15,0.0,0.03124125052518151,0.0
7,2020-09-16,0.0,0.03225216840154083,0.0
8,2020-09-17,0.0,0.032903432802656944,0.0
9,2020-09-18,0.0,0.0350030314689417,0.0
10,2020-09-19,0.0,0.036956824672290015,0.0
11,2020-09-20,0.0,0.03736507996851205,0.0
12,2020-09-21,0.0,0.037763614900538325,0.0
13,2020-09-22,0.0,0.0385023625794163,0.0
14,2020-09-23,2.2577457411478774e-06,0.03956188227675443,0.0
15,2020-09-24,4.596125258765322e-06,0.04044643541856884,0.0
16,2020-09-25,6.651435991476946e-06,0.04081580925800783,0.0
17,2020-09-26,8.589708668890968e-06,0.041117140548076477,0.0
18,2020-09-27,9.965926499352567e-06,0.0415545569368858,0.0
19,2020-09-28,1.2396507508207366e-05,0.04175868458499682,0.0
20,2020-09-29,1.4815861029199311e-05,0.0424682711712875,0.0
21,2020-09-30,1.9523240485878342e-05,0.04309037447981632,0.0
22,2020-10-01,2.118518732522565e-05,0.04342086686247225,0.0
23,2020-10-02,2.8830518136877787e-05,0.04398464798582649,0.0
24,2020-10-03,4.2471651078342424e-05,0.044810878942466326,0.0
25,2020-10-04,4.995303881610629e-05,0.04525801569547141,0.0
26,2020-10-05,5.8593314007334016e-05,0.04529689715225447,0.0
27,2020-10-06,6.700905846693215e-05,0.046045365195328196,0.0
28,2020-10-07,7.743072959508355e-05,0.046443900127354464,0.0
29,2020-10-08,8.369739419479842e-05,0.04715348671364515,0.0
30,2020-10-09,9.066527183337238e-05,0.04770754747280363,0.0
31,2020-10-10,9.652237574668882e-05,0.04792139548511041,0.0
32,2020-10-11,0.00010313563738848271,0.04792139548511041,0.0
33,2020-10-12,0.00011217181134328481,0.04862126170720533,0.0
34,2020-10-13,0.0001217749550952839,0.04872818571335872,0.0
35,2020-10-14,0.0001816801106920464,0.04899063554664431,0.0
36,2020-10-15,0.00022865336534090436,0.049379450114474824,0.0
37,2020-10-16,0.000277347725267267,0.04983630723167567,0.0
38,2020-10-17,0.00032517900806913806,0.05022512179950618,0.0
39,2020-10-18,0.0003729995989314077,0.050370927262442626,0.0
40,2020-10-19,0.0004352257964166429,0.05038064762663839,0.0
41,2020-10-20,0.00051378779262122,0.050720860373490086,0.0
42,2020-10-21,0.0006315666352904772,0.05129436186104009,0.0
43,2020-10-22,0.0007431459349808506,0.05181926152761127,0.0
44,2020-10-23,0.0008716523570501885,0.05221779645963755,0.0
45,2020-10-24,0.0009802367256588783,0.05236360192257399,0.0
46,2020-10-25,0.001096706993720252,0.05244136483614009,0.0
47,2020-10-26,0.0012243735045342347,0.05267465357683839,0.0
48,2020-10-27,0.0013609184831938985,0.052995425595298566,0.0
49,2020-10-28,0.0016917811481561528,0.053248155064388396,0.0
50,2020-10-29,0.0019922504898097887,0.05365641036061043,0.0
51,2020-10-30,0.0022666335778242434,0.053967462014874845,0.0
52,2020-10-31,0.002559220584005063,0.05420075075557315,0.0
53,2020-11-01,0.003818185482094808,0.054317395125922305,0.0
54,2020-11-02,0.004141515227081508,0.054317395125922305,0.0
55,2020-11-03,0.0045586840739120565,0.05480341333571044,0.0
56,2020-11-04,0.0052159624798035235,0.05490061697766807,0.0
57,2020-11-05,0.005792385344491703,0.054997820619625694,0.0
58,2020-11-06,0.006428463375040576,0.055231109360324,0.0
59,2020-11-07,0.006903196745402272,0.05561992392815451,0.0
60,2020-11-08,0.007428948302777723,0.055726847934307905,0.0
61,2020-11-09,0.007915420619641433,0.055726847934307905,0.0
62,2020-11-10,0.008467665724886537,0.05602817922437655,0.0
63,2020-11-11,0.009670727990887775,0.056261467965074856,0.0
64,2020-11-12,0.01034655102530282,0.05651419743416469,0.0
65,2020-11-13,0.01097672843671204,0.05700021564395283,0.0
66,2020-11-14,0.011577894979604363,0.05794309097094181,0.0
67,2020-11-15,0.012000819912365806,0.0579722520635291,0.0
68,2020-11-16,0.01245615489043273,0.0581277778906613,0.0
69,2020-11-17,0.012871251823180503,0.05850687209429606,0.0
70,2020-11-18,0.013543735936905258,0.05894428848310537,0.0
71,2020-11-19,0.013814641247827325,0.0594594677854808,0.0
72,2020-11-20,0.014093663625180587,0.05973163798296216,0.0
73,2020-11-21,0.014255956504644401,0.06034402092729522,0.0
74,2020-11-22,0.01439304482817923,0.06156878681596133,0.0
75,2020-11-23,0.014290682745512257,0.061811795920855395,0.0
76,2020-11-24,0.01457625145938291,0.06193816065540031,0.0
77,2020-11-25,0.01573954307196262,0.062083966118336754,0.0
78,2020-11-26,0.01593515431670022,0.06272551015525708,0.0
79,2020-11-27,0.016511207094946807,0.0628810359823893,0.0
80,2020-11-28,0.016703733064597104,0.06330873200700286,0.0
81,2020-11-29,0.01699475495536395,0.06360034293287574,0.0
82,2020-11-30,0.017556003461675386,0.06368782621063761,0.0
83,2020-12-01,0.018662315628960053,0.06384335203776981,0.0
84,2020-12-02,0.02030964897351074,0.0640280389574893,0.0
85,2020-12-03,0.021831985356187546,0.06423216660560033,0.0
86,2020-12-04,0.023365935193789232,0.06432937024755794,0.0
87,2020-12-05,0.025208572382952973,0.06448489607469014,0.0
88,2020-12-06,0.026682887094546234,0.06464042190182236,0.0
