,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.035724443997035206,0.0
1,2020-09-10,0.0,0.03627209082151572,0.0
2,2020-09-11,0.0,0.036853409835630256,0.0
3,2020-09-12,0.0,0.03756723110246047,0.0
4,2020-09-13,0.0,0.03804942851938397,0.0
5,2020-09-14,0.0,0.038728265693087925,0.0
6,2020-09-15,0.0,0.039239033452731185,0.0
7,2020-09-16,0.0,0.03975125888292138,0.0
8,2020-09-17,0.0,0.04022908328820409,0.0
9,2020-09-18,0.0,0.04069029024925183,0.0
10,2020-09-19,0.0,0.04125178494392816,0.0
11,2020-09-20,0.0,0.04171721914956199,0.0
12,2020-09-21,0.0,0.04220743375449358,0.0
13,2020-09-22,0.0,0.042430165814064044,0.0
14,2020-09-23,7.78846979830276e-05,0.04282461146406253,0.0
15,2020-09-24,0.00015855099232259194,0.043100402731541136,0.0
16,2020-09-25,0.00022945235768055908,0.04343027357631074,0.0
17,2020-09-26,0.00029631630047882734,0.043687843961952764,0.0
18,2020-09-27,0.00034379122563575127,0.044042349438965435,0.0
19,2020-09-28,0.0004276381639104271,0.04445559903901928,0.0
20,2020-09-29,0.0005110977913000155,0.044702382662614046,0.0
21,2020-09-30,0.0006734866823930189,0.04499479137432762,0.0
22,2020-10-01,0.0009837522795998546,0.04533136750361309,0.0
23,2020-10-02,0.0013387697500048604,0.04568805948644616,0.0
24,2020-10-03,0.001972207416685845,0.046014286154848455,0.0
25,2020-10-04,0.0023196120503391,0.04646077064337223,0.0
26,2020-10-05,0.0027208306133498384,0.046775481714453795,0.0
27,2020-10-06,0.0031116228999397014,0.0470473372714557,0.0
28,2020-10-07,0.0035955621057710916,0.047438721813305634,0.0
29,2020-10-08,0.003886560032332572,0.047730110155636364,0.0
30,2020-10-09,0.004210119385652898,0.04812091162926753,0.0
31,2020-10-10,0.004482099011705929,0.04839378755565229,0.0
32,2020-10-11,0.004789191468139316,0.04870339677981961,0.0
33,2020-10-12,0.005208793928595858,0.04917641087229745,0.0
34,2020-10-13,0.005654724116152203,0.04942275719472814,0.0
35,2020-10-14,0.008436471214886974,0.04965671331750995,0.0
36,2020-10-15,0.010617714440714637,0.04994139637532481,0.0
37,2020-10-16,0.012878878661064753,0.05036120549283982,0.0
38,2020-10-17,0.015099965157500766,0.05070929721944602,0.0
39,2020-10-18,0.017320555164583397,0.05102123871648843,0.0
40,2020-10-19,0.020210081827113337,0.05137691032993864,0.0
41,2020-10-20,0.02385817526474569,0.051571509347953404,0.0
42,2020-10-21,0.02932733648507398,0.051754738535702144,0.0
43,2020-10-22,0.0345086166286703,0.05197965710109301,0.0
44,2020-10-23,0.04047592216688487,0.05221667433202335,0.0
45,2020-10-24,0.04551813012605248,0.052482261905673476,0.0
46,2020-10-25,0.050926526566076026,0.052777877492590296,0.0
47,2020-10-26,0.05685483010730881,0.052974371482316075,0.0
48,2020-10-27,0.06319541289103585,0.05315483109602565,0.0
49,2020-10-28,0.07855930351396824,0.05341021497584728,0.0
50,2020-10-29,0.09251185419307742,0.053643296496300924,0.0
51,2020-10-30,0.10525306738954802,0.05389153779044262,0.0
52,2020-10-31,0.11883959508425239,0.05411514445234124,0.0
53,2020-11-01,0.12818868594542468,0.054433645466844816,0.0
54,2020-11-02,0.13904389854085225,0.05472036926342538,0.0
55,2020-11-03,0.15304958960624201,0.05492765001519842,0.0
56,2020-11-04,0.175116525732484,0.05505242661401538,0.0
57,2020-11-05,0.19446888300265405,0.055262476939827575,0.0
58,2020-11-06,0.2158240547922861,0.05553943434374373,0.0
59,2020-11-07,0.23176237083441845,0.05581056106547217,0.0
60,2020-11-08,0.24941353042050113,0.056126875574155355,0.0
61,2020-11-09,0.2657459604032824,0.05638721553383654,0.0
62,2020-11-10,0.28428659303968423,0.056539104804826344,0.0
63,2020-11-11,0.3246772371591032,0.05675075856824017,0.0
64,2020-11-12,0.34736677571598434,0.0569242213633245,0.0
65,2020-11-13,0.3685238448682973,0.05716983885048172,0.0
66,2020-11-14,0.38870692647318594,0.05737668230109067,0.0
67,2020-11-15,0.4029058677342853,0.057562826829933265,0.0
68,2020-11-16,0.4181929177681575,0.05777520942862055,0.0
69,2020-11-17,0.43212904805790964,0.05791091855653946,0.0
70,2020-11-18,0.45470648837918354,0.0580881712950458,0.0
71,2020-11-19,0.46380164522412654,0.058256240709106503,0.0
72,2020-11-20,0.47316931792363603,0.05845725347752775,0.0
73,2020-11-21,0.47861800842186486,0.05867604982662151,0.0
74,2020-11-22,0.48322050144762274,0.05891160938700493,0.0
75,2020-11-23,0.47978387928003824,0.05911801553644981,0.0
76,2020-11-24,0.48937133341233985,0.059200956990569965,0.0
77,2020-11-25,0.5284267496269847,0.05922238474760979,0.0
78,2020-11-26,0.5349940441014545,0.05933783225492642,0.0
79,2020-11-27,0.5543339763873337,0.05944846944943819,0.0
80,2020-11-28,0.5607976883194999,0.05964190233101542,0.0
81,2020-11-29,0.5705682230234054,0.05989087246043057,0.0
82,2020-11-30,0.589411128599963,0.060038826020943674,0.0
83,2020-12-01,0.7194841409088406,0.06013517804409556,0.0
84,2020-12-02,0.7829934202372487,0.060308349305070494,0.0
85,2020-12-03,0.8416837192462753,0.06035820163777541,0.0
86,2020-12-04,0.900821749223191,0.06041315581739456,0.0
87,2020-12-05,0.9718605346242303,0.060580059095017715,0.0
88,2020-12-06,1.0286994647328758,0.06076183061221953,0.0
89,2020-12-07,1.0769090303265685,0.06088208843234101,0.0
