,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.03504718940299175,0.0
1,2020-09-10,0.0,0.035339048032869635,0.0
2,2020-09-11,0.0,0.03572349629705362,0.0
3,2020-09-12,0.0,0.035906662747528705,0.0
4,2020-09-13,0.0,0.03593081656517377,0.0
5,2020-09-14,0.0,0.03616832910535026,0.0
6,2020-09-15,0.0,0.03647629028032486,0.0
7,2020-09-16,0.0,0.03676009763765439,0.0
8,2020-09-17,0.0,0.03699761017783088,0.0
9,2020-09-18,0.0,0.03732972517045055,0.0
10,2020-09-19,0.0,0.03747464807632095,0.0
11,2020-09-20,0.0,0.037528994166022345,0.0
12,2020-09-21,0.0,0.03778462206943264,0.0
13,2020-09-22,0.0,0.037959737247359376,0.0
14,2020-09-23,0.0003684564322975685,0.038223416423318016,0.0
15,2020-09-24,0.0007500720228914788,0.038730646593864416,0.0
16,2020-09-25,0.001085491749761523,0.039213722946765756,0.0
17,2020-09-26,0.0014018112637457373,0.03952772257615162,0.0
18,2020-09-27,0.0016264053367782368,0.03956395330261922,0.0
19,2020-09-28,0.002023067897407204,0.03995242720307737,0.0
20,2020-09-29,0.002417898170172124,0.0404375163741158,0.0
21,2020-09-30,0.0031861265000800746,0.04095682345348473,0.0
22,2020-10-01,0.002765881539412225,0.04092059272701713,0.0
23,2020-10-02,0.0037640355339945177,0.041876681342134355,0.0
24,2020-10-03,0.005544985459065013,0.04220678351661693,0.0
25,2020-10-04,0.006521735483287216,0.042289309060237576,0.0
26,2020-10-05,0.007649786761757734,0.04282673150284031,0.0
27,2020-10-06,0.008748523906909,0.04365399975718384,0.0
28,2020-10-07,0.010109149486502373,0.04449938337476118,0.0
29,2020-10-08,0.01092730849845507,0.04548566426193473,0.0
30,2020-10-09,0.011837016014067503,0.046689329507913886,0.0
31,2020-10-10,0.0126017038754286,0.04757094385195882,0.0
32,2020-10-11,0.013465113672544748,0.04768164884949871,0.0
33,2020-10-12,0.01464485243741019,0.04879473727930887,0.0
34,2020-10-13,0.01589861326643761,0.05026812015565793,0.0
35,2020-10-14,0.02371967056638469,0.051824028575627644,0.0
36,2020-10-15,0.029852373378253826,0.05359933417254005,0.0
37,2020-10-16,0.03620977910359528,0.05557592158316133,0.0
38,2020-10-17,0.04245450378207729,0.05671920228502783,0.0
39,2020-10-18,0.04869783254944884,0.057421675814871856,0.0
40,2020-10-19,0.05682191888628741,0.05938417349853352,0.0
41,2020-10-20,0.06707876352333612,0.06192636280567679,0.0
42,2020-10-21,0.08245565501224657,0.06461347501869046,0.0
43,2020-10-22,0.09702315070895316,0.06779775331156508,0.0
44,2020-10-23,0.11380060634533903,0.07088944197013361,0.0
45,2020-10-24,0.12797709182988778,0.07286200374448072,0.0
46,2020-10-25,0.1431831393090037,0.07344773382237359,0.0
47,2020-10-26,0.15985093837260272,0.07786586963328371,0.0
48,2020-10-27,0.17767788651218822,0.08291804315737682,0.0
49,2020-10-28,0.22087443337539056,0.0883747931270248,0.0
50,2020-10-29,0.26010290903062233,0.09370876119031035,0.0
51,2020-10-30,0.2959256330035393,0.09947951078934421,0.0
52,2020-10-31,0.33412501196790734,0.10304018607385444,0.0
53,2020-11-01,0.14622029057429842,0.10540122174865972,0.0
54,2020-11-02,0.15860244683280764,0.11013738282522986,0.0
55,2020-11-03,0.1745782422173319,0.11816852719221455,0.0
56,2020-11-04,0.19974921412227287,0.12624194074007808,0.0
57,2020-11-05,0.22182376214086028,0.1336994319379924,0.0
58,2020-11-06,0.24618284969460483,0.14133807676824475,0.0
59,2020-11-07,0.26436312189068445,0.14591925084825907,0.0
60,2020-11-08,0.2844971740078046,0.14721148009227011,0.0
61,2020-11-09,0.3031269980071191,0.15479980446909525,0.0
62,2020-11-10,0.3242756405065062,0.1635736787286657,0.0
63,2020-11-11,0.3703478166589236,0.17143775919027202,0.0
64,2020-11-12,0.3962289690891497,0.1782350460392212,0.0
65,2020-11-13,0.42036208798599833,0.1866405745797044,0.0
66,2020-11-14,0.44338421380924015,0.1916202866508623,0.0
67,2020-11-15,0.4595804428425048,0.19321443861543672,0.0
68,2020-11-16,0.477017838986251,0.20023112264132858,0.0
69,2020-11-17,0.4929142888594979,0.20987050869984727,0.0
70,2020-11-18,0.518667574805545,0.21771446098008268,0.0
71,2020-11-19,0.5290420978523963,0.22548997744365704,0.0
72,2020-11-20,0.5397274700755764,0.2334687885390774,0.0
73,2020-11-21,0.5459425982050561,0.23804392416468048,0.0
74,2020-11-22,0.5511924988700727,0.2402841907512604,0.0
75,2020-11-23,0.5472724657701764,0.24658229870221154,0.0
76,2020-11-24,0.5582085348838712,0.2553682498706045,0.0
77,2020-11-25,0.6027576638907544,0.2628237282503818,0.0
78,2020-11-26,0.610248743928448,0.2699772839095957,0.0
79,2020-11-27,0.6323091192078426,0.2766457503977712,0.0
80,2020-11-28,0.6396820463108811,0.28024064359061196,0.0
81,2020-11-29,0.6508269489435483,0.28168987264931594,0.0
82,2020-11-30,0.6723203834720942,0.28730966088806814,0.0
83,2020-12-01,1.2182268183248672,0.2942538834610248,0.0
84,2020-12-02,1.3257604009172796,0.30048556841345203,0.0
85,2020-12-03,1.4251345110095277,0.3069185351795881,0.0
86,2020-12-04,1.525266716856031,0.3141606548368339,0.0
87,2020-12-05,1.6455492201054474,0.3180937014767056,0.0
88,2020-12-06,1.7417886019711524,0.3190960849089759,0.0
89,2020-12-07,1.823416788565844,0.32445018115363233,0.0
90,2020-12-08,1.965012446714189,0.33227400525249684,0.0
