,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.02816501508264471,0.0
1,2020-09-10,0.0,0.02831204931048189,0.0
2,2020-09-11,0.0,0.0285096558205051,0.0
3,2020-09-12,0.0,0.028621102146063213,0.0
4,2020-09-13,0.0,0.028809343418644565,0.0
5,2020-09-14,0.0,0.028938583695342208,0.0
6,2020-09-15,0.0,0.029024743879807302,0.0
7,2020-09-16,0.0,0.029140872824086346,0.0
8,2020-09-17,0.0,0.029255128720877016,0.0
9,2020-09-18,0.0,0.02937406723638862,0.0
10,2020-09-19,0.0,0.02941902037610954,0.0
11,2020-09-20,0.0,0.02959789641124903,0.0
12,2020-09-21,0.0,0.029553879795272298,0.0
13,2020-09-22,0.0,0.029617563409876934,0.0
14,2020-09-23,0.001502089097363507,0.02955107022403974,0.0
15,2020-09-24,0.003057824233918568,0.029574483317644385,0.0
16,2020-09-25,0.004425232346813829,0.029687802690690875,0.0
17,2020-09-26,0.005714774478772825,0.02964097650348158,0.0
18,2020-09-27,0.006630378818561159,0.029739311496621092,0.0
19,2020-09-28,0.008247456050563103,0.029903203151853613,0.0
20,2020-09-29,0.00985706358090546,0.02986667872583037,0.0
21,2020-09-30,0.01298890576763263,0.029858250012132694,0.0
22,2020-10-01,0.011855319781663846,0.029962204147737325,0.0
23,2020-10-02,0.016133679005838338,0.030033379952295446,0.0
24,2020-10-03,0.02376731427762508,0.030253463032179115,0.0
25,2020-10-04,0.027953930269271246,0.03027125698331865,0.0
26,2020-10-05,0.03278906454592746,0.030413608592434895,0.0
27,2020-10-06,0.037498550482381834,0.03034243278787677,0.0
28,2020-10-07,0.04333056140524265,0.029495815323132776,0.0
29,2020-10-08,0.0468374132283365,0.029180206821342154,0.0
30,2020-10-09,0.050736666812298804,0.02907718920948171,0.0
31,2020-10-10,0.05401432675558002,0.029094983160621243,0.0
32,2020-10-11,0.057715135738747356,0.029078125733225896,0.0
33,2020-10-12,0.06277181662583882,0.028848677415900366,0.0
34,2020-10-13,0.06814577619209079,0.02892734541041198,0.0
35,2020-10-14,0.10166895279975313,0.029278541814481664,0.0
36,2020-10-15,0.12795538333721865,0.029660643502109483,0.0
37,2020-10-16,0.15520495161472347,0.03013358799292333,0.0
38,2020-10-17,0.18197153830938892,0.030929633175481284,0.0
39,2020-10-18,0.20873214174975901,0.03176875845027179,0.0
40,2020-10-19,0.24355418314403174,0.03214336794794612,0.0
41,2020-10-20,0.2875178060940215,0.03244961121229489,0.0
42,2020-10-21,0.3534273409932343,0.03300122369762035,0.0
43,2020-10-22,0.41586758561020715,0.03363525027243416,0.0
44,2020-10-23,0.48778031898573027,0.03371391826694577,0.0
45,2020-10-24,0.5485445875939791,0.034145655713015435,0.0
46,2020-10-25,0.6137218386480471,0.03488644599466643,0.0
47,2020-10-26,0.6851645541583707,0.03541370886264305,0.0
48,2020-10-27,0.7615756975549299,0.03573306345941042,0.0
49,2020-10-28,0.9467278341268093,0.0361507530493173,0.0
50,2020-10-29,1.1148717393566832,0.03663774539629393,0.0
51,2020-10-30,1.2684176675165195,0.03704232365378221,0.0
52,2020-10-31,1.4321505847186726,0.037165008264270556,0.0
53,2020-11-01,0.7646052122002835,0.037478743718572814,0.0
54,2020-11-02,0.8293531427121835,0.03793108468701457,0.0
55,2020-11-03,0.9128926868621496,0.038081865009828485,0.0
56,2020-11-04,1.0445150235370004,0.03834315513445633,0.0
57,2020-11-05,1.1599457507342017,0.03866531930245626,0.0
58,2020-11-06,1.2873226369028983,0.038905069380967834,0.0
59,2020-11-07,1.382389681467955,0.039071770607432915,0.0
60,2020-11-08,1.4876732992955355,0.03947634886492119,0.0
61,2020-11-09,1.5850911096165443,0.039575620381804885,0.0
62,2020-11-10,1.6956801545601747,0.03939206172794446,0.0
63,2020-11-11,1.9365976488777514,0.03960652566536302,0.0
64,2020-11-12,2.0719336133200166,0.03988092712240947,0.0
65,2020-11-13,2.1981288795358465,0.04025834619131636,0.0
66,2020-11-14,2.3185146162297356,0.04057582774059536,0.0
67,2020-11-15,2.4032068370438586,0.04088113448119994,0.0
68,2020-11-16,2.494389284612138,0.04124544221768823,0.0
69,2020-11-17,2.5775139206036735,0.04148331924871143,0.0
70,2020-11-18,2.712181254311551,0.04172400585096719,0.0
71,2020-11-19,2.766431005591342,0.042041487400246186,0.0
72,2020-11-20,2.82230622827114,0.042296221858664725,0.0
73,2020-11-21,2.8548059541547923,0.04256032155452513,0.0
74,2020-11-22,2.88225837813945,0.04282348472664135,0.0
75,2020-11-23,2.8617600073018177,0.042993932048083175,0.0
76,2020-11-24,2.9189461571341817,0.04316344284578081,0.0
77,2020-11-25,3.1518994367635744,0.04337135111699006,0.0
78,2020-11-26,3.191071283703105,0.04360922814801327,0.0
79,2020-11-27,3.306427899775131,0.04374408756717602,0.0
80,2020-11-28,3.3449819094137005,0.0439042331274318,0.0
81,2020-11-29,3.403260077299518,0.044180507631966626,0.0
82,2020-11-30,3.5156520853037776,0.04442213075796657,0.0
83,2020-12-01,4.827255468113867,0.04463097555292001,0.0
84,2020-12-02,5.253360087357827,0.044862296917733906,0.0
85,2020-12-03,5.647132584495408,0.0449952832894083,0.0
86,2020-12-04,6.043909055786272,0.04522473160673383,0.0
87,2020-12-05,6.5205316048839626,0.04564710381536164,0.0
88,2020-12-06,6.901882659852475,0.04591869570117553,0.0
89,2020-12-07,7.225336473349434,0.04611161959247781,0.0
90,2020-12-08,7.786412953341606,0.046305480007524276,0.0
