,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
0,2020-09-09,0.0,0.1412036960963651,0.0
1,2020-09-10,0.0,0.14230052549250213,0.0
2,2020-09-11,0.0,0.1435925940114599,0.0
3,2020-09-12,0.0,0.14482401842299403,0.0
4,2020-09-13,0.0,0.14578319878393567,0.0
5,2020-09-14,0.0,0.1465052563219654,0.0
6,2020-09-15,0.0,0.1475359880038961,0.0
7,2020-09-16,0.0,0.1484969135190082,0.0
8,2020-09-17,0.0,0.14918057766528772,0.0
9,2020-09-18,0.0,0.15022243470505514,0.0
10,2020-09-19,0.0,0.15133846079706728,0.0
11,2020-09-20,0.0,0.15210283832373078,0.0
12,2020-09-21,0.0,0.15272389506414494,0.0
13,2020-09-22,0.0,0.15372146881683676,0.0
14,2020-09-23,9.74844978795512e-05,0.1547367122555046,0.0
15,2020-09-24,0.0001984505849690864,0.15588785957519732,0.0
16,2020-09-25,0.0002871943841990998,0.15703442586519262,0.0
17,2020-09-26,0.0003708847374871955,0.15822811131779044,0.0
18,2020-09-27,0.00043030679805422154,0.15904942449926537,0.0
19,2020-09-28,0.000535253942848,0.15975555750548964,0.0
20,2020-09-29,0.0006397163093973502,0.16069663189191272,0.0
21,2020-09-30,0.0008429706060612246,0.1617600852145396,0.0
22,2020-10-01,0.0013376638620911552,0.16282833771113528,0.0
23,2020-10-02,0.001820401285342624,0.16381478610599043,0.0
24,2020-10-03,0.0026817224666781827,0.16481105099305446,0.0
25,2020-10-04,0.003154108283308767,0.16554532461027746,0.0
26,2020-10-05,0.0036996679568862567,0.17159206566666618,0.0
27,2020-10-06,0.0042310504300916655,0.1725885486980015,0.0
28,2020-10-07,0.004889090061118549,0.17349973731925536,0.0
29,2020-10-08,0.0052847764736197525,0.17457409785544767,0.0
30,2020-10-09,0.005724738507917893,0.1756844521964058,0.0
31,2020-10-10,0.00609456465677743,0.17654721278942928,0.0
32,2020-10-11,0.0065121357158847435,0.17715583530637882,0.0
33,2020-10-12,0.007082693019218825,0.17783077368180603,0.0
34,2020-10-13,0.007689049628783464,0.17866953840498562,0.0
35,2020-10-14,0.011471549191547347,0.1794282441805951,0.0
36,2020-10-15,0.014437509523357317,0.18049540595583424,0.0
37,2020-10-16,0.01751214297177603,0.18180143570815574,0.0
38,2020-10-17,0.020532280462150745,0.1828781958313324,0.0
39,2020-10-18,0.02355174284774583,0.18361770491106683,0.0
40,2020-10-19,0.027480796406419518,0.1841970960956611,0.0
41,2020-10-20,0.03244131630380428,0.18522215602653777,0.0
42,2020-10-21,0.03987804552120369,0.1864450728114909,0.0
43,2020-10-22,0.04692332648388508,0.18767584279021107,0.0
44,2020-10-23,0.0550374108301728,0.18893431709138742,0.0
45,2020-10-24,0.0618935874429176,0.19006277740686411,0.0
46,2020-10-25,0.06924769133645536,0.19074709598595757,0.0
47,2020-10-26,0.07730874245172162,0.19142748796816747,0.0
48,2020-10-27,0.0859303930748225,0.19241284564166608,0.0
49,2020-10-28,0.10682154798607446,0.19330287426860307,0.0
50,2020-10-29,0.12579362379669556,0.19430611977234893,0.0
51,2020-10-30,0.14311857521541058,0.19531329187297836,0.0
52,2020-10-31,0.16159294878016525,0.1963422784007386,0.0
53,2020-11-01,0.16923158113017886,0.19706433593876835,0.0
54,2020-11-02,0.18356236841830623,0.19753421869916593,0.0
55,2020-11-03,0.20205234065209468,0.19824711417780075,0.0
56,2020-11-04,0.23118457228236894,0.19897113501427227,0.0
57,2020-11-05,0.2567330830208385,0.1997627805748493,0.0
58,2020-11-06,0.28492566070904923,0.2007158528961943,0.0
59,2020-11-07,0.30596703736775754,0.2019167371097453,0.0
60,2020-11-08,0.3292696683566237,0.20276531832513375,0.0
61,2020-11-09,0.3508313446410717,0.20344112927764618,0.0
62,2020-11-10,0.37530823628771753,0.20416907671100126,0.0
63,2020-11-11,0.42863098093388496,0.20530539022024505,0.0
64,2020-11-12,0.4585851571295121,0.20607892980630352,0.0
65,2020-11-13,0.48651620454075395,0.20683872630326958,0.0
66,2020-11-14,0.5131614173135013,0.2075904514621972,0.0
67,2020-11-15,0.5319065137490275,0.2077117396770445,0.0
68,2020-11-16,0.5520881048853138,0.20784829799088336,0.0
69,2020-11-17,0.5704862446772687,0.20758303455697275,0.0
70,2020-11-18,0.6002924315124166,0.2077920167688859,0.0
71,2020-11-19,0.6122996360651801,0.20804135567099102,0.0
72,2020-11-20,0.6246666094119772,0.20884019999252124,0.0
73,2020-11-21,0.6318598379040519,0.20976382283723966,0.0
74,2020-11-22,0.6379359371022388,0.21101422580037757,0.0
75,2020-11-23,0.6333989922160501,0.21189116577103606,0.0
76,2020-11-24,0.6460561156576089,0.2135091418313281,0.0
77,2020-11-25,0.6976161249435727,0.21505971131178594,0.0
78,2020-11-26,0.7062861071613105,0.21619886069655675,0.0
79,2020-11-27,0.7318182147381317,0.21814667089506662,0.0
80,2020-11-28,0.740351449806289,0.21988244486186503,0.0
81,2020-11-29,0.7532502717595239,0.22027008723197952,0.0
82,2020-11-30,0.77812621677986,0.22082853656652818,0.0
83,2020-12-01,1.2342274503978026,0.22178335404204366,0.0
84,2020-12-02,1.3431734179949322,0.223289640235426,0.0
85,2020-12-03,1.4438527436260626,0.22491197918114417,0.0
86,2020-12-04,1.545300122115543,0.22679740011805993,0.0
87,2020-12-05,1.6671624593091436,0.22867911260236343,0.0
88,2020-12-06,1.764665884058322,0.22938939034974254,0.0
89,2020-12-07,1.8473662048080295,0.22972009706504562,0.0
90,2020-12-08,1.990821631593115,0.2310760818554967,0.0
