iso_a3_target daily_seeds
ARE 14304.86894
AFG 215.5508
ATG 8.57072
ALB 26.10347
ARM 67.81883
AGO 31.04396
ARG 15.26267
AUT 233.40068
AUS 1599.22242
ABW 12.57974
AZE 129.16325
BIH 19.34657
BRB 29.99198
BGD 1872.72258
BEL 159.51135
BFA 4.90482
BGR 39.32747
BHR 1163.66914
BDI 8.38329
BEN 4.14104
BLM 0.9327
BMU 6.96481
BRN 19.7076
BOL 1.28692
BES 2.66371
BRA 165.31399
BHS 18.95104
BWA 2.3072
BLR 20.44939
BLZ 1.56661
CAN 960.71781
COD 16.06744
CAF 2.61151
COG 4.85254
CHE 607.94585
CIV 17.80619
COK 1.00369
CHL 13.78206
CMR 10.22176
CHN 274.38899
COL 26.31174
CRI 23.99938
CUB 23.91413
CPV 5.89127
CUW 7.08217
CYP 71.90525
CZE 108.98355
DEU 1630.65977
DJI 20.42973
DNK 180.20775
DMA 0.33187
DOM 100.12838
DZA 42.576
ECU 5.57353
EST 12.36031
EGY 1188.3036
ERI 14.29812
ESP 618.08057
ETH 308.11062
FIN 227.63955
FJI 9.06225
FRO 0.86031
FRA 980.8938
GAB 4.40363
GBR 2544.28645
GRD 2.31512
GEO 157.98838
GUF 0.87815
GHA 68.21695
GIB 8.54858
GRL 0.53711
GMB 2.9452
GIN 15.46402
GLP 5.60699
GNQ 1.61091
GRC 148.40609
GTM 4.786
GUM 6.02947
GNB 0.64401
GUY 5.84293
HKG 237.42911
HND 2.94373
HRV 31.71652
HTI 2.77993
HUN 82.16895
IDN 462.80296
IRL 318.77717
ISR 307.11136
IND 0.0
IRQ 614.01439
IRN 417.37113
ISL 33.82972
ITA 632.19435
JAM 30.429
JOR 415.45669
JPN 773.08803
KEN 302.29842
KGZ 120.16311
KHM 89.43492
COM 8.69131
KNA 0.7563
KOR 234.96673
KWT 2049.64875
CYM 3.5798
KAZ 219.59294
LAO 6.85818
LBN 341.05787
LCA 10.41249
LKA 2358.38636
LBR 2.80369
LTU 15.27856
LUX 18.12
LVA 25.3303
LBY 15.26494
MAR 124.19826
MDA 3.82478
MNE 7.2963
MAF 0.38696
MDG 4.29599
MKD 3.47928
MLI 6.89734
MMR 77.82074
MNG 3.00394
MAC 8.95671
MNP 1.96731
MTQ 5.5639
MRT 4.97118
MLT 21.42471
MUS 113.38792
MDV 2009.2751
MWI 7.14361
MEX 167.75184
MYS 960.84612
MOZ 17.339
NAM 5.91724
NCL 3.1578
NER 4.32087
NGA 241.02081
NIC 0.80624
NLD 555.37237
NOR 118.63146
NPL 1056.69381
NZL 62.33773
OMN 2034.14648
PAN 19.3344
PER 9.3885
PYF 3.07471
PNG 10.28886
PHL 690.74824
PAK 2098.74111
POL 223.61071
PRI 33.45267
PRT 181.02094
PRY 0.92265
QAT 3319.3904
REU 41.09183
ROU 126.36097
SRB 67.97786
RUS 795.06877
RWA 39.54614
SAU 6760.82335
SYC 107.57124
SDN 234.85005
SWE 175.82545
SGP 1691.37317
SVN 16.36642
SVK 8.88557
SLE 2.88661
SEN 23.37844
SOM 46.14986
SUR 1.79114
SSD 17.74515
SLV 10.90809
SXM 9.97272
SYR 150.8809
TCA 10.31583
TCD 3.32596
TGO 10.47562
THA 2573.38136
TJK 15.75105
TLS 1.39752
TKM 0.78252
TUN 77.18362
TUR 1037.21698
TTO 4.92298
TWN 157.28974
TZA 210.44165
UKR 47.02637
UGA 148.41243
USA 4111.17604
URY 1.71179
UZB 145.71301
VCT 0.83667
VEN 2.24533
VGB 0.39327
VIR 6.04498
VNM 440.3684
YEM 37.03041
MYT 7.08691
ZAF 361.12113
ZMB 44.43314
ZWE 29.48896
