iso_a3_target daily_seeds
ARE 359.22534
AFG 2.18295
ATG 10.42094
ALB 9.47972
ARM 3.73735
AGO 93.51589
ARG 2884.41442
AUT 89.71788
AUS 33.16734
ABW 25.74214
AZE 8.50934
BIH 2.66227
BRB 18.62508
BGD 25.99608
BEL 105.62629
BFA 3.45638
BGR 12.11327
BHR 21.52913
BDI 1.32973
BEN 3.58814
BLM 1.57948
BMU 5.72074
BRN 0.22254
BOL 175.81928
BES 6.89361
BRA 0.0
BHS 33.44672
BWA 0.68595
BLR 1.31838
BLZ 7.82082
CAN 430.00837
COD 10.55346
CAF 0.74664
COG 4.0943
CHE 395.16951
CIV 10.67038
COK 0.14423
CHL 1132.44119
CMR 7.66492
CHN 16.81273
COL 691.4701
CRI 93.86721
CUB 74.18562
CPV 28.50223
CUW 21.49981
CYP 14.72843
CZE 37.90006
DEU 764.87151
DJI 3.32523
DNK 75.5559
DMA 0.85757
DOM 271.68966
DZA 18.76007
ECU 112.55624
EST 7.40066
EGY 72.25781
ERI 2.12323
ESP 1246.13891
ETH 80.09696
FIN 49.11831
FJI 0.41504
FRO 0.31303
FRA 953.54251
GAB 6.48799
GBR 893.57736
GRD 5.03202
GEO 7.13693
GUF 2.29316
GHA 19.91035
GIB 2.07723
GRL 0.2006
GMB 6.47731
GIN 8.16052
GLP 10.5764
GNQ 1.07766
GRC 57.52981
GTM 42.19832
GUM 0.36207
GNB 6.86565
GUY 16.9623
HKG 11.41941
HND 37.85882
HRV 15.97069
HTI 7.45668
HUN 36.55193
IDN 12.681
IRL 125.40582
ISR 72.08423
IND 184.78545
IRQ 28.31137
IRN 24.9751
ISL 17.43679
ITA 541.81019
JAM 42.11576
JOR 28.71434
JPN 35.34409
KEN 28.8294
KGZ 1.96692
KHM 1.3252
COM 0.51788
KNA 3.56347
KOR 18.54107
KWT 34.22888
CYM 11.79405
KAZ 11.06591
LAO 0.11017
LBN 31.25541
LCA 8.33952
LKA 32.75482
LBR 1.44475
LTU 8.6021
LUX 41.38806
LVA 12.37484
LBY 2.22513
MAR 78.76787
MDA 2.38308
MNE 2.73017
MAF 0.78579
MDG 2.55315
MKD 2.77244
MLI 5.10503
MMR 0.26899
MNG 0.75922
MAC 0.29389
MNP 0.21694
MTQ 10.11031
MRT 4.0856
MLT 14.15412
MUS 15.38252
MDV 28.98013
MWI 1.3655
MEX 826.70408
MYS 14.22086
MOZ 10.42414
NAM 5.56403
NCL 0.07957
NER 3.25707
NGA 33.02956
NIC 16.96411
NLD 467.27988
NOR 54.83097
NPL 16.88775
NZL 6.62373
OMN 23.03334
PAN 792.34595
PER 441.54854
PYF 0.5496
PNG 0.11966
PHL 30.42947
PAK 66.09468
POL 77.84083
PRI 69.8477
PRT 1483.60627
PRY 195.13425
QAT 287.79563
REU 12.77333
ROU 58.37443
SRB 22.15937
RUS 46.99267
RWA 3.45035
SAU 96.89902
SYC 7.05906
SDN 10.39008
SWE 60.3462
SGP 43.13535
SVN 5.03538
SVK 0.91594
SLE 1.88591
SEN 25.22616
SOM 2.95041
SUR 48.98832
SSD 1.63949
SLV 39.02933
SXM 15.31583
SYR 1.81922
TCA 11.64615
TCD 1.41036
TGO 5.2013
THA 42.18313
TJK 1.01928
TLS 0.05232
TKM 0.21437
TUN 25.15363
TUR 271.09275
TTO 17.60217
TWN 6.37623
TZA 19.09877
UKR 4.80951
UGA 9.93032
USA 4871.94329
URY 461.33996
UZB 6.80583
VCT 1.29288
VEN 49.82556
VGB 0.78036
VIR 21.71329
VNM 14.41531
YEM 0.85063
MYT 1.50311
ZAF 71.50087
ZMB 5.18729
ZWE 4.15177
