iso_a3_target daily_seeds
ARE 171.66996
AFG 3.86717
ATG 3.4927
ALB 4.20861
ARM 4.78798
AGO 54.57244
ARG 186.69347
AUT 38.43436
AUS 14.64542
ABW 11.66355
AZE 5.32335
BIH 3.98866
BRB 1.9598
BGD 16.84642
BEL 60.77196
BFA 2.35119
BGR 13.95288
BHR 8.45858
BDI 1.10558
BEN 2.84475
BLM 0.78784
BMU 1.61187
BRN 0.12653
BOL 147.86622
BES 3.1951
BRA 0.0
BHS 16.99402
BTN 0.07647
BWA 0.61255
BLR 2.62356
BLZ 3.35517
CAN 56.33218
COD 5.55051
CAF 0.70158
COG 2.67239
CHE 217.75917
CIV 9.21306
COK 0.01717
CHL 204.04811
CMR 4.65404
CHN 12.99137
COL 316.57549
CRI 46.05409
CUB 9.86712
CPV 24.25613
CUW 11.17222
CYP 11.14418
CZE 19.32709
DEU 376.85748
DJI 2.66352
DNK 35.51463
DOM 100.17033
DZA 3.98557
ECU 88.08275
EST 3.9814
EGY 48.77743
ERI 0.79239
ESP 658.71755
ETH 69.07201
FIN 13.1789
FRO 0.38806
FRA 488.62665
GAB 1.46978
GBR 146.72182
GRD 0.8719
GEO 7.90573
GUF 1.70589
GHA 10.72186
GIB 0.23036
GRL 0.11749
GMB 1.09444
GIN 4.53634
GLP 6.17558
GRC 114.1853
GTM 25.66008
GUM 0.33774
GNB 4.74257
GUY 6.37554
HKG 6.39786
HND 20.13285
HRV 32.89234
HTI 13.15165
HUN 18.70065
IDN 8.86861
IRL 33.53378
ISR 29.0336
IND 75.36649
IRQ 23.83285
IRN 18.11151
ISL 11.8319
ITA 212.90229
JAM 19.27723
JOR 25.13078
JPN 23.71558
KEN 15.36673
KGZ 2.30073
KHM 0.67021
COM 1.64582
KOR 10.546
KWT 14.86447
KAZ 5.27907
LAO 0.01941
LBN 32.71994
LCA 3.7596
LKA 11.13933
LBR 0.76297
LTU 3.6625
LUX 21.71692
LVA 6.68521
LBY 2.28345
MAR 58.88206
MDA 4.92547
MNE 3.04156
MAF 0.47173
MDG 0.7051
MKD 2.89861
MLI 4.6345
MMR 0.16141
MAC 0.27173
MNP 0.19238
MTQ 5.82803
MRT 1.67968
MLT 10.54485
MUS 1.11619
MDV 18.97655
MWI 1.02985
MEX 602.04672
MYS 5.88934
MOZ 8.75623
NAM 5.41424
NCL 0.06561
NER 2.59986
NGA 16.03086
NIC 11.2047
NLD 300.90287
NOR 18.90643
NPL 3.73696
NZL 1.27903
OMN 8.34446
PAN 489.8064
PER 66.43895
PYF 0.31506
PNG 0.10543
PHL 18.48622
PAK 26.47264
POL 42.3516
PRI 43.22363
PRT 794.34903
PRY 100.36548
QAT 210.62621
REU 9.13826
ROU 35.74331
SRB 17.90744
RUS 38.03904
RWA 2.23782
SAU 47.96538
SYC 4.90155
SDN 11.10517
SWE 34.84627
SGP 18.98921
SVN 2.8573
SVK 0.42927
SLE 0.72958
SEN 15.80283
SOM 3.72078
SSD 1.25747
SLV 20.79562
SXM 6.01293
SYR 1.4679
TCA 6.0138
TCD 1.10842
TGO 4.17232
THA 18.58906
TJK 0.92578
TKM 0.06345
TUN 25.63263
TUR 280.45768
TTO 1.27647
TWN 2.25837
TZA 12.66059
UKR 26.10542
UGA 6.29111
USA 2248.37695
URY 92.82764
UZB 5.6427
VEN 25.61208
VGB 0.41026
VIR 12.79128
VNM 6.83759
YEM 0.53849
MYT 2.19362
ZAF 41.19308
ZMB 2.46495
ZWE 2.69395
