iso_a3_target daily_seeds
ARE 360.83877
AFG 5.00582
ATG 0.5599
ALB 3.76421
ARM 5.35179
AGO 59.69312
ARG 1.09512
AUT 28.71752
AUS 55.20948
ABW 4.07905
AZE 6.8419
BIH 3.87578
BRB 0.94987
BGD 36.18855
BEL 24.70352
BFA 3.62293
BGR 7.00561
BHR 15.58679
BDI 13.17122
BEN 7.68727
BLM 0.29607
BMU 0.86579
BRN 1.18905
BOL 0.27387
BES 2.60158
BRA 42.62629
BHS 1.68142
BTN 0.16629
BWA 154.1599
BLR 2.66696
BLZ 0.29757
CAN 32.3773
COD 72.74533
CAF 1.78685
COG 8.60546
CHE 85.31276
CIV 13.38356
COK 0.08621
CHL 1.60979
CMR 15.25706
CHN 23.13974
COL 4.30913
CRI 3.6331
CUB 0.80765
CPV 1.17051
CUW 7.2191
CYP 12.7391
CZE 12.61977
DEU 256.90621
DJI 9.15809
DNK 23.57943
DOM 14.84639
DZA 4.34817
ECU 1.85357
EST 2.49404
EGY 112.99365
ERI 3.6592
ESP 140.54221
ETH 397.9073
FIN 10.28332
FRO 0.26442
FRA 198.3594
GAB 4.86691
GBR 158.44774
GRD 0.09399
GEO 10.67191
GUF 0.4584
GHA 25.83125
GIB 0.84482
GRL 0.071
GMB 0.72217
GIN 1.90368
GLP 1.57246
GRC 86.22959
GTM 0.93873
GUM 0.60818
GNB 0.28063
GUY 0.17724
HKG 13.00963
HND 0.76303
HRV 21.62453
HTI 0.31389
HUN 10.59747
IDN 29.94079
IRL 24.85737
ISR 22.4056
IND 139.40689
IRQ 41.44206
IRN 41.66764
ISL 8.02069
ITA 108.40651
JAM 2.24957
JOR 41.04434
JPN 30.54943
KEN 163.72795
KGZ 2.66901
KHM 3.4731
COM 14.39005
KOR 13.66014
KWT 28.40164
KAZ 5.90269
LAO 0.03023
LBN 55.82835
LCA 0.32007
LKA 25.62883
LBR 1.68291
LTU 2.5891
LUX 3.18996
LVA 3.78008
LBY 2.30401
MAR 28.01462
MDA 2.21031
MNE 2.04019
MAF 0.10242
MDG 0.52744
MKD 1.0795
MLI 10.84622
MMR 0.65812
MAC 0.91885
MNP 0.29779
MTQ 1.69502
MRT 0.85206
MLT 4.92353
MUS 8.98504
MDV 34.76329
MWI 66.50149
MEX 16.22712
MYS 18.8026
MOZ 147.99472
NAM 194.96207
NCL 0.17408
NER 6.58209
NGA 124.94241
NIC 0.16954
NLD 223.67907
NOR 19.96242
NPL 7.15018
NZL 6.00056
OMN 17.41062
PAN 4.27933
PER 2.87136
PYF 0.17558
PNG 0.89912
PHL 49.5644
PAK 51.07585
POL 24.01909
PRI 7.68214
PRT 70.39085
PRY 0.15374
QAT 407.59276
REU 5.43163
ROU 17.61412
SRB 13.98728
RUS 44.5236
RWA 30.44514
SAU 134.84311
SYC 24.75409
SDN 35.26057
SWE 32.88036
SGP 72.23194
SVN 1.86213
SVK 0.22244
SLE 0.96301
SEN 4.71718
SOM 32.0396
SSD 12.37499
SLV 1.33098
SXM 2.41324
SYR 2.89371
TCA 1.29668
TCD 3.94782
TGO 15.08885
THA 38.95084
TJK 1.08969
TKM 0.05165
TUN 18.79593
TUR 248.8763
TTO 0.22575
TWN 4.76097
TZA 87.04583
UKR 22.75931
UGA 76.15109
USA 424.12154
URY 0.15741
UZB 5.38679
VEN 0.64097
VGB 0.07979
VIR 1.5219
VNM 14.96775
YEM 3.6159
MYT 3.8268
ZAF 0.0
ZMB 248.91362
ZWE 496.00967
