iso_a3_target daily_seeds
ARE 1318.10723
AFG 23.95666
ATG 21.56774
ALB 68.74748
ARM 20.00504
AGO 11.16357
ARG 19.35019
AUT 360.53893
AUS 207.48254
ABW 37.10353
AZE 22.27507
BIH 23.11146
BRB 33.42051
BGD 145.00304
BEL 557.77503
BFA 13.4537
BGR 211.61583
BHR 98.8411
BDI 3.38647
BEN 6.42083
BLM 3.92916
BMU 21.9229
BRN 10.25589
BOL 5.33407
BES 10.73987
BRA 143.29679
BHS 10.70723
BTN 0.89093
BWA 1.20307
BLR 71.68516
BLZ 3.02583
CAN 394.73813
COD 15.7249
CAF 2.67166
COG 6.5734
CHE 854.94931
CIV 33.43871
CHL 25.38937
CMR 18.0559
CHN 327.96139
COL 84.92491
CRI 38.86544
CUB 11.19535
CPV 11.46645
CUW 23.05517
CYP 166.04274
CZE 81.84021
DEU 2769.24654
DJI 7.24062
DNK 306.08395
DOM 170.89207
DZA 11.26709
ECU 39.09747
EST 42.70922
EGY 411.18444
ESP 2463.38445
ETH 189.62699
FIN 189.09836
FJI 0.53332
FRO 5.46263
FRA 1592.92856
GAB 4.07809
GBR 0.0
GRD 6.21688
GEO 74.63958
GUF 2.89221
GHA 121.88581
GRL 1.86606
GMB 4.9985
GIN 8.30169
GLP 7.74686
GRC 412.62626
GTM 19.72288
GUM 5.46634
GNB 3.09875
GUY 6.20688
HKG 55.44191
HND 11.05332
HRV 70.5549
HTI 10.06329
HUN 123.97648
IDN 113.92772
IRL 721.4464
ISR 216.6063
IND 1368.0627
IRQ 100.14879
IRN 112.2926
ISL 58.04943
ITA 1405.85964
JAM 41.81092
JOR 112.09911
JPN 571.78426
KEN 74.79318
KGZ 14.80411
KHM 14.87352
COM 1.18638
KOR 163.40059
KWT 149.05862
CYM 8.47819
KAZ 25.01063
LAO 0.13224
LBN 151.93
LCA 13.69371
LKA 126.2914
LBR 8.12765
LTU 97.79681
LUX 65.69842
LVA 100.61081
LBY 12.7508
MAR 138.61843
MDA 53.91608
MNE 11.59566
MAF 1.31369
MDG 0.9623
MKD 26.61292
MLI 15.06987
MMR 3.24366
MAC 5.16289
MNP 2.74351
MTQ 7.93283
MRT 6.75986
MLT 85.97358
MUS 2.62328
MDV 96.97975
MWI 2.7691
MEX 364.96478
MYS 81.07135
MOZ 4.94794
NAM 6.52282
NCL 0.68342
NER 7.69114
NFK 0.15592
NGA 484.4754
NIC 3.22388
NLD 1850.40028
NOR 391.78099
NPL 43.47052
NZL 19.49443
OMN 71.52133
PAN 64.09733
PER 47.53397
PYF 1.16264
PNG 2.71802
PHL 181.38202
PAK 547.24018
POL 713.78224
PRI 63.18018
PRT 437.2995
PRY 1.1625
QAT 622.33644
REU 8.26047
ROU 786.15482
SRB 151.27703
RUS 535.53396
RWA 14.5742
SAU 406.42148
SYC 20.99114
SDN 28.85365
SWE 379.8038
SGP 92.80313
SVN 4.53716
SLE 9.8526
SEN 36.34384
SOM 8.44477
SUR 3.5153
SSD 4.11055
SLV 39.50504
SXM 22.31159
SYR 2.88453
TCA 9.64218
TCD 5.69939
TGO 20.94555
THA 204.1228
TJK 4.03131
TLS 0.09815
TKM 0.06464
TUN 51.44885
TUR 1501.63492
TTO 1.36391
TWN 227.33568
TZA 38.37154
UKR 407.45103
UGA 37.10979
USA 5019.70231
URY 3.20476
UZB 36.55463
VCT 8.0141
VEN 6.36537
VGB 3.3955
VIR 21.74908
VNM 95.40231
WSM 0.26953
MYT 2.73954
ZAF 112.62201
ZMB 7.08153
ZWE 8.6467
