iso_a3_target daily_seeds
ARE 312.37245
AFG 4.15005
ATG 0.17429
ALB 2.3347
ARM 4.37639
AGO 64.87424
ARG 2.03151
AUT 23.28998
AUS 53.94615
ABW 3.2669
AZE 3.81922
BIH 1.48768
BRB 0.14369
BGD 31.11902
BEL 19.43984
BFA 4.51092
BGR 5.75553
BHR 7.5914
BDI 8.59132
BEN 3.79784
BLM 0.31989
BMU 0.11951
BRN 1.41699
BOL 0.58146
BES 2.61695
BRA 53.98739
BHS 0.25536
BTN 0.16439
BWA 173.00006
BLR 5.24846
BLZ 0.11304
CAN 28.72144
COD 105.16034
CAF 2.09624
COG 10.50448
CHE 97.731
CIV 15.00409
CHL 2.24013
CMR 15.52903
CHN 63.64817
COL 6.56867
CRI 3.0986
CUB 0.86931
CPV 1.88237
CUW 5.71957
CYP 5.92189
CZE 10.67811
DEU 247.00853
DJI 9.61264
DNK 17.53438
DOM 8.93944
DZA 4.45497
ECU 3.96146
EST 2.81013
EGY 82.04199
ESP 111.72078
ETH 449.87332
FIN 9.90785
FJI 0.12725
FRO 0.37826
FRA 164.59443
GAB 4.95969
GBR 78.99558
GRD 0.03134
GEO 6.64513
GUF 0.26809
GHA 24.45705
GRL 0.13471
GMB 0.34485
GIN 2.22103
GLP 1.07283
GRC 28.22616
GTM 0.63286
GUM 0.72724
GNB 0.53025
GUY 0.36962
HKG 16.91834
HND 0.31249
HRV 9.7295
HTI 0.24305
HUN 10.76678
IDN 34.7045
IRL 17.98263
ISR 16.93262
IND 146.4775
IRQ 31.49115
IRN 38.22492
ISL 2.94294
ITA 76.46467
JAM 0.96721
JOR 19.4808
JPN 37.09816
KEN 150.43462
KGZ 2.16786
KHM 2.70128
COM 3.30192
KOR 27.60741
KWT 26.23887
CYM 0.03255
KAZ 4.64889
LAO 0.01151
LBN 38.55687
LCA 0.12453
LKA 20.7726
LBR 1.72074
LTU 3.64835
LUX 4.80034
LVA 4.72977
LBY 2.45908
MAR 14.34844
MDA 2.01959
MNE 1.1529
MAF 0.16144
MDG 1.21427
MKD 1.64953
MLI 10.2084
MMR 0.79562
MAC 0.55011
MNP 0.24488
MTQ 1.26466
MRT 1.33762
MLT 4.12612
MUS 8.722
MDV 27.44447
MWI 99.7633
MEX 21.93215
MYS 23.31498
MOZ 231.61253
NAM 289.13301
NCL 0.16099
NER 6.29102
NFK 0.04114
NGA 116.55892
NIC 0.14077
NLD 220.951
NOR 15.47168
NPL 19.15783
NZL 4.27132
OMN 17.02565
PAN 5.89153
PER 5.60168
PYF 0.06609
PNG 0.74521
PHL 40.47414
PAK 76.24275
POL 21.56679
PRI 2.09254
PRT 66.17901
PRY 0.25092
QAT 434.93452
REU 4.0836
ROU 19.46236
SRB 11.0055
RUS 41.12205
RWA 19.28625
SAU 97.82854
SYC 15.9272
SDN 23.98933
SWE 31.17264
SGP 79.70762
SVN 1.13134
SLE 0.92327
SEN 5.22533
SOM 25.88743
SUR 0.60586
SSD 9.90269
SLV 1.127
SXM 1.94466
SYR 1.21243
TCA 0.32564
TCD 4.96672
TGO 11.95064
THA 41.09228
TJK 1.06876
TLS 0.04145
TKM 0.00294
TUN 10.9803
TUR 215.07935
TTO 0.06855
TWN 19.20896
TZA 96.79768
UKR 26.0424
UGA 45.80068
USA 238.3196
URY 0.23371
UZB 5.34649
VCT 0.01816
VEN 0.74708
VGB 0.05704
VIR 0.67931
VNM 18.11372
WSM 0.05058
MYT 4.69329
ZAF 0.0
ZMB 222.20576
ZWE 688.30592
