iso_a3_target daily_seeds
ARE 4347.14406
AFG 14.66518
ATG 142.11102
ALB 320.17462
ARM 55.39424
AGO 61.31594
ARG 128.5509
AUT 2818.02033
AUS 645.56378
ABW 98.53525
AZE 130.49616
BIH 69.20264
BRB 481.76304
BGD 379.29589
BEL 2744.38819
BFA 24.90398
BGR 1155.33279
BHR 648.854
BDI 10.55631
BEN 16.66876
BLM 9.98736
BMU 104.46008
BRN 10.82299
BOL 21.70622
BES 45.75751
BRA 918.07468
BHS 167.22735
BWA 4.5451
BLR 44.97365
BLZ 8.69414
CAN 2308.71307
COD 43.19153
CAF 4.95133
COG 12.69659
CHE 6293.16049
CIV 72.55365
COK 0.23892
CHL 152.30261
CMR 43.11902
CHN 418.12594
COL 310.27941
CRI 210.45432
CUB 111.84161
CPV 423.46586
CUW 119.31822
CYP 865.29053
CZE 1143.56687
DEU 11728.1461
DJI 24.02698
DNK 2894.68862
DMA 16.36295
DOM 609.16652
DZA 161.9306
ECU 100.05985
EST 275.32858
EGY 1289.73389
ERI 17.13483
ESP 21929.52323
ETH 461.33178
FIN 1492.63617
FJI 10.24978
FRO 37.76511
FRA 9486.79856
GAB 11.46392
GBR 0.0
GRD 56.79055
GEO 199.0538
GUF 17.70484
GHA 208.26263
GIB 272.00056
GRL 9.0984
GMB 32.43846
GIN 25.75918
GLP 56.98529
GRC 1847.3018
GTM 59.12303
GUM 6.74469
GNB 7.1739
GUY 60.167
HKG 136.13472
HND 27.65333
HRV 309.75464
HTI 19.67031
HUN 1371.35623
IDN 210.6653
IRL 8212.99081
ISR 682.73592
IND 3147.13758
IRQ 310.85871
IRN 225.34836
ISL 768.99044
ITA 10148.73579
JAM 351.36409
JOR 552.2543
JPN 684.51709
KEN 278.512
KGZ 39.94637
KHM 24.09848
COM 5.65379
KNA 23.82289
KOR 339.34352
KWT 552.66149
CYM 18.73892
KAZ 135.76103
LAO 2.2353
LBN 410.12304
LCA 195.63158
LKA 362.84339
LBR 20.45788
LTU 730.37458
LUX 377.07947
LVA 670.81112
LBY 31.39652
MAR 180.70476
MDA 157.36008
MNE 68.43404
MAF 4.76341
MDG 7.5895
MKD 125.83047
MLI 36.42705
MMR 8.2252
MNG 7.28734
MAC 9.30974
MNP 1.58223
MTQ 64.0999
MRT 16.42116
MLT 615.17846
MUS 162.36668
MDV 385.52411
MWI 8.58207
MEX 1235.72884
MYS 294.20164
MOZ 20.35449
NAM 18.35706
NCL 1.72908
NER 14.49818
NGA 616.73338
NIC 6.70414
NLD 8446.21997
NOR 2752.80524
NPL 145.00779
NZL 28.61252
OMN 344.10385
PAN 244.5603
PER 215.23416
PYF 6.3218
PNG 4.71295
PHL 416.0697
PAK 961.71127
POL 4528.02893
PRI 187.87263
PRT 5161.05461
PRY 9.72147
QAT 2084.46817
REU 114.08365
ROU 2233.3428
SRB 507.46418
RUS 1901.33769
RWA 61.12941
SAU 1842.47945
SYC 66.81993
SDN 91.29299
SWE 2156.48235
SGP 322.0168
SVN 78.29697
SVK 205.38252
SLE 17.4516
SEN 131.03255
SOM 25.8205
SUR 24.77243
SSD 17.40172
STP 7.27354
SLV 91.15671
SXM 68.01421
SYR 24.31532
TCA 35.94881
TCD 8.66954
TGO 45.3818
THA 632.72465
TJK 20.39557
TLS 1.77201
TKM 0.86169
TUN 219.86394
TUR 4368.28298
TTO 100.55922
TWN 214.64179
TZA 160.76075
UKR 1265.99986
UGA 97.65113
USA 16543.25159
URY 21.56036
UZB 110.50911
VCT 43.3531
VEN 23.49171
VGB 11.59478
VIR 36.07292
VNM 277.10908
YEM 11.57862
MYT 17.22871
ZAF 867.45414
ZMB 32.54906
ZWE 27.7674
