iso_a3_target daily_seeds
ARE 4232.91778
AFG 19.87858
ATG 116.32003
ALB 511.78405
ARM 89.38867
AGO 87.72401
ARG 204.49727
AUT 4371.38736
AUS 799.81139
ABW 107.7594
AZE 124.39182
BIH 158.75571
BRB 276.14349
BGD 370.09759
BEL 5460.36191
BFA 35.73615
BGR 1930.47366
BHR 704.14593
BDI 13.19151
BEN 22.81901
BLM 8.94731
BMU 122.16278
BRN 17.33988
BOL 20.43326
BES 58.28359
BRA 1111.11488
BHS 170.58151
BWA 11.10002
BLR 37.96937
BLZ 10.1949
CAN 3138.54095
COD 52.37852
CAF 7.09049
COG 19.01378
CHE 11743.70319
CIV 111.68034
COK 0.49049
CHL 143.31477
CMR 46.46509
CHN 339.95036
COL 510.11203
CRI 205.11732
CUB 157.30886
CPV 496.18054
CUW 138.12
CYP 2720.02931
CZE 2826.71033
DEU 28932.81667
DJI 19.88978
DNK 6525.57384
DMA 13.17656
DOM 755.67404
DZA 207.90849
ECU 114.15817
EST 471.504
EGY 1980.21803
ERI 15.38643
ESP 51766.50959
ETH 580.42541
FIN 1950.28231
FJI 9.66975
FRO 88.42891
FRA 22504.78936
GAB 21.28579
GBR 0.0
GRD 42.27854
GEO 279.38916
GUF 25.7156
GHA 228.52263
GIB 609.3
GRL 13.50281
GMB 45.43118
GIN 33.09017
GLP 86.89247
GNQ 8.72209
GRC 8921.78831
GTM 65.49408
GUM 10.10353
GNB 13.34349
GUY 56.88817
HKG 77.25356
HND 20.8041
HRV 1866.65565
HTI 12.80436
HUN 2833.3857
IDN 278.5167
IRL 15502.60638
ISR 1789.25826
IND 3934.00476
IRQ 339.11377
IRN 369.84302
ISL 1486.62601
ITA 26690.94618
JAM 381.72207
JOR 705.39347
JPN 763.20083
KEN 281.12698
KGZ 56.8193
KHM 32.78562
COM 7.15701
KNA 19.8625
KOR 452.12742
KWT 588.94175
CYM 28.30653
KAZ 205.90342
LAO 2.47019
LBN 504.54163
LCA 156.70148
LKA 436.90522
LBR 17.64735
LTU 1326.96014
LUX 1016.16711
LVA 1371.61092
LBY 34.1654
MAR 2936.42611
MDA 107.54022
MNE 195.15015
MAF 7.81798
MDG 23.79395
MKD 228.36166
MLI 39.19616
MMR 11.56302
MNG 10.85489
MAC 8.43981
MNP 3.40382
MTQ 82.553
MRT 38.3835
MLT 1580.01564
MUS 212.14549
MDV 370.20208
MWI 11.51928
MEX 1653.97979
MYS 428.81126
MOZ 28.44986
NAM 31.13679
NCL 1.59191
NER 18.76854
NGA 660.22038
NIC 7.55895
NLD 15487.07599
NOR 6162.50448
NPL 160.60544
NZL 28.58201
OMN 365.15344
PAN 305.14683
PER 189.83429
PYF 11.77526
PNG 4.11131
PHL 476.70043
PAK 966.44379
POL 9026.62836
PRI 241.38671
PRT 10889.84047
PRY 14.10376
QAT 2434.13225
REU 148.49206
ROU 4766.29146
SRB 798.17603
RUS 1556.22746
RWA 58.99351
SAU 2232.34727
SYC 73.82606
SDN 87.6099
SWE 4592.00669
SGP 347.7029
SVN 200.40704
SVK 499.46141
SLE 33.66449
SEN 164.56198
SOM 23.34977
SUR 43.30697
SSD 16.42164
SLV 93.6158
SXM 76.85336
SYR 18.0998
TCA 53.2412
TCD 9.49088
TGO 49.67183
THA 832.83819
TJK 28.53492
TLS 4.71244
TKM 4.72344
TUN 509.02597
TUR 10590.76413
TTO 115.37718
TWN 192.67172
TZA 191.04907
UKR 265.31408
UGA 113.65254
USA 24216.901
URY 24.95471
UZB 137.41014
VCT 28.36192
VEN 32.58287
VGB 10.78975
VIR 37.84132
VNM 380.98236
YEM 8.90937
MYT 17.51299
ZAF 904.33295
ZMB 53.60326
ZWE 52.01178
