iso_a3_target daily_seeds
ARE 15209.21972
AFG 97.71205
ATG 6.72839
ALB 34.29036
ARM 63.3318
AGO 50.59404
ARG 16.43912
AUT 271.24035
AUS 1943.4991
ABW 12.3103
AZE 115.83585
BIH 25.24782
BRB 20.63468
BGD 2071.03547
BEL 175.60263
BFA 7.76054
BGR 50.88464
BHR 1575.0474
BDI 13.47322
BEN 7.558
BLM 0.71864
BMU 7.33727
BRN 30.0427
BOL 1.52632
BES 2.19742
BRA 167.39714
BHS 18.45179
BWA 4.44985
BLR 30.86131
BLZ 1.52772
CAN 965.55174
COD 32.2805
CAF 2.7422
COG 8.67869
CHE 605.46544
CIV 24.46547
COK 1.40211
CHL 12.69486
CMR 16.8935
CHN 290.48188
COL 37.50228
CRI 19.53983
CUB 27.08242
CPV 4.72157
CUW 5.92346
CYP 89.80881
CZE 123.31518
DEU 1922.96706
DJI 24.43416
DNK 212.44793
DMA 0.36629
DOM 101.57879
DZA 51.8152
ECU 5.93921
EST 14.02842
EGY 1143.37275
ERI 21.05042
ESP 742.5948
ETH 562.19043
FIN 227.84322
FJI 13.63271
FRO 1.41877
FRA 1171.46611
GAB 9.07522
GBR 2773.41676
GRD 2.07278
GEO 144.36981
GUF 1.54623
GHA 81.96092
GIB 9.16182
GRL 0.48926
GMB 3.46593
GIN 17.59294
GLP 6.38039
GNQ 3.20574
GRC 226.5311
GTM 5.55035
GUM 6.37324
GNB 0.92608
GUY 6.55243
HKG 166.45398
HND 2.79586
HRV 56.69539
HTI 1.6644
HUN 99.87192
IDN 675.16767
IRL 290.62946
ISR 365.38641
IND 0.0
IRQ 589.42096
IRN 437.61764
ISL 35.86001
ITA 793.00907
JAM 34.98523
JOR 417.29135
JPN 847.95239
KEN 383.08403
KGZ 80.66175
KHM 106.72911
COM 9.9469
KNA 0.6205
KOR 272.13693
KWT 2182.70325
CYM 3.90292
KAZ 221.27301
LAO 8.2641
LBN 354.07644
LCA 6.74363
LKA 2686.1032
LBR 2.68445
LTU 18.13104
LUX 19.22767
LVA 27.64415
LBY 16.08052
MAR 134.81983
MDA 7.83857
MNE 10.82615
MAF 0.40338
MDG 12.54788
MKD 6.49004
MLI 13.56404
MMR 80.81669
MNG 4.51376
MAC 8.33496
MNP 1.97265
MTQ 6.71854
MRT 5.74012
MLT 27.56319
MUS 144.22668
MDV 2202.8937
MWI 13.91188
MEX 160.19173
MYS 1475.21084
MOZ 19.32624
NAM 12.76683
NCL 4.23077
NER 8.08447
NGA 249.57984
NIC 0.97821
NLD 615.51897
NOR 139.81653
NPL 1470.04915
NZL 80.33519
OMN 2351.2081
PAN 21.47132
PER 9.71289
PYF 3.47868
PNG 13.24473
PHL 845.88592
PAK 1946.43457
POL 270.77844
PRI 33.6645
PRT 206.38933
PRY 1.11633
QAT 3714.28684
REU 55.18415
ROU 144.48902
SRB 74.7094
RUS 707.23022
RWA 47.05952
SAU 7541.51234
SYC 131.33825
SDN 214.66418
SWE 207.5529
SGP 2254.4284
SVN 22.79787
SVK 9.43051
SLE 3.33802
SEN 27.76701
SOM 45.06614
SUR 2.24664
SSD 26.34173
SLV 10.86478
SXM 9.0593
SYR 102.37682
TCA 10.1105
TCD 4.58561
TGO 15.49105
THA 3772.44245
TJK 23.72167
TLS 2.10644
TKM 1.44875
TUN 100.68308
TUR 1396.43387
TTO 4.95818
TWN 170.79036
TZA 245.77548
UKR 46.77163
UGA 158.33972
USA 4064.55331
URY 1.93968
UZB 155.90281
VCT 0.89492
VEN 3.0956
VGB 0.36346
VIR 5.95066
VNM 586.11644
YEM 31.95952
MYT 6.82035
ZAF 388.9244
ZMB 64.25546
ZWE 37.64337
