iso_a3_target daily_seeds
ARE 1617.68938
AFG 51.75968
ATG 53.71245
ALB 78.76424
ARM 39.89803
AGO 45.30738
ARG 76.00715
AUT 614.0654
AUS 294.06424
ABW 42.98899
AZE 27.51017
BIH 31.05152
BRB 213.89359
BGD 366.05558
BEL 1136.08813
BFA 13.13753
BGR 404.78538
BHR 348.8361
BDI 5.40839
BEN 10.73186
BLM 7.2871
BMU 67.98003
BRN 11.23154
BOL 8.5289
BES 24.8503
BRA 475.17545
BHS 12.2623
BTN 2.24441
BWA 2.40486
BLR 84.59394
BLZ 3.73066
CAN 906.51012
COD 26.71042
CAF 4.25951
COG 9.726
CHE 1606.71852
CIV 47.10148
CHL 50.37521
CMR 26.86763
CHN 455.27785
COL 120.93905
CRI 69.6139
CUB 51.76556
CPV 169.09032
CUW 39.42913
CYP 239.42583
CZE 293.78346
DEU 4258.96356
DJI 18.4479
DNK 683.60553
DMA 15.70037
DOM 312.59763
DZA 21.00527
ECU 51.4645
EST 87.93801
EGY 784.95835
ESP 6291.30681
ETH 416.60086
FIN 365.24582
FJI 0.32136
FRO 11.38361
FRA 3072.47454
GAB 9.02384
GBR 0.0
GRD 39.97425
GEO 22.79969
GUF 8.84796
GHA 179.0755
GIB 109.88393
GRL 5.60829
GMB 16.90004
GIN 16.80889
GLP 27.37124
GNQ 3.81649
GRC 616.04308
GTM 21.31778
GUM 9.65253
GNB 7.58678
GUY 8.64933
HKG 102.98686
HND 7.18675
HRV 63.70525
HTI 17.27135
HUN 304.39008
IDN 190.26418
IRL 1509.41824
ISR 116.48997
IND 2357.85609
IRQ 216.89811
IRN 285.46437
ISL 97.40202
ITA 2499.19654
JAM 132.79718
JOR 200.21287
JPN 572.3807
KEN 216.17406
KGZ 20.06329
KHM 13.36175
COM 3.45245
KNA 4.33574
PRK 0.07398
KOR 329.77265
KWT 217.23441
CYM 16.00791
KAZ 54.44198
LAO 2.82337
LBN 315.4277
LCA 75.25107
LKA 172.85938
LBR 14.0923
LTU 163.91393
LUX 137.01519
LVA 226.21928
LBY 14.22877
MAR 604.99666
MCO 6.07922
MDA 74.6235
MNE 13.46961
MAF 2.26606
MDG 3.30586
MKD 36.99525
MLI 26.44831
MMR 6.1888
MAC 8.76822
MNP 5.73669
MTQ 27.70571
MRT 11.3922
MLT 174.63004
MUS 8.86066
MDV 298.18897
MWI 7.54228
MEX 646.75573
MYS 182.97322
MOZ 13.55176
NAM 10.00037
NCL 1.16003
NER 11.15632
NFK 0.39778
NGA 643.40001
NIC 2.40562
NLD 3497.41896
NOR 758.39433
NPL 73.67539
NZL 23.98095
OMN 177.62746
PAN 102.35061
PER 64.68562
PYF 2.78808
PNG 4.16506
PHL 301.42853
PAK 776.2643
POL 1744.50165
PRI 85.06148
PRT 1442.52769
PRY 4.37125
QAT 830.7878
REU 29.00554
ROU 837.27295
SRB 221.95444
RUS 729.07094
RWA 53.19287
SAU 698.37903
SLB 0.05781
SYC 19.00128
SDN 84.86377
SWE 858.73104
SGP 157.31371
SVN 4.26417
SVK 47.86567
SLE 16.92406
SEN 100.53202
SOM 22.67427
SUR 7.99262
SSD 10.86808
SLV 48.20898
SXM 29.63707
SYR 5.93795
TCA 19.0352
TCD 5.63115
TGO 36.38399
THA 364.21318
TJK 6.30477
TLS 0.18342
TKM 0.55041
TUN 83.81258
TUR 1761.83303
TTO 4.39441
TWN 154.22742
TZA 116.86744
UKR 632.1044
UGA 73.49224
USA 5995.623
URY 9.28281
UZB 39.85773
VCT 24.78415
VEN 10.22115
VGB 6.88814
VIR 22.6753
VNM 153.83141
VUT 0.32758
WSM 0.55798
MYT 7.14297
ZAF 384.67213
ZMB 15.94054
ZWE 16.71967
