iso_a3_target daily_seeds
ARE 7958.40918
AFG 438.68942
ATG 9.99377
ALB 7.91217
ARM 32.96703
AGO 27.09188
ARG 12.87344
AUT 82.21454
AUS 345.52218
ABW 16.87949
AZE 5.53919
BIH 14.8055
BRB 23.2733
BGD 1283.19561
BEL 98.92925
BFA 4.51565
BGR 24.34132
BHR 541.28383
BDI 5.21008
BEN 4.77794
BLM 1.44737
BMU 1.30049
BRN 8.12206
BOL 1.30586
BES 3.70287
BRA 106.98274
BHS 4.99061
BTN 186.64051
BWA 1.27291
BLR 16.49652
BLZ 1.12815
CAN 629.6438
COD 14.03657
CAF 2.81218
COG 5.56942
CHE 210.20286
CIV 16.14786
CHL 8.05301
CMR 10.2951
CHN 370.91694
COL 19.437
CRI 18.23524
CUB 14.32091
CPV 12.04171
CUW 6.47174
CYP 33.5961
CZE 56.52824
DEU 688.96683
DJI 15.48897
DNK 98.20229
DMA 1.35397
DOM 105.34476
DZA 15.0389
ECU 5.50276
EST 5.65502
EGY 721.79084
ESP 333.79984
ETH 305.22699
FIN 45.16831
FJI 0.46797
FRO 1.18007
FRA 557.52454
GAB 4.29898
GBR 1561.42654
GRD 2.03708
GEO 22.1957
GUF 1.20394
GHA 58.9637
GIB 3.52899
GRL 0.98035
GMB 2.51298
GIN 17.40912
GLP 10.51808
GNQ 1.74642
GRC 85.67962
GTM 7.10959
GUM 8.73106
GNB 0.68409
GUY 2.30179
HKG 240.82551
HND 2.25375
HRV 10.56539
HTI 2.80936
HUN 28.74223
IDN 190.95262
IRL 114.13394
ISR 138.59066
IND 0.0
IRQ 328.35902
IRN 344.58055
ISL 8.41656
ITA 292.16945
JAM 30.74031
JOR 277.19055
JPN 383.51584
KEN 233.66656
KGZ 24.67086
KHM 10.08379
COM 4.48671
KNA 0.9503
PRK 0.04528
KOR 217.07289
KWT 879.00381
CYM 2.14026
KAZ 81.34095
LAO 2.68672
LBN 295.50963
LCA 6.21925
LKA 318.97881
LBR 3.64976
LTU 6.19576
LUX 5.78409
LVA 9.55343
LBY 5.76792
MAR 94.07765
MCO 0.46706
MDA 4.46409
MNE 2.22611
MAF 0.54341
MDG 2.59347
MKD 2.22466
MLI 10.45008
MMR 32.54867
MAC 6.90718
MNP 5.19786
MTQ 9.67618
MRT 3.66959
MLT 10.58408
MUS 36.73394
MDV 842.5173
MWI 7.08395
MEX 153.95671
MYS 553.79315
MOZ 5.05709
NAM 5.20833
NCL 1.88208
NER 5.37201
NFK 0.66779
NGA 178.82612
NIC 0.4546
NLD 390.86188
NOR 71.84302
NPL 444.98524
NZL 32.51438
OMN 1024.09569
PAN 18.58324
PER 7.63133
PYF 6.33197
PNG 4.60488
PHL 376.57002
PAK 1572.61574
POL 78.10907
PRI 31.18223
PRT 98.48372
PRY 0.61428
QAT 1759.96691
REU 17.09071
ROU 63.13539
SRB 37.78146
RUS 336.11436
RWA 33.70908
SAU 1656.75791
SLB 0.07466
SYC 36.88747
SDN 177.64826
SWE 102.04279
SGP 367.4595
SVN 1.91203
SVK 1.48215
SLE 3.63779
SEN 22.12691
SOM 14.88488
SUR 1.46867
SSD 15.22703
SLV 14.49324
SXM 8.90916
SYR 13.29485
TCA 6.3156
TCD 3.27469
TGO 12.71625
THA 817.2639
TJK 12.27887
TLS 0.32989
TKM 0.39905
TUN 50.47721
TUR 673.89331
TTO 0.5797
TWN 120.23422
TZA 141.13849
UKR 186.17722
UGA 64.09884
USA 2974.87919
URY 1.04618
UZB 83.74383
VCT 1.88488
VEN 1.53905
VGB 0.89913
VIR 6.16326
VNM 160.26909
VUT 0.49795
WSM 0.85595
MYT 5.59076
ZAF 200.17881
ZMB 24.24413
ZWE 14.8993
