,source_iso2,outflux
0,AE,2415362.5
1,AF,72720.0
2,AG,29644.5
3,AL,191239.0
4,AM,110305.0
5,AO,31539.5
6,AR,85201.0
7,AT,594381.0
8,AU,439193.0
9,AW,118781.0
10,AZ,98608.0
11,BA,95494.5
12,BB,18344.5
13,BD,233817.0
14,BE,729377.5
15,BF,39379.0
16,BG,284209.0
17,BH,246635.0
18,BI,14756.0
19,BJ,35444.5
20,BL,15469.5
21,BM,26311.0
22,BN,12068.0
23,BO,31890.0
24,BQ,23161.5
25,BR,275598.5
26,BS,137739.0
27,BT,11478.0
28,BW,8845.0
29,BY,75709.0
30,BZ,33182.5
31,CA,446822.0
32,CD,55206.5
33,CF,12962.5
34,CG,24807.5
35,CH,955243.0
36,CI,117758.5
37,CK,7550.0
38,CL,87360.0
39,CM,59762.0
40,CN,566760.0
41,CO,440151.0
42,CR,218756.5
43,CU,56588.0
44,CV,14563.5
45,CW,49264.5
46,CY,349036.0
47,CZ,269586.0
48,DE,3739985.5
49,DJ,24628.0
50,DK,455025.0
51,DO,606591.0
52,DZ,32394.5
53,EC,148391.0
54,EE,65585.0
55,EG,861691.0
56,ES,3614984.5
57,ET,447203.0
58,FI,160581.0
59,FO,14907.0
60,FR,2571077.5
61,GA,17311.0
62,GB,2625045.0
63,GD,7664.0
64,GE,186881.5
65,GF,17119.5
66,GH,121769.0
67,GI,22760.0
68,GL,4007.0
69,GM,29688.0
70,GN,39039.0
71,GP,76121.5
72,GR,1646593.5
73,GT,127822.0
74,GU,32925.0
75,GW,6132.5
76,GY,26603.0
77,HK,421368.0
78,HN,90177.5
79,HR,243648.5
80,HT,52177.0
81,HU,217033.5
82,ID,187885.5
83,IE,405294.5
84,IL,461916.0
85,IN,728922.5
86,IQ,265886.0
87,IR,258622.0
88,IS,124116.5
89,IT,2179441.5
90,JM,216931.5
91,JO,294525.5
92,JP,619758.0
93,KE,164188.0
94,KG,140157.5
95,KH,28320.5
96,KM,9253.0
97,KR,596706.0
98,KW,219102.5
99,KY,8556.5
100,KZ,111830.5
101,LA,5100.5
102,LB,265977.0
103,LC,30542.0
104,LK,128936.0
105,LR,22291.0
106,LT,132458.0
107,LU,112275.0
108,LV,149086.0
109,LY,48664.0
110,MA,514913.5
111,MD,113735.0
112,ME,77984.0
113,MF,9835.5
114,MG,3025.5
115,MK,82065.0
116,ML,61622.0
117,MM,16399.0
118,MO,135727.5
119,MP,7876.0
120,MQ,57731.0
121,MR,23221.0
122,MT,166832.0
123,MU,8256.5
124,MV,152679.5
125,MW,16747.5
126,MX,2096616.5
127,MY,243333.5
128,MZ,22343.0
129,NA,21972.0
130,NC,7152.0
131,NE,29492.0
132,NG,172683.5
133,NI,28001.0
134,NL,1671012.0
135,NO,205067.0
136,NP,47571.0
137,NZ,225064.5
138,OM,151675.0
139,PA,480095.0
140,PE,167382.0
141,PF,17468.5
142,PG,10648.0
143,PH,299531.5
144,PK,314403.5
145,PL,915355.5
146,PR,600725.0
147,PT,1215356.0
148,PY,26577.0
149,QA,1252732.5
150,RE,52988.0
151,RO,660269.0
152,RS,294637.0
153,RU,1835756.5
154,RW,55000.0
155,SA,931082.0
156,SC,33676.0
157,SD,148431.0
158,SE,470528.5
159,SG,597553.0
160,SI,14677.5
161,SK,38547.0
162,SL,23385.0
163,SN,129807.5
164,SO,32691.0
165,SS,20208.0
166,SV,195138.5
167,SX,61928.5
168,SY,25628.0
169,TC,69956.0
170,TD,14395.0
171,TG,66106.5
172,TH,351811.5
173,TJ,57889.0
174,TL,6572.0
175,TM,1009.0
176,TN,227481.0
177,TR,2668794.5
178,TT,4006.0
179,TW,272289.5
180,TZ,87430.0
181,UA,1380859.5
182,UG,80778.5
183,US,7119360.5
184,UY,15420.0
185,UZ,185169.5
186,VE,52051.0
187,VG,10947.5
188,VI,140597.0
189,VN,213969.0
190,WS,6819.0
191,YE,18225.0
192,YT,17117.0
193,ZA,252905.5
194,ZM,44102.0
195,ZW,59383.5
