,AE,AF,AG,AL,AM,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GU,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KM,KN,KR,KW,KY,KZ,LA,LB,LC,LK,LR,LT,LU,LV,LY,MA,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PT,PY,QA,RE,RO,RS,RU,RW,SA,SC,SD,SE,SG,SI,SK,SL,SN,SO,SR,SS,SV,SX,SY,TC,TD,TG,TH,TJ,TN,TR,TT,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VG,VI,VN,YE,YT,ZA,ZM,ZW
AE,0.0,0.11201875418517247,0.007028724059315595,0.012504152505080968,0.06374087574167009,0.06876923770074078,0.003279064768082887,0.01247203934744039,0.04097666185925372,0.003599230673891842,0.06726932139131139,0.013795726265872117,0.010753217730270137,0.08951753328799789,0.011208039026906882,0.014529175707374702,0.00791741708813281,0.08844638699465446,0.02863910087602919,0.008750207520016602,0.0014146286434431185,0.0073155374675683065,0.0747765349913527,0.0015689160308757,0.0020815450528687625,0.01204716189911424,0.0032374499211105445,0.011434257855222745,0.024180491379460003,0.0012300389078213469,0.009398966323750244,0.026767371120940405,0.017329320439744642,0.012111886960111997,0.0102568051159772,0.017269266736309127,0.0010936119680394877,0.0026244323920675693,0.01426496207298063,0.012130103619436117,0.002663410974522646,0.002382666694887864,0.0058986263024562915,0.006279448179994955,0.0028699632824004165,0.013988305637881311,0.010103263476464529,0.011587399829111012,0.09076058224991021,0.0071247862939637285,0.0031047467973943916,0.005101108584663498,0.01731883422305689,0.001936924922586282,0.0036436317375216636,0.06658712232988047,0.09526824622203081,0.006736384721327697,0.048627234677080404,0.005959802925191808,0.004711567713784279,0.0027111959711642207,0.010414418499729213,0.015420611333666477,0.011893981635954006,0.005268288767686813,0.03153129271075626,0.0022195198956843788,0.02933223351995987,0.014049005219532035,0.0025143145743303924,0.009947625423917212,0.018138948422938422,0.002918767850637437,0.014506802247326022,0.008501539749021106,0.0023270993541214206,0.009428365805515634,0.005830175833654338,0.006014138985082104,0.008350886452451273,0.0013381227439925015,0.007201713167205153,0.002547140011606287,0.007853616541884349,0.027218295597344205,0.007938162831440986,0.02782081888284963,0.16578454135241583,0.11887971918588955,0.07535648573287385,0.006772184168708951,0.009371862859270353,0.004336627477230031,0.06562812499793033,0.009490279194793304,0.04607390054584866,0.040450963042403865,0.007667245330743112,0.025784714984980524,0.001703229752200416,0.009203078623370558,0.12864842851877728,0.002829546340388383,0.07186828342346935,0.009838511124062978,0.08072938141528373,0.003737339087788275,0.10583513478689408,0.011773843055871033,0.004043002739543138,0.0033880020758901407,0.0038267383614861423,0.025272151642538727,0.008141046189847049,0.009624305225234954,0.013259738164363084,0.0012267791597557192,0.021552978044382252,0.005465086359532366,0.01982608597896412,0.006651376487280701,0.01614364950348011,0.002945005561208259,0.009971644836119523,0.002444341948282592,0.013478959073694723,0.005758255431292537,0.05288128512118116,0.13887825185169497,0.023248367544790247,0.00275459856937321,0.023485881268579874,0.02353784516482322,0.019368075559984134,0.0092472714220121,0.013035495252102815,0.05847313642262915,0.0010790230988843043,0.012502277112413198,0.0056803327963950555,0.12470555243364728,0.005866492372752384,0.16191074630118388,0.0025770451840891923,0.0016697009384804063,0.004376393985528814,0.006054054962346092,0.03853131934179024,0.13240445263193862,0.006713651079628033,0.0027425904860556,0.0061509140592133,0.002072229570761063,0.08306276997090598,0.023603841856531648,0.00729251354327204,0.013824530460575997,0.03572391849964492,0.06458133786013615,0.14303926670508046,0.15835732671388317,0.10553701614671113,0.007999041960260281,0.02722686558806964,0.03318028395083444,0.002496925482596674,0.013809984719612207,0.01917604580542537,0.06945785498275073,0.003859723272107104,0.09112980765951217,0.003358740771493313,0.0029247025069660364,0.09894315808723234,0.0035316120497520115,0.024481504877125648,0.015410805448673097,0.02573269277041201,0.028639475299849292,0.014916965633688007,0.02807708933671519,0.003662623295027273,0.0074512273682049695,0.07403700336760906,0.015563024471971698,0.09294712643253149,0.013956726309124177,0.002129857729145981,0.04534442235036319,0.004407867253717608,0.0033942839600144986,0.001919812663680419,0.002656775504756173,0.014929170955337858,0.06681740832580908,0.020086213496776164,0.06348996224946599,0.042612566128327214,0.022724793388858695
AF,0.0009167841020151398,0.0,1.6976336340673335e-05,3.3966947042665094e-05,0.00010576973619566725,0.00015240481102519682,1.0065445187808343e-05,4.818534728974976e-05,7.135041422516758e-05,9.836402401655277e-06,0.000655213526051559,0.000226128811492015,1.6459062736154714e-05,0.0004185065881745884,4.794356287854393e-05,0.00027500771436576827,8.636966394952173e-05,0.00038470790607677055,4.229880061646541e-05,0.00020146550287928605,2.6072812339675725e-06,1.2040784106960167e-05,0.0001140634026726007,9.227816779128129e-06,1.102816562187805e-05,5.0137889443086014e-05,8.496825940862639e-06,2.6487542256830657e-05,0.00044475545124580105,8.622612016280485e-06,3.182217853839232e-05,0.00014609321511514306,6.929197294911304e-05,8.614047969215564e-05,4.8560645979279036e-05,0.00011923686862112214,2.703265570570019e-06,5.8502052257087295e-06,0.00020165781132728766,4.626202979063384e-05,2.0711746528548196e-05,7.4528986084241275e-06,5.3101541881613865e-05,2.584558997445662e-05,1.545736551064502e-05,0.00020302058205515168,5.133229799453957e-05,6.273021240872366e-05,0.0003119052142776654,2.772175865874972e-05,9.186460532891861e-06,1.649009443527051e-05,0.00019402036011977066,9.29809716045765e-06,7.986061259360542e-05,0.000366031863185059,0.0004030889476549244,2.6836982710249715e-05,0.000148861972489595,4.7473979022259113e-05,1.0178116393166914e-05,9.370933294119212e-06,4.4665123521075794e-05,0.00020627526979787194,6.980244005896897e-05,1.5026641562207787e-05,0.0004298112581760832,1.7459259543578636e-06,0.00016519565962385516,2.095920879594875e-05,1.4763226609874094e-05,0.000179016804295144,9.459269438806798e-05,3.196893617320589e-06,0.00011163909976192368,3.374805785006481e-05,9.880598209909475e-06,1.822320829190388e-05,3.466476780995869e-05,1.76925311048987e-05,3.32049681192887e-05,1.0329426587618586e-05,4.080205435191802e-05,8.743066381016814e-06,5.2205993517393815e-05,0.00010330995140657829,2.8018401749399066e-05,0.0001635229478447777,0.0009382812348057971,0.0005012527028580813,0.0006879818486338989,9.20076814722567e-06,3.454826247119533e-05,9.5684011261132e-06,0.00042265184081001023,3.347063383075096e-05,0.00017146278096129476,0.0004858669123926623,1.4700078516810148e-05,3.867572798588814e-05,1.0426455293511823e-05,5.698204512930295e-05,0.0003412835335143943,1.09133860817658e-05,0.0007335409027245693,2.0395331243546234e-05,0.00037767508936608756,1.7894965803576225e-05,0.00014571591646418407,3.060145752528043e-05,5.575213658507863e-05,3.143914402329641e-05,5.283835627241582e-05,0.0008953923122409768,8.059462552269872e-05,0.00021274646293966716,0.00030972127088375423,1.242393951720327e-06,5.361481639380149e-05,0.0001256716892830889,0.0003199848520527515,1.5501682398046137e-05,0.0001419529767809259,6.590304097902728e-06,3.217697686316201e-05,3.110013081390743e-06,0.000415547592144617,6.011752109440774e-05,0.00024266764444846536,0.0002749475689265723,3.518688993638726e-05,1.6699051586462323e-05,7.559809355714542e-05,1.7869218054835233e-05,8.424107970233454e-06,9.573510402921997e-06,0.0002714247576505163,0.0002290529838896561,1.1603988772360447e-05,3.5601001922228e-05,2.6191138806683057e-05,0.0002233130355282486,1.11232932870801e-05,0.0002725757742527928,2.5118264817255475e-05,5.87738476941776e-06,1.6695153722351988e-05,1.4660523250760859e-05,0.00011199944847554568,0.002474892520149573,2.6309266401903018e-05,7.61572396440843e-06,2.6656036274826266e-05,1.0034140429081702e-05,0.0002769087264862671,6.793266747106682e-05,4.961319895397008e-05,0.0001801763253486973,0.0002338744535585978,0.00017590857301747517,0.0012264579180448077,0.000415015166027897,0.0005772935397916746,4.4655000786612425e-05,6.725504197162513e-05,0.0003049915765012587,1.611578637026501e-05,6.893911025921831e-05,0.00011677866338212347,0.00039874613919045225,2.1686926336846746e-05,0.00030346100963061286,1.4328473926881442e-05,8.38029801676317e-06,0.00021694746067481993,1.0700211307731208e-05,0.00018758289426640962,6.0565434086043146e-05,6.0571418422310336e-05,0.00040373279129159704,0.00013028812863996527,0.0012841739045201194,9.503446453716997e-06,2.649684721877238e-05,0.0001686556704874089,0.00022358559267586186,0.00022100301829110832,5.056923466285001e-05,9.330957246759536e-06,0.0024575888719791127,9.822105740930958e-06,0.00023240467160334848,3.9068739399397e-06,1.0865547747454529e-05,4.2114626514777493e-05,0.00018861129826699605,3.201472067922296e-05,0.0001434617272165971,8.686026776070612e-05,4.871527676329994e-05
AG,8.14558312200412e-05,2.403882976521801e-05,0.0,7.715550254186605e-05,1.5378039001679274e-05,2.0884413572881662e-05,0.0002278130315673225,5.089368269465023e-05,2.375543528454497e-05,0.0006424097305066994,2.6311451721906648e-05,1.0670400087966339e-05,0.015083846881798445,2.6588780532856552e-05,6.741450257387216e-05,2.7983895100425274e-05,8.804055434470152e-05,3.9052281528996904e-05,1.5571108303968326e-05,1.928866508451532e-05,0.007673555732495586,0.0007260657643176325,4.096303444379432e-05,0.0002967879200543233,0.00048516413402207225,0.00023174483844031843,0.0008649427556766796,1.5048683922655075e-05,2.486484338633957e-05,0.0002834057487684638,0.00037245650165046803,1.1253716628460087e-05,1.8248187769473468e-05,1.3730446723915212e-05,0.00010554502809274251,4.498598542834202e-05,2.7455819142506665e-06,0.00027773993099317865,1.477101304925339e-05,4.156168909761386e-05,0.0005052008059451839,0.0003604511866826319,0.0005338611425427596,0.0002768741631907284,0.0008234888129244663,9.788948670392246e-05,7.158417388799954e-05,6.085301123695623e-05,1.6995315705033394e-05,7.901317246561935e-05,0.007730196502672439,0.0015689503551175885,2.7569290362131328e-05,0.0005029205666633666,2.4404279793303295e-05,6.478870111996909e-05,9.603218515144235e-06,0.000179690077900373,2.6282347245118073e-05,7.238028991189871e-05,1.7547167690476895e-05,2.3055206009501997e-05,0.00012841342790098525,2.0015629645534165e-05,0.0003041860336302704,0.00545933987869841,2.2071143286884422e-05,4.926991915100668e-05,0.00013311688246937624,0.0007919358152804505,5.230388038429498e-05,4.5889635868098126e-05,3.9736846661617924e-05,0.0012427223991652377,1.7230312466174147e-05,0.00017180255509513441,0.0003848515015556441,2.2555893156232496e-05,5.045413310149028e-05,0.0030007924937675624,5.615534967445515e-05,0.0006046504021456137,0.00012782701301661893,0.0008533454252938048,8.297448203325863e-05,1.5601909442685688e-05,0.00018821043245885406,0.00015841731429873957,5.5464152528875147e-05,1.546002594749376e-05,2.6865308178156298e-05,0.0002061360724145907,0.0001485169680826235,0.001826266008925559,7.226147792797796e-05,5.407991529232969e-05,7.9815582624617e-05,1.1471266648116208e-05,1.721137599776647e-05,9.306268673893999e-06,0.1318769138481623,4.5912141848224325e-05,4.577824367816407e-05,0.002109116657524028,1.8302981913249323e-05,2.231989187254703e-05,3.403354251877232e-05,0.002709542400523272,3.141018456698213e-05,4.133840176309721e-05,2.3303642791961694e-05,3.327921720247344e-05,5.436406729331294e-05,1.3956017920895165e-05,0.00011816361387067992,1.3523987942418162e-05,0.00010677993588190698,0.0004707732436182082,3.595146840329869e-05,9.198559647452049e-06,4.7096810042280625e-05,9.727379890265096e-06,4.873835122815355e-05,5.6521336560653255e-06,4.2113013211721276e-05,0.0001224487738927855,3.920066668925619e-05,0.00012035383503147268,8.551529157727483e-05,2.277573861205228e-05,1.5229164750198724e-05,0.00017235025453128685,2.0638752506461906e-05,2.2767935539776487e-05,8.33500352336575e-06,2.1513037120810123e-06,2.4270685319889426e-05,0.00010210777141981358,0.0006281277459655257,9.009767580164087e-05,0.00011096099013340714,1.9513838710099063e-05,9.141671639670086e-06,2.138671824205276e-05,0.0005382430575911529,0.0003945042346112497,7.538863477358971e-05,1.022656490290345e-05,3.898913861428335e-05,4.667180823737363e-05,5.430469207375027e-05,0.001832995914685276,0.0001400765246184715,7.507529555749851e-05,0.00010143903526823462,4.653376714257428e-05,4.0395858906310985e-05,5.54213501609646e-05,7.200428651752297e-05,1.5124220036699152e-05,3.052252134953236e-05,3.071298887702231e-05,1.3988226472099262e-05,8.87145520120169e-05,2.10760258453145e-05,0.0001917174496518883,2.137753948372024e-05,3.538162441980324e-05,9.348002538952541e-05,1.3763841216042107e-05,0.0007294648628907678,1.251030311126625e-05,0.0003062342849216086,0.015229052431214297,1.7644455911859886e-05,0.000996179206893219,8.77171339662155e-06,0.00011058299406618431,3.0980127199618377e-05,8.530918733328999e-06,4.8639279598357867e-05,6.28676744233763e-05,0.01516184505235058,3.234729275241904e-05,2.06052315761275e-05,3.2024064221106884e-05,1.857279691393577e-05,0.0012250363025350418,7.253578107678076e-05,4.637790717617837e-05,0.009117330346427997,0.00023120745311562565,0.0033535922905991705,0.0051004317097467465,1.914987552553835e-05,1.79542430950381e-05,2.678090695793272e-05,7.052385257210116e-05,2.3440851503437007e-05,1.5770951715822937e-05
AL,0.0008868610239547696,0.0002943618243559002,0.00047219624063636666,0.0,0.0018822077590639622,0.00043277161585782994,0.000253052261572839,0.004285271543561005,0.00013346380156224923,7.153016349912891e-05,0.0008691183059057639,0.01101750338336728,0.0003752889750971218,0.0003694210612879808,0.002936076265247685,0.00011172300350440479,0.004112700914279938,0.0006184781933862511,0.0001870816555452584,9.274283544907366e-05,7.267325159763101e-05,0.0003455052111630505,0.0002630785945188177,0.00014233785344090207,5.872181257044898e-05,0.000359055166523839,0.00011389075701282128,9.38769362870008e-05,0.0005107153073393401,3.249464100106475e-05,0.0004108090561281426,0.00013092169597597083,9.447472502542081e-05,5.6272407524869176e-05,0.002487368402548059,0.00016260204925906465,9.125821838066833e-06,0.0001003986216403666,0.00016318629656917688,0.00013435370369016861,0.00011946709604897135,8.875551018020853e-05,0.0002533156204241262,0.0004391650477344371,8.532532157635569e-05,0.0015013466138403292,0.003951988709832663,0.0032368121104058797,0.00021367280802790818,0.0014987771535074814,0.0002507746970719603,0.00027433025937241914,0.0005316600483000106,7.002743715111733e-05,0.0014187815268188303,0.0011720515092366317,0.0002430368643047574,0.0017882607516712594,0.00047928060208973116,0.0014567114779026715,3.5653482252516694e-05,0.0006070176664459474,0.0012715441354656035,5.277538848721501e-05,0.0014522257452801082,0.00021177534697460924,0.0025741878934120417,0.0005085318042032118,0.0003299376453701974,0.0010575091781559619,0.00028261305951640637,0.00021435957375478377,0.0002065356537386482,0.0005840155408654635,0.00011210414099074833,0.003481905265349154,3.9253122660832275e-05,4.4158274333483366e-05,0.00021099715197783208,0.00015626919830016663,0.00020162901151797987,4.1692676599236375e-05,0.0019255881161437552,8.328468032158648e-05,0.004742996635655002,9.525477788569877e-05,0.001201905869581986,0.0016987345546483664,0.00041718454046149643,0.0005035224939947612,0.0006583678836222671,0.0009286630542051884,0.007081378745495023,0.00011442702915593858,0.0008434655811391319,0.00018546917640158313,0.0003911311614818012,0.00043287196094533024,6.307980904699746e-05,0.00012892762134222833,0.0001056268991233311,0.00022887555791570966,0.00044793159190683116,5.881151198304272e-05,0.00045926361152767833,5.5880685273792484e-05,0.0005291740505815,0.0003001080378257094,0.0003362982211876465,0.0002656882411955093,0.0035036130973789474,0.0009745321700326259,0.0015907912487445254,0.00021471064770463744,0.0014043920829721061,0.006834261697219619,0.005958490114093274,0.00026146274633927354,0.00011659092034736309,0.013054124262886893,0.00010784596766282676,5.2897368359634386e-05,9.880480793908498e-05,3.801395119749599e-05,6.907821052100408e-05,0.0004938230109486111,0.0001307956881990632,0.002066964351263175,0.000662523482834778,0.0002909977955122274,0.00012534665518655987,8.52448338702981e-05,0.00010549488840341648,0.00010273372989375379,0.0005069432553533404,3.447039628346846e-05,6.726847460828237e-05,0.0004318807377150519,3.977153992476329e-05,0.0013250976081114832,0.0018902414953178616,0.00017953809258278096,3.471727902757484e-05,0.00033170478728446483,5.955939335086848e-05,7.471022426688652e-05,9.130622816512667e-05,5.214489154718398e-05,0.0001260509693493501,0.0005724572472127407,0.004993446732157485,6.444062411696918e-05,0.0011825951430326652,0.0001676721325145624,0.0005061182949929162,0.00042345658431982967,0.00523665131912037,0.007267389429826479,0.00041758340008626714,0.00027215458101978056,0.0009955048613500684,0.0003748307391357875,0.0004152327730750913,0.002229121452410534,0.00027030330105025114,0.0019151976634436776,0.00449840436188651,0.00020131134188516473,0.0003733282648186835,0.00016896319341195635,9.810642427409663e-05,0.00021955835805906744,5.7591334805535135e-05,6.346423886350702e-05,0.00024780453094311566,7.820863018095323e-05,6.526718495151208e-05,9.754805855766686e-05,0.00020343512582107363,0.00011631546996334934,0.0007570777676546748,0.001579808141255855,0.00010280905511598437,0.00013754472891008653,0.00024854322869676,0.0045232301299081455,0.00032697405617804334,0.0004829949139377757,0.00014062131378741804,0.00025498093125204176,0.0002728630155521654,7.73473393263309e-05,8.390876363566039e-05,6.162285291924539e-05,8.368329514717659e-05,0.00030980391310739475,0.0002291879123534092,0.0004006066013997226,0.00016504048910509692,0.00013332185849557988
AM,0.001843061302220341,0.00037368601122502435,3.836869484847269e-05,0.0007673402990538145,0.0,0.0006859573446521628,6.396684072567796e-05,0.0005547526385018892,0.000245304315109441,3.269283638803126e-05,0.0038406854635076055,0.001000852675220196,4.312712207394426e-05,0.00139289858195381,0.0010777201347138016,0.0003424781417869905,0.0007718050104260084,0.0005092452374275614,0.00023260872135810824,0.0003190778024767853,6.448020436874454e-05,3.681157176897416e-05,0.00029085164181683114,2.458910772164388e-05,3.261075673028957e-05,0.0002109872735461788,1.9982995086156137e-05,7.693097874133621e-05,0.018197207003995238,1.3570256205339183e-05,0.0001937634555564299,0.000221641912540877,0.00037527424277835687,0.0003127228684768788,0.0003133571975255515,0.000419489458941243,6.766827476087977e-06,4.4436497253869265e-05,0.00040706892080253585,0.0002787880592844615,3.419289134206248e-05,3.8749895246082884e-05,0.00027885334201147363,8.920918843600311e-05,6.407404925044131e-05,0.0022294193034559794,0.0006565573319714748,0.000695916953936358,0.0007872046631575955,0.0002940759582738273,5.875600812719693e-05,0.0003867253404873158,0.0005234434371014661,1.3611820592417309e-05,0.0012830530169435639,0.0014304204200369496,0.0003619417843668434,0.0002518980893545071,0.0003357785901307175,0.0003041390649731275,2.857121108066512e-05,0.00013459994176153752,0.00037055050871922737,0.0003902670256670241,0.0002653368317155901,4.191063944357565e-05,0.006709945715356865,0.0003285701366939079,0.0004044228116846554,2.3859059217252768e-05,9.520951281752285e-05,0.0002329324159147507,0.00043005961834864615,0.0003560843085279612,0.00010659084422048189,0.001045888129271888,1.865868720881721e-05,4.872207317126697e-05,0.00010715059217569409,5.7183875525230777e-05,9.505696590613759e-05,1.1986989522187207e-05,0.0004834045207972375,6.129050561353412e-05,0.000475053720725763,0.0001873053248616737,0.00015393152331016728,0.001252559561730017,0.000884677654547179,0.002542599405965461,0.0018008151449170338,0.0002629600506435709,0.00038062471481601013,3.8973978369534105e-05,0.0009364857567560006,9.971765400042515e-05,0.000618795161472292,0.0032825970688617812,3.2512445419107186e-05,0.00018514063740534512,1.263801219332692e-05,0.0002012046024046262,0.0006023007506174408,2.2561739563334506e-05,0.005003274488496906,4.227970811082713e-05,0.0029513287574092916,4.181212390354267e-05,0.0006496416708517153,0.0002113506476415822,0.00041106308881791643,0.00016818423809775415,0.0007316561500697309,0.00029583254867819803,0.00032450931866497484,0.0026448459965513595,0.002100818488761681,6.679139985533223e-05,0.00034418772247639737,0.0006417171457657211,0.0004125412588151591,3.365450396419055e-05,0.0001769720152545948,3.467123389359406e-05,6.274547160648009e-05,0.0003070854150807067,0.0002288896975152131,0.0002644142687161651,0.0008344071898373438,0.0008286957568205619,0.00012763484791469397,4.296835311137776e-05,9.986922197822356e-05,0.0002499565587630497,0.0002998012359183584,6.627534910994395e-05,0.00031792271232613866,0.0005708890899385036,2.3534188490521174e-05,0.00025596549211862773,0.0002602233420159922,0.000985120546997592,2.832977094740046e-05,0.0007500178064260409,4.3870050397174794e-05,4.643384403648284e-05,4.132322819224783e-05,4.162016263921947e-05,0.00024683846695188177,0.0012642465040858452,0.0005628643412361802,2.4872419850105977e-05,0.00022389957515498425,2.470875977976912e-05,0.0005725571969803176,0.0006702849032501535,0.0003876372242665979,0.0007027057317994069,0.01176531152777595,0.0004458112007264807,0.0005047672392425997,0.0009400718522234096,0.000718356946435539,0.0003561073230616125,0.00013141697292565847,0.0005554319824055548,0.0006375700867216237,0.0003383407926076164,0.000396962180546603,0.0007493690872247907,5.299930829703957e-05,0.0003109071698016422,2.6888924147674795e-05,9.944493560717637e-05,0.0037984713508225527,2.6531889061612908e-05,0.00021689719092301483,0.0001893648254947209,0.00016561612726650289,0.005429039801844767,0.000651952361964771,0.0015790675780427165,2.521897465340816e-05,7.077786258207246e-05,0.0008866274932142281,0.0016207771965740018,0.0009122312918524578,0.00019002975101777654,2.3967933020887346e-05,0.004631030177626645,2.7867412568743254e-05,9.010069871112673e-05,1.9628838589949816e-05,2.485391906295373e-05,0.000142848613104685,0.0002287138297881845,0.00036616210207524394,0.0004705292554854811,0.00041949009548888894,0.00020796271378089597
AO,0.0011241321694666342,0.000304400602403578,2.9457763070077197e-05,9.974258696210285e-05,0.00038779171108479295,0.0,0.00047144539246105446,0.00020833835325032322,0.00028505203383588754,3.5832334254371616e-05,0.0002754499060561889,0.00017598328789499273,4.622132949259955e-05,0.0005602311937388539,0.0009133370830212218,0.0006307751272974008,0.00012295491007856493,0.00027154067894527583,0.0027661959752874623,0.0026337607607313106,6.032975467166755e-05,5.920624207900222e-05,0.00032842650534740475,0.00017572979188088987,3.393719343851119e-05,0.003566745541138765,2.2539745736437522e-05,0.0028774666582258262,0.00020717699695634742,1.8930140884872924e-05,0.0001922630671249294,0.009183670108457881,0.0007621500533358228,0.005892034435832263,0.00028139800371608054,0.0017041544536327711,1.551501908515155e-05,0.00019133007851758298,0.002084251178377603,0.00017962659972936795,8.607516936011246e-05,4.627258999875905e-05,0.00024501310896730055,0.001975426192819613,7.595557893134483e-05,8.498148070390868e-05,0.00017774966551587442,0.00032000930619291565,0.002546705194150838,0.00014058105662879521,3.295742241810241e-05,0.00016402760336457653,0.0002948651405550637,3.579056518493483e-05,0.00013000382882371857,0.0003848106789766937,0.0035150852326128546,0.00021597876847996673,0.0032099737819862727,0.00016052533616231032,4.7675710855283315e-05,7.325845598507839e-05,0.000532228994642793,0.0067322962348486904,0.0001948139616442123,3.0754444186922545e-05,0.0002934538570324534,0.00024733622122868003,0.001344559425027822,2.5896643042464008e-05,6.5032213401461e-05,0.0006537193692857106,0.0008239244376750261,0.00027063905793838806,0.0016912425507354311,0.00010488377632936426,2.5712995386034296e-05,3.260277868460642e-05,0.0012949432012309015,3.895221713021482e-05,0.000457145654788889,2.528352994565004e-05,0.00012687376379743874,2.1517929675909533e-05,0.00015818105693517892,0.00019349751537953535,0.00024536282221091383,0.00030656916771229894,0.0005054299917241799,0.0005504783890964786,0.0008231154225161342,0.00015559629603311312,0.00020071632729722988,3.364485886430325e-05,0.0004780519974548008,0.00011406646330277145,0.002018301666470805,0.00015734183585656633,7.339954806156784e-05,0.002979656101825327,2.2151725171963563e-05,0.0001563866818028893,0.0004299263023848353,2.362901496306448e-05,0.0002952770579980956,2.985002373801411e-05,0.0007074389668801118,3.4280260360220915e-05,0.0005172838638432222,0.0004466375520212356,7.19688728712743e-05,0.0005123636667130351,0.00010724257439267913,0.0001958166290622222,0.0003637272067415272,0.00019687052882696107,0.00010689636048606416,0.0001225631138789347,0.0018934946060159524,4.328893664181646e-05,0.0016492939911570681,3.479785731099933e-05,0.000139172438664323,2.6973935541765345e-05,4.0050997738127216e-05,0.00023673767538165581,0.0002496503657215055,7.615704683295948e-05,0.0015899710522019456,0.0007377248056910353,0.005132401621965009,6.131082407295779e-05,0.00010904978973721835,0.022052155892924488,0.010874891207852847,4.2840872965602735e-05,0.0013402660313906834,0.004014503139417426,3.687605918763218e-05,0.00019405695965996715,0.00011785171696399639,0.000606292341587402,4.7592306656784995e-05,0.0003871097481674624,0.00010013246958191854,0.00011373451678664902,3.303255676345014e-05,6.664240674785259e-05,0.000279192327155956,0.000640535251119699,0.00013446844425593117,2.3360123960276946e-05,0.0009357352468729104,0.0002937442840463561,0.0004689805359258733,0.0006371525034790714,0.0001359992301398181,0.00013261279737283678,0.0001433332584804132,0.0033843797872215417,0.0003395883047780654,0.0017035273257693395,0.0011196941114265295,0.00019820422248835215,0.00017837486617565642,0.0003592616335410648,3.84870833105405e-05,0.0005463663913872012,0.0009412916871099636,0.004002106488643615,6.488424175343006e-05,0.002841390259125025,3.5166975379168995e-05,8.641487913095251e-05,0.0004437099512510398,3.072028617351447e-05,0.0022941328669551773,0.002852002595967503,0.00020016928526865162,0.0001378851751319505,0.00038272880103305595,0.0002659929414549552,2.253379054785957e-05,0.00012777198447142175,0.0021126765971068804,0.00013471526354393764,0.0021135445051128675,0.00020148629165657632,0.00033613379155208567,0.00018232543328974545,2.3154925021817037e-05,0.00017966440269592265,1.3734583706141807e-05,2.6660555083671243e-05,0.00012633794339147761,0.000761848268063475,0.000645043565390745,0.008555238352448754,0.003143931080223406,0.004174140531780026
