,AE,AF,AG,AL,AM,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GR,GT,GU,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KM,KN,KR,KW,KY,KZ,LA,LB,LC,LK,LR,LT,LU,LV,LY,MA,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PT,PY,QA,RE,RO,RS,RU,RW,SA,SC,SD,SE,SG,SI,SK,SL,SN,SO,SR,SS,ST,SV,SX,SY,TC,TD,TG,TH,TJ,TL,TM,TN,TR,TT,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VG,VI,VN,YE,YT,ZA,ZM,ZW
AE,0.0,0.12332842793353763,0.009174399585323078,0.01591232940921045,0.05532190765752575,0.07205452408935778,0.00397415702422946,0.024558064738818067,0.0471894955840097,0.005164107031829184,0.08838129440079198,0.03397655219216353,0.02004299090242064,0.13563946228742452,0.017934192458868608,0.018463146920475893,0.02502267390751991,0.07956454081287376,0.023943403265658723,0.00954678774879275,0.0029009237392742574,0.01160721069038978,0.013190050142365491,0.0023355579715798234,0.004714739051274797,0.014691334083383566,0.0038972352575842883,0.009116154207930301,0.07178640347130125,0.001874436179055004,0.01157746782059887,0.019786949140536796,0.01884060081243436,0.014295758014886284,0.022306219694195835,0.020562746295668007,0.0017932414985563255,0.0032691298228676824,0.01685033831421583,0.01908946785718388,0.003074948438267485,0.003911564768777613,0.008571248061847746,0.009339777415862676,0.006550143895867888,0.024950812828147085,0.01732206653619866,0.025220406371717907,0.08379611085012878,0.015844937436627182,0.0036537829371904446,0.008163530674318312,0.02528702594443925,0.0027108791970315215,0.009656883171037025,0.05049024699526964,0.09531506602868364,0.01218057020268018,0.04687054253123356,0.016965013750017854,0.005545419585392666,0.005924886006592899,0.01686970930301319,0.014258039712450708,0.024458437653438244,0.005837102997049873,0.0538002373039933,0.003225397471884294,0.030450677725444946,0.02021780111946832,0.006536693204864626,0.011992722153784694,0.019449819293867708,0.004311618976960571,0.024224379996049476,0.0028316524365312877,0.014509814591098243,0.004924974550400306,0.006854667216178109,0.023405634396215562,0.0016709285975769006,0.01876307956842473,0.0032346913126697937,0.015980451464409698,0.0699193941786719,0.016656184444803514,0.03885684761113355,0.19299824248971176,0.12105168722809292,0.07191017960557529,0.014715127485620311,0.02045667987807159,0.005528014628431052,0.08515576737049897,0.021269960143720627,0.04266882588587135,0.043973417599184376,0.02098456407332054,0.03271659349681019,0.0035770400600840173,0.012141379018746037,0.12945422827659753,0.0041249944714105554,0.09103300588616291,0.01117435134158041,0.10806783077723242,0.010250179739658388,0.10939903075529674,0.01188820421842772,0.00960488827758728,0.01313525015885543,0.013327215905027487,0.04088642946784633,0.021071265393635775,0.012899201604635044,0.01667311306592963,0.0012508119890440746,0.01753495222778425,0.008845712372226637,0.016618436766279346,0.030069290154330363,0.01936042745978331,0.002874084224396888,0.005043692106808231,0.004551087318391511,0.021178796564700023,0.011395134037725907,0.0539796968875787,0.11795525038716943,0.017708157182029026,0.0036362908398433046,0.04747804342753956,0.01814635258511746,0.010438123989274498,0.012301545327365406,0.013277211951862187,0.04192930806454634,0.0015075847691842696,0.01968759965165155,0.011325773489905646,0.14336695051851533,0.010616424180969308,0.15301108568085217,0.0035337515601807016,0.002496419863291783,0.004007103533447493,0.009720603723725458,0.058061217969101235,0.1725293825695195,0.013367953240498717,0.0025865061325797845,0.01107045206284973,0.0028824085036301805,0.07780902995039927,0.015168557430667218,0.012646204999194118,0.02225958415342502,0.05684960667577504,0.04443690929045019,0.16699053317924165,0.14556095229440094,0.09734454129641239,0.01551516260881328,0.039423682423102166,0.03916486896960954,0.02315958906826095,0.021198892505135604,0.022297310827022108,0.06906762206994221,0.008288060953334968,0.0902887371070886,0.017075959978252103,0.004206246133613853,0.005161192956893622,0.08746257260004549,0.003609359422616955,0.028772609137845052,0.014650667612294504,0.041536127539982454,0.02244529360597808,0.011131907485818137,0.010819918450407537,0.0275308677434542,0.03589474436381223,0.0049001968025456045,0.008730930917018886,0.049066392346643076,0.025193020517120086,0.0845185303894841,0.01670528103195946,0.002394110259262955,0.03998040752082042,0.0056343157847794,0.004089586809260527,0.0024649841043196986,0.00238780176808407,0.020892292415700515,0.08461433675247483,0.022297832160014797,0.04065794016736402,0.025411970244447524,0.01587883664761916
AF,0.0008549327526797495,0.0,1.1885270897170739e-05,4.56305282125379e-05,0.00015424457342864977,0.00013183089664328234,4.619920247009812e-06,3.9442687754840714e-05,0.00013394485065966488,8.086545581249478e-06,0.00018216338147328427,0.00011234109496375508,3.940795229936304e-05,0.00040165436095473484,3.70494120564987e-05,3.7751097699260186e-05,5.5174318347199375e-05,0.00044697224411494274,4.517952818388684e-05,1.5671413289049295e-05,4.104123233357436e-06,1.6267512436843134e-05,1.9790542689893243e-05,3.2488981109687754e-06,6.073973660055857e-06,2.43362476270338e-05,6.213296473886067e-06,1.0994723069607815e-05,0.00027036276028007063,3.0643543054898116e-06,5.071705551677712e-05,3.127925145171617e-05,2.6578473470095194e-05,1.809181200709284e-05,4.635578051902978e-05,2.4325848812683957e-05,2.5558718206815267e-06,3.0937458639827604e-06,2.1429807186165308e-05,4.142076603488335e-05,3.9414540974184e-06,5.71286295666262e-06,4.2993301590069467e-05,2.1305808543398423e-05,8.329344127379337e-06,6.085513959614986e-05,6.287500499482912e-05,5.321082237966822e-05,0.00017389345460325212,1.999430850469342e-05,4.662575235257814e-06,1.6897518848425176e-05,4.192562029370819e-05,3.5029969342067453e-06,9.163523538794284e-06,0.00033791777292057045,0.00018012974060676478,2.056355166077559e-05,9.907031284371962e-05,3.561573803732332e-05,1.3406393665956656e-05,7.888093051853521e-06,3.4927637483967266e-05,2.119205039232894e-05,8.251106252480408e-05,9.230042450757546e-06,0.00013014019278728844,4.125470072916863e-06,6.108582928807581e-05,3.435542100289629e-05,9.427282821491756e-06,2.4046206219432833e-05,9.323037391066712e-05,5.8465103350024265e-06,3.6872190993734624e-05,3.6765150711710354e-06,1.8083049466183045e-05,1.078665708661237e-05,1.2231526502040349e-05,2.8256281039367927e-05,2.5888913058335524e-06,4.146720658328484e-05,5.553407199545541e-06,4.543172236820156e-05,0.0002031359115244488,3.291114888587947e-05,0.00010957278511207938,0.0026842601495416516,0.0001904837706826286,0.00015798757854295354,2.2076278272149352e-05,3.4663423581375524e-05,1.019185781098599e-05,0.000232918848351624,6.377981845974204e-05,8.269252461476886e-05,0.00015319896699749519,1.929058182004095e-05,3.18263646992194e-05,5.6454187093091105e-06,9.363961047546379e-05,0.00034926996653276125,8.615263830968748e-06,0.00032714030590865053,1.699075576318716e-05,0.0002033545941941722,1.4499491856357394e-05,0.00018529528663971365,1.5077311825455358e-05,1.0513773821268963e-05,2.083018382010639e-05,3.620302879853003e-05,9.252186941669462e-05,7.201944838410432e-05,3.861217368185673e-05,4.710902816265191e-05,1.824299507886143e-06,2.4810508753603273e-05,1.8430484037793606e-05,2.9048429631750542e-05,7.838642362250248e-05,6.32163770784103e-05,3.6873240710289478e-06,1.510180123422065e-05,6.138163562012722e-06,4.7743576779378456e-05,1.2558379474864095e-05,0.00014414930064079984,0.00028051428083246356,1.8975095580385363e-05,5.9570124894705e-06,0.00017730922085345288,1.5018512148561657e-05,1.1854178188567095e-05,1.7448816292900922e-05,2.8693072449341388e-05,3.3467676661464745e-05,2.479557103979724e-06,3.828811588450189e-05,1.7060751859473957e-05,0.00026207299760080944,1.657868409834281e-05,0.00030812755039476107,4.808132752829613e-06,3.0687570385360363e-06,1.085398136769807e-05,1.327741080162873e-05,0.00010717683701946695,0.003374753343080875,2.965036202692368e-05,4.971478830842289e-06,1.7223191456371703e-05,4.174003128860508e-06,0.0002466757615200123,3.3005938242346934e-05,3.080824988447186e-05,7.006147716266635e-05,0.00035425865566942374,9.393903136250338e-05,0.0016399010132594212,0.0003523226565697099,0.000554018829016612,2.677294631225237e-05,7.823391277571009e-05,9.790398082222425e-05,3.972452471822465e-05,2.5554542634379728e-05,4.562660256609289e-05,0.00023397715013010161,1.0696756812548422e-05,0.00017698785559849443,3.941499289932026e-05,6.02119673135946e-06,7.736159907024854e-06,0.00030714875593802266,7.954514393889062e-06,4.50315176859274e-05,2.0630645776265586e-05,0.00010984188322939538,0.00014956605218586239,2.8923679374456713e-05,0.00011010645560449608,8.955669636830766e-05,0.00019083591475762976,6.895375837272822e-06,1.7137900997194827e-05,5.892260323282294e-05,7.665155601516672e-05,0.0001651030786851942,3.5083051202734926e-05,3.3776249916226024e-06,0.0014924632223736458,1.0379103103346492e-05,2.198602820783661e-05,2.393593077543105e-06,4.257716583457123e-06,4.2973278798487345e-05,0.0002488499690881157,2.6014791078405932e-05,5.353188434073619e-05,5.369064702276632e-05,2.4942416830018682e-05
AG,0.00015903421628536433,2.9720303944626324e-05,0.0,0.0001338500532476986,3.2024919887528106e-05,7.23492598406466e-05,0.00039452812267729573,0.00017248626032450378,8.458187665522389e-05,0.0008768654300237645,5.4823406202850375e-05,2.2129337276989016e-05,0.014212314784754208,6.20943938888936e-05,7.847366764549311e-05,7.201591538003507e-05,0.0002391404320995292,0.00015231445307897093,2.712138217406305e-05,5.2573905817388016e-05,0.018964594798574246,0.001768492177256005,8.475761910014542e-05,0.0006777784215072849,0.00040109803931647847,0.00042737811009868783,0.0010640985502261586,4.75167079455494e-05,3.8134809599633405e-05,0.0006930358703606887,0.001653148795492917,3.791525898301307e-05,5.9248159672858986e-05,6.21244384120376e-05,0.0003664979290358381,8.581761852587651e-05,6.40994244853126e-06,0.0004862900535695517,5.384083481472431e-05,6.0586202089091276e-05,0.0007571203069092724,0.0008968257216785267,0.0008072795866681849,0.0008612258334225409,0.0010761939907556319,0.00022307541929985966,0.0001469351151695577,0.0001320146373629904,5.391342960791249e-05,0.00018855568744720593,0.11742734180910709,0.0015754709939530774,0.00010700614228093649,0.0008499990229628402,0.0001264213975140941,0.00015475295220855904,2.883231548530827e-05,0.0003802704410353535,0.0001168046705104184,0.0002913467675123581,2.8539925802815113e-05,8.859483373853065e-05,0.0003159961659572058,5.742103433260356e-05,0.0007995625407134396,0.06253003358172467,4.731950100075478e-05,0.00015848405033706071,0.00032954182904570186,0.002734102962691845,0.0001019612369341066,0.00045490832696934484,7.334033895450865e-05,0.003285071336654836,0.0002158344768071924,0.0006321059757373682,4.838111165080838e-05,9.12806519805191e-05,0.004597937706567235,0.00015202149401904682,0.0009290863728788688,6.889683714202713e-05,0.0011348271135303582,7.809921091251486e-05,3.741873144336723e-05,0.00039785048700265196,0.00037898677580696684,0.00017703316937186557,4.165112542683862e-05,7.349462254477697e-05,0.0007596983190590363,0.00021962940409672426,0.002958516676951443,0.00015376379812438249,0.00013689419738988285,0.00015394569919996266,2.6451408349975786e-05,7.149618143122387e-05,4.684892309592699e-05,0.120816659236229,0.00014655805860803545,0.0001229409305283904,0.002897924745176306,3.5719462173257356e-05,5.05532846881135e-05,7.054622053101318e-05,0.006901634860099807,8.058275166410269e-05,6.175385942213386e-05,6.0753214715883066e-05,4.949974055459138e-05,0.00017230983726394537,3.640050045189065e-05,0.00031201115004243806,4.371531387350405e-05,4.398800728769245e-05,0.0015636970822089685,0.00014865995407294198,2.4100088622462602e-05,0.00010731551179712889,4.065667920862402e-05,7.19264111311139e-05,1.1462448745523863e-05,4.1600720396086265e-05,0.0007805273331983237,8.846300894001248e-05,0.00033345645128064554,0.0003601493139561528,9.451067733393613e-05,4.2873603537156654e-05,0.00031147153648973996,6.364389993179456e-05,4.5842071145580786e-05,2.8719629667250067e-05,1.4507958984790863e-05,7.25120736631884e-05,0.000260413005573644,0.0011738677122132596,0.00016812617476478906,0.0003433369961399619,4.2256255663961894e-05,4.161098866053657e-05,6.359053765112794e-05,0.00047396121374238345,0.0005636537794425694,0.00010905501608135869,4.861978506038039e-05,8.652189552053112e-05,0.00010135284018174015,0.00012183680922037813,0.002232001684725721,0.0003784330576144251,0.00019632903189761562,0.0002196623237039163,0.0001956453315300552,8.607653661597563e-05,6.6292282395448e-05,7.866395261487152e-05,2.844016425543283e-05,7.973186519819832e-05,7.356713579400807e-05,3.777228813347129e-05,0.0002357988329894351,6.659407589893924e-05,0.00021063023285843485,0.00025967378370279177,0.00016474768090169703,0.00024553406170346276,4.5741116991208775e-05,0.0012635356671966116,4.2394375387942276e-05,0.00011207359708930253,0.0005478217359388094,0.01782012511144676,2.7000303172741498e-05,0.0031937375681955265,4.390010882870804e-05,0.00029762816855042316,8.133512602509527e-05,1.5211638298242792e-05,4.1881613111107674e-05,3.217692224371642e-05,7.226015450200428e-05,0.00010084979795386429,0.03629144182795105,4.8257143004573964e-05,3.9056320242798466e-05,5.8138509539495197e-05,4.548085913883841e-05,0.0019223489180840157,0.0002544410035428413,5.151020592990958e-05,0.014240089481073238,0.0002646084507966843,0.004949784909208725,0.005127903357445197,4.416826915465824e-05,4.0397450586702654e-05,0.00012607390842079067,0.00024917459812714786,3.162065778200029e-05,4.862002964471571e-05
AL,0.0007674420248172235,0.000317466974361114,0.00037240666367060256,0.0,0.0006808341507820406,0.0004436570621408175,0.00015773708738697412,0.0028203727284278183,0.00019656556074102506,5.3461597332712836e-05,0.0007190213521452576,0.015237589960766872,0.0005644557553382267,0.0003555053092007035,0.003439191874837563,0.000383856180262614,0.005847356712011007,0.0005589993951470209,0.0002468630117099427,0.00024767479287812104,5.2663417864370385e-05,0.00029389596727705995,9.865676859157816e-05,0.0001992502812024685,5.900708929756949e-05,0.00033394435931728407,7.33967035580851e-05,8.31231367769522e-05,0.0004342082496279416,1.8477557068730537e-05,0.00016672846920488474,0.00029604286268290997,0.00016034080630276156,0.00013224377766570108,0.0022679675577082143,0.0002942413690704844,8.144653306181978e-06,0.00010354932831362042,0.00031447489152230105,0.00023306647830380133,0.00012479884254018188,0.0001252183281234307,0.0002789846975010094,0.000427045575780954,8.815099437222344e-05,0.0020087296129517418,0.0015474948798038573,0.0026507079247522426,0.00034478189314041824,0.0007699906017201689,0.0001151180373089338,0.0003225503500144695,0.000495761019030424,0.00013568424217146624,0.0013557845410106875,0.0011621002120254045,0.0003542731807015704,0.0024037543971957725,0.0006068071477549756,0.0007486223250561555,2.6928151921412506e-05,0.0002973209449674389,0.0014265564183660998,0.00019130259865128324,0.0018014059159188183,0.00015109920208317907,0.0017016034035390018,0.0001554058682180196,0.0003546247025648572,0.0013844789256327946,0.00034799398314306745,0.00048395250735341064,0.000320174625824287,0.00025960122642929554,0.0062611559773513405,5.073936086686889e-05,3.9993392782063915e-05,0.0003900715508814027,0.0001374273085518647,0.0001846999416540194,4.186890404607553e-05,0.001642844064120444,7.267084474168686e-05,0.005984213668195608,0.00026706822066583204,0.001483927663178441,0.001554094196614071,0.00041326989140597656,0.0007247454320938215,0.0007732288622890656,0.0016728789212389049,0.014045034428341539,0.00014660072831216883,0.0011213326819948266,0.00016455225120862453,0.0002582087761294156,0.0004598681193990786,8.935345076071235e-05,0.00010826920774199761,0.00010490760800267898,0.0002151277329514283,0.00048629379795331036,8.358018011428493e-05,0.0004627325328171692,7.286688386459866e-05,0.0006666778408827422,0.0004762708820311452,0.0002722662511677772,0.00023526187717088588,0.004440912128473867,0.00125334232060489,0.002390351343749898,0.0007235481505165132,0.0012335663907686646,0.012306551372500576,0.00711737558086328,8.826792516761124e-05,0.00013287790609476435,0.015186212859491144,0.0003757474831355875,0.00010316966616477914,0.0003680020125991559,2.4468304772146868e-05,3.735611388162283e-05,0.00023769686925573152,0.0005719240612033521,0.002737611666489625,0.0012273033600530624,0.0007535207365490552,9.796493023042249e-05,8.526215907345112e-05,0.00017530455464808418,0.0001009223769193532,0.0003077125484504827,2.9590011761506218e-05,0.00030671024279793244,0.00035168344223679426,5.674323431595378e-05,0.0015181188343205425,0.0006878701131897095,0.00023209080733941663,5.420493914554403e-05,0.00044321575246234293,8.132454409524004e-05,0.00014745050607126243,4.122908346338002e-05,6.516290606716789e-05,0.00016760211804169067,0.0005634705901728133,0.00422350774599273,5.670120270806527e-05,0.0015548267438191417,0.0002340103535516549,0.0005748287562934787,0.00017691523817982375,0.006971909710763513,0.008103838999118956,0.000760840622112632,0.0003750667541685553,0.000489510615958282,0.0006374747057398081,0.0003047846400981415,0.0010684565336293876,0.00032826259804857107,0.002472255937108533,0.005530348011058303,0.0004209436509223824,0.0009037108564815262,0.00025427801500063467,9.87733698710806e-05,0.00023499763637516375,0.0002012219817421962,5.5374651178191415e-05,7.509011150553316e-05,0.0004215276553207733,5.42781264703827e-05,0.00018376055901628394,0.00018900788066821694,0.0002801847843266629,0.00022088319083584583,5.436550662862704e-05,0.0003354904748707052,0.000899790617565652,0.0028548134766690986,0.00010245546424929513,8.409877318119536e-05,0.00017207518108628762,0.002201849851104974,0.000328514542489427,0.0002660935839817476,0.00021093286301317968,0.0003836480237319644,0.0001312105870183456,0.00023814143342125874,8.531153708080605e-05,4.433233772377373e-05,0.00017962736120364503,0.00020044076330788527,0.00017187755547093584,0.000351271485361211,0.00011020651253916372,0.00010302687389844261
AM,0.0016931037786029359,0.0006809693508954606,5.654074962796133e-05,0.00043203203117554175,0.0,0.0004694585600564357,5.548082999875481e-05,0.0011567411727277088,0.00023533997801442408,3.438142757138892e-05,0.0038428635354933027,0.0007227622717390209,0.00011164279073131192,0.0007988910174383215,0.0007121280673017171,0.00018071463159260597,0.0011763950901081512,0.000545606597007141,0.00021636444824772033,0.0001721636319963527,5.199483099855423e-05,5.257270633396777e-05,3.609793823672327e-05,3.578548426838339e-05,5.437213089753753e-05,0.00017193554125877216,3.3019887401447826e-05,6.925045309713262e-05,0.0059065567269530285,1.8991797523263994e-05,0.00016889070379909552,0.00023424168212559288,0.00020824003794336834,0.00020006900216234104,0.00034545573799297456,0.00026112245427857995,5.748263389678472e-06,2.9932178958643227e-05,0.0003055355085129939,0.0004147070033948614,4.197734710610832e-05,4.1323345666465514e-05,0.0006007358189533963,0.00014181657263725856,9.365499052508938e-05,0.0014995779569415715,0.0009261213205862042,0.000734233185651073,0.0005928410727521703,0.0002778505703983247,3.1678259969193414e-05,0.00028391006889495247,0.00040314156746575265,2.4889166702265126e-05,0.0009496095872519498,0.001688189812651498,0.0003629909533244658,0.00029193897164421197,0.00042191811309384106,0.00039240477517798745,3.375508208003747e-05,0.00013017453357823348,0.0003822097468064939,0.00015651662990399446,0.0003116659003796778,4.705852175012506e-05,0.004014653260810417,8.254701889172897e-05,0.00036009646230773535,5.510063500279488e-05,0.00012004313099323872,0.0001486306825992815,0.0002878548359039649,0.00010601464524270366,0.00242230122517567,2.4816717455754147e-05,6.606392661946387e-05,8.313726013243653e-05,6.273209013850722e-05,0.00012558719730868193,1.9422799565937834e-05,0.0010088235758736424,4.1168925450327255e-05,0.0011933808621145086,0.0002924168989152532,0.0001672761687732058,0.0011211788648761234,0.0010689256650093164,0.001909888463808341,0.0029837921858382353,0.00017599996283930262,0.0004500030072866664,5.5457392559254825e-05,0.0007893950410278463,0.00020014628747553036,0.00045381649584333585,0.006647202489135853,9.470100499753063e-05,0.00030863466549561604,2.5546033955263577e-05,0.00029916150836291366,0.0004994638497985297,4.412950078128031e-05,0.005669721593586794,4.968542224078964e-05,0.0015530740651869429,4.6518292245203166e-05,0.0007244480380374501,0.00024587879978853157,0.00027233950347993404,0.0001743369741800598,0.001141690742715773,0.00021839812687694273,0.00034826947842686275,0.001546576760522697,0.0009992382605583494,3.291473921073697e-05,0.0004122653587654764,0.0006044065275590005,0.00018618541625439503,0.00011937452750046788,0.0010329465112091229,3.074752976296376e-05,5.652023245545113e-05,0.00011887097320292021,0.00021087656949402809,0.0003020000253924135,0.0008283904248617354,0.0017342127299353328,0.00011482918517729403,6.625836434191356e-05,0.000210660860449095,0.0002940863802113376,0.0002484189244959429,5.1421401568168096e-05,0.00018019511715799052,0.0003727006498338254,6.200324734500378e-05,0.000359392331557076,0.00024202535638499838,0.0010202740608034914,3.484928903443262e-05,0.0005436375801585852,5.461406470375206e-05,4.716419786669899e-05,4.6610349077458795e-05,3.3760515337251166e-05,0.0003379058078339545,0.001045758163903647,0.0007737760760480184,2.6058522298670744e-05,0.0002000060077848434,2.9391290664783844e-05,0.00139901201757298,0.00024086831320697748,0.00032824269002494665,0.0010692196833702867,0.022946009019149484,0.0004453849780729029,0.0005771350201974323,0.002138503102742001,0.000500375481656695,0.0003196371945321332,0.0001830739754503341,0.001869580057241968,0.0012322752072239027,0.0003423500071602909,0.0003084501348039184,0.0004887064624901913,9.397152263256214e-05,0.0003491605007480032,0.0001374841410582164,2.7824890062080218e-05,7.897127653333636e-05,0.002951577036235265,2.6921891170871776e-05,0.0001863054003175675,0.00013126227797553378,0.0005038478691464989,0.010267117339922992,4.992928836907563e-05,0.004835868226306055,0.0003672216616064152,0.001089891581065307,3.301065163313281e-05,6.41547253956862e-05,0.0008400874408423509,0.0025307122120333753,0.0007607126353866767,0.0001664365273769849,2.4505285116008904e-05,0.0064883219697625255,3.498621189798333e-05,0.00030085474159217973,1.6595135285399277e-05,2.532853862275051e-05,0.00036841555625777116,0.00033483557358078645,0.00026628333291957453,0.0003672696077867364,0.0002770008580003002,0.0001419821100061644
AO,0.001024249229954469,0.0002703291247195094,5.93287998456451e-05,0.00013076152429142393,0.00021804956411728443,0.0,0.0003373412567537047,0.0003896781754261792,0.0002240470620044455,3.346344663224112e-05,0.0002871502503690145,0.0001863802107612653,0.00015515882562144626,0.00033745223625024145,0.0016020385340645858,0.0005879872168062287,0.00017943860433532847,0.0003730933626784203,0.001953650189409249,0.0035636221763408467,0.00011481353260420769,3.977383014502671e-05,8.388012342343355e-05,0.0002318892060493013,4.185605939406551e-05,0.002667313926198729,3.475293663549767e-05,0.0018604234311563965,0.00024931637765882313,2.5222790915385516e-05,0.00018344542145400282,0.006320996639912257,0.001248111500802754,0.005027028343634162,0.0005194177845242257,0.0018338303031596253,1.186310014507023e-05,0.00016901260944490862,0.003174501031767022,0.0001924397989086118,8.479760534869047e-05,7.346676075135832e-05,0.00011434464078910715,0.0021496982086318174,7.3914217921486e-05,0.00011766743810289619,0.00034709104420743584,0.0005470486818402796,0.0017059677429392202,0.00023714622850591326,6.281186594785291e-05,0.0002406086125871322,0.0004911557913995059,4.306885152671422e-05,0.00018717169380897636,0.000289565425270666,0.002257722826719273,0.0004191125673337712,0.001694841156882681,0.00028815155465478407,3.6605143394614426e-05,0.00012042008871869137,0.0010486498045773108,0.002503894425280054,0.0003449832905923538,3.493779254038194e-05,0.0002529523685612992,0.0004604810919576726,0.005301765409157458,5.680461332924296e-05,0.0001353948262378811,0.0014675854675879824,0.0012679441837228987,0.0005005450946181238,0.0002472678895339448,2.843806023158878e-05,3.245459480760292e-05,0.002648711652452937,3.815151770103149e-05,0.00015611813109013035,3.4518723403885464e-05,0.0003401071077807665,5.6598207226179354e-05,0.0003002831048103844,0.00021578984998043,0.000450504738032832,0.0003503587879980008,0.00035623450768384145,0.0003802779083846732,0.00039594888604504026,0.00017052936730546316,0.00040973703698808504,4.7782092035064083e-05,0.0003355770885765503,0.00019745523300000495,0.0013865759089981948,0.000117990473767876,5.119541993339133e-05,0.000931999522029706,3.2289893321727215e-05,0.00024136900002584338,0.0003027279802367731,0.00012149525638708634,0.00030884306260334443,2.569083874484551e-05,0.0005287892172047219,6.419262996677925e-05,0.000314089806370932,0.0010553972921193658,0.00011222795874859569,0.001327143212503183,0.00022788914421286151,0.00018965772880740823,0.0004480386701142534,0.00026203666408679553,0.000168990440811382,0.00020745896586310287,0.0012088870821609916,7.080812391216582e-05,0.0017911526482694573,9.323136861680676e-05,0.00010241137773404635,1.9780781616245245e-05,3.22201555035871e-05,0.0005665336255535168,0.0005716643729897821,0.00020272363232236786,0.0009523722201308496,0.0003981238752579377,0.003490785469193596,8.426378007975608e-05,0.00012920714288014714,0.027898733409416916,0.015838851409699303,4.812503517746301e-05,0.0013495630344062663,0.003752528151728827,4.163585390477754e-05,0.0002803538682500544,0.00017044824412129901,0.00041418886504558937,6.68297562209716e-05,0.00025949396684522564,0.00019425546732493616,0.00012471472261203667,4.159224251861474e-05,9.416423421162186e-05,0.000257247264251233,0.0005005682010751307,0.0002497817883432386,2.478107948335861e-05,0.0010521098231663288,0.00034655921000951794,0.0009343979359656044,0.0007616003098814405,0.0002626896159040382,0.00019991434706686834,0.00021202096154077294,0.0023789043561673055,0.00033906456648432134,0.0008511397898734935,0.0006042935081140104,0.0003093786931265658,0.0002076758702320649,0.0004554609864118356,0.00017445886912011074,0.0016949707648946434,0.0013838789641736724,0.001691432999509271,0.0001005111181300273,0.0015307412685233543,0.005267799168731587,3.975693657800631e-05,0.00016132481438468687,0.0002934512995632963,3.913901253270405e-05,0.00272597433274547,0.003043020631172695,0.00023194378567712768,0.00010174945406815026,4.1936973298817355e-05,8.450831563952808e-05,0.00045371432895574857,0.0004131455387038003,3.8480371200391596e-05,0.000137766008053398,0.001076717636679421,0.00020765894581233955,0.0014428910249913083,0.00021883445420271583,0.0003028217685593054,0.0001416260749729043,3.5282248343572925e-05,0.00010894397022495709,2.177971610439123e-05,2.968182734206391e-05,0.00015904643454806865,0.000767453592204222,0.0006818657679978927,0.007037427922140189,0.0020525050030069936,0.0027303042876816196
