,AE,AF,AG,AI,AL,AM,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GU,GY,HK,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LK,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MW,MX,MY,MZ,NC,NE,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PT,PY,QA,RE,RO,RS,RU,RW,SA,SB,SD,SE,SG,SI,SK,SN,SO,SR,SS,ST,SV,SX,SY,TC,TD,TG,TH,TJ,TL,TN,TR,TT,TW,TZ,UA,UG,US,UY,VC,VE,VG,VI,VN,VU,WS,YT,ZA,ZM,ZW
AE,0.0,0.17342735308913745,0.0016308333112000776,0.00012183804902530309,0.009324142452811312,0.022637567586653074,0.0026873676274131795,0.000525183052633874,0.00450089570052435,0.011231532780776562,0.0009679454236563287,0.03877964372870384,0.002664066432604929,0.0032325299365121825,0.09980163217839881,0.0035068875556751107,0.003977460899849428,0.003518142291474724,0.09819884468354045,0.012888938488020831,0.001429968254278231,0.0004607820311092783,0.007597426134384826,0.0005073757006019864,0.0008463511701345313,0.0027413484896105897,0.00026077567257691987,0.01217614287618253,0.0006071133454188716,0.018786309893837068,3.3253390527097126e-05,0.003918794080881993,0.0023881166912582455,0.0022402417434670674,0.005974896570038285,0.0010278198948362462,0.001723026793724215,0.0006344446615089819,0.005809526840499595,0.0063360573370381,0.0002237746263090426,0.0005240109394542142,0.0013367330731358523,0.002988287893140924,0.0009514300885554533,0.008844870940763668,0.004050361362968959,0.00736592919270698,0.006385239899418622,0.0009897889277697496,0.0015252036573439253,0.013238777759575786,0.0005740253779792802,0.0025578466059888033,0.051480507615788,0.05119104723802536,0.004292003429364502,0.012543905205300408,0.006297435134289108,0.0017452156498077463,0.003670850320400369,0.00504460375810694,0.001592492219485407,0.008172685627940404,0.0012030068357975934,0.017048558786873176,0.0044922451190621505,0.0073327017169681295,0.009816020100336756,0.0028444919572904715,0.002169716346486293,0.0013546219311431247,0.0020071848264897477,0.0018627240087098335,0.006459706748384365,0.00024964956213165514,0.0010975148387670712,0.0009476200892620077,0.005391205547136891,0.0002740619808308823,0.008726751509989633,0.0004668149722079309,0.0030915313418539724,0.010978572057023114,0.005976959275989953,0.012773441103463117,0.15985226818510398,0.09266598172333601,0.09051283946590265,0.005919805409193138,0.0052184972181386095,0.000822318918939478,0.08084674330135,0.0032998296970777477,0.04289625203463833,0.056842905507260746,0.00247718789846734,0.0035370799131480965,0.0008101542341091697,0.0005958512423084642,0.0024608485206667214,0.08445040387304842,0.00043327142215549214,0.070497613762389,0.002945721566168546,0.05368754653848921,0.000996321975044451,0.019537371360106998,0.002063204239031764,0.0010465140968514296,0.0027826798745091367,0.017936276097650236,0.004339247413214703,0.0016031248059596185,0.002921046996437392,0.004720958127197135,0.0007103191679944483,0.004960290102056322,0.0022560966989474463,0.0012164188830395598,0.00339225328949551,0.0014799548811790916,0.001495748106402391,0.002681240142093268,0.0024302535754637707,0.0023778519251973704,0.003425950875688706,0.043172320609874935,0.04780161553832488,0.005357048051129518,0.0005779371714650034,0.010760872796826061,0.004852906621497097,0.002170661273666543,0.010886045013534665,0.06599334320338161,0.0003595414599392264,0.004113467643997345,0.0034663360443990755,0.15549985783614564,0.00405467708534409,0.14890055402246258,0.00024796339567647235,0.0003076288951242716,0.0011436973786614528,0.004107440736205473,0.017288409115950077,0.11482955351067353,0.0036295186533299617,0.0003207699314203081,0.00379230534556361,0.000418855611581032,0.054488821381420874,0.008153654488330919,0.001957495736600256,0.006032900873144101,0.02203693314725698,0.008987069791162048,0.1007304412743357,0.0011855663640109313,0.061068056888831275,0.0043187172809886435,0.0049847918122698795,0.005212112956388777,0.0027436095856243022,0.0031913514589047127,0.04582711558058974,0.000484083903574675,0.022621089882244146,0.0014569488825273943,0.0007842349457529576,0.0005431201675662647,0.29838845753889404,0.00044044141996316794,0.019829528890350986,0.0027302304222223215,0.011135629816865668,0.016782957783576913,0.0007310351322222731,0.008842449506730677,0.038974604134530924,0.0012662392300033607,0.0024861657330624617,0.010002122282367305,0.006829640921128261,0.029950944284332152,0.0028357886594560034,0.00036642467269836236,0.001347171395744077,0.00040763134506982383,0.0002044284999531671,0.00014895041520335498,0.00456972132398482,0.0007050888984543556,0.0014318632470430913,0.0036167311454440463,0.004119230021244645,0.0037935537541095876,0.0025260906709957186
AF,0.013732418320230233,0.0,5.416880082487111e-05,3.024747024061037e-06,0.0009418983873214368,0.0013070687842295626,0.00010273740990884773,1.004534555335564e-05,0.00022580724347512912,0.0001327194870283165,2.325072062201884e-05,0.0025260082098055893,4.3577046948508916e-05,0.00018358771900587679,0.0019440676136113367,0.00013137425259693764,0.0002471171108338893,0.00012485079728728656,0.0035325863963512694,0.00038897314779828975,6.607705855545437e-05,8.42281130564177e-06,0.00013653321036173784,1.1666263996022564e-05,3.20060969057821e-05,4.874165751738529e-05,6.907724261983019e-06,0.0012363604272478813,3.386937673964008e-05,0.0009576766283973721,9.441237763718529e-07,0.00013669334763495347,3.450394323605652e-05,5.323428337070882e-05,0.00017910272813965132,7.149630812358418e-05,2.7098250266543726e-05,1.576446456938923e-05,0.00010079882184103515,0.0009300408041789689,7.73511901993494e-06,1.4756704492584107e-05,4.6582211744818825e-05,5.4771517863559396e-05,4.740744385140004e-05,0.0002599334088300784,0.0004651650278400741,0.00018623643335915558,0.00010605078332440664,4.8452929093462975e-05,5.4970605353499394e-05,0.0018941202741379936,1.4324143114209916e-05,6.500213589525879e-05,0.0026031052959673393,0.0026632571697113912,9.773399867076976e-05,0.000608384839329816,0.0002575507033156008,1.73544906828438e-05,4.780628405574074e-05,0.0001695274086146046,5.333920110991675e-05,0.0003566540774764929,5.727653400759873e-05,0.001066582975450639,9.986427011345706e-05,0.0001342059163286608,0.00039625167643969356,3.565468878611775e-05,5.67429013470063e-05,2.8383079045115193e-05,4.7426304178921766e-05,4.0812726990511974e-05,8.350139835613538e-05,6.831391520320293e-06,4.1451807163835905e-05,3.3982764622937775e-05,0.00013790598832874338,8.584693010358395e-06,0.0003888047251515991,1.0148557476331931e-05,5.579905967509778e-05,0.0009248886238745173,0.0001854308487403889,0.00021639547827605697,0.01584122348421155,0.0048934251290631385,0.006622748268723645,0.00018611506373218865,0.00013686880025947376,2.6081555184320737e-05,0.0031479768325478417,6.0432126473547936e-05,0.0013162789437976604,0.002266693309846236,4.278456584532391e-05,0.0002522361864364954,2.567697519214824e-05,6.40884300050701e-05,6.858086226476637e-05,0.003671168796336217,1.5379245770174082e-05,0.009051147129165606,2.5458725946599813e-05,0.0025958589345207042,4.340087203150997e-05,0.0020456915033472325,4.309869353133487e-05,2.44350923800734e-05,3.060366369098879e-05,0.0025008729865766493,0.00011608295415676042,3.058521109891754e-05,4.928652483809825e-05,0.00010352931779271459,1.8035296372908805e-05,0.0001873230469344996,3.887426733744824e-05,3.819147830864181e-05,4.664002895710136e-05,2.795148523819955e-05,2.2599549535025105e-05,1.7164581861910413e-05,5.7277528058342333e-05,0.00014933187537592878,8.187935044616543e-05,0.003060710164854495,0.0011666634775219788,0.00019429028470030745,1.4841944251906463e-05,0.0002333637660282338,0.0002140823664711144,2.2944051836053563e-05,0.0013331098113450051,0.0009943410188726493,8.68377561431675e-06,0.00025389906583726563,0.00014816627203422872,0.002928558853119079,6.675884531553201e-05,0.004779656019499832,1.4038203898939047e-05,8.299592418211836e-06,1.8801962780510825e-05,3.596426811358661e-05,0.0008722917930655148,0.010310304556064253,8.712023988662808e-05,9.71812485551023e-06,8.9344289791632e-05,7.385110193226151e-06,0.0009979119678628604,0.0001799907656216593,0.00010234200783604456,0.00015954168270476457,0.0008847496753232598,0.00019466951074555947,0.009764774621059269,1.6181647486386847e-05,0.003727059566131973,0.00012645336560884024,0.0001640278087892242,8.037782298592009e-05,2.9320083522750037e-05,6.552655552229678e-05,0.0017823688545032473,1.3301540446993405e-05,0.00192072844695813,3.105587855817616e-05,2.917857592092898e-05,1.1256832464438976e-05,0.00938126951865355,1.560172607855979e-05,0.0013558539020583048,0.00016501898427877885,0.00019151595111799975,0.004193465688558106,1.4818792819200613e-05,0.0006571200897256998,0.003674348788007694,4.496372469961364e-05,4.274715192041893e-05,0.00020644968549770001,0.0003252345100351954,0.0008405478559114337,9.81638018319055e-05,5.441769056685554e-06,7.468651756788893e-05,1.0194343374726127e-05,6.3090726737106595e-06,2.889355738967969e-06,5.381602351509285e-05,1.036521638289537e-05,2.4925996229926715e-05,0.0001295542988074764,0.00020534082675265083,0.00015330957737072162,9.769807642528565e-05
AG,4.251499733146962e-05,1.7834148356584347e-05,0.0,0.015265975332848082,1.3199585456696115e-05,2.9821316247766772e-05,7.546486160203277e-05,0.00010855268385304964,5.72520187652438e-05,6.66797894988293e-05,0.0002975410358209833,3.748892920363081e-05,1.983941807055417e-05,0.020835446652894978,2.7074082912928526e-05,7.773083467290946e-05,1.7984705403146965e-05,0.00011718872566263982,6.305039989120307e-05,3.6420752935861364e-05,2.789431028846768e-05,0.007889412680522057,2.706650248840882e-05,0.00015855837882027414,0.0003475845539126797,0.00016036456836338205,0.0004319993273688528,1.5487017398507283e-05,3.990155836724727e-06,6.406694514535371e-05,6.532613377276994e-05,0.0015735226820740133,9.029439198601859e-06,8.835113705845443e-06,0.000263587282814638,2.0588927700047932e-05,1.727129054803779e-05,0.00017280509480422493,3.0271241398900634e-05,6.476377256689626e-05,0.0002046959852457622,0.0002612934537193234,0.0009566801571395045,4.7556086752501474e-05,0.001549384374434327,0.00016392268706558712,2.970121709958958e-05,0.0002039174180085783,6.568779530354064e-05,0.055538155625345,0.0019221771127738722,5.157885326938741e-05,0.00020001403599371955,9.238367039620213e-05,5.971666095425286e-05,2.445443956412313e-05,0.0002106599382055769,0.00014157241535700733,0.0001549882760772526,2.537156539777433e-05,3.688832240697376e-05,0.00031908623064203786,3.733097740176705e-05,0.00036118342306772126,0.03545138335942602,3.3532350276449546e-05,0.0024441512977285847,4.1191286973123906e-05,0.001675380993341357,4.990150788924342e-05,3.097554389081026e-05,2.4903411151729875e-05,0.011833830645845932,4.8099167319926436e-05,4.69593868333252e-05,0.00011460360624075398,2.4812375096933012e-05,0.00989018684894155,3.6636336883001326e-05,0.0003145048039305203,0.000161219798117328,0.0018976258973359853,9.270151879405926e-05,2.81030363927231e-05,0.0005278506550475654,0.00013914587147667581,8.161695371363812e-05,2.4661220791654043e-05,4.091390011224656e-05,0.0004950466140316886,0.00011518464861023032,0.001440153878759425,3.2320622232647964e-05,6.464561994929103e-05,0.00013458990812481917,1.0672384221887561e-05,1.4261182278748439e-05,4.3801351875435314e-05,0.2307269278649955,7.570886791724781e-06,3.2125084980968905e-05,7.062426852557399e-05,0.0016653205266855529,2.8682415068199704e-05,2.465316494662047e-05,7.56109312273996e-05,0.016516683831910704,0.0001248614302024474,1.7919577539134117e-05,0.00017875214631720796,1.3769426593184239e-05,2.850147476415461e-05,0.0001266390426988027,8.366192315608266e-05,7.782133305646579e-06,6.795926269716063e-05,0.005181896655634852,4.834686764448554e-05,2.3252906861557257e-05,1.8766849825939196e-05,1.7501113053495328e-05,1.868114705938783e-05,1.6560608805093467e-05,1.845314678605747e-05,0.01925139765672668,2.603629800627217e-05,0.00014522312161548427,4.849224346376458e-05,2.5446158183109203e-05,3.991105227837206e-05,0.00013017538983298938,3.0473270342547472e-05,4.938161200382237e-05,5.656182047806066e-06,2.4017614979431614e-05,0.00019731608961878646,0.00022558885461095165,0.00021827906390160673,5.5342968846657306e-05,2.892283897848952e-05,4.7843365670698287e-05,7.01971432541858e-05,0.00044044581121059824,0.00010700466863395407,0.0003265371729086502,2.336083166866395e-05,3.6026144638125746e-05,0.0001927743819305294,7.888535012825313e-05,0.002075953802061036,0.0002827993074774711,0.00014184214432642905,9.879996126771322e-05,0.0002022523994007968,6.936487148685333e-05,0.00010292159993506937,7.416084990930259e-05,4.063893753236564e-05,6.679531321364634e-05,8.331948365388436e-06,2.6528425500876047e-05,8.402890118525354e-05,2.537395338857595e-05,0.00017086859262523916,8.338991196736153e-06,5.727992746176367e-05,5.76349615836871e-05,0.002633591902799877,3.820353968391714e-05,7.819889326985729e-05,0.00014326902810824342,0.040416329833034545,1.6735806177363918e-05,0.0014735050955946942,2.5052788481126334e-05,0.00010568239145291333,4.614309686385942e-05,6.809494721231078e-06,5.316741196519577e-06,7.408640136050444e-05,5.9217629233876076e-05,0.028439984058775524,4.389684013208966e-05,3.552753663475139e-05,3.398160054671483e-05,5.5569552983312796e-05,0.001370740484757458,7.267622492459992e-05,0.06143058618635302,0.0007614828212594856,0.01339754087981099,0.00993181059703602,2.9506763945018697e-05,8.048744698732474e-06,1.443203352088359e-05,8.703585838871086e-05,4.0102188442112104e-05,3.5167738188132336e-05,2.1430830747121688e-05
AI,1.52169364265314e-06,4.770939611613215e-07,0.007313685212684762,0.0,1.2166845362428902e-06,1.2813220254120587e-06,7.10962202230851e-06,6.305883019503107e-05,4.018357265954816e-06,2.126774281123255e-06,0.002947015448966721,1.729998491957331e-06,8.900057004072983e-07,0.001394267769913782,8.343770731843483e-07,7.764836403487425e-06,5.194197158069365e-06,3.4032059496574705e-06,3.1664179101044276e-06,1.5707484882116799e-06,4.922736401953133e-06,0.037546074573568435,3.594336925945208e-07,4.1170448157240045e-05,0.0034388685651284756,4.826591916968937e-05,0.0002171144071522395,6.315925921028317e-07,3.6112249668763405e-07,1.1331532500243389e-05,0.00011024054112962607,0.00018213441152621193,2.7235332217545666e-06,9.327227138050073e-07,6.5018518330493384e-06,7.073221368739731e-06,4.56728336718845e-06,5.018982193317739e-05,6.938770202377147e-06,4.173014823929349e-06,0.00017269734952865486,9.960875117827105e-05,0.00020467163736484983,1.1181871107575376e-05,0.003626744718166837,1.3959754306974745e-06,2.507226538658379e-06,6.679394626375151e-06,3.7714153804540303e-06,0.014643846680797216,0.001444188458849702,1.4051048801581489e-05,0.00010763225696715947,2.542044414863141e-06,2.377970885429439e-06,9.93558144067376e-07,1.0113912641869483e-05,8.405708459814492e-06,3.0593131542942344e-06,2.7569486313096767e-06,3.904925818292171e-06,4.9187201135259105e-05,1.1024661909045723e-05,1.1966035024003441e-05,0.0005093008986393118,2.445121870997475e-06,0.0001689859140901953,1.2792665944150653e-06,9.442202504630413e-06,9.076537215467825e-07,7.437174287295092e-06,1.0265137281196042e-05,0.006891066075652254,3.433869238520743e-06,8.521804069270696e-06,5.3032569706613085e-05,3.736159434137244e-06,0.00043375033969511145,3.9033771264265175e-06,9.16390626329806e-05,5.82704538019492e-06,0.01003424484782243,4.425351558284167e-06,1.2570444568152456e-06,1.2321251137144978e-05,7.33589040110177e-06,2.738492370812846e-06,6.433838948792896e-07,1.3788792164496509e-06,3.0336525760830325e-05,5.5632971200282345e-06,0.00039108734749211405,7.534145441915978e-07,3.748137774725367e-06,5.5053200418045405e-06,3.2180137502356276e-07,9.073527293306364e-07,1.334724165679549e-05,0.0015922438248960817,5.419472184887834e-07,1.660062396969324e-06,1.1525511338018154e-06,0.00029559028818389865,4.426178427696811e-06,3.2526213331440233e-06,2.5423801896088803e-06,0.0030619350758067133,2.768414254685142e-06,1.0147912936518131e-06,1.911961915089124e-06,3.425508340589094e-06,7.122893195147981e-06,1.0457057660344562e-05,8.669007723662003e-06,1.0502295295021696e-06,4.779521160949029e-06,0.0074307911739807,2.0306835698292348e-05,6.509651337427196e-07,6.282296848728599e-06,9.095037198587339e-07,3.080866859109743e-06,1.8255791256759966e-06,3.1706985894807283e-06,0.0029246838801912133,8.831637339208738e-06,4.044755126808435e-06,2.320477373436181e-06,9.355025709955055e-07,1.373041077973273e-06,2.6953830533476978e-05,9.149707646705068e-07,3.400854087248077e-06,1.509128427419678e-06,3.1347372981268726e-06,2.3140057092383018e-06,0.0001712759865277446,7.419601067785556e-06,1.6138756155538478e-06,9.94392398761399e-07,1.4117846677195077e-05,1.9105518306167615e-06,0.0001870531471471314,4.166381880084527e-05,0.00035237234737149327,5.148929241857185e-07,1.8630114266458238e-06,4.296431476002377e-06,4.1565023211981475e-06,0.00619059139622175,1.805681507857032e-05,3.8907079738209734e-05,3.742313643532741e-06,7.326163783305047e-05,1.8077059866353952e-06,3.485767331222365e-06,5.03145037946506e-06,3.4273473309867474e-06,2.1271422776380207e-06,2.3608787009874535e-07,7.29098377125247e-07,4.2113169292247235e-06,1.2526167933060412e-06,3.7250921915302742e-06,3.3028942085965897e-07,1.622116217853036e-05,2.6954152421394814e-06,0.0002608616021964859,1.0443038899338665e-06,8.118304695504555e-07,4.959485893709614e-05,0.07051277150981954,5.202311524230011e-07,0.000351626687386733,5.620111229007971e-06,1.964475930148766e-05,1.9019404930895695e-06,6.303808265256225e-07,1.5032647184471015e-07,1.6706426826039708e-05,1.4704903296211135e-06,0.0016609118187797818,1.4849202770424052e-06,1.6219420368726128e-06,1.4498942624140407e-06,2.2379228650016767e-06,0.0007598076926898365,4.364569250176446e-05,0.0009391809003650825,0.00035429392319420917,0.016802762505662247,0.016049252263520164,2.3091884596569605e-06,5.693796835924214e-07,3.3348416080294945e-06,2.727158689462829e-05,2.7671041745178813e-06,1.5741705440751587e-06,1.208263189909225e-06
AL,0.0008544489409175625,0.0010900636067904706,4.639860521442859e-05,8.927110571826305e-06,0.0,0.002402433749403758,0.0005612965334085711,0.00011092647201518384,0.0051604575665976605,0.00023909277177516973,0.00016398556581417674,0.0023510431649039665,0.007034439514910955,8.162573726424615e-05,0.00014407263054697553,0.0037342215424801227,0.0013722628505208078,0.004077113772689613,0.0005651900125829871,0.00016675759604269452,0.0002761269736014707,3.185130299530898e-05,8.790746942672492e-05,0.00024034574587917875,0.00021064163040685914,0.0005394324702995791,4.036503525081243e-05,0.00013960291063189862,4.267764970810884e-05,0.002103649370686032,8.201068555846526e-06,0.0004443258875531922,0.0002043761038156055,0.00010977601979499022,0.0022163248508335156,0.000376253954254375,6.133763637259347e-05,4.6477217434426755e-05,0.00029862502309577546,0.0003732997342941269,7.176112303254997e-05,7.16959185030968e-05,0.0003065073986938285,0.0020210178774282494,0.00035231971049193793,0.004173974725380177,0.0073583184119580345,0.0038011850335784086,0.0019489698912345337,2.4759045225439148e-05,0.00034980589922173805,0.002543538701064746,0.00025546290612717414,0.0028134716107362265,0.0015264324422798775,0.00026589575348926766,0.0040623253920348355,0.0011518004123528827,0.0012094974808646553,2.7119692581885667e-05,0.0005837846318317371,0.0020428473440761226,0.0002449699827805672,0.0021613308089347694,4.055408222490233e-05,0.003807768880713306,0.00028952573856973147,0.0001032162553227014,0.0005197105109950691,0.0005442772757563591,0.00042589173313674095,0.0002933692890994211,0.00021046316239285826,0.0007860042095292148,0.004490602934565306,3.454427702118358e-05,6.131545029046167e-05,5.627008828422245e-05,0.00012887634015895286,2.7222153760285426e-05,0.0038692333006398482,5.794935999534346e-05,0.006127438607686715,0.00014322751897482433,0.0015204538718287632,0.0027488551062141604,0.0004917540949550346,0.0029164431202777156,0.0013756421098221954,0.002036675442302684,0.009701214326401666,0.0001096092809186331,0.001078254768575317,0.0001776894415147422,0.00018527197823219014,0.0010126813829693538,5.0487138040111486e-05,6.899737445949598e-05,1.1175626508115317e-05,3.035082812445354e-05,0.0001026683412746356,0.0006286436825265589,4.709475137967747e-05,0.00220745720821414,6.15198485884639e-05,0.0024923470156378467,2.6867529885291958e-05,0.00033039550165883365,0.0028488730907291217,0.006794029986798914,0.004542951305752771,0.005218981788207145,0.0037762822943666003,0.0004121667562862497,0.004457452607713593,0.011740686589439315,8.342600379286539e-05,0.0002250310567717691,0.005973697615656994,0.0003091769487418312,6.375600323593514e-05,9.286078771488569e-05,5.9172284482599074e-05,4.2878424248829506e-05,0.00019543593740236,0.0013137382546093738,0.008626713823456865,0.00013594674241169496,0.00022970548663698342,0.00024284300495614557,0.00010084054547421266,0.00015209324667269427,0.0003318934932645767,2.3801013028991864e-05,0.002359620913316907,0.0001808013088893381,0.00010036237659521234,0.0020748237648846764,0.0015643911545489587,0.00022102086949044036,0.00016383983559113672,0.0004969825207182148,0.0001283011821236906,0.0001274606265112309,3.345654687268991e-05,5.007343531431769e-05,0.00012971877606704946,0.00043658375500447375,0.004641385642556408,4.032723619091868e-05,0.0031604439691175342,0.00011763556742382046,0.0010695489571736446,0.0005024771169835116,0.005651598297094971,0.0050465146322663,0.0049819280980552515,0.0007232446467160141,0.0004289621234202731,3.164632381293933e-05,0.0006227261140007504,0.0021788311701693153,0.00024070106572304464,0.00658486543147738,0.004765606590622662,0.0008811440951112775,0.00014430786614466281,0.00015193967569362762,0.0003331979488482262,0.001402805103251372,4.0952476135038e-05,4.764139344956298e-05,0.00025266481162500184,5.9589324211750364e-05,0.0007668769349356885,0.0005734278698569531,0.0004485082241885234,0.0007625744638486678,2.0133672585471918e-05,0.005965942059720682,0.005708886453371988,0.00012689554116025297,0.0001179509060846547,0.0002670511194010562,0.002210550917471022,0.0002237607642449745,0.00024465370871118745,4.3236319140727e-05,3.6748409959081684e-05,0.00021639845860229917,2.5352629711213963e-05,2.208996449533379e-05,0.0001551192772782046,1.5087842800932354e-05,5.221855434220386e-05,0.00019170460539779768,0.00032073626733233684,0.0003336644647761179,0.00019828662936582746
AM,0.0020840869269019174,0.0015196902722186796,0.00010531259039131899,9.444958865436654e-06,0.002413572082583091,0.0,0.0002033663452933566,4.702710090890607e-05,0.0006572298672339434,0.00010016297108154031,4.661581784191499e-05,0.010475979439289119,0.0009008318666411375,0.00011061198602725795,0.0015134045828182063,0.0010679032136645455,0.0002375721878063193,0.0015733018595283249,0.00119587308291457,0.0003230502528014274,0.00014953568407155096,6.713568224876746e-05,9.853083187084771e-05,5.9297818693053493e-05,6.32479392478773e-05,0.000110865218290615,2.1340306870907312e-05,0.0001832799420779445,9.759377720165192e-06,0.0013769662301768455,3.600440132349479e-06,0.000145900415327771,0.00013487415003916257,9.592371039397555e-05,0.000709747627105686,0.00010998151644681151,2.573247128649553e-05,2.4368697778425506e-05,0.00022699751045553108,0.0006193024518842807,2.0600565386092615e-05,2.0130144555488987e-05,0.00018366552571924452,0.00032563343491770545,0.00014275728503550055,0.004249061782783877,0.0023502378071219455,0.0017361027267766638,0.0007168637097149236,4.379219053217481e-05,0.00013231263522829866,0.0006915097110656916,5.6048594229171893e-05,0.0036442273247478426,0.002645881695274455,0.000714352773562597,0.0010761159200807337,0.00042045828622044206,0.0007509852588670849,1.616558287809139e-05,0.00026408236304619376,0.0009271935017109681,0.00010434478735519439,0.0013376798404189456,2.6994785861415523e-05,0.014809909046413522,0.0006331313093307133,0.0002066627839822098,0.00035595871814344784,0.00013210195728778894,0.0002463659685505686,0.00014377095966569764,0.00031600737632903747,0.00016796943452524572,0.002450947160962107,8.954377604771635e-06,3.262225394736967e-05,4.268255229204026e-05,0.0001338939059290727,8.99876049227263e-06,0.000436434995757722,2.035464895769309e-05,0.002511350843515668,0.00012028522727677238,0.0005495237196469544,0.010290870231845665,0.001934316146283686,0.004816690588179885,0.005184890491766851,0.0005088382231602379,0.001964697520103785,3.168856893857253e-05,0.002528771767308511,7.718788329322192e-05,0.0007949123407411759,0.0031375856991686787,6.848581827818178e-05,0.00023758564863671033,3.4514750996341925e-05,0.00025012360035165586,8.842254148491073e-05,0.002167777698505255,2.1551311087916855e-05,0.006263746483429815,4.9924028513126523e-05,0.0021257652994974867,5.433994239916331e-05,0.0015867481041998085,0.0007136720594273052,0.0010790096834969965,0.004926954385682576,0.0019932620592961335,0.0012609131430717368,0.0002755133339539243,0.0029112274476708723,0.003887804024956161,0.00013786817692970749,0.00023744247610739877,0.0007240792017806612,0.00010300233983950502,9.002683267816151e-05,0.0006126542187113086,4.862609326570833e-05,2.89112690290847e-05,0.0003918901667280088,0.000301893676977757,0.0007216154062643307,0.0003012113193545345,0.0005271248656892006,0.00011497872971252243,3.661022435007242e-05,0.0002880919722817743,0.00012662919841544546,2.1987616931668442e-05,0.0010655616462061563,0.0011409950949409916,2.509897360312954e-05,0.0011682462877168084,0.0005201964650720454,0.0023014840960710143,6.292500844511232e-05,0.0024331895217167914,4.1147897183882204e-05,3.490102146793603e-05,3.54238954173147e-05,2.6573274605163137e-05,8.071110750067676e-05,0.0015568085788925602,0.001869848635075076,4.3989741628522274e-05,0.0011454483878021574,3.163907247319228e-05,0.0009255133963300131,0.0008202960913408982,0.0019052733461709047,0.0014852164429128877,0.034185272382154186,0.0004159816772660406,0.0007965070770875099,1.3868258036819244e-05,0.0007976213320683559,0.001196988433317187,0.00013662499705038083,0.0007020191243108777,0.003193160528837982,0.0003443629268320119,0.0011217345984679138,3.6614436511876957e-05,0.0004646144101095902,0.0003789898251807908,1.940984633513276e-05,3.428726238211347e-05,0.0027453564389562208,2.0443892489081493e-05,0.0003020638736967053,0.00024677035028371284,0.0005604490157773556,0.003142790028840806,2.9223605372400366e-05,0.0014716209318870659,0.006539477609649755,4.066773645442848e-05,8.548148873995378e-05,0.00016343138384624807,0.004896118087330759,0.0005436714018901507,0.00018747074231153978,1.1366680127362699e-05,4.065489133237808e-05,3.8194901030639233e-05,1.5672133556068265e-05,2.0048055683362647e-05,0.00020070657755929158,7.863412937880696e-06,2.221161604117945e-05,0.0004139038605441496,8.301716254795187e-05,0.00013991647854012158,6.458698112237442e-05
