,source_iso2,outflux
0,AE,5083466.0
1,AF,22469.0
2,AG,51169.5
3,AL,262998.5
4,AM,112687.0
5,AO,64507.5
6,AR,392126.0
7,AT,1617719.0
8,AU,964732.5
9,AW,126885.5
10,AZ,186948.5
11,BA,156321.0
12,BB,57769.0
13,BD,489879.0
14,BE,1660423.5
15,BF,44157.0
16,BG,441464.5
17,BH,480610.5
18,BI,19308.0
19,BJ,41181.0
20,BL,10137.0
21,BM,38448.0
22,BN,24196.0
23,BO,61724.0
24,BQ,31404.5
25,BR,739087.0
26,BS,175504.0
27,BW,12753.0
28,BY,72438.0
29,BZ,41196.5
30,CA,2387138.0
31,CD,79963.0
32,CF,12587.0
33,CG,30497.5
34,CH,2679378.0
35,CI,148610.0
36,CK,13288.0
37,CL,335562.5
38,CM,79556.5
39,CN,732247.0
40,CO,843847.5
41,CR,311117.5
42,CU,215622.0
43,CV,50644.0
44,CW,66561.0
45,CY,810210.0
46,CZ,641857.5
47,DE,9237306.5
48,DJ,22148.0
49,DK,1575816.5
50,DM,8563.0
51,DO,737353.5
52,DZ,148303.5
53,EC,199151.0
54,EE,158755.5
55,EG,1560975.5
56,ER,17173.0
57,ES,9167632.5
58,ET,534178.0
59,FI,779942.0
60,FJ,76103.0
61,FO,27936.0
62,FR,6627674.5
63,GA,34133.0
64,GB,12175733.5
65,GD,18618.0
66,GE,229730.5
67,GF,27169.0
68,GH,157697.0
69,GI,30344.0
70,GL,5004.0
71,GM,35555.5
72,GN,45331.5
73,GP,107062.0
74,GQ,16841.0
75,GR,2638406.5
76,GT,177585.5
77,GU,68937.0
78,GW,11924.0
79,GY,42360.0
80,HK,403040.5
81,HN,113044.5
82,HR,618406.5
83,HT,29564.0
84,HU,722662.0
85,ID,825560.5
86,IE,1988711.0
87,IL,967908.0
88,IN,2856964.5
89,IQ,363375.0
90,IR,386464.5
91,IS,345152.5
92,IT,6213995.0
93,JM,284800.5
94,JO,490127.5
95,JP,1134088.5
96,KE,278106.5
97,KG,90128.0
98,KH,128833.0
99,KM,15410.0
100,KN,11392.0
101,KR,1174497.0
102,KW,771606.5
103,KY,56693.0
104,KZ,177298.0
105,LA,22793.0
106,LB,340897.5
107,LC,46202.0
108,LK,436804.0
109,LR,15107.0
110,LT,298227.5
111,LU,283039.5
112,LV,356770.0
113,LY,30680.0
114,MA,1189155.0
115,MD,90777.0
116,ME,130404.0
117,MF,11618.5
118,MG,22137.0
119,MK,130781.0
120,ML,69307.0
121,MM,53405.5
122,MN,25697.5
123,MO,178268.0
124,MP,17383.0
125,MQ,89664.0
126,MR,33232.5
127,MT,344226.0
128,MU,126761.0
129,MV,296664.0
130,MW,25422.0
131,MX,2645704.0
132,MY,1017694.0
133,MZ,30106.0
134,NA,37795.0
135,NC,13002.0
136,NE,36823.5
137,NG,248774.5
138,NI,39968.0
139,NL,3681333.5
140,NO,1176517.0
141,NP,201391.0
142,NZ,206722.0
143,OM,506085.0
144,PA,764767.5
145,PE,370836.5
146,PF,33162.0
147,PG,18445.0
148,PH,675894.5
149,PK,827901.5
150,PL,1921850.0
151,PR,616656.0
152,PT,2579737.0
153,PY,47961.0
154,QA,2006632.0
155,RE,124073.0
156,RO,1166909.5
157,RS,473330.0
158,RU,1610648.0
159,RW,76437.5
160,SA,2370684.0
161,SC,52959.0
162,SD,142352.5
163,SE,1359359.5
164,SG,1787613.5
165,SI,52929.0
166,SK,88774.0
167,SL,26589.0
168,SN,161075.0
169,SO,37711.0
170,SR,27074.0
171,SS,20889.0
172,SV,219038.0
173,SX,66660.5
174,SY,30899.0
175,TC,69182.0
176,TD,16607.0
177,TG,73220.5
178,TH,1377054.0
179,TJ,111756.5
180,TN,380707.0
181,TR,5321683.0
182,TT,76595.0
183,TW,647297.5
184,TZ,140115.5
185,UA,611570.0
186,UG,112467.0
187,US,11374745.0
188,UY,60985.0
189,UZ,212417.5
190,VC,8556.0
191,VE,64225.5
192,VG,13043.0
193,VI,101792.0
194,VN,653263.5
195,YE,19848.0
196,YT,21161.0
197,ZA,434668.0
198,ZM,89543.0
199,ZW,82794.0
