,AE,AF,AG,AL,AM,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DO,DZ,EC,EE,EG,ES,ET,FI,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GR,GT,GU,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KM,KR,KW,KY,KZ,LA,LB,LC,LK,LR,LT,LU,LV,LY,MA,MD,ME,MF,MG,MK,ML,MM,MO,MP,MQ,MR,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PT,PY,QA,RE,RO,RS,RU,RW,SA,SC,SD,SE,SG,SI,SK,SL,SN,SO,SS,SV,SX,SY,TC,TD,TG,TH,TJ,TL,TM,TN,TR,TT,TW,TZ,UA,UG,US,UY,UZ,VE,VG,VI,VN,WS,YE,YT,ZA,ZM,ZW
AE,0.0,0.16747052443277258,0.0060571415229363455,0.011056633676681317,0.04886094417621329,0.08954650830605743,0.005039812296094129,0.013704838773796343,0.03698964137653726,0.004015948787557268,0.04119078574598587,0.015792357352158764,0.012541194739996663,0.095972787772349,0.012957295985485872,0.017581554861299677,0.011394364087941002,0.16974669129438977,0.022870007349293835,0.011874346095192794,0.0034233158647866456,0.007151415307154965,0.018552414053903902,0.001836932097561276,0.004630123996657979,0.017366049648469658,0.001985850903745995,0.015129605489822995,0.009325958357856896,0.01978983982105869,0.0008527686450856103,0.026255420673058336,0.019622615989060205,0.01830144725930955,0.012485067145213163,0.01713411103711213,0.020620633919931953,0.0016079983401614678,0.002671613949632027,0.01884148771799719,0.021490290234910697,0.0028752341535571275,0.002058027203712734,0.00808158437080738,0.0053715524934593,0.007393279695876691,0.021527036346487873,0.009416164721619063,0.015612741762004853,0.08017422593760515,0.014328698617181099,0.006099981063656207,0.01696880777775675,0.0025325150228358785,0.008496577054068267,0.043739414215808646,0.010566313316452917,0.059949166167418064,0.013900759907110618,0.00505241709485627,0.012469231002249554,0.013133201663562964,0.015448708535559037,0.008492579604778701,0.03870842561457401,0.0022634821594452606,0.03640987117644092,0.011778681209553004,0.005452395449029255,0.012316889550594293,0.03743125527266178,0.003233330901106112,0.014383226383970632,0.0019283367074626994,0.01249336629971226,0.005401709374497988,0.007390657788063502,0.03278654285788664,0.0011259827088433557,0.011752503869850597,0.0034787867123612527,0.011133712201834638,0.059406282358093004,0.01280916324894044,0.03060623325603463,0.14420995530774086,0.10644491276651497,0.06430201905404093,0.013107024571754522,0.014965480849291043,0.004939986148690195,0.025181444127812164,0.020920463205488116,0.0578016647957755,0.020488112067736066,0.017131941868718206,0.02597332221274184,0.010816310537131247,0.12596248342874303,0.0044180733451743975,0.08066958968577348,0.008077801013468666,0.10914845601173079,0.003016662784745586,0.10158178711708292,0.009940592369579247,0.007904506778885614,0.004847267574842259,0.008317020039379256,0.046534281032792994,0.01311164181705083,0.012870145437553264,0.01645938745980012,0.0012031930268523237,0.018861729792078764,0.0056509664673449304,0.01902553562934248,0.024844303042239373,0.0034665919134188525,0.013280669438501938,0.0031067027669549586,0.024717860836749823,0.010350260034993744,0.06290166469912428,0.16391079886742485,0.022444655974742413,0.0027203264737488205,0.03613408165539045,0.017656085238529424,0.019849098889824193,0.01345112961527534,0.015039677163901092,0.0663520829964818,0.0020367338325900882,0.015034331135351166,0.015642872977533168,0.07764433808164846,0.007702497346541059,0.14375890583895456,0.003311472889231024,0.0022969049046990637,0.0039362279005829585,0.009328793556178822,0.05281918206331553,0.15379034604775016,0.010045576513898587,0.0023479137362300275,0.01038283398990382,0.002148947993598551,0.0897438152810601,0.011240457208827092,0.009492696778544427,0.020549812648203117,0.0305234435353024,0.047346561267403484,0.13505368168166093,0.1510496653062408,0.10136379758252498,0.014195125048739685,0.030481909483181115,0.015565957291169016,0.00692210386919343,0.011735181765375401,0.021079822588319527,0.0453891710594315,0.09049565403011973,0.004008088285348762,0.005185170300054172,0.06934041648847701,0.0028853558046172587,0.04587252455898064,0.0148428288500711,0.03862296474472648,0.032776486451158146,0.0017085374969377338,0.014994032467614049,0.023709021084443994,0.03456691692358576,0.004790207694079283,0.009420610798174677,0.06919559738526444,0.01172641759381191,0.07111057659094766,0.014163185520767044,0.0025512125902430404,0.0353682008657804,0.003546267546909217,0.001490455795955157,0.0016600903005990202,0.019527217319223883,0.0015584400065814024,0.07877137336711855,0.020708261819028337,0.07003917052524049,0.04776414810307734,0.021555645665525223
AF,0.007508274859151638,0.0,9.398095490296499e-05,0.00036886219932847605,0.0015034971925449957,0.0020110088818357393,4.710339701467948e-05,0.0004279617565522927,0.0004909054431926844,6.109985376265407e-05,0.0027755257910080516,0.0014470514599697472,0.00013681235826559977,0.002810321796460537,0.00032587750972558143,0.0009052431189928094,0.00031799464912658256,0.003107947600945931,0.0005822261521977961,0.0005964235878367154,3.253995987974059e-05,8.931184149822708e-05,0.00018122660146593396,3.4972643009540046e-05,8.170046015582977e-05,0.0004464246357317942,3.5296141868816915e-05,0.0018312940854521792,0.00025753198483282084,0.004222539071201801,2.62854653788593e-05,0.000574771897474878,0.000553236106518787,0.00024604031736700035,0.00021613964766309613,0.0004618824331807553,0.0004552218659852231,1.960065344118156e-05,3.846840979507873e-05,0.0005727022000034062,0.0005683284133279666,6.621266057715687e-05,2.7115224046868494e-05,0.00014903828097710998,0.00012702990439149623,0.00012317743404246736,0.0005118207258512197,0.0003625136174159296,0.00040798496538798306,0.002682899830279738,0.00033800872573264406,8.980733522253182e-05,0.0005552357756095913,3.357977481115606e-05,0.00026964642475730427,0.002471759210998428,0.00013113754377830247,0.0015166137347257039,0.00029415526155101494,0.00016685351708576682,0.0002815163645182462,0.0005944574962620137,0.00029791769837942913,0.00012536558428162073,0.0019543113687073904,2.5704541126495443e-05,0.001313561536585654,9.097581721220032e-05,0.00019499319638887,0.0005377478012409563,0.0009229789047785836,3.987682172424266e-05,0.00018484292309445477,2.9528261153416298e-05,0.0001274123876507034,0.0001795223251241726,0.00012137074316927225,0.0004377629541974091,2.591674185984869e-05,0.00014584240105438778,6.386072515031602e-05,0.0003745860522182976,0.0010352844583518435,0.00030388769959580693,0.0010030147451272598,0.011473786980948385,0.002900608163537928,0.003200565035871075,0.0001000104028668362,0.0002261766101291735,6.631852768712709e-05,0.0025353170612761673,0.0004001041558300196,0.0018246679647043451,0.001194273755732132,9.845022729081621e-05,0.0005827208720723148,0.000620923935847298,0.004426155513868242,7.226957035196909e-05,0.0034364158595373362,0.00011301522907265809,0.002826119327398804,5.946598370938194e-05,0.001075071797060093,0.00033855905399131803,0.00021906703547281545,0.00015317333211570377,0.0001849190654914344,0.003025410613831307,0.0004372448825214737,0.0005675493336087194,0.0010736998810887896,1.879685174816562e-05,0.0002231640589750576,0.0004438250419226587,0.0005085116890745545,0.0004368607786705365,6.504551033498517e-05,0.00012490791083716836,3.8420741828089904e-05,0.0010986537261227485,0.0002501355395011794,0.0013975624162152827,0.003458079393666021,0.00044662407560489036,5.0658731357602756e-05,0.0011130577543109386,0.0002541691059668599,0.00014326989615088526,0.0001523688229972835,0.000942610626129552,0.0019029833353670083,4.0545821060423595e-05,0.00033388226845672015,0.0003976623046607246,0.0020758188282361933,8.354281179917844e-05,0.0023910838285540487,7.55850582213498e-05,3.5320671470910253e-05,0.0001039783778078309,0.00011264070473083524,0.0009349146489991343,0.012475280160131696,0.00023130753194066907,4.407747993513182e-05,0.00018126349455686202,4.7041903577688074e-05,0.0011762591455765727,0.00013375662176385458,0.00026755800671429957,0.0007156402719860445,0.001218498721003957,0.001392946328081495,0.006044942786405864,0.0034540021266060415,0.002851555349196469,0.00044031808846298713,0.0007203630553144087,0.0008339736048756537,0.00017687965354329393,0.00032229229158628513,0.0007365023789573904,0.0010136721537543668,0.002030404556109726,5.69812794646336e-05,6.539566137967936e-05,0.0030362857827326353,5.4489673945056134e-05,0.0006902797617039375,0.0003681822974290146,0.0005799795291248322,0.005571723985859616,6.258474711286614e-05,0.004297310155037171,0.0006998924602710189,0.0032648685750677475,6.742485255230848e-05,0.0004163169707523837,0.0016725062766501445,0.000695426332068131,0.0017199342103236645,0.00028491501567661984,4.155978424217681e-05,0.00549955374385898,0.0005062067960824415,1.864367107974313e-05,3.297686317305393e-05,0.00022706784909355682,2.9917813163533157e-05,0.0009010018439139837,0.000255381736240688,0.0015896522454799846,0.0016430124492045762,0.0006766685435803773
AG,8.667848917334045e-05,2.999726660569009e-05,0.0,6.043772683226284e-05,2.9774206915422205e-05,2.9955737532776924e-05,0.0008709636289560861,4.067256910533923e-05,3.0721080054102005e-05,0.0010599076314032015,2.989499254558524e-05,1.1622216375052805e-05,0.014028588596335038,3.0755744273437e-05,5.5916632039245015e-05,7.273818746854765e-05,7.125197740197358e-05,5.2204933194936273e-05,6.4300717354016e-06,3.402681997490484e-05,0.010675200543615112,0.0007266047257193987,3.326674733203743e-05,0.0008898075758608003,0.0004123643132139737,0.00029484067792832306,0.001037103438217416,7.360076103642539e-06,1.8765628598765933e-06,5.937769170141027e-05,0.00029815089519561356,0.0006705369226123377,1.5762603584180367e-05,3.4185313365816794e-05,2.7622178752343067e-05,0.00012553868251413645,7.604242099778663e-05,2.5579946682821175e-06,0.0007478365504111267,2.8526404799690784e-05,4.869070313364193e-05,0.0011377640070758255,0.0004080827454964562,0.0003776291281200141,3.579295065025127e-05,0.001637414947901583,0.00015217063957820792,5.0532553958482245e-05,5.266002959011457e-05,3.0629854140221565e-05,3.96788600410485e-05,0.001381827186797543,3.8586569047998785e-05,0.0010792487418446101,0.00036361019922730484,7.72321597124187e-05,0.0002875605384989043,3.189670505042298e-05,0.00014495639439440384,1.6006198071548748e-05,0.0001239889076932517,3.292257341828545e-05,0.0005615864886501344,0.003297272175583302,8.746799871921618e-05,2.949113432067682e-05,0.00024444462902460656,0.002662276524711219,1.595897899486282e-05,8.990555801180209e-05,5.426484974408434e-05,0.000737481258890055,0.000324761563521632,0.0005883227350346887,3.9394132205760875e-05,6.56722412570461e-05,0.0014836587194848067,7.820965651350313e-05,0.0007196964014207109,0.00011972472563692836,0.001239394798232265,5.495369032803077e-05,3.664203277692367e-05,0.0003608226188886304,0.0003116416158888887,4.839614497534136e-05,1.9835463670106595e-05,4.6188096089279565e-05,0.0004551763182098136,0.00013038400405922164,0.0034322982149255785,0.00010730924197297052,0.00011056904274717322,7.809586387532772e-05,1.583152044577955e-05,5.351815960016856e-05,1.3222594460365344e-05,0.0001036908655306256,2.507996722872988e-05,0.0031969602264200203,2.2344581656806533e-05,1.1106935199596542e-05,3.506868361385169e-05,0.0042654059424163645,3.590886429987281e-05,5.2798832259373e-05,9.126004842077359e-05,4.997677261983736e-05,0.00032775765630715573,5.121370808294126e-05,0.00016563313171368533,4.686524634895718e-05,7.068457705737502e-05,0.0014275022808327548,5.401632759934618e-05,6.855335511055065e-06,7.0836167782684e-05,2.2353911651117797e-05,9.906831336280386e-06,8.257044741092098e-05,0.00013837750466023387,8.482487311163268e-05,0.000307898160836286,5.5488318813579135e-05,3.166871756632608e-05,9.881582898439866e-06,0.0002763380560135988,3.33140366519442e-05,8.170438955345388e-06,2.5744620686937413e-06,9.74990258311057e-06,5.075919702660749e-05,7.85680831581459e-05,0.0014134907157827554,0.00015852846437670867,5.5302976593526316e-05,2.5399625528034574e-05,9.74302620370527e-06,1.7843362342034024e-05,0.0008403056654645248,0.000897406509243303,0.00010909111466378387,2.3246921967119834e-05,5.0817355782617775e-05,3.594582863674806e-05,0.00011265084891998359,0.0018848033094055847,0.0003941241619856503,0.0004978151853094663,7.307545599346174e-05,4.153221632703463e-05,3.9804860254531645e-05,8.553107867204074e-05,5.9979292084150184e-05,1.3663530761773861e-05,4.063291928348473e-05,5.571186684363183e-05,2.427777880961009e-05,3.666741061398566e-05,6.45867885032907e-05,0.00032337382414880943,7.202205482207624e-05,5.336565379354609e-05,0.00017054500763454388,1.691331733254513e-05,2.6813480318719703e-05,0.0008345333793331299,0.018153342069046334,1.2349652379583548e-05,0.0012916384957050576,2.6614376211909058e-05,4.813442018874933e-05,3.9664656502430535e-05,1.3538958062759355e-05,1.3297093791997337e-06,3.286028756904569e-05,7.715244620468782e-05,6.175390674389998e-05,0.0013842538780086634,8.381796969107498e-05,2.374967787418809e-05,5.502593516211713e-05,2.5266872112196043e-05,0.0013784668469785477,0.00030202517617407287,5.023876192364348e-05,0.0002956861866979846,0.003114789677652143,0.0014267381341069914,4.051716549013103e-05,2.6930219870996993e-06,3.79779627546749e-05,6.114429063635271e-05,1.4008968717758892e-05,1.377497575333818e-05,3.4051942821877675e-06
AL,0.0010757671433135384,0.0008004933413462057,0.00041092244561154585,0.0,0.0014588864875382935,0.000988228873821818,0.00015002907821758677,0.0035968579339481902,0.0001583745020529821,9.892194479058337e-05,0.0010030282376432623,0.014840706103526873,0.0005969132714310812,0.000455768070378296,0.0037355070048213494,0.00038521502499182583,0.007259266062840745,0.0007100194595884307,0.00043041120888575083,0.00031892138461572377,7.232529019591456e-05,0.0003163645012250129,0.00016575904430999943,0.00010492686803763746,8.185766551296848e-05,0.0004428778348959578,8.52305404083898e-05,6.199483888896203e-05,0.00011307904805165084,0.0011832104528456569,3.680866172789095e-05,0.0006024891118403134,0.0005112675960835356,0.0002661103000336712,0.0001951628842978272,0.00351435230702805,0.00044905714594823396,1.1986612051978847e-05,6.587818105492482e-05,0.000608706234453034,0.0002670094569413966,0.00010085660941976084,0.00011127687484498545,0.0003899043290730502,0.0005648520319312557,0.00012077435873492029,0.0030047390426359236,0.004180163967952925,0.004034225761787138,0.0003725709169955266,0.0011567436138427186,0.0002915667997581404,0.00135484991705345,6.701563333049839e-05,0.0024727463786875063,0.0017621275059734017,0.002327051205966868,0.0010601137909814682,0.001157974690159439,0.0005441610231923368,0.0015126423440681605,0.0002113586233153952,0.002632090552315225,0.0003292600784550658,0.0028220800392448155,0.00013974375961304194,0.0006669428889245837,0.002529354524482602,0.0004984197141296646,0.0007445052112985512,0.0003639700604232649,9.400379871075319e-05,0.004752257207442654,4.4100370115839684e-05,5.1507776827725966e-05,0.0005243817882811293,0.00028419097426806615,0.000288067420834543,3.176608463865107e-05,0.0027821266800243743,0.00012740674237164993,0.00300637126150529,0.00027853095836091263,0.0016774965191813237,0.003535756590347405,0.0005066021560132504,0.0008100362797734457,0.0010584960221463084,0.0013781692208521758,0.01961761641926287,0.0001968920471535107,0.0010872619260205482,0.00032593952719477825,0.0004588832161098624,0.0006893998508028481,0.00011120244282096937,0.0002529985387178411,0.0003199421326732835,0.0007368747573688204,0.00022683540892535052,0.0009888793886400188,2.8414966822526704e-05,0.0009853010946694568,0.00022815989742281414,0.0006572032108016671,0.000897112212472983,0.005253693534174027,0.0012990245123831758,0.0020797378224499024,0.0009434263754812778,0.00256215019011903,0.010358177769735012,0.013077172992099718,5.598571467443061e-05,0.00018287910207489682,0.02456383357576747,0.00038014323027476415,0.00011651159094956936,3.36645437457523e-05,6.979609697730366e-05,8.710914330645405e-05,0.0005457794464608816,0.003977498497744657,0.00040720864897650214,0.000641846517133822,0.0002016231042849436,8.668107946403722e-05,0.0002945990469801905,0.0001684229981981265,0.0010978540845554326,6.330907130883538e-05,0.0002884913566757292,0.0007982276149480226,9.812628006580661e-05,0.0016300068446940044,0.001087289200593694,0.0003171565709931309,4.5042452840367486e-05,0.0007291594214133099,5.8118909163273645e-05,4.3357573187756724e-05,9.342472647540375e-05,0.00010326896484868466,0.00025172391087983003,0.0005345494839832363,0.007290133815457325,9.776175965046097e-05,0.0025289401862931887,0.00010131035081893867,0.0009848149216779873,0.00014466907955600715,0.0074059918666522844,0.01072293892156158,0.0011163464689182172,0.0006516776414240977,0.0008733986725445198,0.00060012431263652,0.0004467943987406199,0.004775992504702029,0.0005084545726041453,0.0030086081725280898,0.007052679098838633,0.0008339514574209302,0.0014379708058349712,0.00036859943003671224,0.000410495795247822,9.136288852775593e-05,0.00010635595893569601,0.0005244167846437444,0.00012020544880079092,0.00022560130241072832,0.0003001820691535293,0.0003688814382959524,0.000513531679028648,2.060062405253061e-05,0.0005880226630384216,0.0013173274335047652,0.0038793000048711434,0.00013287209852268241,0.00014950195301597318,0.00033302785153820004,0.00412899762523832,0.000582752128651491,0.0005056936787032511,0.00016665722850406822,0.0005427650949156392,0.00016830815336374904,7.665929423044184e-05,6.840488452978867e-05,0.00013429688880755553,1.31051409763524e-05,0.00037703138430268365,0.0002272551084930585,0.00046329590376072095,0.00022230692712408426,0.0001777992057547114
AM,0.0027326904047387233,0.0018755533238045544,0.00011636574844799062,0.0008385997412211439,0.0,0.0009207293038953043,8.159444089353642e-05,0.0007467322954724717,0.0003577040018191482,4.116935201676816e-05,0.004571791257843986,0.0012766615808102492,8.904905672512635e-05,0.0014872901648185777,0.0007221865595625189,0.00044544670531207687,0.001053284932297788,0.0007801140385505531,0.0002539012621615705,0.00037352702859677405,0.0001520176113874641,5.830003750336576e-05,9.668538308176401e-05,2.6869265000555923e-05,6.408783497135304e-05,0.00033409253561286984,2.8481004317027374e-05,0.00012907741954399572,0.0001469455553961225,0.002578774468305899,1.7271222058393376e-05,0.000336224252352136,0.0002949529196317661,0.0006357823805833172,0.0005235742943395714,0.0005205647195315668,0.0005593983482967082,1.270474856549444e-05,0.0001166191102975177,0.0004647053147664902,0.0004067200213848453,4.4342314215738305e-05,3.1669349299752816e-05,0.0022579431524594297,0.00011738182568312974,9.367576436564634e-05,0.0030290573553037954,0.0019324489824449158,0.0006209285142736166,0.0010048765453648913,0.0004680224034287073,9.005814663538649e-05,0.0009353668718237656,2.7449603359305027e-05,0.0012071009881438116,0.002559337622871735,0.0002791840062912688,0.00070135637424934,0.0006204373047002566,0.00023971624845117796,0.0009438452907962806,0.0003765364245693714,0.00031827572463967365,0.00011713579267282725,0.007778700541649414,0.00015301016688141548,0.0005345223160856249,6.73223148150254e-05,0.00022889791166812263,0.00027819443299818787,0.0005519948598289059,0.0002639222936811766,0.001246465611617709,2.0214004396067156e-05,7.965966851504956e-05,0.00017186777126904714,0.00011072632022245228,0.00021080485815102063,1.7265972882870295e-05,0.0014546207941096851,4.9846599014556805e-05,0.0004345419545122072,0.00046517499554993654,0.00029616594529723197,0.0013089108063213523,0.001454304380324389,0.00322850705829907,0.0031225579686785646,0.00038338806847503193,0.0005014163138439183,5.561847149058719e-05,0.0020792243720065707,0.00028497862609116667,0.0010652344880705401,0.00615731218868868,0.00014707523152379914,0.0003023311605037173,0.00043680991416253487,0.0012533607435684792,6.09615882034413e-05,0.003596246537659922,6.76725569463097e-05,0.0017505900900079154,6.939404921967499e-05,0.0010907150803393542,0.00030304620243064013,0.0010575173051229204,0.00019564116463552668,0.0009728973959801016,0.0006179527724633527,0.0003853515652274959,0.001053915779787818,0.004256656176483491,0.00011229897069726549,0.0013013327493652527,0.001025607728336066,0.0005845536102843854,0.0002037281452265161,3.4566494016097914e-05,9.544658852246674e-05,0.0002572491525047569,0.00044693887817502556,0.0005617977780870248,0.0010599081547762047,0.002498603207958121,0.00022134119740097215,4.078010705980834e-05,0.0005777632017029059,0.00023809647633253963,8.289978661318719e-05,0.00010043635434826691,0.00043949680757162345,0.000722600117224237,5.442885139519733e-05,0.00047566839930502595,0.0005294874332519539,0.001113178240294163,5.064381113916822e-05,0.0019171430296449309,4.395887152702902e-05,4.897322381173074e-05,5.0757745871460124e-05,5.736670473481971e-05,0.0006017551769217101,0.00201799383546601,0.00228377800854357,3.48783128487819e-05,0.0002314224772855278,3.2648819521440845e-05,0.0014367818567996328,0.0009580815350411191,0.00042905429791025235,0.0015233093038061786,0.022231619297880218,0.00047037523819123386,0.0009709472827648226,0.0027222985533384473,0.0012181028223283777,0.0005218505183794494,0.0003405541791924315,0.0015978699862150409,0.0028709002173896783,0.00038404216907828476,0.000517788579367691,0.0003626004785900877,0.0007286066054274943,3.6432801484312864e-05,0.00017516060401075414,0.0012710357216328832,4.1116369597881574e-05,0.0005660273302438507,0.0003245160334735855,0.00047189320345513797,0.0036271686566226096,2.6868312773508998e-05,0.0035243482459921373,0.001074176480894948,0.00169889114087222,6.239114215033053e-05,0.00011876717259797302,0.0009243853340816872,0.0026719132534184196,0.0008310619680181946,0.0002281629215536251,3.0863335276886636e-05,0.0040855834860608455,7.763980991102542e-05,3.444216318778798e-05,2.7728121026839036e-05,0.0002502585317736455,1.694858607299169e-05,0.000583223194909736,0.0014176307664350697,0.0008360026487117152,0.0005347738094876182,0.0002716961123489345
AO,0.00152803907125575,0.0007654168337589246,3.572088480665663e-05,0.00017331972337174752,0.0002809242251704807,0.0,0.00040717264938174225,0.00029727938907411045,0.00017781737881630198,3.0323835502671633e-05,0.00017990058732436165,0.00030776371872057536,6.859692046833195e-05,0.00048644216252956735,0.0006391446892922088,0.0004104225897992946,0.0002024728395944144,0.0004887014252795423,0.000907339993251282,0.0005552724068042489,0.00013041223401812833,7.522281598758328e-05,6.34774840282412e-05,0.0002313190900516298,4.625374397385157e-05,0.005644887577853993,2.1701614811583233e-05,6.989546739692625e-05,0.0021284223118635064,0.0002714221422681268,2.4571601495937316e-05,0.000368406052875185,0.00517427548183353,0.0006036168589216693,0.0013002441724046104,0.0005565801312593573,0.0006216326600045802,6.324991493934053e-06,0.00019064476264585268,0.0007375559535960114,0.00010967273938337072,6.146117956646841e-05,6.0490736595258765e-05,0.0002842478293051358,0.0029851514264540766,6.111708414811089e-05,0.00014501907089112644,0.0003444308484700046,0.0005953204379901695,0.0010064257778493856,0.00023105021352802364,0.00012555053938525997,0.0006448746684654473,4.33474983003683e-05,0.00024681149970340674,0.00044711174686794144,0.0002825875417111438,0.0010321309563340458,0.00021092268950184502,0.00010931487725391613,0.0006816653512598032,0.0007129046134198044,0.0003276011741811875,3.151538840916337e-05,0.00021187361463752952,0.00019763073186038506,0.0008264583064096443,7.691892958526877e-05,0.0001511697027351462,0.0005330073511306204,0.0006606905105949029,0.0002557047186972923,0.00017777578402694276,2.4532501483798777e-05,4.9214861227605426e-05,0.0018791780409454864,4.8591477019246494e-05,0.0001388337784022415,2.5595565831047413e-05,0.00029990363350688076,1.9393019519035767e-05,0.0003947970349820371,0.0002354331664727559,0.0004404865208468686,0.00032864485504212804,0.00055407410505699,0.000451672898087966,0.000765961443295132,0.0002458301829961897,0.0002801647436805798,2.5280353537665257e-05,0.0006050813623266771,0.00016447686047370842,0.001027693041924195,0.00011360524286792923,6.01941301129665e-05,0.0013150773078900934,0.00023174159142354804,0.00051140964349597,4.322536153672978e-05,0.0004461544040226609,2.808765432534953e-05,0.0006758881653544381,2.7228100735557656e-05,0.0003945731080863641,0.0004768422365885856,0.0001427025862762799,0.0008480017104424667,0.00022457657851042277,0.00016099836786350578,0.0003097453526595924,0.000193245977635233,0.00010636008247890952,0.00010557612808058982,0.0012346756348111515,4.102497109190318e-05,0.0007949174418521365,0.00011115683837339998,1.7288368383609178e-05,5.1421095151254254e-05,0.0002423673900292459,0.00035654081891473374,0.0002433001598304087,0.001950913965987128,0.0009030003769204887,0.0025778031163186618,8.05873260090361e-05,0.0002261110070601275,0.018541740533125805,0.020781655055322368,6.227178804663144e-05,0.0007431561572094283,0.0026424676060758973,5.493090368855928e-05,0.0003166046089628664,0.00017553887819143983,0.0005068537909973829,2.6385177717232585e-05,0.00035309593275306624,6.218813845664874e-05,5.12184068538851e-05,5.0391203837046606e-05,4.277087501512573e-05,0.00026642748879458864,0.0006477044186426235,0.00020585084994597576,2.5724793678534993e-05,0.000975664015682715,0.00035445317169872947,0.0010925543766107074,0.000878900638780443,0.00024228686315622518,0.00022113823293687615,0.000140994857298069,0.000818965887024912,0.00043828526009110085,0.00099620566688688,0.0006376989832812096,0.0003084208293137183,0.00027868149332855273,0.0004899945268654049,9.753968249415603e-05,0.0005132253471139252,0.0009135193354669921,0.001471044144093227,0.0010788543192314446,2.6617814894026155e-05,0.0001381455270290072,0.0002273788548231159,3.218333003848225e-05,0.0009299944698845773,0.0008405690626482452,0.0002325660469182884,0.00018213710340469016,1.5356924819601037e-05,3.5226194405761466e-05,0.00046298496805693816,0.00014831371948837647,2.4695998967744653e-05,9.447946966406529e-05,0.0009871037360057245,0.0001009867210808301,0.0010435835217367812,0.00019626143927722336,0.0003182672809482316,0.00013103579809403546,4.947541573660301e-05,2.1736988346943332e-05,2.0010683619374362e-05,0.0001197879842413487,9.672465295616608e-06,0.00014008459010925154,0.0015054445340787924,0.007090972493826726,0.002427935845961268,0.001591257412209512
