,source_iso2,outflux
0,AE,4959629.5
1,AF,23020.0
2,AG,49579.0
3,AL,269693.5
4,AM,125623.0
5,AO,66032.0
6,AR,398681.5
7,AT,1778823.0
8,AU,1230955.0
9,AW,132935.0
10,AZ,193186.5
11,BA,173361.0
12,BB,61307.0
13,BD,458351.5
14,BE,1713573.5
15,BF,48308.5
16,BG,553953.5
17,BH,482724.5
18,BI,14141.0
19,BJ,38278.0
20,BL,9832.0
21,BM,38902.0
22,BN,27185.0
23,BO,59350.5
24,BQ,30220.0
25,BR,742769.0
26,BS,195085.0
27,BW,15516.0
28,BY,86433.0
29,BZ,41355.0
30,CA,2879312.5
31,CD,80105.0
32,CF,12558.0
33,CG,33341.0
34,CH,2769888.0
35,CI,147363.0
36,CK,16606.0
37,CL,320967.0
38,CM,78694.5
39,CN,1320097.5
40,CO,841179.0
41,CR,312838.0
42,CU,196574.0
43,CV,54324.5
44,CW,64162.0
45,CY,861905.0
46,CZ,775148.5
47,DE,9880698.5
48,DJ,20752.0
49,DK,1623808.5
50,DM,8362.0
51,DO,765975.0
52,DZ,190631.5
53,EC,192991.0
54,EE,164258.5
55,EG,1621629.0
56,ER,20503.0
57,ES,9672685.0
58,ET,615603.5
59,FI,780505.0
60,FJ,82986.5
61,FO,32553.0
62,FR,7010704.5
63,GA,34673.5
64,GB,12855827.5
65,GD,18729.0
66,GE,265694.5
67,GF,27268.0
68,GH,159112.0
69,GI,29418.0
70,GL,7250.0
71,GM,35735.0
72,GN,45582.5
73,GP,106641.0
74,GQ,25329.5
75,GR,3663068.0
76,GT,177033.0
77,GU,99728.5
78,GW,11476.0
79,GY,40949.0
80,HK,1968076.5
81,HN,114538.0
82,HR,818116.0
83,HT,39537.0
84,HU,774584.0
85,ID,909039.0
86,IE,1997600.5
87,IL,1044448.0
88,IN,2929749.0
89,IQ,360670.5
90,IR,374140.0
91,IS,442114.5
92,IT,6691014.5
93,JM,317063.0
94,JO,519629.0
95,JP,1995795.5
96,KE,284944.5
97,KG,95312.0
98,KH,164110.5
99,KM,17131.0
100,KN,12105.0
101,KR,1363161.5
102,KW,819496.0
103,KY,56379.0
104,KZ,189197.0
105,LA,21113.0
106,LB,392103.5
107,LC,52502.0
108,LK,439275.0
109,LR,15412.0
110,LT,309848.5
111,LU,282968.0
112,LV,359832.0
113,LY,32116.0
114,MA,1234022.5
115,MD,156194.0
116,ME,181573.0
117,MF,11110.5
118,MG,23480.0
119,MK,164681.0
120,ML,70220.0
121,MM,58157.5
122,MN,35829.0
123,MO,208878.0
124,MP,20940.0
125,MQ,88648.0
126,MR,30236.0
127,MT,353172.0
128,MU,120325.0
129,MV,276529.5
130,MW,27668.0
131,MX,2696924.0
132,MY,1176819.5
133,MZ,35825.0
134,NA,38252.0
135,NC,18453.0
136,NE,34929.5
137,NG,250528.0
138,NI,45990.5
139,NL,3738924.5
140,NO,1291633.0
141,NP,186293.0
142,NZ,294433.5
143,OM,508124.0
144,PA,767305.0
145,PE,373286.0
146,PF,33582.0
147,PG,18125.0
148,PH,939590.5
149,PK,842044.5
150,PL,2052998.0
151,PR,606467.5
152,PT,2665069.5
153,PY,51246.0
154,QA,2093644.0
155,RE,116886.0
156,RO,1173073.5
157,RS,525665.0
158,RU,1820576.5
159,RW,78462.0
160,SA,2386602.5
161,SC,52287.0
162,SD,151768.0
163,SE,1424283.0
164,SG,1962174.0
165,SI,58168.0
166,SK,113095.0
167,SL,26096.5
168,SN,162441.0
169,SO,36745.5
170,SR,25524.0
171,SS,24698.0
172,SV,220391.0
173,SX,64319.5
174,SY,27409.0
175,TC,72330.0
176,TD,17989.5
177,TG,74836.0
178,TH,1575983.0
179,TJ,107778.0
180,TN,436713.0
181,TR,5916939.5
182,TT,78501.0
183,TW,1924486.5
184,TZ,160487.0
185,UA,1190749.5
186,UG,115333.5
187,US,12513449.0
188,UY,57821.0
189,UZ,195152.5
190,VC,8858.0
191,VE,63555.0
192,VG,12148.0
193,VI,103073.0
194,VN,766264.0
195,YE,18732.0
196,YT,22249.0
197,ZA,452434.0
198,ZM,99816.0
199,ZW,87809.0
