,AE,AF,AG,AL,AM,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ES,ET,FI,FJ,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GU,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LK,LR,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MK,ML,MM,MO,MP,MQ,MR,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PT,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SI,SK,SL,SN,SO,SR,SS,SV,SX,SY,TC,TD,TG,TH,TJ,TL,TM,TN,TR,TT,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VG,VI,VN,VU,WS,YT,ZA,ZM,ZW
AE,0.0,0.19471448861046917,0.012804544628700417,0.019608484969266697,0.08038796330254751,0.08790484835833584,0.005440159672116809,0.03071077014612215,0.047517260159765116,0.005527366990061112,0.030052601693495534,0.06918517085613751,0.03139486590128926,0.12217536213918576,0.023445183890890422,0.013716037665790175,0.015778343931059254,0.20983565496039178,0.030042131212496003,0.012771956055737527,0.004059461628201993,0.0042407039614549705,0.021190575947379553,0.002231098345746818,0.0064001420641779695,0.015402678937151153,0.001608655020016071,0.030911859569055733,0.013030236270336218,0.025198101043478378,0.0011462123832551695,0.021764525095390855,0.025583475169897618,0.025263572336591964,0.014718866918563892,0.030116224490340245,0.02192277886501954,0.0032998458172514263,0.022018413652927935,0.021371955548853624,0.003192021565354361,0.0035666076667308626,0.009231012863427172,0.02328427752360743,0.009999897930543563,0.04751746145431366,0.04843931535226233,0.03228180927947002,0.06126183678373146,0.016329949863581245,0.01161202232614219,0.009290695430307428,0.020608484946247136,0.0031777425785877457,0.009345914003454523,0.07821505007097919,0.0219350011832687,0.04190078890231783,0.025186106477416353,0.0041201975429086745,0.01249344255032752,0.01880551618282327,0.01716258436272719,0.02484700289390676,0.009130529125969265,0.047072727460507086,0.0021638384042884655,0.04173538326938966,0.03058526099308725,0.013999781512002334,0.018386862938155533,0.035703958728681956,0.005077307611131839,0.019639437521789118,0.035438321460332226,0.0019633986112246975,0.013580460564649916,0.005652473832106851,0.007374020797220536,0.029729652930470175,0.0013827133420449707,0.02110282907752496,0.004060848234876256,0.023662568643465044,0.04243915878490532,0.02464627350269049,0.030467770863476552,0.20788906476257243,0.11192264181830631,0.06565814671416696,0.030200854999213683,0.031169055525338562,0.008480414910395518,0.12434672128353229,0.01821345466201868,0.056982529220331875,0.036656107406278185,0.011706145444346925,0.029928053090156892,0.0019715744586620916,0.0003587029920974579,0.009504505314550429,0.15685575790107423,0.00633611271726822,0.1117067242929701,0.008805197547356026,0.10637900429941842,0.009488888984232561,0.10845011954466603,0.01215048124309718,0.01239719103713245,0.009853683370356676,0.015305286915289026,0.013335328934941154,0.01481022999269652,0.004199216998406844,0.014922422506503899,0.014403374032274962,0.0015719295610246622,0.024192105063668038,0.00848566684328095,0.019267138600425355,0.018816235331904543,0.005691059726898644,0.012001940186178197,0.0051013953276690845,0.015161144764329986,0.018384188216740805,0.07789762963691148,0.15123601189580826,0.028383167919593753,0.0038569757704363865,0.04618753380595846,0.01758847538048474,0.016437385397294505,0.01645529256016356,0.01866464846935079,0.00535315504751826,0.07877856250856682,0.002058853742044354,0.023381967667385227,0.022160175440298278,0.08911540370469948,0.011989541712270617,0.14716719464593492,0.003335014718681369,0.002554234684600216,0.00499653651942647,0.0160604165974868,0.06503341286951381,0.1595236406488909,0.017646484863051978,0.002629661212290117,0.015491229709531588,0.0023568833746165085,0.07063044693828341,0.013292712594673534,0.017225551635829187,0.021740880270182554,0.04046094463052669,0.06377219711772389,0.12248846157253422,0.0029337380109202603,0.19120435049510986,0.09168100790152439,0.021411720980532838,0.03577810643578987,0.019524696410627828,0.01831435745900014,0.01570951475235125,0.023487147205018665,0.046752711404179775,0.015288595705385108,0.0968434486717895,0.004273411811217531,0.007359017478705568,0.0858307982782885,0.002997258833935519,0.029610225119792864,0.017947491256480774,0.03890051273233969,0.08779716759720595,0.004134676348030664,0.012219851242236995,0.026559487649814487,0.0416893240501623,0.004801946305727868,0.008974506029520567,0.05913458878449102,0.03417035640452667,0.06116751099227453,0.014394718578199663,0.00449178360588879,0.1053466052929362,0.01211524499045129,0.00414710278705164,0.002656852348415796,0.0014468857221621278,0.023984486807289394,0.00494113641325659,0.0028107100233533047,0.02156738500130092,0.05627952098395544,0.042932169230927124,0.024994291455562388
AF,0.008201681238383905,0.0,0.00014332352193033835,0.00042275298770465226,0.0017267132778186359,0.0018660669437238128,3.802831764625597e-05,0.0005807209472075965,0.0005625321551012484,5.5113006518113413e-05,0.003757511720849646,0.00235520953335531,0.0003844385227285538,0.0023616688611762214,0.0005120066898563956,0.000542242462445508,0.00045009498413781573,0.003028130995098731,0.0006700483584145597,0.000392313429838001,5.768574898752774e-05,4.255725931013342e-05,0.00017038772542859803,2.67650872912255e-05,9.321960853517424e-05,0.0002638008598650789,1.94620657480134e-05,0.0019191577233258533,0.00022105986778477173,0.0014000070173139003,2.043337644111298e-05,0.000410989152912569,0.000514959959436336,0.0005769556146825485,0.00022423880460735888,0.0006010507895454479,0.00035619109020162607,3.203840476477872e-05,0.00049283077549634,0.0005328984636830841,4.70980085615361e-05,3.2918098935833815e-05,0.00011092559083956823,0.0003462696154044551,0.000134759773872612,0.0011593656533915178,0.001145145492188186,0.0006033342152663253,0.0021970019666260145,0.0005683951115823618,0.0001428791883492105,8.910403145504006e-05,0.00027861498459722726,3.1539419418573105e-05,7.648898337689454e-05,0.002319436912788818,0.0002574105400421423,0.0014981150924321376,0.000310300211524019,4.362369377187547e-05,0.00018923319256112568,0.00039296590699897967,0.0005036101303372331,0.0007950061645861961,9.771712409414517e-05,0.0007721235307447427,3.482933822249043e-05,0.0011789457654582797,0.0003411708586308356,0.00030499653962871544,0.00047200633898243855,0.0008838478981420158,6.544777485455924e-05,0.0003511266898355243,0.0005135633883493571,2.642865535415169e-05,0.00017075110172965418,0.00015359330430140161,9.179846554152015e-05,0.00027479986577241025,2.7424179768590713e-05,0.0004844329296105745,4.297740022399576e-05,0.0006352743032315835,0.000525398083087607,0.00047769760175576036,0.0018480581613615058,0.01145941737332192,0.0027268999312062125,0.0019362498764331608,0.0002770861971589832,0.0005296088215507042,9.058390360962741e-05,0.0030509181263718315,0.00024943991159209945,0.0014774978873335792,0.0014474240677355434,6.109438801328552e-05,0.0002380675120182728,2.1960277432151352e-05,1.2451358244169296e-05,0.00026558988840829175,0.003847664550667858,7.511846522860534e-05,0.004629002409435363,0.00011257689088842163,0.0024524525346164903,0.00012209836990321977,0.0013272742905528383,0.0003332130271312661,0.0002468765865848217,0.0002126309700724693,0.00012040187606073279,0.0020557516985338664,0.00039618262413677104,4.587113075848761e-05,0.0005522669099957901,0.001295634294264657,2.8774743166709537e-05,0.00033263748747546895,0.0006469436860302581,0.0003857544154255355,0.000332452817347889,7.875611214973275e-05,0.00014014559130128384,6.882301579153158e-05,0.0007534955200755713,0.00040816714445309523,0.0016812634384380768,0.0035067206140474588,0.00032747594004814965,5.1221093303395476e-05,0.0009172021654921453,0.00017402275704443153,0.00018354582415204833,0.0001887525813348421,0.0005672725040425793,6.0495035536696696e-05,0.001698018590134399,1.3555262568352033e-05,0.0003593988004709251,0.0004932952677140138,0.0038858601865047267,0.00012344635802064648,0.0016500042476214633,6.994115340348727e-05,3.090692997283351e-05,8.999726040297029e-05,0.00014837504463286914,0.0011910281754113942,0.00974444288142299,0.0003459587058929993,3.622302121691368e-05,0.0002458484469966982,2.675156250504717e-05,0.0009364382925214567,0.00018898525493000492,0.0005190561949539465,0.0009623494646708083,0.002006818177816096,0.0014449626317257574,0.007133220885249991,4.8027205168722614e-05,0.0046666477283407335,0.0031027153372681056,0.0005170538409348429,0.0005308435269955904,0.0013968935060909217,0.0003302626626102484,0.00033492246183100923,0.0005617013630202163,0.000981509282460274,0.0002020056835087818,0.0019304135001206608,6.497055015174874e-05,0.00010042442819532811,0.0006472605769263848,3.5498150829608634e-05,0.000728674592586809,0.000305851663296503,0.000420025625619651,0.0031381184165618203,4.500954222802943e-05,0.000515560003035426,0.000924676439198747,0.003516029088248503,5.103678267744601e-05,0.00025015349067416257,0.0008686031884228749,0.0015028362077143251,0.0017876308293351174,0.00023280112918832853,4.497049817261362e-05,0.010777821250719136,0.0001299249585133819,0.0004240414363992449,2.047044265844036e-05,1.8893986342354323e-05,0.00043287244524593647,5.547195135693283e-05,3.446485602352143e-05,0.000287627150195347,0.0011135811444411634,0.0013319393805787266,0.0006739675499732062
AG,0.00024905298151382105,6.618208740664126e-05,0.0,0.00019148952860181722,0.0001295309461011109,6.945493948687548e-05,0.0006840638224444908,0.00030581484233839447,7.62821350320972e-05,0.0013928858520145233,0.00012230718708166214,4.7732876770653384e-05,0.023322295046731403,0.00011134124562672174,0.00014627556574904062,0.00013892988771370925,0.00031208470478671127,0.0002161782011300078,5.481360803454441e-05,6.307271936480168e-05,0.008721382960572675,0.006808109544948219,0.00013547245062865677,0.000973882501597592,0.00036218325251137485,0.0005552991139264089,0.0018621285438783683,1.4248394849463126e-05,2.9362408195879348e-05,0.0002109899157102763,0.0010292498244876991,0.0009484007156849488,5.9262351447022156e-05,6.926901105545961e-05,4.650275382672359e-05,0.00044699986614013857,0.00015022479073246246,0.0006957364979449738,6.599227797296346e-05,0.00010343181311081485,0.0012818463817154907,0.0006580805048832243,0.0018284481632171144,0.002037627455723736,0.0011995286804608342,0.0006255434823416475,0.0002119339199430127,0.00020705620153908366,7.346675011940453e-05,0.0001190488425826604,0.0495437932060754,0.0023438977473922936,5.066077392904008e-05,0.0014020096370881954,0.0008307892642963659,0.00029037282811088364,0.000763835046022054,0.00014882833104190745,0.0004611194943629546,1.4102890183163258e-05,3.5734429972306586e-05,0.00031886991516926106,6.77843652144879e-05,0.0008249998522268407,0.04528069361670474,9.382513877620765e-05,8.622913385226024e-05,0.0007188694005207316,0.005208280133938148,6.182729704800867e-05,0.0007546651386076337,0.00010873790279174337,0.0010790250832699564,8.96000768502303e-05,0.0004847288780054683,0.00047505132350340775,7.109877672613625e-05,0.00013763298663525378,0.0033456982698595915,0.00018448361015468417,0.0012867442407552968,8.295667464206565e-05,0.003198639481243632,0.00045278758166168763,5.9412989380626925e-05,0.0010726917769462007,0.0010177099147668119,0.00026105663443092876,6.223385666123365e-05,0.00012542103367992616,0.001869164471633415,0.00038004931450431396,0.005625000339599136,0.00010901237228365836,0.00019496555618571637,0.0002470712379650001,4.831793370239902e-05,5.179832207203711e-05,3.443929822781465e-05,0.04135506340978367,1.351661275004926e-06,9.260428380298911e-05,5.620064961115551e-05,0.005401976434026082,5.978131543262678e-05,6.79024096552265e-05,0.00013886074311278117,0.013187559137999724,0.00019579233447782838,0.00015623160945195071,0.00021547768657003327,6.398457195963615e-05,0.0009849268536138052,4.504548661319744e-05,0.00046604396161399695,0.00010536052665140739,0.00014470937442682703,7.888128123487478e-05,0.0020034570407956474,5.792991677129973e-05,2.6379226150227494e-05,0.0001208508720589477,5.6937944121149546e-05,4.617934034076522e-05,8.717405045206106e-05,0.00018438420884105432,0.00012345031593447912,0.00036875668605519554,7.090616705072109e-05,0.00020833797023796718,5.101397456044776e-05,0.000497585264894969,8.109224016483057e-05,5.601879317687951e-05,2.0172371647903058e-05,4.9309373436692795e-05,9.476360754315119e-05,6.85699394606309e-06,0.00046483510492579996,0.0023810165693985354,0.0002952299089547422,0.00012430382191651012,5.768161809420536e-05,4.8130288279395616e-05,0.00010923920724809218,0.0009632269644684656,0.000816232261265944,0.00019358529597777164,6.880728679023668e-05,9.462067477319743e-05,0.00016958970929192193,0.00031514457402692203,0.0033554726091360324,0.0005132568280869488,0.000756782571842113,0.00029356919598231445,8.152093281368086e-05,0.00021285167718484275,0.0001615013382263594,0.00017033371542010575,4.421451380363061e-05,0.00010672006289602755,2.7929455919011345e-06,0.00013592024976192147,6.124345383057388e-05,0.00013024520839390643,0.00014320704040783887,4.308161538343863e-05,0.00019272343420628928,0.00035221021262777226,0.00033142327379765936,5.319924886811362e-05,0.0012133723247963895,8.253740310500185e-05,0.001147146784864332,0.021650911068069257,3.3924917587845864e-05,0.0123462974574542,6.880828609824497e-05,0.00036995337429149316,0.00013756111259642008,4.6652711657356004e-05,4.9624163888358325e-06,4.395188058018728e-05,5.6302848524231094e-05,0.00012751362157897665,0.0018623707910834664,6.309025049871394e-05,4.476824325741371e-05,0.00017429700165782014,5.223277677442498e-05,0.002073521245734003,0.0009096701823846947,0.00012907975884826034,0.027630725503754422,0.0005117040001215253,0.004055740533428533,0.0023127678475022544,7.052761484188645e-05,6.7593436509455755e-06,6.521915671045097e-06,8.43046421697026e-05,0.00015321966384442527,5.167913676853154e-05,3.13197764414539e-05
AL,0.0005446551110159769,0.0002787787146822863,0.0002734607286937634,0.0,0.0005985215137300801,0.0005460982238238021,0.00020709456828216005,0.0024297085445742776,8.095241927705635e-05,5.436163528270809e-05,0.0017041722735232979,0.010711160870438946,0.0005520103659028548,0.00016455731377687473,0.0032011806022984473,0.00031433330369627253,0.0077933453069440484,0.0002652100735079311,0.00024514033694805645,0.0004402962619128825,6.81823443481708e-05,0.0001623655808169251,0.00010414507868074146,6.883553112024944e-05,0.00010533854077957023,0.00032238832115998864,2.064233624810361e-05,2.638737340180128e-05,9.864832999668403e-05,0.0019773710959155215,2.0512536330930317e-05,0.000351417157362174,0.0005612338594653003,0.0002678716962909297,0.00020727420913767096,0.0016968142299618454,0.0005423976081133748,4.50857718869056e-05,0.0006373469030555283,0.0002429336866382246,6.254870022595574e-05,9.930242695377342e-05,0.00036705750008507703,0.00042537908498898404,0.00014985923666581554,0.0030132981247366045,0.0034440181808001345,0.0021677022699761587,0.00044485882647884827,0.0008352159347407063,0.00021669914859655408,0.00011937585175829093,0.00020214164239022137,4.249559788474284e-05,0.0014540949937695048,0.000852008941126059,0.0013361892007415597,0.0006809389813792314,0.0010318704700034553,8.458722881220579e-06,0.00024335237730700515,0.0007658691573179137,0.0002938163502340751,0.001209784321390664,0.00013736412391116736,0.0010719133757122737,0.00023803848121326502,0.0004627735951699385,0.0038120333433999845,0.00037338971417464034,0.0010751641972737487,0.00021093306221079764,0.0003346448964306099,0.00011971752196660836,0.006446475663989072,2.8837998158053385e-05,4.5067309738180546e-05,0.00032755037270789343,6.913697854673462e-05,0.0001605824803171299,3.264863949833445e-05,0.001635412978423352,4.223488615700118e-05,0.002608435639089557,0.00015339443376968486,0.0008166146330983489,0.001437143235444394,0.00020668112263439633,0.0006035911797692341,0.0008231371793296373,0.001463316315729809,0.011052232474233464,7.503910640875075e-05,0.00034758408749015196,0.00015720834645153005,0.0002759845179634068,0.0005491320476104419,4.797164831755224e-05,6.99918555507016e-05,4.906005771606139e-05,1.0874202011960248e-05,8.500212034534702e-05,0.0005075062960368804,5.280568917541799e-05,0.0007273981882529236,4.433153983248344e-05,0.0006548226341617775,0.00024263582507130145,0.000561325375803092,0.0010844371935377268,0.004196713835732177,0.0014346625306408105,0.0021988354227406837,0.0011397712350151347,0.0021173374243991104,9.008821852205646e-05,0.009455944537696106,0.017368846399637265,0.000162384242736855,9.122342117169121e-05,0.0265695224351948,0.0003574543714722825,4.7518933899676045e-05,4.200456525709586e-05,5.425691568260702e-05,0.0003974714968215514,0.0004958500240493031,0.0026139617279213084,6.910382832827304e-05,0.0004979260945950483,0.00012086834307820535,5.625440671880877e-05,0.00010992761952390855,0.00012668433489031232,0.001018223648780045,1.6274620249468933e-05,0.00024523396329326197,7.006936273816696e-06,0.0005619745370642848,2.330717981399476e-05,0.0011101526760340522,0.0007993980197944063,0.00012165255868393414,4.800340626041975e-05,0.00024640624257690546,4.7324457577627565e-05,2.8121687152043434e-05,6.542852748878105e-05,7.016197089200568e-05,0.00010802356477269062,0.0002781919041705121,0.0036599777241128374,2.7189612492877533e-05,0.0016319098689360672,7.243310096367591e-05,0.0007542301396593525,0.00030122092581889273,0.00826855273475821,0.0064205243791671624,0.0011585866314025764,0.0003690022624194998,0.00017861090287213667,3.740295906680139e-06,0.00012146693591097332,0.00019467262631941474,0.0012603323765697525,0.00016030403543987884,0.0056730942314693915,0.004037024125665168,0.0010850519589569944,0.0009511074742831847,0.00023710298795865168,0.00021915176449289307,0.00019076636358818697,6.267798680978289e-05,5.8052029310119204e-05,0.00037741035294780044,3.749006039859576e-05,0.00034045611759147323,0.0003143066222286274,0.0001570157106870894,0.0004157574234782525,1.3934831606269398e-05,0.00025188766782985344,0.0009017178249694556,0.0038322457849375986,3.37361109609806e-05,5.4257006821198316e-05,0.00011013564827325633,0.001963136264199366,0.0003353471140406843,0.00023536938230436674,0.0001421871925840307,0.0008009318233339447,0.00019664449274615307,0.00030449143196688397,4.1813085137110836e-05,1.722657821928308e-05,6.463384410822795e-05,6.7963152017602765e-06,7.288969000406137e-06,0.00017251744233389167,0.0004064370189231638,0.00011165953253958224,0.00011755125425613706
AM,0.001759320124142833,0.0008971590772140367,0.00014574705076650515,0.000471580747744987,0.0,0.0006562570193148986,6.034883849097127e-05,0.0015750667649848324,0.0003580126825777947,4.781269433536164e-05,0.004058270569609554,0.000853467444136156,0.0001494471617803618,0.000699522802963781,0.0005448081533526452,0.00027602466240361404,0.0008601433495008389,0.0005519871070405842,0.0001823655545487284,0.0003082000885414516,0.00014169420153774438,0.0001286374535708641,0.00010300673693478396,2.317685822524961e-05,0.00010246636869010238,0.0002446169451619877,1.4036532500065658e-05,0.00015216409870807916,0.00012702053305467008,0.0016097471689197611,1.5031670795274072e-05,0.00019747736444974587,0.000194938259935882,0.00039088315585428625,0.00034079545277704857,0.0004679693907352783,0.0003407532342880136,5.44527069810752e-05,0.0003089523773179765,0.0003516797557095374,3.9275722131818975e-05,3.8907183875082e-05,0.00021173771801571018,0.0002758893453208389,0.00014733166670380363,0.0013563154984457908,0.0036807624521774914,0.0006833603422533531,0.0007418655322272486,0.00045160788581176435,6.581898835053466e-05,9.419091726970068e-05,0.0006358351990999163,3.189562061699879e-05,0.0007251255767028249,0.00116428978388056,0.00033871500997146084,0.00054617932043854,0.001072900103966389,4.134791704479457e-05,0.00012891596563994413,0.0006445035418261875,0.00036028696542227194,0.0006128163080561604,4.414330933318233e-05,0.008924519477509335,8.660376071742644e-05,0.0003234252919618476,0.00017757218205043611,0.00020951338555563886,0.0001746929755171523,0.0003777094862791176,0.0002004502370254403,0.0003314336180395087,0.0005109334648525938,1.5453214297942523e-05,7.033623262084736e-05,0.00012560617529083155,0.0001352635848403876,0.00018390300562911828,1.590105097358726e-05,0.00046918033633507815,4.391238700944266e-05,0.001399787225651277,0.00037069686222295054,0.00026250398289254327,0.0020213939463583686,0.0008611626452655792,0.0025481623544991745,0.0042863573106064964,0.00035008391478640754,0.000718433145533263,5.693832722962923e-05,0.001470953598380708,0.00014076922787929988,0.0006787052519141346,0.006090305681645609,0.0001276251568224372,0.0002616546308112413,1.1705702762871505e-05,1.6815187021870078e-05,0.00022330897955239883,0.0010107720327677233,3.737074749522868e-05,0.0042094178950770325,4.8640146997720015e-05,0.000517745503622705,0.0001652483578223645,0.0013067704567328372,0.00020257468103289456,0.0009383073673437172,0.0002210854579889343,0.0004610503756309104,0.000441722988392527,0.00037926881777277277,0.00019349976411075438,0.001936447652440386,0.0015689847696135444,7.630404067324642e-05,0.0003191104305986179,0.000742130018662761,0.0003559842594427584,0.00010529869840685003,3.450582472273917e-05,6.571539924187024e-05,0.00018965991729799514,0.0003449777127347834,0.00021289765873762448,0.0008436519761285996,0.0021762666322788595,0.00017696434314773648,3.847565513138828e-05,0.00060839619896444,0.0001718324749173395,9.642307964087517e-05,0.0001334736465654136,0.00037346960888940995,3.14434759526452e-05,0.0005348868710714494,3.257291441946634e-05,0.0005214622494371583,0.0004798708705974371,0.0009130828909693881,8.623233614397008e-05,0.0006097903088778724,5.0214205737732275e-05,4.354797339215515e-05,3.456935229161169e-05,9.511555531884881e-05,0.0005763238346492075,0.0010518050863443816,0.001025431303463757,2.813684569081831e-05,0.00021641334238389965,2.329366224529789e-05,0.0002717838989957442,0.0004975363898015948,0.00031772803772956283,0.001565918202527363,0.015583812527766269,0.00032093025187135155,0.0004377685302914483,2.148941618247706e-05,0.0013288091032660808,0.0005411752238319842,0.000744733530527147,0.0003541768517339262,0.00026250247227693573,0.0025821382084385016,0.00022846524968570613,0.00043146910907359534,0.00029106390220357166,0.00012970634597167066,0.0004345879316390507,3.984131476984673e-05,0.00020033327892296995,0.000711419068937827,2.10346752701851e-05,0.00030160189061207863,0.00018458163903220973,0.0003949521553736696,0.0028302565610587986,5.076494771548147e-05,0.004951325398301926,0.0005525747324600576,0.001526631690433296,4.410281750659202e-05,8.313320697056455e-05,0.0013975986064951335,0.0026678071612583946,0.0006476449707576827,0.0001409090859244666,3.704719111245108e-05,0.00456208693213191,5.0376310619708896e-05,8.13281825233643e-05,2.8724331572654246e-05,1.6852982461446118e-05,0.0002815177301851976,2.833835691449823e-05,1.643449905308871e-05,0.0005095546429465903,0.0006898654011905977,0.00032029847867823887,0.0002062684438559035
AO,0.0015967511559638616,0.0008047241076002472,6.486343444773028e-05,0.00035712284308564305,0.0005446838856297374,0.0,0.0004530328791000178,0.0005858592457771473,0.0002290960312470884,5.8940315745026236e-05,8.247540254059019e-05,0.0004209699964310891,0.0002188332996714956,0.0004090530074626981,0.0009231107014946275,0.0004967812818655814,0.0004401167416281164,0.0005850252980490197,0.0013009247301862799,0.0006735613312509892,0.00019588821184631915,3.3192307346153875e-05,6.925276806770252e-05,0.0003621607106008272,0.0001022061268366639,0.004928603877852648,3.6332181111229154e-05,6.930133927114593e-05,0.0018088907551078398,0.000341663679626142,3.0614970669474874e-05,0.0004170884783524003,0.0017382200518292416,0.0006755180791103022,0.0010305166342869125,0.0011551687180049446,0.0008285948215258885,0.0002759049209214934,0.0009078949125498766,0.00019407324432443268,0.0001301780184738732,9.890761467475835e-05,0.00035363436184477026,0.003448028505823563,0.00019283217160310563,0.0003463167570017659,0.0005200796629449109,0.0012322177154248917,0.00124740678211606,0.0005146456870266262,0.00011194213336633655,0.0001578375868608394,0.0006893673684551621,6.951227273410058e-05,0.0004866396432434634,0.00046048456317046414,0.0007383244608101942,0.0010326242965487857,0.00036400890679098836,1.7175564638968015e-05,0.00018343291909372317,0.001264389242370259,0.001008266934521582,0.000695901522863913,6.594826486379145e-05,0.00036690574260534825,0.0004165927385539261,0.0011867058009554065,6.896391159846476e-05,0.00030540552976350137,0.00043463838301927466,0.0012833304492792575,0.0005284123350304973,0.0015740163368926988,0.0004840936413485804,3.4477418458115586e-05,5.443455717516324e-05,0.00531404432288567,7.967080533397959e-05,0.00012051954057032662,5.3320747097731415e-05,0.0005552729025106919,3.465505671519615e-05,0.0007376359610853908,0.00015282784376941877,0.0010136303758012917,0.000773431252468387,0.0007076924948454264,0.0005636643692730937,0.0006628194642540899,0.0002745696415215369,0.0007345100905163371,3.988342645016047e-05,0.0006009831319298608,0.0001594706510072958,0.0011377079015819106,0.000210885588956604,4.779905809556282e-05,0.0004917721525602532,5.9184036052749004e-05,3.2173449384121114e-06,0.00018544332098049772,0.0005584441171104282,4.5745106863266584e-05,0.0006815380332536116,4.0640828315207545e-05,0.0006998677751840587,5.80342319527028e-05,0.0005182209783218763,0.0006239180251254399,0.00038620740075733233,0.0034118126254706607,0.00035867801255461807,0.00015251242569297714,0.0005242193774869473,0.00032306410633679323,0.000592994887945015,0.00020269189856181506,0.00023127297189261083,0.0015303857636992252,0.00011506015589488184,0.0009758093788253141,7.429849915263917e-05,2.5986537210115325e-05,4.942200794686602e-05,0.0005533679275844976,0.0006055323329440004,0.00044945150149622645,0.0011773967124184583,0.000917684553418688,0.002395171432821447,7.469674779094535e-05,0.00022538585455669996,0.047579520602809074,0.02690120314939304,4.866471706930555e-05,0.0011243997859401186,2.327295780770281e-05,0.003220739465844079,7.51410528864325e-05,0.00033397553205882964,0.00034548431833334787,0.0004631497923590433,4.442420869367955e-05,0.0003583128196503869,0.00012463573331014048,0.00019699481508968778,5.503063969418205e-05,6.590687680045325e-05,0.00033267147080362144,0.0007093116726064662,0.0005362328566040602,2.7560773765860162e-05,0.0030049105756882106,0.0003521155300243474,0.0008985891985112938,0.0010035429840962674,0.00042905229640305,0.0004104207323001495,0.00022458342860260858,0.0011010233610774026,0.0003044138442886603,1.8182601682409933e-05,0.0015712072468916578,0.000700153537105629,0.0005774569631337897,0.00030822263919519615,0.0008712307875521576,0.0002818695411313581,0.0005074796253521148,0.0020405182048277917,0.0008991062600094453,0.00022788406472707033,0.001330460506059464,4.590263326702426e-05,0.0002608136988025212,0.00021904687749273085,4.144792686894558e-05,0.0010487438678868399,0.0014118287658863452,0.00024847479602299626,0.00043488218988602735,1.7634909819486312e-05,3.3983037162508385e-05,0.0005969323755014155,0.0002533764676309094,0.00022677657951178018,7.802917781630528e-05,0.000844615645616122,0.0004286615379490841,0.001177962409181858,0.00022925681979001376,0.0004156444900729516,0.00045769133015425125,7.471896694926716e-05,7.019195562687432e-05,2.4856582833392694e-05,2.9534901328325556e-05,0.00014601239955325712,2.1583133485689597e-05,1.3413681667411567e-05,0.0010065904979741907,0.008184366305414727,0.0018170116994352377,0.0011002902241211132
