,AE,AF,AG,AI,AL,AM,AO,AR,AT,AU,AW,AZ,BA,BB,BD,BE,BF,BG,BH,BJ,BL,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FO,FR,GA,GB,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GU,GY,HK,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LK,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PR,PT,PY,QA,RE,RO,RS,RU,RW,SA,SB,SD,SE,SG,SI,SK,SN,SO,SR,SS,ST,SV,SX,SY,TC,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VG,VI,VN,WS,YT,ZA,ZM,ZW
AE,0.0,0.13886027586260716,0.0002820775828874724,0.00018616963470029875,0.004473915167511307,0.01766334215597974,0.008368088230800012,0.0019444285708857213,0.0033891215087781855,0.018802543051248132,0.0019734908229954253,0.025238182577302707,0.0030457332433639285,0.00045279065303579873,0.1266286377274,0.0023412546409228912,0.007044764795710547,0.0029697384193669895,0.12358669798492454,0.0044053480785256295,0.0005373908723006539,0.015402383648457257,0.0007234759995382702,0.000879103699400144,0.004540015251969005,0.00048197665355531957,0.030246691283170656,0.0020396713901070667,0.0220541221062669,0.00017545683643652803,0.010431721597045788,0.007357024238490871,0.0039096487086631194,0.012571871261626835,0.004594858515871473,0.0011552826646287976,0.0005929260404507448,0.007899664742849605,0.00670924645301855,0.0007185294143346487,0.0005120831829664488,0.0013554780948609665,0.003424192338533754,0.001847819437235184,0.005568216449325681,0.0032739643359362106,0.006246590145741629,0.004050446534681727,0.0003019274627229967,0.003601810617678268,0.03050816831858475,0.001127141604665271,0.002579617297221061,0.0740147790582163,0.06716489620291873,0.003041249811085058,0.02705444388592484,0.0076398591623717226,0.0030470364739634934,0.002288654330323548,0.006069552457877982,0.0044815105223583555,0.006406649117206565,0.0005768711529461006,0.01748171659702945,0.005653423281369085,0.008172845102230864,0.020136333527091394,0.0017613425942098475,0.002893753986118095,0.002440661913507822,0.0021715343757524055,0.0031839352851403967,0.003783833589054111,0.000497765319446921,0.0046370896632250466,0.0016143890149861442,0.01149390789264541,0.00023739979938117593,0.003258825415373169,0.0007784384753608129,0.005350607961901573,0.03244047176771798,0.003938287147699657,0.012973846469635675,0.1537812409865052,0.12156708273038958,0.1374028909795036,0.0074812289183185075,0.004861770022872953,0.0026165862381724646,0.11202092024854139,0.00402264162365154,0.08985294204495323,0.013867913687524857,0.0010836929228784048,0.0077735800629552395,0.00013637756166144386,0.000712137161013986,0.003031553041139251,0.09361870330870291,0.0011682710282917273,0.061505878222513286,0.0067172744816400625,0.04458056367507906,0.00037022150645012533,0.028617972364837593,0.002857914503525349,0.0012647361175755797,0.0026962372730878078,0.024710168468835704,0.0053157872654112075,0.0034824141187137087,0.002321410486833173,0.00501318626525032,0.0008897562741919898,0.007941409940909428,0.0028353473643955795,0.0050967978384622815,0.004000842843003173,0.002613051397740671,0.0016090256869685797,0.0033155695881296734,0.0024273967046550132,0.0063760682101902935,0.00220164575648459,0.014171128814415575,0.06671326468064717,0.00142208114445215,0.020830045561941367,0.010648567985397596,0.002162341231069832,0.005371095480756639,0.0121404300226747,0.07067976753020727,0.0005154961156147836,0.005650452929481632,0.0023656943901677486,0.12270856080218141,0.004235909170117927,0.09918870875193286,0.0006937745500682365,0.0009720058582572233,0.0026583646305121185,0.005708391554669998,0.015130908421835065,0.1715814068961699,0.0021360521684343297,0.0007425722689876499,0.0033625016081355098,0.00032450413110787204,0.06433664092243076,0.009275310209210054,0.001875540536865632,0.004006110663314803,0.024497193140007204,0.02931689624310018,0.1246074379541116,0.003680933229022249,0.0931414699846927,0.004871794252418507,0.013991201155077048,0.005172107136145235,0.0018346149947832842,0.007780450799626079,0.07924921706818291,0.005240830220813223,0.0490042183650852,0.003840584980164493,0.0005955293064939991,0.000823567600282392,0.3421255398784033,0.0016539311486112676,0.019065602300905822,0.006621934037129804,0.008894505634084554,0.018786131110021847,0.0011087993425698336,0.044159958039941674,0.018005391873062722,0.000961713554979784,0.05289311950455129,0.0019660151772695118,0.0047144341668440125,0.03023918375733773,0.007338067294948078,0.02837549763588772,0.006841286007014938,0.00038912369364793185,0.029949442554462018,0.0003859227973506519,0.0010434851156245234,0.00031361447978995737,0.00043637366103017346,0.004285549922795199,0.0032051719188001633,0.009241195251616449,0.006315700532170172,0.013840282766221401,0.006272650728923231
AF,0.007861620640352233,0.0,5.639438780734582e-06,4.066725570569113e-06,0.0003682401995917415,0.0013771475803892605,0.00012726432660410575,5.2951722908591084e-05,0.00012606514966393277,0.0006496845242328816,1.6827045069712034e-05,0.003334892669534631,0.00011384950230495936,1.2718756334610326e-05,0.004256181622573668,3.7741698522266955e-05,0.00023967747156618643,3.901368144866718e-05,0.003194282000893906,7.625827021100975e-05,1.928347536760307e-05,0.0003114263180041788,2.5148530062368557e-05,7.126924368156381e-06,4.725267425208775e-05,9.701506861331053e-06,0.0023865686033220286,8.825394913632484e-05,0.00040318908610397744,3.074817852285312e-06,0.00031627817275630646,0.0002447022522417122,0.00011905216288432813,0.00016033566547730136,0.00011753300270087144,3.754202448454013e-05,1.3258350785198617e-05,0.00030485616570956504,0.0005026320653122192,2.1985984637509853e-05,1.252115766899932e-05,5.893384685417209e-05,5.180976265809914e-05,1.4979507620342103e-05,8.038738624072213e-05,0.00020607623554346694,0.00013357927050529206,5.2664012849427315e-05,8.632076991921678e-06,0.00010305120313033743,0.002719421629892868,4.271326599767941e-05,2.5203572921702487e-05,0.003665651311784815,0.002876180990699312,6.984203428917825e-05,0.0008031134110266491,0.00016442493287504464,8.717554503846051e-05,3.221360056364261e-05,0.00022136575679467847,8.446954823596575e-05,0.0001869001510233698,1.3489498807042744e-05,0.001405526996407569,0.00022519558889272238,0.00016031080618929882,0.0006564347571708881,1.7734721153043633e-05,6.884724410326383e-05,5.862413618399407e-05,8.29668424882543e-05,9.37637742191093e-05,3.487659348284085e-05,8.38693043651462e-06,5.796168923422308e-05,2.1607508658272076e-05,0.00020350678325867875,4.4437293744871265e-06,0.00010008342154028292,1.265648375068646e-05,4.954850297605838e-05,0.0031415350918227104,7.720977761074344e-05,0.00026075813890375844,0.012019804972627827,0.005514012105392416,0.005242697752178948,0.00014771671214786078,0.00010104221866837174,4.053935181422319e-05,0.003666118398339459,6.480201970897608e-05,0.002812117726127464,0.006592568050631988,3.363764070795197e-05,0.0001613215059244578,2.9881107900005313e-06,9.830831739921719e-05,5.5211441673394036e-05,0.004775382667165736,2.0121010012158758e-05,0.00280502126704656,8.119373959381118e-05,0.0014862260330239226,1.0463891165959784e-05,0.0032808502688333454,5.383205081977817e-05,2.1998413767138023e-05,2.1888983465010185e-05,0.0022144481540375587,0.00010964860161424513,0.00011450630985412047,8.966358597841818e-05,8.393126384109518e-05,3.525261802564096e-05,0.00015594586983383845,2.8789804573815563e-05,0.00012222850909731923,3.732498997853492e-05,3.054896554930373e-05,3.2007680765770755e-05,3.0324783743248055e-05,9.227498558526919e-05,0.00018046582282325716,4.0750843084047305e-05,0.0004575099031932108,0.002423895584068605,3.0767650408342925e-05,0.0006318736346309093,0.00023611687810876504,7.296012083370465e-05,0.0001743313539783506,0.0009302895084832546,0.0015152450813318106,2.3539150541679223e-05,0.00012389881236450184,2.061094449419656e-05,0.0039397664961865865,0.00012010748550614103,0.0032752209497741037,1.8458829329307666e-05,3.7410241917812466e-05,4.691981586442844e-05,7.806338746819977e-05,0.0005996804054050509,0.006695131180107016,3.0403710366742856e-05,1.1973448640704377e-05,5.3449296434032766e-05,6.888056232280186e-06,0.0007394872121455993,0.0003223263219438623,4.5663849697102826e-05,0.00016644452540774243,0.0010099685240130111,0.0013406367890572276,0.009595311846040164,0.00014390784800169938,0.006494580910502597,6.968714813631966e-05,0.000262881009323713,0.000128259453338043,1.9592099524376914e-05,0.0001886006962227364,0.0026386385112382956,4.9775788229326716e-05,0.0026405262643226543,5.257844786776565e-05,1.509836405417559e-05,2.3085665154211444e-05,0.00559736269787868,2.757861314312586e-05,0.0007393108023691492,0.00011061566730609382,0.00029230612601353125,0.0031080291866419827,3.917848611339985e-05,0.0031348847490245925,0.0009472027365920743,2.9543459653320185e-05,0.003424701730143544,4.3201240954396445e-05,9.35845680040993e-05,0.000784512717355953,0.00028412263367601437,0.0016460162864999858,0.0001883054811471377,7.551010093445055e-06,0.0014480425002790765,8.863121339127037e-06,2.9034599802320482e-05,7.67746511341052e-06,9.214530517221838e-06,7.959771464769576e-05,8.467668257277746e-05,0.000251059512752012,0.0002488428482407487,0.00041168628714882303,0.0002076368526334495
AG,6.1888967386882e-06,2.1854782564349188e-06,0.0,0.02403315886349202,4.876406560885604e-06,3.4889603193843693e-06,1.7629190332796426e-05,9.62425517147482e-05,6.23521123339993e-06,9.307672186271487e-06,0.0033220175618535602,7.110918624401915e-06,4.945036318296533e-06,0.05887117931354634,2.107452509251779e-06,7.151778302277116e-06,1.7641530406553696e-05,7.756910521155609e-06,4.185728359457033e-06,1.7470206723704232e-05,0.044784369649856014,8.350074175832112e-06,9.974702455259061e-05,0.004535230330704408,0.00016226446065726992,0.0006207371401787059,1.2490879425555333e-06,7.094438076512713e-07,9.476949725423363e-06,4.919287298451218e-05,0.0002337237893643937,8.555098038443063e-06,5.101627609510803e-06,3.1328019428449344e-05,2.552919768140441e-05,6.056764968977128e-06,0.00020135637151598012,1.5877654039229074e-05,1.9139613671829337e-05,0.0004066101817123975,0.0001993382384644276,0.0014941373979660282,2.3108017298339657e-05,0.008340488790952626,7.771786627724275e-06,1.3176918839010353e-05,1.1518583104680496e-05,8.965251590148843e-06,0.1836571644887899,0.0035213196999783463,0.00022867875582029056,0.0002106877815752105,1.4512571003561145e-05,1.5155888587783801e-05,5.731212312255948e-06,1.2469063111685859e-05,1.4287898520615581e-05,2.002471334010766e-05,4.0796431860829995e-06,8.177668553460364e-06,0.00022632620658432606,1.7393446299506464e-05,2.2060916729660277e-05,0.026703490157912627,7.440922440010196e-06,0.002344411613808791,5.555951456414358e-06,7.84519820285048e-06,1.6581312085790575e-06,1.5634890315170644e-05,1.8703375926650296e-05,0.00700036184773576,1.0831397088799532e-05,6.051009838628722e-06,0.00010597310396582489,1.4162919952888388e-05,0.011924145669864196,1.2786963353148163e-05,0.0002790873992537813,6.7701012611196265e-06,0.006674604365890344,3.428956925508846e-05,5.90719781487672e-06,1.9656704663220372e-05,2.2871579359945782e-05,1.0164781835546665e-05,4.76385593753646e-06,5.476947590632586e-06,7.852067306252547e-05,7.448897173490559e-06,0.0039350115229459465,3.7909763932205958e-06,1.094132868263769e-05,8.317369654886367e-07,6.400313352168221e-07,2.8347956331265515e-06,3.826638219519262e-05,0.23182817185296337,1.823020087757942e-06,8.766473587032206e-06,5.4982664672575446e-06,0.002345229500574521,5.213579143844055e-06,1.0537142631486736e-05,8.906430963020218e-06,0.08298752212873835,4.523942634523255e-06,2.5723997358786918e-06,7.684568345906528e-06,6.898878026014256e-06,4.1769870138023666e-06,1.2739462122704821e-05,1.9240776746961617e-05,1.2149856683939579e-06,7.002348698375742e-06,0.0077418579462224186,4.7665394123641585e-05,3.734552145194113e-06,3.011677718584857e-05,2.8237404867659756e-06,8.198768203128178e-06,9.60614561251412e-06,3.5734582529876505e-06,0.009384997425961212,2.7627824993306686e-05,6.317595636658583e-06,3.8204167993385975e-05,7.275825579247287e-07,7.18930450991166e-05,5.3076270612562025e-06,8.497028519272134e-06,1.603813604683117e-06,3.640965982681413e-05,7.2255518514541755e-06,3.4492246394813007e-06,0.0005551513416423236,3.830750002016765e-05,6.921492450316222e-06,1.4226976650682237e-06,2.1680406807889e-05,3.9521693354131965e-06,0.0003092466640951637,9.334371912326803e-05,0.0003282138970659054,3.822842646464915e-06,1.0985355173139186e-05,5.228646417861366e-06,1.5235369997097917e-05,0.009665353125121472,1.535884550284297e-05,0.00012912587060514818,1.089996106257572e-05,9.105731765818264e-05,6.591317704433219e-06,9.125941670490848e-06,6.381304283860708e-06,3.6328469969371136e-06,6.547636619495395e-06,1.60858582966439e-06,8.185157990061106e-06,1.3603183084924935e-05,7.376336630400994e-06,1.1454078229336157e-05,3.4417333359555967e-06,2.8131915639377716e-05,4.17335385472677e-06,0.0025461461372552866,2.8815417752181104e-06,1.4984752047009003e-05,0.00013101085131796906,0.04719363588684467,3.209430293866929e-07,0.0031210993681492724,1.205120724013623e-05,3.211795614310079e-05,1.0488929461866417e-05,1.3259579421718098e-06,3.24611842485735e-07,2.1266431731200346e-06,7.173805961331172e-06,5.154365347197965e-06,6.082054747792427e-06,0.017698741889335356,1.124922638508673e-05,3.527786881582735e-06,8.226133803512873e-06,2.4094338255095873e-06,0.0010490006916458138,4.9713833091475684e-05,2.037648589580728e-06,0.027551205575796902,0.000863050000304177,0.012125535973804247,0.00909497734599673,1.0326934988424014e-05,4.545734478186243e-06,7.167574240155795e-05,2.6417565186324137e-06,8.00652731471659e-06,3.3658321485602955e-06
AI,1.8446485106787975e-06,7.117305142628307e-07,0.010853529053482205,0.0,2.916816494522623e-06,1.97682504390642e-06,4.202339562384285e-06,5.282742758186049e-05,2.490483405245343e-06,3.408170919421451e-06,0.0017363113325619644,2.837082065067837e-06,2.8114586080620654e-06,0.0020904262621923163,6.849648294531224e-07,2.958248284769577e-06,6.126313111791634e-06,2.736943617171443e-06,1.694666813354746e-06,7.2725137305333985e-06,0.026059048047555843,2.642375837850991e-06,0.00010099049713249509,0.002253944813710143,9.095868253170396e-05,0.00041741920938890615,4.187162949067055e-07,1.9172362495290237e-07,1.7326330313925248e-06,2.7903112813775666e-05,1.8534357557708982e-05,3.755183349136099e-06,1.6858484544628677e-06,9.97432591973379e-06,8.56656120817571e-06,1.6022051269472192e-06,0.00019721868169775533,5.1459263644010545e-06,8.610046735771402e-06,0.00015458221880583286,0.00010460641090375196,0.0003752591718820077,4.085972358885937e-06,0.002429038651207872,3.398687645372541e-06,3.5820863835125606e-06,3.7234754201413048e-06,2.5217681433049754e-06,0.017427261185737692,0.0020061697462448965,0.0001375309732658835,0.00010859151665674589,3.217607409101669e-06,5.030617885622869e-06,2.1059310518839396e-06,3.6020058712422123e-06,4.525217739120698e-06,6.43295147350931e-06,9.958098427193959e-07,2.5683282976532086e-06,0.00011345231340221264,7.0736127078147465e-06,8.125688157376846e-06,0.0006065861940327983,4.039217699421314e-06,0.0012693958689084682,1.992232124811624e-06,9.413849918782384e-06,2.88527430841214e-07,2.9725313061025267e-06,4.007467986667229e-06,0.0033478175886388524,3.421493860878769e-06,1.945178187617545e-06,5.8259398573825344e-05,6.268459886851619e-06,0.0004905928624263475,3.6368499730687286e-06,8.56536029291588e-05,2.1564186519928838e-06,0.006505385912416674,2.204280806060446e-05,2.0381805553184197e-06,7.538052250516813e-06,1.1964655148578738e-05,4.358985919472431e-06,1.352579034508671e-06,2.017239774020339e-06,3.236809836232395e-05,3.2783466451848935e-06,0.0004789974062356069,1.2843193717931307e-06,4.343148461056841e-06,2.3375138712496427e-07,1.8913473040822547e-07,1.2300074034480528e-06,1.0883676072363537e-05,0.01089951899831286,8.344238559547525e-07,3.643993866391887e-06,1.5685280591177064e-06,0.0004412028918648419,1.9714356077306836e-06,4.320123622429153e-06,3.264006992569352e-06,0.002370323205868731,2.296997802767352e-06,1.3974103835131788e-06,3.4214770690978246e-06,1.6969713420682529e-06,1.839050843361492e-06,3.099526945628938e-06,5.8097814163407836e-06,6.276843257340443e-07,3.912569209095948e-06,0.004080880298049395,1.6131893655562367e-05,1.7556944282628929e-06,9.912435574458718e-06,1.0674139437948206e-06,3.5399681708024213e-06,4.179904792111884e-06,1.6248149279868139e-06,0.0013578906118463388,9.075410120652078e-06,2.7596601137816116e-06,1.1659081438354573e-05,2.395557746114487e-07,5.1791848966185064e-05,2.1207082412053128e-06,2.999841954496314e-06,5.787941577349885e-07,8.179193230196572e-06,3.523719741799823e-06,1.5446434434573467e-06,0.0002055809633170286,1.8433761476730474e-05,2.7030310099019532e-06,4.5295614319976244e-07,5.769365980316938e-06,1.6492368788950895e-06,0.0002049248980014986,5.32816994987463e-05,7.46814645532797e-05,7.291516085539632e-07,4.040607364012174e-06,7.291260850058713e-07,8.947476950053089e-06,0.011758612631837079,4.913297989584156e-06,7.513614234051738e-05,3.527330194320692e-06,2.813388147931598e-05,2.6503970834707523e-06,3.7295542381846223e-06,3.044710652198843e-06,2.3035563458297655e-06,2.9206240985704864e-06,4.63367396170953e-07,2.4457998393937262e-06,5.8171301260055286e-06,2.4896162209091148e-06,6.325373519600143e-06,1.3959309832997854e-06,1.526200197135051e-05,1.593802823208639e-06,0.00025319251392939227,9.574935613200107e-07,4.333681781809739e-06,8.608792974911508e-05,0.04777792562589081,5.332456102010154e-08,0.0005020686611040332,1.1423136557284071e-05,9.133516116888621e-06,4.007416938553477e-06,3.14545158163815e-07,6.890414297805197e-08,5.574027241313248e-07,2.7441795467444048e-06,1.3562774132812755e-06,2.0841529089521355e-06,0.001171479995599181,3.862815014274939e-06,1.2239632527688435e-06,4.073513715735208e-06,7.618370660484854e-07,0.0009740030856113386,3.7503345210166086e-05,9.096822230113272e-07,0.00042082630265722254,0.0002806985161660359,0.01866986412760215,0.020765906493308978,4.3164453331527614e-06,1.2458073783027017e-06,2.0783366556396412e-05,7.987049079556337e-07,2.8775187052448704e-06,1.143256545479751e-06
AL,0.00034945960138956254,0.0005080498997227459,1.7360589820876906e-05,2.299394882884889e-05,0.0,0.0018732589856727058,0.00036669063461491924,0.00011448824464196113,0.002229855819587634,0.00010629514659149694,4.134028607195812e-05,0.0030129654700012756,0.006177047564001806,3.0983545961236985e-05,8.662182019243476e-05,0.002472917721620684,0.0007686153276515065,0.0029605750157177674,0.0003798006531695249,9.306218673572726e-05,9.396704672348338e-05,6.253916058633704e-05,9.383400839763993e-05,1.867853076194182e-05,0.0004271255721319852,1.6173024180006144e-05,8.754766951534466e-05,2.8996259805258282e-05,0.001254515449481461,1.227613814858682e-05,0.00040751689943271973,0.0001027608565506746,5.0903673232841346e-05,0.0012111205145414904,0.00016009218476626048,4.818574669376513e-06,2.593651249211851e-05,9.027780289398946e-05,6.636888253253375e-05,3.141848098987968e-05,5.04634553825492e-05,0.00025619865725901736,0.00097768724789871,4.8322452495587674e-05,0.002545384561943583,0.003357448727784946,0.002071151504952664,0.001769158974850693,4.2952594223175885e-05,0.00020099519532873648,0.001114759006724373,0.00015181128236179138,0.00123003910755385,0.0009586438905308008,0.000217661299611769,0.00206880881650722,0.00041396442405078565,0.0006923506047429799,9.448750216866049e-06,0.0005867600450862562,0.0009748842788469801,4.542139606123106e-05,0.0017640441427282628,8.467801541795062e-06,0.002787263700634583,0.0007476464932162581,6.61776068200629e-05,0.0001225000340289656,0.0005401632402071157,0.00011435122881938594,0.00020163531802640255,0.0003074245098836127,0.00031573079981678644,0.0022273953871080293,1.79348195483739e-05,3.468642487445017e-05,2.061943736652929e-05,0.00014661718524778769,6.5889918754074874e-06,0.0014279104215223156,1.861941050000595e-05,0.0032388697216566426,5.692040146232989e-05,0.0016899225005766205,0.0033330038917124883,0.00021551189774823875,0.0016986804910874057,0.0007489628931235802,0.0008717254906353815,0.005605608151274022,0.00017295188045343514,0.0007005951491947303,9.782151374663319e-05,6.921883544460805e-05,0.0003950988332138536,1.0453987521097435e-05,0.00012246807007971634,1.5707537529732863e-05,1.452783723129133e-05,5.151526770853963e-05,0.00043552124737441925,1.5627977104505506e-05,0.00203221455811741,6.778850811335142e-05,0.0015490791712779385,3.197117139246769e-05,0.00018931456587135964,0.0024587498629576954,0.0010132366007100067,0.0030516898241353834,0.0028162457348219223,0.0015945556026463897,0.00045075068522350075,0.012153281107517728,0.003766253348170778,0.0001241631124370839,8.445011548342338e-05,0.004487713204470609,0.00021061732606792417,4.476787942713449e-05,0.0003330989905978372,5.3359837263908366e-05,3.399174319374823e-05,0.00029719587062090923,0.0009052194170571901,0.0039455738989956635,0.00021005205764622852,8.670749030385148e-05,4.7425066589168316e-05,7.934699779003371e-05,0.00020706452020726658,4.7651026871259526e-05,3.274062559333938e-05,0.0011509715341796423,8.661719811258955e-05,0.00011360791085963862,0.0011508578025925167,0.0015011936290357662,0.00012474061255653526,1.5777795362613185e-05,0.0002965352695540025,2.925403391054846e-05,0.00015645311448787212,3.350962034770278e-05,5.7608856188643585e-05,7.036350349594546e-05,0.00019190118339693627,0.0031724741432660572,1.4296906559400103e-05,0.0019612825818189606,3.166539518527425e-05,0.0008601216419552021,0.00016548428707828294,0.005223191990991355,0.0076546192323346,0.0032217987315237466,0.00016352071192365255,0.00024326120708741513,2.4231701807172166e-05,0.0002917385471806091,0.0017754692469117764,0.00010718915928868894,0.001753641923195455,0.002687297153879699,0.0005405170841550407,6.84590167134011e-05,0.00021493194378280036,0.0004309687223776971,0.0008161350105267293,1.708579461881961e-05,9.362307404710674e-05,6.313595923001815e-05,9.350486221396945e-06,0.0002261635159184963,0.0001999344868415412,8.101552755179142e-05,0.00047454234892692755,4.898474937900734e-06,0.002135079927852567,0.0044527511875030925,3.8104011904067213e-06,0.006859429187111016,3.948951770150884e-05,5.588019618747508e-05,0.0001143344157327846,0.0026319111156654163,0.00010313251479601902,0.0001958249519492276,4.8657150712716645e-05,0.0009174732569082932,8.946843979581462e-06,0.00011017872077740793,1.7526139114414735e-05,5.867236732874019e-06,0.00018404691282896378,9.343441847472857e-06,0.00017463742473211843,8.569476076828472e-05,0.00010637131719825859,7.881769118962951e-05
AM,0.0014007165158788344,0.0019289625299809925,1.2610396291687965e-05,1.5821251094840866e-05,0.0019018048910189067,0.0,0.00034726731424524127,8.550074577736657e-05,0.0008369881772945122,0.00020659157351028766,0.00013270498782388918,0.024609724200974622,0.0018314160959429307,1.9833543842624527e-05,0.001693148439139237,0.0006092085709625171,0.00028762783267155816,0.0016973894896241304,0.0016313752873862368,0.00018149103688549194,4.687655202265521e-05,9.074373338847211e-05,5.030637884964989e-05,6.487101519694784e-05,0.00022360553386824511,2.0002147310264365e-05,0.0001580635299860343,2.5638113389263844e-05,0.000692399380189072,8.923150491051542e-06,0.0001903645530027051,0.0001543073481913161,6.851969329495463e-05,0.0011568571225525378,0.0003045423963125295,1.2930494241911237e-05,1.349034925443854e-05,0.0001933317680811661,0.0001695844249252805,2.7454843946008098e-05,6.088666502582329e-05,0.00011998627685197968,0.00038062515876592515,0.00011163975447964385,0.002906993723929734,0.002432620230806218,0.0017089758600409635,0.0006130079168202892,2.1234521816024317e-05,0.00019372820166207102,0.0018332561968778037,8.354175705859753e-05,0.0027593996551525286,0.0022691353151115747,0.0009305712583542214,0.0006249200928873981,0.0005975738316085314,0.0012406755984356028,2.149730619164775e-05,0.00019022214139208655,0.0007312350039867473,0.00014132496559167196,0.0008149367758339661,1.7515006438450702e-05,0.012558609299311442,0.00044223769803513035,0.0002230779964488975,0.00021489303093907012,0.00016052755880109192,0.00025722276363969416,0.00026272479250298775,0.00017509803553780528,0.00016544049799878464,0.0018833768739564003,1.4303771004026731e-05,3.207311786814766e-05,6.83726405885865e-05,7.79331350374313e-05,1.0655443689258994e-05,0.0005906157264986577,2.8873550942671885e-05,0.002461714045026646,0.00036808445308883297,0.0005223644516417695,0.0024401768999368855,0.0019024697021711222,0.005494574760407406,0.0031133305357211225,0.0006822414208625746,0.0011856916992350633,0.00011840479951186444,0.0031300555523330388,5.321506113615457e-05,0.0012691223214242521,0.001973271287865118,1.3437494416405e-05,0.00019690247397446847,1.0426868136908472e-05,0.00025396962795568224,3.832605279901119e-05,0.002293413016363895,2.7737406548302234e-05,0.008754613012858996,3.88142006562643e-05,0.003523456040377787,2.1114697090718175e-05,0.0002740804018177798,0.00046504061617743086,0.0004268926457387122,0.0032388573338265883,0.002019797408610988,0.0012337984093283958,0.0005698388145893485,0.0024359539340517815,0.007694305047862021,7.583790909579316e-05,0.0002509258926576513,0.0011423636826941334,0.0003741291224683251,4.2880283188762245e-05,0.0001740052778151714,2.3047847101174347e-05,3.1028376740975596e-05,0.00018323190346159268,0.000615791498509403,0.0005412827104116927,0.0004179936783301707,0.0006914499602241832,7.030085759917742e-05,0.0003546468343921787,0.00040186755036010567,3.7218068341401265e-05,6.209130337353385e-05,0.0009972952134983755,0.0011186609094915264,4.246895107312408e-05,0.0008134171547398527,0.0006196169026578959,0.001693312683009679,4.418496186275933e-05,0.0014072655276583862,2.749716616456301e-05,8.45944392478054e-05,5.78734669069491e-05,4.870894436927477e-05,9.282526410827402e-05,0.0021862954687888805,0.0009134012284100407,4.100391694388168e-05,0.0006653250265541798,1.329898650860699e-05,0.001089257756631432,0.00047459777246612367,0.0018894329633685216,0.0019794143420939457,0.028012203162427494,0.0008042483060590412,0.0022956750319650947,3.374873529816328e-05,0.0017403643700368765,0.0014388889199622235,0.0002189118607230513,0.0011657873425826367,0.0024681584030072463,0.0006638130388648163,0.0011651161800378938,0.00038867442081335306,0.0008213210765866214,0.00035134143973118167,1.7959842778303246e-05,5.3372167995464846e-05,0.005773441880741888,3.97477357637649e-05,0.00048101392921809746,0.0003664467547392904,0.00012466963585465164,0.004343700559081087,4.915857753540952e-06,0.0039530846714194235,0.0012197033094656004,1.0269693422992416e-05,0.0070118820073993325,7.095497728231991e-05,6.264776836942666e-05,0.00023475602175073625,0.0030626808801235295,0.0006244120408321218,0.00022571483507754782,1.6544706893976747e-05,0.0032931140963531513,1.4263168706293849e-05,4.048061332576657e-05,1.2912058600179264e-05,1.2242910395069462e-05,7.732313238037952e-05,2.1651512530476173e-05,0.00044474561975658603,8.466372533956747e-05,0.00030577420700003,8.258531362788745e-05
