iso_a3_target daily_seeds
ARE 177.95698
AFG 2.55379
ATG 0.20799
ALB 1.79961
ARM 2.85047
AGO 51.05121
ARG 3.76035
AUT 19.33177
AUS 42.71358
ABW 2.89146
AZE 2.33327
BIH 0.77095
BRB 0.51642
BGD 29.69845
BEL 15.28872
BFA 2.51254
BGR 4.3709
BHR 4.25365
BDI 7.37501
BEN 4.1582
BLM 0.62429
BMU 0.07086
BRN 1.41264
BOL 0.39617
BES 2.76385
BRA 45.35708
BHS 0.16601
BTN 0.18875
BWA 112.30382
BLR 3.36462
BLZ 0.08132
CAN 29.54734
COD 85.57691
CAF 1.5035
COG 7.04194
CHE 76.12982
CIV 12.03682
CHL 2.96949
CMR 10.91663
CHN 54.27015
COL 4.45377
CRI 3.7214
CUB 1.25261
CPV 1.48314
CUW 4.52093
CYP 3.01237
CZE 9.8598
DEU 133.47274
DJI 7.26077
DNK 16.4316
DMA 0.04895
DOM 8.9995
DZA 7.44159
ECU 3.0855
EST 1.73047
EGY 59.09377
ESP 65.46802
ETH 331.79372
FIN 9.25366
FJI 0.11686
FRA 150.46715
GAB 5.1057
GBR 80.5156
GRD 0.07438
GEO 3.45151
GUF 0.32653
GHA 19.85469
GRL 0.19025
GMB 0.46824
GIN 1.84867
GLP 2.19099
GNQ 1.48373
GRC 17.1026
GTM 0.42539
GUM 0.68472
GNB 0.56873
GUY 0.318
HKG 15.90914
HND 0.21921
HRV 3.79442
HTI 0.23271
HUN 7.48648
IDN 27.86814
IRL 18.81156
ISR 15.39224
IND 99.32077
IRQ 28.13608
IRN 33.6078
ISL 1.44491
ITA 55.22369
JAM 1.13872
JOR 16.72522
JPN 29.17857
KEN 139.68032
KGZ 1.12463
KHM 2.73917
COM 3.33671
KNA 0.00916
KOR 30.14385
KWT 23.21838
CYM 0.09257
KAZ 2.77331
LAO 0.14018
LBN 25.76992
LCA 0.22373
LKA 17.22235
LBR 1.52242
LTU 2.37534
LUX 2.91363
LVA 3.35921
LBY 2.07862
MAR 18.42116
MCO 0.13595
MDA 1.26413
MNE 0.71386
MAF 0.16039
MDG 2.71531
MKD 1.19938
MLI 8.71227
MMR 1.92378
MAC 0.3387
MNP 0.29477
MTQ 2.33477
MRT 1.24019
MLT 2.93934
MUS 18.54631
MDV 23.61462
MWI 92.10305
MEX 17.16602
MYS 20.31523
MOZ 147.42118
NAM 210.80872
NCL 0.17793
NER 6.25697
NFK 0.04915
NGA 88.47704
NIC 0.11403
NLD 159.38525
NOR 14.74208
NPL 13.71352
NZL 3.82635
OMN 14.49334
PAN 4.0345
PER 3.24394
PYF 0.0723
PNG 0.91918
PHL 31.16273
PAK 63.31063
POL 15.7926
PRI 1.415
PRT 33.90583
PRY 0.17154
QAT 392.13088
REU 4.45487
ROU 12.54227
SRB 11.17417
RUS 28.39448
RWA 29.91187
SAU 70.14755
SLB 0.01274
SYC 2.67919
SDN 17.63371
SWE 25.1755
SGP 71.06695
SVN 0.47102
SLE 0.86268
SEN 5.35678
SOM 19.35534
SUR 0.48185
SSD 5.74108
STP 4.06202
SLV 0.969
SXM 1.44077
SYR 1.32611
TCA 0.14604
TCD 3.80059
TGO 8.75661
THA 35.78149
TJK 0.54219
TLS 0.01904
TKM 0.04419
TUN 8.26372
TUR 130.96705
TTO 0.06058
TWN 6.65415
TZA 88.99655
UKR 18.92004
UGA 31.65514
USA 183.62054
URY 0.19556
UZB 2.29657
VCT 0.03619
VEN 0.52543
VGB 0.07523
VIR 0.41644
VNM 16.35218
WSM 0.06114
MYT 4.38383
ZAF 0.0
ZMB 147.61437
ZWE 299.16601
