iso_a3_target daily_seeds
ARE 159.53524
AFG 4.10113
ATG 2.70859
ALB 4.06855
ARM 3.06918
AGO 51.85742
ARG 212.1581
AUT 35.23322
AUS 16.29549
ABW 10.20341
AZE 3.09952
BIH 3.76117
BRB 1.54762
BGD 15.14707
BEL 48.62244
BFA 1.92273
BGR 12.49073
BHR 8.40518
BDI 1.19625
BEN 2.17817
BLM 0.63027
BMU 1.67075
BRN 0.21164
BOL 87.91613
BES 3.44994
BRA 0.0
BHS 13.50478
BTN 0.11084
BWA 0.47368
BLR 2.15726
BLZ 3.10019
CAN 43.93981
COD 5.05589
CAF 0.77319
COG 2.06462
CHE 199.84167
CIV 5.98491
COK 0.01056
CHL 83.06929
CMR 4.31833
CHN 15.89009
COL 132.50471
CRI 38.62176
CUB 9.34176
CPV 16.41017
CUW 10.22521
CYP 7.6507
CZE 18.66672
DEU 368.55853
DJI 2.40485
DNK 25.33799
DOM 97.88736
DZA 4.10133
ECU 72.24845
EST 3.86996
EGY 40.98322
ESP 618.24176
ETH 72.98118
FIN 11.73441
FRO 0.29327
FRA 355.85316
GAB 1.21834
GBR 171.55879
GRD 0.80339
GEO 5.20069
GUF 1.16156
GHA 10.67085
GIB 0.35249
GRL 0.10579
GMB 1.43563
GIN 3.77304
GLP 3.63212
GRC 90.36337
GTM 22.8006
GUM 0.36814
GNB 4.77051
GUY 4.67962
HKG 12.56155
HND 16.69214
HRV 24.03035
HTI 11.76213
HUN 19.02506
IDN 10.30698
IRL 31.93293
ISR 27.32279
IND 66.62052
IRQ 20.8544
IRN 14.60975
ISL 8.29211
ITA 173.90028
JAM 17.5534
JOR 19.19173
JPN 21.24372
KEN 14.42249
KGZ 1.52072
KHM 0.60885
COM 0.92435
KOR 17.90597
KWT 13.70071
CYM 0.78698
KAZ 5.60731
LAO 0.02648
LBN 23.76468
LCA 3.12438
LKA 10.98364
LBR 0.70415
LTU 4.6694
LUX 20.55122
LVA 8.22418
LBY 2.04172
MAR 29.30323
MDA 3.50874
MNE 1.88642
MAF 0.36763
MDG 0.51138
MKD 1.82991
MLI 4.00159
MMR 0.29467
MAC 0.32793
MNP 0.11237
MTQ 3.952
MRT 1.503
MLT 9.63125
MUS 0.6374
MDV 14.90619
MWI 1.07686
MEX 498.7416
MYS 6.38096
MOZ 8.19432
NAM 6.43419
NCL 0.11327
NER 2.09103
NGA 16.72377
NIC 6.78347
NLD 276.23297
NOR 13.50553
NPL 4.17601
NZL 1.22006
OMN 7.32156
PAN 392.95718
PER 47.63552
PYF 0.19408
PNG 0.10234
PHL 18.20977
PAK 24.32355
POL 39.85458
PRI 38.78211
PRT 786.3829
PRY 97.80402
QAT 179.33534
REU 5.35912
ROU 37.22767
SRB 18.3299
RUS 34.61238
RWA 2.6053
SAU 45.92219
SYC 3.47778
SDN 9.87997
SWE 30.9428
SGP 17.62992
SVN 2.13902
SVK 0.56849
SLE 0.74983
SEN 13.40575
SOM 3.79135
SSD 1.32105
SLV 20.55591
SXM 5.00941
SYR 1.12616
TCA 5.46558
TCD 1.15843
TGO 4.12989
THA 18.43108
TJK 0.80524
TLS 0.00781
TKM 0.03518
TUN 14.3449
TUR 167.65874
TTO 0.54672
TWN 2.02484
TZA 11.39737
UKR 25.93879
UGA 7.36747
USA 2039.58071
URY 55.04962
UZB 3.49187
VEN 23.63173
VGB 0.39409
VIR 11.19582
VNM 7.80824
WSM 0.01188
YEM 0.30882
MYT 1.65776
ZAF 48.49345
ZMB 2.51676
ZWE 3.10556
