iso_a3_target daily_seeds
ARE 1351.78517
AFG 26.06825
ATG 49.13966
ALB 230.31187
ARM 27.8496
AGO 28.66559
ARG 31.86153
AUT 715.09628
AUS 230.57604
ABW 48.8694
AZE 30.59797
BIH 52.70652
BRB 89.31375
BGD 182.11345
BEL 1448.77825
BFA 12.22307
BGR 688.44153
BHR 177.29015
BDI 4.26654
BEN 7.03425
BLM 3.66717
BMU 51.29652
BRN 12.19012
BOL 8.58864
BES 20.12133
BRA 231.43552
BHS 40.20681
BTN 1.06349
BWA 1.69245
BLR 21.37113
BLZ 2.60633
CAN 601.06269
COD 17.89825
CAF 2.29519
COG 5.52942
CHE 1704.53463
CIV 49.77759
COK 0.26189
CHL 30.29967
CMR 19.17236
CHN 276.06012
COL 118.66624
CRI 36.98027
CUB 30.50982
CPV 27.68692
CUW 41.03742
CYP 490.55653
CZE 510.45176
DEU 6292.84394
DJI 7.8032
DNK 914.35873
DOM 221.12435
DZA 13.13289
ECU 54.06363
EST 174.53967
EGY 576.28691
ESP 13683.41597
ETH 233.84799
FIN 310.36434
FRO 18.74304
FRA 3907.86568
GAB 3.68323
GBR 0.0
GRD 5.5204
GEO 124.47963
GUF 8.2429
GHA 131.41646
GIB 568.89119
GRL 3.53234
GMB 14.62556
GIN 10.6127
GLP 20.28407
GRC 5129.3358
GTM 20.94707
GUM 5.26153
GNB 8.11779
GUY 8.39287
HKG 84.00665
HND 11.96823
HRV 467.29615
HTI 10.83639
HUN 533.59648
IDN 135.41155
IRL 2389.82763
ISR 445.69546
IND 955.743
IRQ 104.69055
IRN 130.87093
ISL 293.27775
ITA 5616.33872
JAM 144.05086
JOR 271.30212
JPN 504.96835
KEN 68.7256
KGZ 15.03071
KHM 15.72202
COM 2.90738
KOR 134.80276
KWT 159.3801
CYM 11.08461
KAZ 36.77408
LAO 0.38625
LBN 183.60776
LCA 35.36238
LKA 79.00348
LBR 10.05886
LTU 516.0201
LUX 257.5675
LVA 369.41967
LBY 14.91361
MAR 410.70736
MDA 129.97879
MNE 52.45042
MAF 2.58521
MDG 1.21686
MKD 58.84781
MLI 13.25794
MMR 5.87921
MAC 9.80388
MNP 2.68586
MTQ 21.77531
MRT 7.15001
MLT 479.42674
MUS 9.00652
MDV 92.5945
MWI 3.75738
MEX 435.23633
MYS 86.80571
MOZ 11.07261
NAM 8.02659
NCL 0.92801
NER 6.79555
NGA 465.05972
NIC 5.24956
NLD 3815.76592
NOR 769.70749
NPL 19.98877
NZL 29.60163
OMN 49.01005
PAN 86.47511
PER 59.55757
PYF 3.41382
PNG 3.48989
PHL 205.8718
PAK 315.73331
POL 3436.96036
PRI 85.25945
PRT 3947.12904
PRY 3.36343
QAT 640.64175
REU 19.82055
ROU 1850.34003
SRB 220.11885
RUS 1036.13025
RWA 19.56409
SAU 585.52111
SYC 22.6565
SDN 53.59591
SWE 862.12301
SGP 116.0079
SVN 15.09002
SVK 153.87831
SLE 13.31631
SEN 54.56718
SOM 11.18315
SSD 5.62477
SLV 43.36215
SXM 23.92119
SYR 5.55571
TCA 18.48435
TCD 4.89106
TGO 24.38944
THA 236.19348
TJK 5.45257
TLS 0.07356
TKM 0.26094
TUN 88.70474
TUR 1611.34901
TTO 1.6645
TWN 38.41439
TZA 43.27056
UKR 924.07058
UGA 32.41611
USA 6897.30608
URY 5.92884
UZB 31.35881
VEN 9.33962
VGB 3.64232
VIR 21.24872
VNM 143.08427
WSM 0.22761
YEM 5.37618
MYT 4.87266
ZAF 151.6751
ZMB 9.07977
ZWE 11.6897
