iso_a3_target daily_seeds
ARE 16190.23647
AFG 91.63095
ATG 5.41653
ALB 40.74153
ARM 86.39612
AGO 49.35943
ARG 16.41889
AUT 273.29077
AUS 2035.60916
ABW 12.27141
AZE 161.62922
BIH 63.31599
BRB 14.75892
BGD 2171.83811
BEL 181.6835
BFA 7.18768
BGR 51.8819
BHR 2230.35888
BDI 11.2897
BEN 6.8124
BLM 0.35224
BMU 9.16021
BRN 45.39159
BOL 1.40883
BES 2.62776
BRA 161.44578
BHS 14.88396
BWA 5.23848
BLR 25.49917
BLZ 1.00442
CAN 1287.2444
COD 36.08544
CAF 2.6685
COG 13.02449
CHE 657.49769
CIV 24.39762
COK 1.638
CHL 11.66631
CMR 17.56487
CHN 853.90612
COL 35.00207
CRI 13.00395
CUB 17.16971
CPV 3.82292
CUW 4.96127
CYP 109.50927
CZE 124.12413
DEU 2076.58285
DJI 22.23241
DNK 198.98816
DMA 0.44105
DOM 86.93455
DZA 49.02683
ECU 6.49921
EST 16.89995
EGY 1620.37579
ERI 25.60113
ESP 732.50797
ETH 778.64915
FIN 237.13328
FJI 19.06236
FRO 1.45199
FRA 1244.10411
GAB 10.24978
GBR 2932.47598
GRD 1.94221
GEO 163.05578
GUF 1.36538
GHA 78.76196
GIB 10.06168
GRL 0.50638
GMB 3.50674
GIN 18.85315
GLP 4.97991
GNQ 4.77075
GRC 411.7705
GTM 5.35353
GUM 17.60134
GNB 0.99613
GUY 5.61653
HKG 967.91775
HND 2.56941
HRV 93.40774
HTI 1.80324
HUN 100.99556
IDN 1046.18034
IRL 250.84209
ISR 355.22379
IND 0.0
IRQ 595.45293
IRN 600.2165
ISL 50.78502
ITA 811.85296
JAM 27.2978
JOR 509.08012
JPN 1246.90804
KEN 417.78139
KGZ 59.41348
KHM 157.10722
COM 15.33086
KNA 0.41101
KOR 513.94502
KWT 2057.91454
CYM 2.51007
KAZ 190.02304
LAO 15.62624
LBN 375.88309
LCA 3.30295
LKA 3517.07333
LBR 2.56992
LTU 18.63632
LUX 14.26723
LVA 22.53374
LBY 9.55607
MAR 162.71286
MDA 10.89903
MNE 21.28643
MAF 0.35517
MDG 18.57316
MKD 6.39795
MLI 16.61608
MMR 119.22055
MNG 12.91891
MAC 23.90073
MNP 2.87792
MTQ 5.72708
MRT 4.14528
MLT 24.09456
MUS 168.42024
MDV 2269.85096
MWI 20.97112
MEX 126.58057
MYS 2255.91177
MOZ 25.28472
NAM 13.41243
NCL 4.63678
NER 8.24107
NGA 242.00693
NIC 1.02839
NLD 686.31997
NOR 141.60585
NPL 1431.83989
NZL 97.9831
OMN 2644.15889
PAN 21.72072
PER 10.26777
PYF 3.86776
PNG 11.98029
PHL 912.01056
PAK 2156.76021
POL 297.19118
PRI 36.34952
PRT 220.32558
PRY 1.2157
QAT 4470.34363
REU 53.25894
ROU 109.90221
SRB 78.26874
RUS 939.17965
RWA 54.89473
SAU 7213.80818
SYC 122.65941
SDN 250.56838
SWE 210.65733
SGP 2763.3078
SVN 26.10554
SVK 2.55283
SLE 3.25831
SEN 28.20171
SOM 55.58631
SUR 2.69635
SSD 27.23673
SLV 11.65282
SXM 5.04355
SYR 90.35993
TCA 5.94209
TCD 6.62959
TGO 17.77986
THA 5187.09963
TJK 20.37827
TUN 93.50708
TUR 1881.57778
TTO 5.54778
TWN 741.98676
TZA 283.1702
UKR 298.17766
UGA 177.99857
USA 4663.91704
URY 1.77269
UZB 143.13887
VCT 1.16023
VEN 2.92193
VGB 0.35348
VIR 5.19357
VNM 794.45998
YEM 24.07297
MYT 12.47382
ZAF 392.34747
ZMB 72.61008
ZWE 39.66777
