iso_a3_target daily_seeds
ARE 298.27528
AFG 1.24136
ATG 5.73776
ALB 8.88983
ARM 5.22383
AGO 88.30893
ARG 2865.00385
AUT 84.14667
AUS 35.26578
ABW 22.61631
AZE 7.79479
BIH 4.05003
BRB 12.35365
BGD 22.99695
BEL 120.55462
BFA 2.493
BGR 19.40755
BHR 17.34897
BDI 0.8912
BEN 2.7392
BLM 0.76705
BMU 5.16244
BRN 1.01204
BOL 174.2846
BES 4.21046
BRA 0.0
BHS 29.68913
BWA 0.72085
BLR 1.72236
BLZ 4.46058
CAN 467.93675
COD 10.88743
CAF 0.60948
COG 4.0059
CHE 398.86865
CIV 8.41571
COK 0.09118
CHL 795.00344
CMR 5.65956
CHN 28.43144
COL 835.59669
CRI 84.11114
CUB 77.63833
CPV 34.20959
CUW 15.04634
CYP 17.25411
CZE 45.6926
DEU 792.96713
DJI 2.52053
DNK 76.69293
DMA 1.3585
DOM 255.29441
DZA 15.0524
ECU 106.71684
EST 5.56893
EGY 65.71972
ERI 2.14543
ESP 1290.91957
ETH 78.70664
FIN 43.66889
FJI 0.55138
FRO 0.76624
FRA 948.55421
GAB 6.17383
GBR 888.20368
GRD 3.94201
GEO 9.61768
GUF 2.51796
GHA 16.74319
GIB 2.14736
GRL 0.17152
GMB 4.89087
GIN 8.19487
GLP 8.12654
GNQ 1.23061
GRC 139.88505
GTM 41.14453
GUM 0.66059
GNB 7.43498
GUY 15.6481
HKG 26.83235
HND 35.15432
HRV 36.16009
HTI 6.95336
HUN 37.30579
IDN 19.9057
IRL 117.27945
ISR 76.49493
IND 181.98478
IRQ 24.18235
IRN 20.0571
ISL 27.41965
ITA 698.60682
JAM 43.10181
JOR 30.95435
JPN 47.73657
KEN 22.93888
KGZ 2.00346
KHM 1.21031
COM 1.67845
KNA 2.94675
KOR 27.66742
KWT 39.0711
CYM 9.41246
KAZ 9.3579
LAO 0.14525
LBN 32.74514
LCA 7.75509
LKA 24.43756
LBR 0.59499
LTU 6.61499
LUX 43.00858
LVA 10.39385
LBY 1.25363
MAR 100.58505
MDA 6.23269
MNE 5.18814
MAF 0.58272
MDG 3.14914
MKD 2.88883
MLI 6.83209
MMR 0.27296
MNG 0.67437
MAC 0.45727
MNP 0.17667
MTQ 8.29813
MRT 2.01565
MLT 12.33853
MUS 11.40169
MDV 20.18192
MWI 2.23774
MEX 730.98894
MYS 14.4857
MOZ 12.59011
NAM 5.2308
NCL 0.08125
NER 2.44949
NGA 28.00718
NIC 22.86736
NLD 446.27707
NOR 60.30743
NPL 12.69363
NZL 3.8365
OMN 23.15919
PAN 779.83811
PER 424.32917
PYF 0.58549
PNG 0.11055
PHL 28.38389
PAK 58.24308
POL 78.34976
PRI 72.98102
PRT 1943.27009
PRY 243.4053
QAT 262.27455
REU 10.92082
ROU 58.65453
SRB 20.58008
RUS 42.60206
RWA 4.06493
SAU 83.2772
SYC 5.41472
SDN 9.12149
SWE 65.26484
SGP 40.73445
SVN 5.46132
SVK 1.04291
SLE 1.25157
SEN 28.49261
SOM 4.02142
SUR 42.58959
SSD 1.93243
SLV 32.9298
SXM 10.54907
SYR 1.17056
TCA 8.86655
TCD 1.41101
TGO 4.5133
THA 33.58397
TJK 1.22281
TUN 33.08967
TUR 315.04832
TTO 21.49955
TWN 18.99872
TZA 17.80669
UKR 40.86966
UGA 8.73874
USA 4501.54237
URY 488.07053
UZB 5.90561
VCT 1.36587
VEN 50.14794
VGB 0.66543
VIR 18.69115
VNM 14.36322
YEM 0.42419
MYT 2.23434
ZAF 57.83223
ZMB 6.09705
ZWE 3.51234
