iso_a3_target daily_seeds
ARE 957.50059
AFG 2.16357
ATG 1.06358
ALB 6.0416
ARM 7.09611
AGO 129.02269
ARG 4.67905
AUT 54.48057
AUS 207.12379
ABW 3.78823
AZE 13.9221
BIH 5.45864
BRB 3.20785
BGD 52.95563
BEL 67.19935
BFA 5.20579
BGR 11.12502
BHR 33.07245
BDI 12.5536
BEN 7.3076
BLM 0.09275
BMU 2.00506
BRN 2.99704
BOL 0.35425
BES 2.25649
BRA 54.75796
BHS 3.36715
BWA 226.66164
BLR 3.08403
BLZ 0.40772
CAN 89.45429
COD 186.59191
CAF 4.20596
COG 23.51338
CHE 198.49951
CIV 29.51214
COK 0.13194
CHL 2.48585
CMR 39.53311
CHN 109.48893
COL 7.25955
CRI 3.4796
CUB 2.33541
CPV 1.60765
CUW 3.98528
CYP 21.79651
CZE 26.51826
DEU 449.20488
DJI 7.68231
DNK 47.35783
DMA 0.10579
DOM 13.85201
DZA 9.86024
ECU 2.14863
EST 3.40736
EGY 186.59601
ERI 12.71068
ESP 183.74948
ETH 590.75335
FIN 24.61574
FJI 2.6521
FRO 0.28566
FRA 330.69102
GAB 28.17189
GBR 712.36515
GRD 0.20392
GEO 12.7173
GUF 0.38394
GHA 83.06893
GIB 2.65616
GRL 0.11082
GMB 1.24624
GIN 3.0521
GLP 1.26689
GNQ 6.87721
GRC 96.35586
GTM 0.95763
GUM 0.84598
GNB 0.2757
GUY 0.44765
HKG 114.9043
HND 0.74627
HRV 23.09117
HTI 0.13277
HUN 21.36033
IDN 69.05283
IRL 62.79186
ISR 71.91073
IND 418.75168
IRQ 48.19296
IRN 55.30661
ISL 11.56636
ITA 181.34731
JAM 3.53008
JOR 52.18245
JPN 65.96737
KEN 371.45763
KGZ 3.58532
KHM 6.01543
COM 15.69848
KNA 0.09365
KOR 34.71305
KWT 77.34111
CYM 0.39428
KAZ 13.93156
LAO 0.32548
LBN 60.61812
LCA 0.54436
LKA 52.19807
LBR 2.47209
LTU 3.50237
LUX 5.11771
LVA 4.77649
LBY 1.47055
MAR 35.5424
MDA 2.37447
MNE 3.89433
MAF 0.08834
MDG 72.04092
MKD 2.44242
MLI 11.9801
MMR 1.10197
MNG 1.24511
MAC 1.06862
MNP 0.19445
MTQ 1.46235
MRT 1.04488
MLT 6.9303
MUS 222.03803
MDV 46.51626
MWI 92.02833
MEX 21.14622
MYS 54.04296
MOZ 245.76592
NAM 466.96087
NCL 0.44066
NER 6.4347
NGA 215.11635
NIC 0.18062
NLD 313.1827
NOR 43.64276
NPL 28.65409
NZL 8.14234
OMN 42.71686
PAN 5.69064
PER 3.64735
PYF 0.34332
PNG 0.7429
PHL 79.598
PAK 131.07291
POL 38.82474
PRI 6.48308
PRT 99.59199
PRY 0.32155
QAT 670.79963
REU 75.74933
ROU 28.97286
SRB 16.48888
RUS 60.22922
RWA 122.05692
SAU 217.37701
SYC 68.41788
SDN 34.85009
SWE 53.58044
SGP 125.32174
SVN 5.03737
SVK 0.30169
SLE 3.09107
SEN 5.97648
SOM 27.12122
SUR 2.12175
SSD 17.0357
SLV 1.09787
SXM 1.33783
SYR 2.79398
TCA 1.11526
TCD 6.48312
TGO 21.51884
THA 94.30822
TJK 2.36598
TUN 18.93688
TUR 377.23473
TTO 0.85677
TWN 48.55085
TZA 144.37929
UKR 24.46933
UGA 149.98843
USA 1029.75471
URY 0.48646
UZB 7.95607
VCT 0.2219
VEN 0.85131
VGB 0.06694
VIR 1.24679
VNM 39.64489
YEM 2.91175
MYT 16.6088
ZAF 0.0
ZMB 876.87886
ZWE 1056.68292
