iso_a3_target daily_seeds
ARE 556.2389
AFG 11.62033
ATG 0.86652
ALB 3.47259
ARM 5.01949
AGO 53.19729
ARG 7.58757
AUT 41.16329
AUS 48.14863
ABW 4.8535
AZE 4.13032
BIH 2.39377
BRB 4.91221
BGD 40.42215
BEL 31.25067
BFA 9.47705
BGR 11.53796
BHR 23.31417
BDI 7.96108
BEN 10.40223
BLM 0.514
BMU 0.18589
BRN 1.52582
BOL 0.73592
BES 5.73562
BRA 64.57586
BHS 0.31472
BTN 0.34934
BWA 118.48738
BLR 3.72009
BLZ 0.0956
CAN 48.70325
COD 91.26071
CAF 2.46339
COG 9.64626
CHE 132.7941
CIV 22.69331
CHL 4.3466
CMR 17.86452
CHN 74.69883
COL 7.73866
CRI 3.23752
CUB 2.92949
CPV 3.56846
CUW 7.51078
CYP 8.35393
CZE 17.58491
DEU 308.13945
DJI 8.99492
DNK 33.21552
DMA 0.33112
DOM 12.40233
DZA 3.81185
ECU 4.53819
EST 2.72619
EGY 95.51376
ESP 145.18463
ETH 417.64074
FIN 17.23198
FJI 0.04162
FRO 0.49344
FRA 225.45376
GAB 14.5745
GBR 438.70802
GRD 0.461
GEO 3.21905
GUF 0.4341
GHA 34.17667
GIB 2.35878
GRL 0.17593
GMB 0.55748
GIN 3.05462
GLP 1.93014
GNQ 4.02857
GRC 32.87075
GTM 0.63364
GUM 0.73215
GNB 0.7328
GUY 0.62051
HKG 25.11159
HND 0.229
HRV 7.99384
HTI 0.68055
HUN 11.41157
IDN 33.38583
IRL 39.07505
ISR 41.60515
IND 270.52344
IRQ 42.61741
IRN 50.15243
ISL 3.91008
ITA 91.74369
JAM 3.29721
JOR 30.65025
JPN 51.39073
KEN 150.07443
KGZ 1.96966
KHM 1.99303
COM 2.78303
KNA 0.03384
KOR 35.08475
KWT 36.939
CYM 0.46219
KAZ 8.75006
LAO 0.17337
LBN 53.42717
LCA 0.7609
LKA 21.78402
LBR 2.03225
LTU 3.56134
LUX 5.1361
LVA 8.48365
LBY 2.10149
MAR 27.97259
MCO 0.19777
MDA 1.92966
MNE 1.95589
MAF 0.13201
MDG 6.95041
MKD 0.9632
MLI 12.49077
MMR 1.08369
MAC 0.54109
MNP 0.36512
MTQ 1.68375
MRT 1.25084
MLT 6.2771
MUS 41.58604
MDV 41.94809
MWI 114.00071
MEX 24.51872
MYS 27.29823
MOZ 124.77456
NAM 218.47306
NCL 0.16043
NER 14.59408
NGA 112.9597
NIC 0.1081
NLD 291.62519
NOR 27.59319
NPL 17.88274
NZL 3.40682
OMN 27.6866
PAN 6.53802
PER 5.75832
PYF 0.17604
PNG 0.92098
PHL 50.61548
PAK 114.05524
POL 30.75962
PRI 2.94416
PRT 74.80298
PRY 0.35758
QAT 347.06826
REU 8.23329
ROU 22.03772
SRB 16.84166
RUS 52.89726
RWA 61.26767
SAU 73.14678
SLB 0.00792
SYC 42.41445
SDN 30.77944
SWE 51.62075
SGP 61.59601
SVN 0.79487
SVK 0.39298
SLE 1.32104
SEN 11.67403
SOM 23.57218
SUR 1.15054
SSD 8.22534
SLV 1.48014
SXM 2.80895
SYR 1.33224
TCA 0.3503
TCD 4.47404
TGO 46.73795
THA 45.41396
TJK 1.07296
TLS 0.02069
TKM 0.01203
TUN 12.714
TUR 166.37602
TTO 0.70996
TWN 10.93598
TZA 103.27166
UKR 32.06517
UGA 41.70475
USA 305.89834
URY 0.37651
UZB 5.50844
VCT 0.33959
VEN 0.58922
VGB 0.10837
VIR 0.65481
VNM 25.31751
VUT 0.02138
WSM 0.0593
MYT 6.41997
ZAF 0.0
ZMB 258.55696
ZWE 683.81711
