iso_a3_target daily_seeds
ARE 7412.79486
AFG 361.52143
ATG 4.65422
ALB 8.18859
ARM 30.57091
AGO 27.98774
ARG 14.93733
AUT 67.5492
AUS 376.08334
ABW 15.83523
AZE 19.07264
BIH 16.6836
BRB 20.94497
BGD 834.89475
BEL 89.23746
BFA 4.76808
BGR 24.59464
BHR 510.21588
BDI 5.38615
BEN 5.13567
BLM 1.24744
BMU 1.16677
BRN 8.17842
BOL 1.5361
BES 4.01241
BRA 119.06584
BHS 4.74654
BTN 190.78085
BWA 1.49875
BLR 10.6791
BLZ 0.57695
CAN 619.63227
COD 15.75404
CAF 2.88341
COG 5.50872
CHE 212.84244
CIV 15.23003
CHL 7.93289
CMR 9.69174
CHN 385.95017
COL 17.82932
CRI 13.32114
CUB 12.36656
CPV 7.41643
CUW 7.32772
CYP 32.74555
CZE 55.89739
DEU 705.41976
DJI 17.0754
DNK 92.31024
DMA 1.30448
DOM 82.40371
DZA 11.89646
ECU 5.21792
EST 5.22725
EGY 725.68648
ESP 334.32193
ETH 349.70498
FIN 41.48106
FJI 0.64129
FRO 1.37077
FRA 536.12977
GAB 4.69992
GBR 1634.16777
GRD 2.00485
GEO 21.52969
GUF 1.24249
GHA 55.10379
GIB 8.90409
GRL 0.57247
GMB 1.64246
GIN 12.82338
GLP 5.20514
GNQ 3.00087
GRC 87.98801
GTM 5.71851
GUM 6.47242
GNB 0.80586
GUY 1.75209
HKG 267.99184
HND 0.85484
HRV 10.74068
HTI 2.80294
HUN 30.13505
IDN 193.57993
IRL 103.5997
ISR 218.5748
IND 0.0
IRQ 325.31772
IRN 330.54088
ISL 9.43385
ITA 277.83305
JAM 27.92757
JOR 239.69679
JPN 350.84359
KEN 214.78268
KGZ 16.61279
KHM 12.41298
COM 4.41763
KNA 0.40169
KOR 189.6839
KWT 657.21416
CYM 1.84672
KAZ 88.43234
LAO 1.80287
LBN 279.50165
LCA 4.42835
LKA 283.70101
LBR 3.16255
LTU 6.92159
LUX 5.13825
LVA 11.04378
LBY 6.28997
MAR 88.66014
MCO 0.42301
MDA 4.61488
MNE 4.23652
MAF 0.36235
MDG 2.91829
MKD 1.62808
MLI 11.11848
MMR 36.25657
MAC 5.23362
MNP 3.39399
MTQ 4.72525
MRT 3.34834
MLT 12.05786
MUS 61.75367
MDV 727.3743
MWI 7.19629
MEX 129.97524
MYS 736.97787
MOZ 4.76999
NAM 5.37858
NCL 1.59946
NER 6.47406
NGA 193.27697
NIC 0.34935
NLD 381.34127
NOR 67.43659
NPL 271.09333
NZL 31.32972
OMN 1136.72535
PAN 13.79034
PER 7.6986
PYF 5.71092
PNG 3.97399
PHL 362.88307
PAK 1351.79348
POL 72.56482
PRI 36.29004
PRT 120.19416
PRY 0.64828
QAT 1578.1994
REU 17.67883
ROU 53.66594
SRB 37.57073
RUS 377.42487
RWA 37.17472
SAU 1487.6784
SLB 0.0629
SYC 42.11096
SDN 146.83436
SWE 107.30281
SGP 313.22113
SVN 1.64386
SVK 2.0085
SLE 3.28064
SEN 22.62032
SOM 18.63658
SUR 1.32189
SSD 18.28391
SLV 11.00159
SXM 7.46685
SYR 7.80747
TCA 6.33741
TCD 3.74558
TGO 13.7446
THA 719.56337
TJK 8.85384
TLS 0.27756
TKM 0.04595
TUN 40.51469
TUR 441.20921
TTO 0.72929
TWN 96.62363
TZA 132.93878
UKR 169.52409
UGA 62.68457
USA 2654.56339
URY 0.97075
UZB 71.48889
VCT 1.74202
VEN 1.50059
VGB 0.72859
VIR 5.25328
VNM 191.45472
VUT 0.17654
WSM 0.64724
MYT 5.94484
ZAF 260.98489
ZMB 27.50297
ZWE 17.43913
