iso_a3_target daily_seeds
ARE 284.39776
AFG 0.32746
ATG 3.71977
ALB 3.72318
ARM 3.87906
AGO 60.3836
ARG 847.15518
AUT 63.15084
AUS 15.50338
ABW 15.6132
AZE 6.06255
BIH 2.60094
BRB 5.41113
BGD 23.927
BEL 87.43419
BFA 2.56886
BGR 8.11887
BHR 14.86435
BDI 1.30042
BEN 3.0638
BLM 0.94141
BMU 1.23548
BRN 0.17083
BOL 154.97312
BES 4.25921
BRA 0.0
BHS 15.78837
BWA 0.54555
BLR 3.08086
BLZ 3.36606
CAN 214.96218
COD 8.52394
CAF 0.60177
COG 2.99241
CHE 295.92778
CIV 7.93007
COK 0.01445
CHL 558.50121
CMR 5.59687
CHN 14.76754
COL 533.9228
CRI 57.36459
CUB 17.99909
CPV 24.72344
CUW 13.59344
CYP 9.95888
CZE 26.35848
DEU 530.67814
DJI 3.23369
DNK 52.75408
DMA 0.21053
DOM 161.24976
DZA 11.81274
ECU 85.93269
EST 4.91122
EGY 52.7586
ERI 1.60155
ESP 883.36247
ETH 73.2542
FIN 23.90081
FJI 0.16866
FRO 0.35586
FRA 694.08977
GAB 4.2866
GBR 400.85355
GRD 1.71413
GEO 6.1561
GUF 7.83294
GHA 15.93246
GIB 0.20366
GRL 0.13248
GMB 5.34475
GIN 4.89353
GLP 6.11458
GNQ 1.00302
GRC 38.90729
GTM 32.48175
GUM 0.28909
GNB 5.14278
GUY 9.82476
HKG 18.06045
HND 24.1272
HRV 11.00245
HTI 7.06683
HUN 26.22581
IDN 10.14256
IRL 69.14718
ISR 44.02825
IND 123.16052
IRQ 25.38716
IRN 18.92713
ISL 9.16611
ITA 280.59485
JAM 23.95121
JOR 20.38
JPN 27.80046
KEN 20.55725
KGZ 2.05945
KHM 0.512
COM 0.49661
KNA 1.34382
KOR 20.95471
KWT 25.58371
CYM 0.78215
KAZ 9.2072
LAO 0.02497
LBN 26.3915
LCA 3.11309
LKA 20.93259
LBR 1.77431
LTU 5.92805
LUX 30.84152
LVA 10.73948
LBY 1.98671
MAR 69.3906
MDA 3.07893
MNE 2.30794
MAF 0.60956
MDG 2.04399
MKD 2.36798
MLI 6.07929
MMR 0.22617
MNG 0.28633
MAC 0.23254
MNP 0.09367
MTQ 6.8325
MRT 2.05511
MLT 11.18736
MUS 11.84277
MDV 23.91453
MWI 1.33538
MEX 661.45254
MYS 8.84166
MOZ 9.31098
NAM 5.52325
NCL 0.07773
NER 2.68948
NGA 17.62161
NIC 11.81921
NLD 368.33457
NOR 33.21956
NPL 15.68494
NZL 0.62143
OMN 12.6055
PAN 587.53946
PER 295.93303
PYF 0.29707
PNG 0.14192
PHL 25.51128
PAK 51.47217
POL 62.60721
PRI 39.0069
PRT 1205.30759
PRY 131.15805
QAT 227.90351
REU 11.62116
ROU 41.57688
SRB 18.91371
RUS 57.46302
RWA 3.14952
SAU 76.72551
SYC 6.8578
SDN 9.44553
SWE 43.4204
SGP 17.48844
SVN 4.01482
SVK 0.89787
SLE 1.40914
SEN 19.06492
SOM 3.36712
SUR 9.00653
SSD 1.40846
STP 4.49088
SLV 26.73381
SXM 6.31742
SYR 1.70066
TCA 6.43998
TCD 1.29613
TGO 4.04949
THA 26.30462
TJK 1.37084
TLS 0.01423
TKM 0.08273
TUN 20.38788
TUR 231.66081
TTO 9.05425
TWN 2.92739
TZA 18.06025
UKR 31.21281
UGA 9.05664
USA 2627.43916
URY 523.33057
UZB 5.91134
VCT 0.73929
VEN 39.53034
VGB 0.43163
VIR 10.58939
VNM 11.2137
YEM 0.59007
MYT 1.14306
ZAF 54.95334
ZMB 4.19665
ZWE 3.73366
