iso_a3_target daily_seeds
ARE 4805.92626
AFG 20.8944
ATG 134.39047
ALB 395.00235
ARM 65.65485
AGO 61.45135
ARG 143.62859
AUT 3123.23082
AUS 590.19877
ABW 112.99708
AZE 119.73171
BIH 112.73436
BRB 598.88848
BGD 378.77694
BEL 3694.64996
BFA 28.61216
BGR 1311.4412
BHR 683.15567
BDI 11.62736
BEN 20.77364
BLM 11.40304
BMU 127.40474
BRN 17.6546
BOL 25.92826
BES 63.66429
BRA 863.6683
BHS 185.98134
BWA 4.14363
BLR 48.27121
BLZ 9.68487
CAN 2659.76252
COD 45.16499
CAF 6.02296
COG 18.22708
CHE 7502.88662
CIV 94.1065
CHL 154.52288
CMR 46.4418
CHN 540.65824
COL 347.11667
CRI 232.96065
CUB 89.62338
CPV 404.13728
CUW 152.89316
CYP 1174.33227
CZE 2311.75163
DEU 18993.45234
DJI 23.76576
DNK 4231.5859
DMA 13.68266
DOM 650.9599
DZA 182.80257
ECU 107.5132
EST 409.3175
EGY 1624.48035
ERI 14.13323
ESP 28934.22558
ETH 504.3577
FIN 2418.4549
FJI 11.86557
FRO 66.6452
FRA 14732.88106
GAB 14.90769
GBR 0.0
GRD 50.7204
GEO 236.64897
GUF 21.8669
GHA 226.14987
GIB 387.32687
GRL 8.58915
GMB 45.89549
GIN 30.31746
GLP 70.35472
GNQ 4.39023
GRC 2518.86108
GTM 58.54211
GUM 7.22422
GNB 10.33441
GUY 43.17107
HKG 176.23239
HND 27.50781
HRV 404.91192
HTI 23.59304
HUN 1912.50901
IDN 188.59366
IRL 11326.02868
ISR 1266.1347
IND 3089.64392
IRQ 311.57766
IRN 216.35974
ISL 985.99545
ITA 14992.73498
JAM 375.93936
JOR 648.15923
JPN 816.79913
KEN 322.12709
KGZ 44.14984
KHM 27.18947
COM 9.06295
KNA 21.56725
KOR 393.80383
KWT 416.39771
CYM 11.75822
KAZ 155.54108
LAO 2.00853
LBN 495.43273
LCA 154.96481
LKA 379.52292
LBR 24.58618
LTU 1070.31527
LUX 668.74864
LVA 1089.38204
LBY 27.5765
MAR 434.56693
MDA 242.98135
MNE 93.37627
MAF 5.33031
MDG 11.62093
MKD 181.98357
MLI 46.05232
MMR 8.21793
MNG 8.43861
MAC 10.44252
MNP 3.68276
MTQ 70.7737
MRT 19.76356
MLT 1103.86965
MUS 192.70071
MDV 430.1362
MWI 9.60942
MEX 1319.64453
MYS 286.35043
MOZ 17.62527
NAM 18.51854
NCL 1.8831
NER 17.09893
NGA 697.68389
NIC 8.24756
NLD 11413.76774
NOR 3858.32114
NPL 150.69892
NZL 32.10422
OMN 287.15333
PAN 259.15029
PER 244.29726
PYF 6.43556
PNG 6.4597
PHL 462.10115
PAK 996.39888
POL 7550.13438
PRI 210.89558
PRT 6574.28727
PRY 12.4312
QAT 1852.56775
REU 155.84848
ROU 3264.213
SRB 575.96829
RUS 2149.66775
RWA 59.63403
SAU 1744.22508
SYC 62.99508
SDN 104.08833
SWE 2869.42664
SGP 355.83496
SVN 101.74342
SVK 348.28444
SLE 28.84163
SEN 149.94655
SOM 26.20401
SUR 27.23615
SSD 22.52883
STP 8.77107
SLV 92.05835
SXM 69.7432
SYR 26.28588
TCA 34.33354
TCD 10.61177
TGO 50.24864
THA 697.21973
TJK 21.4814
TLS 1.74152
TKM 0.79919
TUN 293.74438
TUR 4965.67118
TTO 57.61907
TWN 124.43537
TZA 172.51034
UKR 1784.56509
UGA 95.88056
USA 17367.79883
URY 17.18656
UZB 124.23988
VCT 37.7066
VEN 26.30562
VGB 11.30628
VIR 31.82796
VNM 291.0077
YEM 10.1344
MYT 23.91312
ZAF 786.02655
ZMB 34.07715
ZWE 30.09991
