iso_a3_target daily_seeds
ARE 13778.29275
AFG 158.15016
ATG 11.08924
ALB 29.08338
ARM 83.34676
AGO 24.27806
ARG 13.38824
AUT 202.85255
AUS 990.75293
ABW 17.54976
AZE 118.55021
BIH 21.35465
BRB 34.22816
BGD 1454.55967
BEL 132.73595
BFA 4.08452
BGR 39.1336
BHR 1011.44725
BDI 7.12091
BEN 4.05049
BLM 1.06838
BMU 8.17945
BRN 16.14979
BOL 1.51214
BES 3.41326
BRA 140.67603
BHS 21.94634
BWA 1.68287
BLR 33.85332
BLZ 2.23143
CAN 1198.12708
COD 14.02782
CAF 2.36568
COG 4.62006
CHE 400.23324
CIV 16.5096
CHL 11.44967
CMR 9.19614
CHN 345.61604
COL 27.6053
CRI 25.85513
CUB 20.02184
CPV 4.87371
CUW 9.04894
CYP 72.00491
CZE 106.091
DEU 1372.27131
DJI 15.6837
DNK 160.71938
DMA 0.36952
DOM 105.72023
DZA 36.69419
ECU 6.74875
EST 9.20081
EGY 1094.7994
ERI 11.01752
ESP 536.83297
ETH 235.81071
FIN 167.95293
FJI 14.84082
FRO 1.14709
FRA 928.7264
GAB 3.73729
GBR 2199.47419
GRD 2.89778
GEO 240.67485
GUF 1.48008
GHA 62.78253
GIB 6.50903
GRL 0.43045
GMB 3.91258
GIN 12.97851
GLP 5.65729
GNQ 0.75769
GRC 141.08364
GTM 6.73681
GUM 5.48252
GNB 0.65346
GUY 5.78144
HKG 469.84396
HND 3.06418
HRV 25.17555
HTI 3.6436
HUN 65.6653
IDN 335.01921
IRL 181.48065
ISR 266.11585
IND 0.0
IRQ 425.37826
IRN 319.7699
ISL 31.92825
ITA 580.96729
JAM 44.05381
JOR 381.17706
JPN 782.54761
KEN 304.42222
KGZ 123.92197
KHM 53.74051
COM 7.23665
KNA 0.8417
KOR 242.08835
KWT 1742.87297
CYM 2.15494
KAZ 176.41858
LAO 4.24496
LBN 342.20198
LCA 9.82458
LKA 2530.40621
LBR 4.00637
LTU 11.09089
LUX 16.27623
LVA 23.90829
LBY 14.67365
MAR 65.09542
MDA 5.9008
MNE 6.5663
MAF 0.3129
MDG 3.22324
MKD 3.13119
MLI 7.68314
MMR 91.5293
MNG 3.54847
MAC 10.66924
MNP 2.40658
MTQ 5.49871
MRT 3.15831
MLT 19.83818
MUS 106.90801
MDV 2002.28217
MWI 6.7884
MEX 183.68085
MYS 1160.61824
MOZ 10.04598
NAM 5.17903
NCL 3.6695
NER 3.55165
NGA 302.91775
NIC 0.71894
NLD 513.54427
NOR 104.10745
NPL 717.62092
NZL 62.3631
OMN 1832.2658
PAN 19.84505
PER 8.40138
PYF 3.28705
PNG 12.32363
PHL 616.07554
PAK 2246.71114
POL 175.73049
PRI 40.66856
PRT 153.07421
PRY 0.99569
QAT 2813.68852
REU 38.7888
ROU 110.56669
SRB 58.34282
RUS 875.76231
RWA 39.89616
SAU 4112.58195
SYC 104.52851
SDN 205.60133
SWE 158.68226
SGP 1363.37348
SVN 11.63005
SVK 7.00743
SLE 2.64809
SEN 24.98941
SOM 41.30384
SUR 1.89726
SSD 18.46228
STP 1.16269
SLV 14.76363
SXM 9.47537
SYR 142.73237
TCA 11.25733
TCD 3.22948
TGO 11.28823
THA 1822.4102
TJK 18.98017
TLS 1.08917
TKM 0.63724
TUN 65.5646
TUR 961.6156
TTO 4.13635
TWN 129.06761
TZA 189.36515
UKR 194.6124
UGA 131.31212
USA 4251.75992
URY 1.72679
UZB 121.01138
VCT 1.38379
VEN 2.34093
VGB 0.47928
VIR 7.11552
VNM 314.6782
YEM 24.75193
MYT 7.26709
ZAF 268.51356
ZMB 33.55797
ZWE 20.82369
