iso_a3_target daily_seeds
ARE 820.86684
AFG 2.00912
ATG 2.19675
ALB 5.07744
ARM 6.22474
AGO 72.8428
ARG 4.63314
AUT 56.97255
AUS 46.78015
ABW 4.9662
AZE 11.39238
BIH 3.41019
BRB 7.26629
BGD 50.89363
BEL 46.51056
BFA 4.46405
BGR 10.80602
BHR 38.61576
BDI 16.70865
BEN 7.46904
BLM 0.33883
BMU 1.55759
BRN 0.54915
BOL 0.48687
BES 3.58085
BRA 54.65561
BHS 4.82569
BWA 196.53739
BLR 4.81858
BLZ 0.60826
CAN 63.69617
COD 115.53474
CAF 2.19796
COG 11.23173
CHE 223.39588
CIV 23.04651
CHL 3.37437
CMR 19.49781
CHN 26.77928
COL 5.77887
CRI 6.52224
CUB 2.06779
CPV 3.09282
CUW 8.23062
CYP 15.45455
CZE 25.30765
DEU 561.12616
DJI 10.89683
DNK 48.27529
DMA 0.10455
DOM 20.9017
DZA 9.87575
ECU 2.32609
EST 4.16232
EGY 121.92263
ERI 8.59088
ESP 191.92868
ETH 445.93698
FIN 24.47304
FJI 0.47943
FRO 0.29951
FRA 310.67089
GAB 12.21162
GBR 580.43751
GRD 0.27192
GEO 10.32126
GUF 0.44076
GHA 78.13576
GIB 1.68053
GRL 0.11895
GMB 1.68222
GIN 2.75128
GLP 1.37504
GNQ 1.8594
GRC 44.32358
GTM 1.2771
GUM 0.36065
GNB 0.31048
GUY 0.40301
HKG 21.29568
HND 0.80658
HRV 10.34345
HTI 0.31222
HUN 18.90249
IDN 21.74676
IRL 61.91102
ISR 41.91281
IND 278.53132
IRQ 44.62769
IRN 48.75432
ISL 10.70902
ITA 173.29671
JAM 5.48697
JOR 41.70395
JPN 32.89613
KEN 307.46988
KGZ 2.73465
KHM 2.0306
COM 8.27537
KNA 0.16349
KOR 22.63624
KWT 61.05044
CYM 0.11953
KAZ 14.69014
LAO 0.11782
LBN 56.32239
LCA 1.99971
LKA 43.59559
LBR 3.82824
LTU 4.27679
LUX 7.40966
LVA 7.31603
LBY 2.03028
MAR 11.66343
MDA 2.00577
MNE 2.37725
MAF 0.08113
MDG 1.20517
MKD 2.82656
MLI 12.07635
MMR 0.58739
MNG 0.45662
MAC 0.43918
MNP 0.14589
MTQ 1.52735
MRT 1.15191
MLT 8.81795
MUS 74.04107
MDV 61.18045
MWI 140.19827
MEX 27.31458
MYS 25.6011
MOZ 207.63726
NAM 333.16983
NCL 0.16585
NER 6.75505
NGA 160.31325
NIC 0.18244
NLD 287.2068
NOR 40.07462
NPL 36.20426
NZL 1.56418
OMN 35.59346
PAN 5.13187
PER 3.42829
PYF 0.21646
PNG 0.32496
PHL 53.88747
PAK 131.42223
POL 46.10374
PRI 7.80059
PRT 84.41062
PRY 0.30423
QAT 527.29465
REU 23.6693
ROU 34.74347
SRB 20.49883
RUS 84.09866
RWA 57.46165
SAU 178.62014
SYC 49.79792
SDN 31.38861
SWE 54.57256
SGP 51.74648
SVN 3.38662
SVK 0.61637
SLE 2.32246
SEN 6.87475
SOM 26.94675
SUR 1.26448
SSD 14.25679
STP 4.87598
SLV 1.59376
SXM 2.79315
SYR 4.01299
TCA 1.6819
TCD 5.33935
TGO 19.06077
THA 55.7094
TJK 2.1069
TLS 0.04476
TKM 0.05906
TUN 16.94021
TUR 265.27841
TTO 0.37457
TWN 3.66864
TZA 121.53996
UKR 28.82997
UGA 107.09138
USA 843.15388
URY 0.52605
UZB 7.54897
VCT 0.2393
VEN 0.91898
VGB 0.10571
VIR 1.89411
VNM 13.31976
YEM 3.38733
MYT 7.89671
ZAF 0.0
ZMB 329.10497
ZWE 944.97116
