iso_a3_target daily_seeds
ARE 5215.5079
AFG 312.9063
ATG 1.09883
ALB 15.3853
ARM 53.25924
AGO 18.6896
ARG 2.43155
AUT 76.11317
AUS 416.32397
ABW 13.66026
AZE 23.475
BIH 19.16564
BRB 5.15652
BGD 836.16753
BEL 72.6501
BFA 4.56892
BGR 22.56883
BHR 713.74282
BDI 4.79973
BEN 3.54498
BLM 0.93093
BMU 4.27028
BRN 9.6566
BOL 0.72748
BES 2.92312
BRA 76.5647
BHS 5.98709
BTN 245.76019
BWA 1.11298
BLR 24.71524
BLZ 1.25725
CAN 181.0034
COD 9.99278
CAF 1.72194
COG 4.55424
CHE 159.6371
CIV 13.26116
CHL 2.90351
CMR 7.62334
CHN 363.2585
COL 12.24356
CRI 10.98468
CUB 3.54398
CPV 1.75854
CUW 4.58988
CYP 44.98486
CZE 47.28002
DEU 590.92361
DJI 11.59861
DNK 69.56719
DOM 68.31726
DZA 12.22212
ECU 4.96328
EST 4.64067
EGY 592.59692
ESP 289.1011
ETH 204.78419
FIN 32.65547
FRO 0.80671
FRA 458.51761
GAB 2.46172
GBR 773.17743
GRD 0.8089
GEO 81.10569
GUF 0.591
GHA 41.24865
GIB 4.88608
GRL 0.49652
GMB 1.14676
GIN 11.84226
GLP 2.55644
GRC 124.56277
GTM 4.93286
GUM 7.25519
GUY 1.28425
HKG 255.07428
HND 2.81951
HRV 19.58893
HTI 1.43136
HUN 25.9235
IDN 272.60328
IRL 67.76893
ISR 157.80243
IND 0.0
IRQ 246.05977
IRN 236.87149
ISL 9.03709
ITA 249.71595
JAM 13.57986
JOR 248.48205
JPN 427.96597
KEN 137.52911
KGZ 21.07112
KHM 16.29531
COM 3.56898
KOR 166.23249
KWT 982.98284
CYM 0.89689
KAZ 69.91011
LAO 0.45986
LBN 220.27049
LCA 0.55461
LKA 579.44605
LBR 2.44318
LTU 5.3672
LUX 8.63144
LVA 8.77535
LBY 15.21773
MAR 58.49448
MDA 3.93121
MNE 4.10315
MAF 0.33815
MDG 0.88065
MKD 1.83375
MLI 8.44509
MMR 91.53239
MAC 5.3259
MNP 1.69094
MTQ 3.19627
MRT 4.4455
MLT 9.42312
MUS 15.2778
MDV 741.89289
MWI 3.71886
MEX 78.30215
MYS 725.49266
MOZ 3.09022
NAM 4.36457
NCL 2.14095
NER 4.31252
NGA 59.51502
NIC 0.49432
NLD 294.3055
NOR 43.16118
NPL 417.8765
NZL 58.00373
OMN 779.54201
PAN 11.16441
PER 5.72895
PYF 0.60751
PNG 3.29241
PHL 293.48287
PAK 863.89907
POL 61.49239
PRI 41.83073
PRT 87.13818
PRY 0.47442
QAT 1796.74946
REU 8.73034
ROU 70.02263
SRB 35.07378
RUS 635.35525
RWA 28.70893
SAU 1987.24921
SYC 53.14367
SDN 152.4494
SWE 64.19378
SGP 365.89689
SVN 2.00572
SVK 1.67969
SLE 2.92521
SEN 20.7928
SOM 11.29563
SSD 12.0693
SLV 7.74544
SXM 7.88487
SYR 9.02925
TCA 6.56662
TCD 3.4681
TGO 8.25272
THA 530.16365
TJK 14.51921
TLS 0.34641
TKM 0.89132
TUN 37.61843
TUR 471.87811
TTO 0.19094
TWN 176.21092
TZA 96.01871
UKR 165.78296
UGA 62.75001
USA 2600.89919
URY 0.52764
UZB 72.40364
VCT 0.41319
VEN 1.34296
VGB 0.3933
VIR 6.85315
VNM 123.88618
VUT 0.01844
WSM 0.62749
MYT 3.95749
ZAF 114.23203
ZMB 17.19529
ZWE 12.50631
