iso_a3_target daily_seeds
ARE 237.88279
AFG 4.86662
ATG 0.1567
ALB 3.11605
ARM 4.54618
AGO 62.34935
ARG 1.70819
AUT 24.59921
AUS 54.23501
ABW 4.03113
AZE 4.35823
BIH 2.38764
BRB 0.19378
BGD 33.43615
BEL 19.71716
BFA 4.2441
BGR 6.45245
BHR 10.97623
BDI 10.50961
BEN 4.98771
BLM 0.23694
BMU 0.17562
BRN 1.24623
BOL 0.35887
BES 3.55927
BRA 55.01084
BHS 0.38867
BTN 0.17039
BWA 184.43744
BLR 5.73103
BLZ 0.13348
CAN 31.36688
COD 110.0301
CAF 2.47984
COG 8.53822
CHE 84.52934
CIV 14.50112
CHL 1.67414
CMR 14.74118
CHN 67.54161
COL 6.23047
CRI 2.22753
CUB 0.47386
CPV 2.06983
CUW 4.5336
CYP 7.84357
CZE 11.74014
DEU 248.11044
DJI 10.15849
DNK 18.43644
DOM 8.68818
DZA 4.28982
ECU 4.49318
EST 3.64158
EGY 73.75444
ESP 134.341
ETH 498.98536
FIN 10.94809
FRO 0.30667
FRA 153.00987
GAB 4.52661
GBR 93.35434
GRD 0.10444
GEO 8.01174
GUF 0.22599
GHA 26.90699
GIB 0.14544
GRL 0.10946
GMB 0.43211
GIN 1.57321
GLP 0.65279
GRC 50.48768
GTM 0.6383
GUM 0.75806
GUY 0.29583
HKG 19.68114
HND 0.3257
HRV 13.75861
HTI 0.21313
HUN 11.05686
IDN 36.95843
IRL 20.45721
ISR 21.67476
IND 124.20683
IRQ 34.36297
IRN 41.83548
ISL 4.24229
ITA 82.39774
JAM 1.1349
JOR 27.11253
JPN 35.78359
KEN 223.55823
KGZ 1.92033
KHM 3.22078
COM 8.20422
KOR 24.22624
KWT 28.48889
CYM 0.06926
KAZ 5.52196
LAO 0.02538
LBN 37.48295
LCA 0.10628
LKA 22.4328
LBR 1.9177
LTU 3.56563
LUX 4.43562
LVA 5.78353
LBY 3.70658
MAR 8.39416
MDA 2.30881
MNE 1.52951
MAF 0.08275
MDG 1.77475
MKD 1.01921
MLI 10.20417
MMR 1.29845
MAC 0.85503
MNP 0.17562
MTQ 0.81684
MRT 1.34802
MLT 4.3219
MUS 9.77829
MDV 25.91462
MWI 245.5541
MEX 20.68542
MYS 25.05319
MOZ 229.57391
NAM 329.03767
NCL 0.16765
NER 6.57566
NGA 119.28823
NIC 0.1383
NLD 253.40021
NOR 14.79722
NPL 11.39283
NZL 4.62817
OMN 17.50604
PAN 4.43757
PER 5.82648
PYF 0.09958
PNG 0.80613
PHL 46.86753
PAK 59.69178
POL 22.78416
PRI 2.07681
PRT 70.44501
PRY 0.242
QAT 453.21271
REU 5.52353
ROU 19.11952
SRB 11.59873
RUS 29.83694
RWA 39.9845
SAU 103.99563
SYC 16.5702
SDN 27.77722
SWE 29.39948
SGP 83.03923
SVN 1.41923
SVK 0.16177
SLE 0.9734
SEN 4.9325
SOM 28.6562
SSD 13.08114
SLV 1.12787
SXM 1.65758
SYR 1.47354
TCA 0.3248
TCD 4.91582
TGO 12.11381
THA 42.92523
TJK 1.11891
TLS 0.02945
TKM 0.06324
TUN 11.42999
TUR 215.46283
TTO 0.08146
TWN 11.13574
TZA 180.88702
UKR 28.92812
UGA 57.90834
USA 255.08185
URY 0.22021
UZB 3.66046
VCT 0.01977
VEN 0.80951
VGB 0.0424
VIR 0.58186
VNM 18.75497
VUT 0.0012
WSM 0.04603
MYT 6.76817
ZAF 0.0
ZMB 279.87989
ZWE 804.09057
