iso_a3_target daily_seeds
ARE 1284.89787
AFG 24.62924
ATG 26.06578
ALB 110.15751
ARM 25.46985
AGO 20.91515
ARG 19.24962
AUT 460.4501
AUS 234.04452
ABW 49.66568
AZE 26.1513
BIH 30.03001
BRB 42.05928
BGD 230.11375
BEL 974.71336
BFA 11.90781
BGR 352.62371
BHR 123.08019
BDI 3.92364
BEN 5.1327
BLM 4.33992
BMU 37.00326
BRN 10.27827
BOL 6.00524
BES 17.98641
BRA 234.58281
BHS 20.81233
BTN 0.98834
BWA 1.21187
BLR 78.21879
BLZ 4.18648
CAN 461.3954
COD 12.65299
CAF 1.94718
COG 3.70131
CHE 1460.0461
CIV 38.55449
CHL 25.14946
CMR 14.82679
CHN 332.76878
COL 109.64191
CRI 51.98547
CUB 15.47948
CPV 70.67962
CUW 27.32738
CYP 400.59868
CZE 199.59661
DEU 4416.6086
DJI 8.98204
DNK 434.34535
DOM 232.99732
DZA 10.5062
ECU 50.6609
EST 83.48954
EGY 608.08752
ESP 6847.58759
ETH 196.15711
FIN 249.14077
FRO 6.14022
FRA 2592.27012
GAB 2.99726
GBR 0.0
GRD 8.8087
GEO 101.37323
GUF 6.51558
GHA 134.21794
GIB 122.34587
GRL 1.77276
GMB 4.80892
GIN 8.14131
GLP 10.42888
GRC 2957.20599
GTM 22.85412
GUM 5.22488
GUY 6.7689
HKG 64.1055
HND 11.01494
HRV 303.53468
HTI 9.09189
HUN 136.50434
IDN 132.3742
IRL 1073.13178
ISR 392.08604
IND 1134.65167
IRQ 117.59471
IRN 140.66969
ISL 106.0182
ITA 2170.14082
JAM 106.98024
JOR 177.45224
JPN 520.09708
KEN 90.35445
KGZ 20.71121
KHM 14.04242
COM 1.64218
KOR 175.48031
KWT 200.41567
CYM 13.80208
KAZ 35.83664
LAO 0.26629
LBN 165.23465
LCA 15.51132
LKA 72.82142
LBR 10.28909
LTU 193.11144
LUX 217.13722
LVA 201.89603
LBY 18.35124
MAR 158.78402
MDA 89.46572
MNE 19.83681
MAF 1.94345
MDG 0.65816
MKD 45.10161
MLI 12.13601
MMR 4.51541
MAC 7.27736
MNP 1.84205
MTQ 10.32883
MRT 7.79212
MLT 200.68176
MUS 5.64632
MDV 98.65876
MWI 3.71036
MEX 675.0813
MYS 84.74504
MOZ 6.94774
NAM 7.32452
NCL 0.7943
NER 6.03973
NGA 506.95391
NIC 4.0741
NLD 2825.76147
NOR 437.41174
NPL 28.12225
NZL 21.39482
OMN 60.39713
PAN 96.20207
PER 60.73239
PYF 2.13046
PNG 3.00995
PHL 200.16213
PAK 386.25562
POL 919.91314
PRI 91.51976
PRT 1802.92274
PRY 2.85157
QAT 592.79974
REU 10.45925
ROU 990.52121
SRB 171.47403
RUS 762.01969
RWA 14.21571
SAU 552.18316
SYC 26.43644
SDN 42.34442
SWE 501.18765
SGP 121.48998
SVN 14.52266
SVK 6.2488
SLE 11.7227
SEN 35.82915
SOM 7.86423
SSD 5.89667
SLV 40.35709
SXM 25.88149
SYR 3.55487
TCA 14.22257
TCD 5.28422
TGO 21.87509
THA 207.49866
TJK 5.66503
TLS 0.16209
TKM 0.30393
TUN 107.50109
TUR 2397.29299
TTO 1.61186
TWN 169.08546
TZA 38.8777
UKR 839.71593
UGA 34.85038
USA 6585.74203
URY 4.1343
UZB 31.77533
VCT 6.91301
VEN 13.73504
VGB 3.77503
VIR 24.03139
VNM 119.36052
VUT 0.00607
WSM 0.23005
MYT 3.75728
ZAF 125.99703
ZMB 6.97531
ZWE 7.98264
