iso_a3_target daily_seeds
ARE 4278.31692
AFG 19.91435
ATG 118.15732
ALB 325.30616
ARM 46.03679
AGO 67.50987
ARG 142.77085
AUT 3038.87942
AUS 565.37296
ABW 85.0973
AZE 112.46729
BIH 50.07081
BRB 558.95381
BGD 320.4475
BEL 2983.93023
BFA 25.59729
BGR 1126.14284
BHR 603.79601
BDI 10.40235
BEN 19.08374
BLM 9.61053
BMU 90.49004
BRN 10.22235
BOL 15.09104
BES 46.73285
BRA 941.77664
BHS 151.13686
BWA 4.6581
BLR 39.54298
BLZ 7.68114
CAN 1788.13489
COD 40.71826
CAF 5.92571
COG 16.19854
CHE 7397.15311
CIV 83.10398
COK 0.34058
CHL 151.12553
CMR 43.92447
CHN 303.98545
COL 293.18024
CRI 209.28362
CUB 105.80452
CPV 458.50176
CUW 123.62262
CYP 1052.24141
CZE 1541.0495
DEU 13687.40693
DJI 23.12089
DNK 3419.58602
DMA 12.88591
DOM 534.8407
DZA 188.39927
ECU 89.18424
EST 353.62288
EGY 1297.41731
ERI 14.86307
ESP 25458.94986
ETH 451.16197
FIN 1391.11221
FJI 6.17602
FRO 21.9004
FRA 13315.41145
GAB 16.8459
GBR 0.0
GRD 46.73186
GEO 195.22452
GUF 18.39748
GHA 182.75507
GIB 282.13861
GRL 10.65536
GMB 45.20009
GIN 30.62937
GLP 66.71409
GNQ 5.88607
GRC 1696.08733
GTM 47.11544
GUM 5.97005
GNB 10.38381
GUY 49.41138
HKG 61.0176
HND 24.32561
HRV 321.67629
HTI 17.34634
HUN 1437.86316
IDN 188.98959
IRL 9542.88455
ISR 847.14138
IND 3094.7705
IRQ 302.32457
IRN 218.61338
ISL 956.6502
ITA 12360.03046
JAM 309.1925
JOR 531.11387
JPN 607.62974
KEN 232.64862
KGZ 40.92872
KHM 24.89697
COM 6.17262
KNA 21.0091
KOR 236.46328
KWT 498.72161
CYM 26.22209
KAZ 107.19268
LAO 2.43059
LBN 331.39883
LCA 164.92433
LKA 382.416
LBR 19.99589
LTU 753.1016
LUX 442.29907
LVA 722.54632
LBY 29.27586
MAR 1224.93942
MDA 164.69248
MNE 66.45055
MAF 5.84322
MDG 9.45421
MKD 92.01164
MLI 39.11863
MMR 6.76431
MNG 6.42077
MAC 4.32099
MNP 2.44365
MTQ 74.24887
MRT 23.84532
MLT 771.77103
MUS 153.54596
MDV 362.67963
MWI 6.89955
MEX 1115.62156
MYS 271.58373
MOZ 23.74315
NAM 15.4874
NCL 1.46514
NER 14.97589
NGA 581.44568
NIC 7.21126
NLD 9342.244
NOR 3048.36327
NPL 127.99895
NZL 21.80848
OMN 325.54711
PAN 232.56697
PER 200.11965
PYF 5.65703
PNG 4.15251
PHL 378.07942
PAK 813.83997
POL 5437.27019
PRI 157.83319
PRT 6021.95746
PRY 10.78399
QAT 1660.43409
REU 96.32439
ROU 2038.70806
SRB 467.0935
RUS 1719.0837
RWA 57.37823
SAU 1680.83501
SYC 61.18649
SDN 87.11667
SWE 2176.08868
SGP 294.96881
SVN 55.52285
SVK 268.22615
SLE 27.48654
SEN 133.48794
SOM 22.65697
SUR 21.85179
SSD 15.82518
STP 6.60866
SLV 66.97983
SXM 66.51988
SYR 21.61189
TCA 30.55578
TCD 9.66088
TGO 37.85703
THA 547.50511
TJK 20.16076
TLS 3.80952
TKM 0.77964
TUN 278.1808
TUR 4350.89023
TTO 125.46396
TWN 157.76291
TZA 177.44561
UKR 1316.42959
UGA 112.68903
USA 14553.64664
URY 21.38038
UZB 99.25153
VCT 33.2338
VEN 24.18403
VGB 10.88747
VIR 31.4658
VNM 206.36035
YEM 9.24473
MYT 12.86036
ZAF 1016.30941
ZMB 39.96763
ZWE 35.40881
