iso_a3_target daily_seeds
ARE 328.31459
AFG 1.55085
ATG 10.17703
ALB 7.47077
ARM 3.26137
AGO 72.67614
ARG 2555.61749
AUT 73.21397
AUS 25.34789
ABW 25.88651
AZE 6.33998
BIH 1.80906
BRB 19.06282
BGD 24.96535
BEL 96.24444
BFA 3.34673
BGR 11.03387
BHR 20.05383
BDI 1.29414
BEN 3.47456
BLM 1.65341
BMU 5.34202
BRN 0.19575
BOL 156.81573
BES 5.55059
BRA 0.0
BHS 30.10552
BWA 0.68956
BLR 2.55551
BLZ 7.14574
CAN 428.11594
COD 8.90064
CAF 0.72428
COG 3.74846
CHE 349.61989
CIV 10.11493
COK 0.0516
CHL 1055.86394
CMR 7.12503
CHN 22.49265
COL 646.36079
CRI 93.67851
CUB 70.12761
CPV 27.05182
CUW 20.64828
CYP 12.11426
CZE 31.80827
DEU 616.94782
DJI 3.18502
DNK 66.43375
DMA 0.82206
DOM 268.44974
DZA 16.04639
ECU 91.23033
EST 6.23499
EGY 61.61462
ERI 2.1221
ESP 1099.1921
ETH 70.24914
FIN 41.63167
FJI 0.38452
FRO 0.23863
FRA 817.77923
GAB 6.79892
GBR 759.32889
GRD 4.71499
GEO 6.33923
GUF 2.4299
GHA 20.14703
GIB 1.61586
GRL 0.23487
GMB 6.33014
GIN 7.72221
GLP 10.35669
GNQ 1.2616
GRC 41.83538
GTM 39.5659
GUM 0.3611
GNB 6.32109
GUY 14.74578
HKG 10.33374
HND 37.66971
HRV 13.34465
HTI 7.42533
HUN 30.49459
IDN 10.69399
IRL 106.51655
ISR 52.03506
IND 178.5936
IRQ 26.25137
IRN 20.68272
ISL 15.82986
ITA 416.98056
JAM 40.60508
JOR 24.51246
JPN 38.22056
KEN 27.0561
KGZ 1.8175
KHM 1.03713
COM 0.49152
KNA 2.79202
KOR 16.81291
KWT 34.51957
CYM 8.55248
KAZ 8.75217
LAO 0.09754
LBN 28.89748
LCA 8.28277
LKA 28.16832
LBR 1.95797
LTU 8.08837
LUX 35.06394
LVA 8.04441
LBY 2.19204
MAR 55.7366
MDA 3.74732
MNE 2.60874
MAF 0.72195
MDG 1.96313
MKD 2.23057
MLI 5.60493
MMR 0.24298
MNG 0.49164
MAC 0.32345
MNP 0.14336
MTQ 10.20867
MRT 2.91484
MLT 10.0692
MUS 14.87258
MDV 28.68331
MWI 1.14403
MEX 798.15967
MYS 13.73969
MOZ 10.53073
NAM 5.40613
NCL 0.09294
NER 2.80743
NGA 29.95007
NIC 16.02453
NLD 403.101
NOR 44.87063
NPL 15.60919
NZL 2.33207
OMN 25.03374
PAN 771.21078
PER 369.65862
PYF 0.5137
PNG 0.13873
PHL 27.84613
PAK 64.52703
POL 66.88202
PRI 65.58505
PRT 1225.65752
PRY 198.13271
QAT 261.48761
REU 11.2582
ROU 36.45493
SRB 18.19121
RUS 64.22215
RWA 3.21943
SAU 82.71163
SYC 6.92409
SDN 8.57494
SWE 55.67946
SGP 38.5307
SVN 4.1937
SVK 0.94656
SLE 1.82576
SEN 23.00644
SOM 2.87809
SUR 39.23031
SSD 1.49967
STP 5.38831
SLV 37.80889
SXM 14.48029
SYR 1.56771
TCA 11.5153
TCD 1.32615
TGO 4.57987
THA 39.02854
TJK 1.08945
TLS 0.04731
TKM 0.02935
TUN 20.79949
TUR 250.05064
TTO 14.48253
TWN 6.17054
TZA 19.36323
UKR 28.95835
UGA 9.37925
USA 4505.93652
URY 435.21531
UZB 6.18613
VCT 1.18272
VEN 48.7395
VGB 0.80867
VIR 20.33577
VNM 10.68744
YEM 0.81117
MYT 1.28785
ZAF 69.07599
ZMB 4.94577
ZWE 3.69175
