ISO_A3,ihme.mean,ihme.lower,ihme.upper,confirmed.7mavg,under.mean,under.lower,under.upper
CYP,582767.91,410089.09,791642.27,332344.813,1.75350385263873,1.23392655446679,2.3819907488672
CZE,6261474.37,4472662.9,9899340.99,1461578.144,4.28405035728285,3.06015994995612,6.77304941281334
DEU,47642393.47,36657117.68,61246306.31,19348736.678,2.46229995595374,1.89454837750105,3.16539045051136
DJI,564016.26,55815.8,1332410.46,2068.862,272.621499162341,26.978986515292,644.030611998287
DNK,2776980.07,2233940.49,3603656.98,2392967.279,1.16047557121653,0.93354410217157,1.50593658827877
DOM,4517391.19,1260363.67,9817594.39,166240.852,27.1737730867741,7.58155203631898,59.056448952752
DZA,21080954.9,2472001.54,49015912.45,48530.575,434.38502222568,50.9369926072379,1010.00065319647
ECU,7899298.66,3193752.29,13534560.5,330515.861,23.8999079684106,9.66293200071267,40.9498063392486
EGY,55456632.6,33702094,79069818.1,132613.571,418.182182877799,254.137595012806,596.242281266975
ESP,20469843.29,15294788.6,27177836.81,6252912.864,3.27364921520839,2.44602618534107,4.34642820092239
EST,684711.01,514468.33,925880.490000001,336987.97,2.0318559442938,1.52666675311881,2.74751793068459
ETH,20009892.35,6223527.34,47648082.12,65025.5620000001,307.723481882401,95.708935818194,732.759251200319
FIN,3270228.5,1868931.74,4944911.74,833449.997,3.92372489264044,2.24240415949033,5.93306348047176
FJI,269282.26,77447.13,534206.05,11812.277,22.7968121641577,6.55649456916732,45.224646357345
FRA,36893956.16,28359177.67,47699072.03,20051443.594,1.83996508715411,1.41432099574546,2.37883481088978
GAB,350393.68,161068.39,567338.3,7810.716,44.8606350557363,20.6214628722898,72.6358889505137
GBR,26440094.78,19051285.44,36635064.77,9125294.405,2.89745115133082,2.08774474493242,4.01467209100965
GEO,2313975.57,1406183.59,3633277.27,726880.283,3.18343422447737,1.93454633849244,4.99845346609848
GHA,8013898.45999999,4011554.28,14792384.4,21972.433,364.725128983212,182.572147563267,673.224690228888
GIN,2674655.59,940994.95,5138694.18,5285.715,506.015854051912,178.026047564048,972.18525402902
GMB,420196.39,158740.47,771823.8,1874.297,224.188797186358,84.6933383556607,411.793755205285
GNB,748497.15,144317.45,1726765.13,1783.716,419.627984499774,80.9083116370544,968.071783848998
GNQ,324140.84,46953.35,1014788.52,2354.433,137.672569149345,19.9425296876148,431.01184871262
GRC,4931302.94,3466869.46,7162150.67,2309895.57,2.13485968978243,1.50087714138523,3.10063829855304
GTM,8525473.31000001,3709631.64,15220463.1,231747.14,36.7878253427421,16.0072380612766,65.6770266938354
GUY,326874.26,104821.53,761245.55,25173.571,12.9848188800866,4.16395155061632,30.2398714111717
HKG,4640050.81,2615242.73,7196220.61,1198488.715,3.87158489848609,2.18211710904595,6.00441249044218
HND,5704149.01,3096664.7,10655643.81,45710.436,124.788768367906,67.7452453089706,233.111839274515
HRV,2192956.62,1599368.07,3186543.39,434151.286,5.051134686723,3.68389573306481,7.33970736182502
HTI,5837973.77,1246278.41,12026226.12,4798.855,1216.53472963863,259.703285471222,2506.0615751049
HUN,6026517.87,4077106.64,9682313.69,669102.897,9.00686261712598,6.09339259817911,14.4705899995528
IDN,141965606.29,77977337.28,224060191.53,1791234.712,79.2557253044123,43.5327301093526,125.087008435553
IND,636392639.7,400764231.96,986842183.5,8329303.71,76.4040623150719,48.1149740618595,118.478352796191
IRL,2168448.33,1457119.98,3326938.11,825201.622,2.62778001422784,1.76577449819894,4.03166695423679
IRN,50735825.77,30535989.26,77149499.7,1042071.573,48.6874674298403,29.3031592562212,74.0347416616459
IRQ,21270359.8,7838533.61,43251833.4300001,234620.715,90.6584902360391,33.4093842054824,184.347888591168
ISL,135647.47,103709.04,186718.15,163299.267,0.830667966194851,0.635085765571746,1.14341082743501
ISR,4911879.8,3927451.94,6110040.95,2755956.998,1.78227737354558,1.42507736617449,2.21703058300041
ITA,26914134.58,18898584.13,34875922.87,11500313.716,2.34029568624335,1.64331031280538,3.03260621677462
JAM,1478992.4,438078.7,3270012.82,42043.1630000001,35.1779527149277,10.419736973643,77.7775168818767
JOR,5532485.56,3017288.6,10147138.29,639175.208,8.65566356572453,4.72059704793807,15.8753627534315
JPN,43024611.06,28012616.66,63789127.11,6966839.858,6.1756279657548,4.02084980148255,9.15610641412278
KAZ,10453701.51,5210627.2,18184879.3,323718.286,32.2925888406563,16.0961781442275,56.1750141603061
KEN,7605379.76,2836800.48,18533910.13,37293.142,203.935076320467,76.0676180086945,496.979045906081
KGZ,3820556.74,1372577.4,8319350.99,16433.435,232.486801450823,83.5234629887178,506.245407001032
KHM,7552305.79,2321428.96,13237572.45,15793.426,478.193001949039,146.987041317065,838.169783427611
KOR,19168584.34,14564186.26,27237508.31,17409988.292,1.10101075420068,0.836541990478669,1.56447596937879
KWT,2393881.19,639492.22,3949106.01,216673.978,11.0483095944267,2.95140295988843,18.2260280927689
LBN,1768593.96,1344511.48,2468317.03,381065.283,4.64118364726497,3.52829696112726,6.47741250676987
LBR,1898043.78,94108.19,5188780.81,1291.01,1470.20068008768,72.8950124321266,4019.16391817259
LBY,4798301.32,1425323.59,12645827.27,115171.14,41.6623584693178,12.3757009785611,109.800313429215
LKA,12311165.07,5702795.94,18914108.66,78676.7170000001,156.477869685386,72.4839082952584,240.402871156914
LSO,325444.53,91538.29,901873.610000001,5194.717,62.6491356507005,17.6214199926579,173.61361745019
LTU,1554589.18,940751.91,2241337.11,547399.287,2.83995470385039,1.71858446355631,4.09451960064391
LUX,372754.93,252355.71,534613.77,143411.425,2.59919968022073,1.75966252340077,3.7278324931225
LVA,999023.47,588918.78,1652552.08,554228.648,1.80254751104097,1.06259173380009,2.98171537318295
MAR,14384034.02,7105926.38,25080409.71,208710.288,68.9186630799915,34.0468428657431,120.168535774336
MDA,1504452.12,884931.81,2745919.35,143442.875,10.4881620645152,6.16922806378498,19.1429469745361
MDG,11161506.28,7925248.72,15830519.9,14428.716,773.561991240246,549.269160194158,1097.15375228121
MDV,159518.09,54574.67,321380.57,84375.845,1.89056583670362,0.646804426077155,3.80891675810773
MEX,56878290.22,43380961.99,74310858.3,1798257.622,31.6296672535388,24.1238860657531,41.3238111107531
MKD,1275901.64,640358.78,1944298.59,87653.285,14.5562330037032,7.30558791949441,22.1816967840966
MLI,5152198.83,2602102.52,10775383.34,10691.143,481.912816057179,243.388618036444,1007.87945124296
MLT,198842.22,82966.45,355739.37,45612.146,4.35941382806238,1.81895519671449,7.79922457496299
MMR,24149555.16,3913259.5,50687606.57,83156.716,290.4101595354,47.0588509050791,609.543149467326
MNE,301169.96,169765.73,449772.7,71134.5719999999,4.23380575059902,2.38654321277142,6.32284256943305
MNG,1634269.53,594800.33,3028358.18,231715.307,7.05292003000906,2.56694448761644,13.069305688985
MOZ,4880170.2,1320563.52,19827570.94,48077.573,101.506167959019,27.4673499013771,412.407900457038
MRT,1196924.84,485918.81,3017903.32,18272.142,65.5054475824455,26.593423474927,165.164178343185
MWI,4171350.36,2031577.67,11339828.91,13390.289,311.520562401603,151.72022575465,846.869616481019
MYS,14174067.44,7433975.98,21234853.04,1749326.289,8.10258642377265,4.24962228415925,12.1388749334687
NAM,334456.8,62837.52,862715.37,19118.504,17.4938792282074,3.28673833475674,45.124627429008
NER,5280482.28,1984066.31,10451519.51,1719.855,3070.30667120193,1153.62417761963,6076.9771347003
NGA,42140308.7,13458423.48,114173558.1,16822.404,2505.01109710598,800.029738912464,6786.99418347104
NLD,9997932.08,8280066.05,11957421.97,5065367.447,1.97378219539065,1.63464272565338,2.3606228166294
NOR,3053943.59,1622383.9,5382891.02,1049324.28,2.91039066588643,1.54612251991348,5.12986416363109
NPL,15411104.12,6573336.47,23923654.76,151347.713,101.825814308803,43.4320171722714,158.070804545292
NZL,2603840.64,2078285.54,3189590.87,1114414.711,2.33650957251227,1.86491215477144,2.86212200764819
OMN,2015037.66,1173901.08,3331456.69,84208.572,23.9291275477276,13.9403988468062,39.5619663280835
OWID_WRL,2694635264.74,2076451602.77,3364698962.54,242650714.283,11.1049962193694,8.55736859833953,13.8664292519485
PAK,82673250.5099999,47251577.22,129919169.08,235522.861,351.020067262175,200.624164547661,551.620205904343
PAN,1714997.96,960608.480000001,2799230.8,349791.718,4.90291185224689,2.74622991502618,8.00256454328058
PER,20037348.51,10903271.13,33745131.76,1294193.477,15.4824984564499,8.42476130792613,26.0742557891906
PHL,39542770.81,19387271.32,76795544.03,850902.146,46.4715843013046,22.7843723407415,90.2519101532505
PNG,5378216.12,1115020,12269337.53,8281,649.464571911604,134.647989373264,1481.62510928632
POL,17444385.67,9853678.95,29266678.39,1935394.426,9.01334913217323,5.09130274306164,15.1218159961777
PRT,5616135.81,3752885.08,7954713.32,3213156.756,1.74785615408052,1.16797447649952,2.47566923249106
PRY,2846660.82,1365562.17,5055056.51,184798.574,15.4041276314178,7.38946270223925,27.3544129729053
PSE,2974731.6,1590125.04,4893098.83,188538.074,15.7778826148399,8.43397307644078,25.952841917755
QAT,1591558.1,278402.01,4661232.04,118653.146,13.4135347747122,2.34635169302633,39.2845212886307
ROU,10406011.93,6655741.66,16605977.1,1102213.859,9.44100987755771,6.03852111425864,15.0660209580979
RUS,102755275.33,72300810.64,150732169.89,7782597.284,13.2032111620694,9.29006191655849,19.3678491112325
RWA,3091708.74,923266.81,9340601.66,22303.995,138.616814611015,41.3946833291525,418.786036313225
SAU,19188705.28,6857232.04,35603725.91,210614.569,91.1081572899166,32.5582037014733,169.046833175154
SDN,19159468.81,9104554.94,37245308.42,15924.568,1203.13899943785,571.730105331586,2338.85832381764
SEN,5447144.97,1467063.02,10200834.22,11468.287,474.974594723693,127.923465814903,889.4819444264
SGP,2827380.4,2382411.08,3337038.12,999093.574,2.82994553621261,2.38457251852968,3.34006564233992
SLE,1685339.77,236783.57,4342991.77,826.858,2038.24570845296,286.365458156056,5252.4033993745
SLV,3634354.94,2097085.16,5608311.02,40495.855,89.7463441628779,51.7851804832865,138.490989262975
SMR,19669.43,3730.82,52941.44,9308.568,2.11304574452268,0.400794193048813,5.68738822126024
SOM,7546973.63,1434771.25,22705343.28,2999.007,2516.49083513309,478.41543884359,7570.95374568982
SRB,4617286.17,3040957.88,7581701.85,722151.139,6.39379476212389,4.21097152074145,10.4987743431365
SSD,3168558.69,502947.37,10082300.23,2615.292,1211.55063755787,192.310216220598,3855.13366385092
SUR,178575.24,79812.73,364860.77,28383.615,6.29149035455843,2.81192969958196,12.8546265160375
SVK,3127453.07,1988420.41,5151718.29,1186054.691,2.63685401165029,1.67649976437722,4.3435756623132
SVN,1056310.83,769134.68,1455323.11,564445.005,1.87141496628179,1.36263882785179,2.57832578392646
SWE,4037577.22,2779846.32,5715417.62,1214489.214,3.32450644555499,2.28890161226249,4.70602583713026
SWZ,217349.71,58263.17,465021.66,7190.284,30.2282510676908,8.10304154884564,64.6736151172888
SYR,7839347.79,3501648.88,14990097.54,5716.863,1371.26738737661,612.512295641858,2622.08444386371
TCD,8802770.94999999,1008572.33,27867571.54,1713.721,5136.6418162583,588.527730009727,16261.4401877552
TGO,1591985.28,488434.18,5694926.51,8178.425,194.656707128818,59.7222790451707,696.33535919202
THA,34203743.99,22956397.48,48468594.41,2214334.141,15.4465143072551,10.3671785820151,21.8885639310567
TLS,934129.63,193230.28,2230531.97,3075.852,303.69784697053,62.8217092369854,725.175323780208
TTO,658704.45,293421.37,1089108.77,69126.29,9.52900047145595,4.24471456518208,15.7553482184564
TUN,4936424.17,2776820.9,8418628.57,318142.428,15.516396857322,8.72823193516333,26.4618228474701
TUR,23497406.92,15063740.94,37193145.37,5692546.431,4.12774971707561,2.64622188375437,6.53365691801065
TWN,10779420.58,6456665.72,18377681.39,1543826.14,6.9822762425826,4.18224925249679,11.9039838190588
UGA,8920124.87000001,4822449.34,15625829.02,27734.57,321.624776226926,173.878640988485,563.406211814353
UKR,26800081.65,15539239.76,44619211.45,1209054.858,22.1661419849322,12.8523860246546,36.9042075756665
URY,1628026.92,1030381.73,2348007.1,501120.574,3.24877285920414,2.05615531163564,4.68551327130304
USA,142735493.4,102953553.72,194698701.84,30305567.146,4.70987699099502,3.39718287481674,6.4245193268293
UZB,20343546.46,9670343.96,33297183.29,40458.007,502.83115675965,239.021758041616,823.006019302929
VEN,2038946.69,486945.28,3143551.75,79634.856,25.6036965772877,6.11472544133187,39.4745706578537
VNM,51375228.85,10075266.74,94196899.16,9030308.57000001,5.68919970472282,1.11571677334167,10.431193843468
YEM,15642532.4,1528385.94,47686456.72,1698.432,9209.98450335368,899.88056042279,28076.7535703519
ZAF,16190011.4,7456443.9,33718708.9,511666.852,31.6417046301057,14.5728492491829,65.8997329379469
ZMB,2588942.27,116279.7,6584252.72,80679.763,32.0891159534021,1.4412498955903,81.6097181643927
ZWE,3163646.78,923610.859999999,7712091.25,43669.334,72.445501000771,21.1501018082849,176.601989167043
