ISO_A3,ihme.mean,ihme.lower,ihme.upper,confirmed.7mavg,under.mean,under.lower,under.upper
FRA,24475310.88,13511861.71,45312566.5,6816127.01000001,3.59079442681922,1.98233713811034,6.64784656059394
GAB,708316.37,101570.88,2412342.91,1131.578,625.9545254503,89.7603877063712,2131.83970526115
GBR,24804586.23,14132032.95,44229490.8,1454835.192,17.049756815341,9.71383771007926,30.4017190697708
GEO,2493160.21,549453.45,5156266.24,131828.529,18.9121446542122,4.16794038565051,39.1134322677605
GHA,11272493.09,1050525.68,40867463.11,5534.857,2036.63673514962,189.801774463188,7383.65293087067
GIN,10607842.27,180575.91,44031098.67,1335.993,7940.04330112508,135.162317467232,32957.5818660727
GMB,1496348.01,307048.8,3423601.12,584.003,2562.22658102784,525.765792299013,5862.30057037379
GNB,1111232.19,3666.12,5499421.22,500.002,2222.45549017804,7.33221067115732,10998.7984448062
GNQ,933362.5,110039.95,2319048.61,1170.285,797.551451142242,94.0283349782316,1981.61012915657
GRC,4313877.4,2020753.83,7997969.43,1690788.995,2.55139902894862,1.19515435455032,4.73031788925265
GTM,8472125.99,1153164.5,22167082.05,252129.575,33.6022697456258,4.57369786943876,87.9194043380274
GUY,215832.71,34325.53,671790.57,4399.571,49.0576717593602,7.80201751488952,152.694562719865
HKG,2441804.79,1526823.01,3805248.54,837045.145,2.91717215563087,1.82406291837461,4.5460493531684
HND,7839106.12,2113326.39,18664099.94,30877.278,253.879442352399,68.4427684979227,604.460663274787
HRV,2935524.43,1039065.74,6775111.48,106512.139,27.5604682955433,9.75537389217205,63.6088200237909
HTI,5155914.91,631856.77,19098638.52,2295.432,2246.16321023668,275.267039058443,8320.28067919241
HUN,7254504.63,2432909.15,16111997.92,233311.288,31.0936718586886,10.4277387127536,69.0579442517157
IDN,175564401.5,20531950.17,518485205,556604.573,315.420336117145,36.8878574951988,931.514454158105
IND,412766436,109831910.5,1051902581,1257628.855,328.210055263084,87.3325306296347,836.417339517865
IRL,1486324.72,102290.73,3315698.75,86667.3119999999,17.1497729155371,1.1802688653826,38.257777626702
IRN,42490938.94,16476029.81,103299428.27,322660.714,131.689223684046,51.0630178857163,320.148762424173
IRQ,20932592.7,1351205.85,78010912.7,121279.422,172.598057896417,11.1412622827309,643.232886614516
ISL,121870.1,30840.38,313977.34,13427.717,9.0760104640275,2.29677018066437,23.3827790681022
ISR,3349488.92,1697159.97,6706293.58,396794.43,8.44137081258928,4.27717689988743,16.9011787287437
ITA,31290062.3,18376851.64,51218376.4,5800760.42999999,5.3941311104965,3.16800734347859,8.82959691545132
JAM,742832,72103.91,2876518.15,9932.66,74.786814408225,7.25927495756424,289.601994833207
JOR,5489909.48,210721.12,18276172.9,48177.567,113.951571693108,4.3738431208035,379.350266899115
JPN,84515651.0000001,49230438.4,158023352.3,14997041.151,5.63548837060866,3.28267675632252,10.5369686399416
KAZ,9747546.06,1841265.08,24111048.09,93522.7320000001,104.226489662428,19.6878880740994,257.809492669654
KEN,14625147.27,1412475.38,81241193.9,8775.572,1666.5748135848,160.955363365488,9257.6522533232
KGZ,3115537.75,418.96,16085961.76,5477.286,568.810493006938,0.0764904370522189,2936.84897228299
KHM,6224620.96,1242957.25,18541623.87,1787.004,3483.27197924571,695.553703293333,10375.8155381857
KOR,29827963.44,10850459.41,69548153.9,8539098.29,3.49310459102351,1.27067976518162,8.14467190071423
KWT,1426000.87,202212.64,4609776.8,20117.139,70.884874335262,10.0517593480862,229.146739006973
LBN,2739217.97,794961.13,6769757.53,111277.71,24.6160526667919,7.14393861987275,60.8365999803555
LBR,2972825.96,345507.65,8606678.74,520.435,5712.19452957622,663.882425278853,16537.4710386504
LBY,1824452.34,2673.71,14929140.17,4952.878,368.362059392539,0.5398295697976,3014.23539404766
LKA,8959048.91,2285727.5,23472246.2,7528.285,1190.05177274771,303.618619645776,3117.87428345234
LSO,844765.59,57674.52,3053422.37,551.992,1530.39462528442,104.484340352759,5531.64243322367
LTU,2060483.48,390613.86,4925273.37,114392.427,18.0124116083314,3.41468286182965,43.0559390963879
LUX,250247.14,138804.7,445990.37,45747.424,5.47019084615562,3.03415335473315,9.74897231371978
LVA,1373751.47,244184.53,3392948.14,126978.717,10.8187537443775,1.92303510201635,26.7206049971351
MAC,72197.86,38280.52,134302.02,623.148,115.85989203207,61.4308639360152,215.5218663945
MAR,9609764.57,970736.44,45074403.17,60853.004,157.917669438308,15.9521531591111,740.709582225391
MDA,2505910.72,490836.37,5651761.57,74570.157,33.6047397620472,6.58220915372352,75.7911984817197
MDG,7266101.6,648719.14,24870272.44,1779.293,4083.70156011404,364.59376842375,13977.6149515566
MDV,141278.35,4876.17,585031.29,4518,31.2701084550686,1.07927622841966,129.488997343958
MEX,68180194.4,38789988.95,115996075.2,1151109.832,59.2299644261921,33.6979042934628,100.768903171005
MKD,1502913.92,386797.59,3551494.81,31054.025,48.3967511457855,12.455634656055,114.365039958588
MLI,9451257.36,252765.26,35948997.12,1599.141,5910.20889339964,158.063147652396,22480.1922532159
MLT,88888.04,27934.4,348121.34,14185.569,6.26608915017791,1.96921251449272,24.5405270666267
MMR,19905884.94,2139420.12,48943171.9,19567.857,1017.27465301898,109.333388934721,2501.20245155103
MNE,476836.81,154700.06,964311.45,44008.424,10.835125793189,3.515237446358,21.9119741711269
MNG,2409146.33,163475.5,9173556.75,62951.005,38.2701805952105,2.59686878708291,145.725342272137
MOZ,7506628.04,22672.18,47262759.67,2888.568,2598.73682738298,7.84893414314636,16362.0034806174
MRT,1808684.42,28121.04,7588124.66,3871.429,467.187805846368,7.26373646526903,1960.03198302229
MWI,5563711.88,201427.81,38147099.05,1699.288,3274.14298223726,118.536592973057,22448.872145275
MYS,11831160.41,4436166.05,25462339.14,424083.383,27.8981938087397,10.4605986177016,60.0408791306025
NAM,101824.58,19827.07,185836.08,2289.434,44.4758748232096,8.66024965122384,81.1711890362421
NER,15241609.04,1687561.78,50867377.75,399.584,38143.6920397213,4223.29667854569,127300.837245736
NGA,99916124.56,14484135.59,261884922.2,9312.853,10728.8415869981,1555.28446438487,28120.8048919058
NLD,7405270.46,770020.98,17108806.64,371933.807,19.9101838032164,2.07031725943644,45.9996007838029
NOR,1751047.6,614786.35,3653178.63,23026.574,76.0446430285287,26.6989935194007,158.650550012347
NPL,15690936.88,292890.98,43801004.89,21291.002,736.975031987691,13.7565615746971,2057.25427530372
NZL,2212098.93,927299.37,4795383.69,602519.005,3.67141768416085,1.53903754455015,7.95889200208713
OMN,1846829.45,373680.7,5327508.58,8796.136,209.959174119181,42.4823695313488,605.664644111915
OWID_WRL,2750243297,1527986174,4858826082,94980758,28.9557943620538,16.0873234345003,51.155899198025
PAK,110020728.1,22770229.57,298971285.1,40260.427,2732.72630963402,565.573474171051,7425.93428281324
PAN,1608379.51,490895.33,3716531.99,79115.1369999999,20.3296053193967,6.20482184085709,46.9762441288575
PER,24935645.57,8491526.79,56898681.07,609694.764,40.8985726011581,13.9275048620887,93.3232240616716
PHL,57613157.2,5159934.84,170356107.6,329195.857,175.011793055464,15.674361418224,517.491651178344
PNG,4256355.74,180298.96,17358482.96,1110.151,3834.03315404842,162.409401964237,15636.1458576356
POL,23720571.8,5521279.59,55887090.8,337084.715,70.3697638737491,16.3795014852572,165.795387073543
PRT,2347071.74,920033.86,5090726.15,397566.78,5.9035911903907,2.31416181201055,12.8047070482096
PRY,4004492.59,317494.32,10242390.18,62592.1379999999,63.9775652015594,5.07243130119633,163.637007893867
PSE,2875912.66,315363.77,10005223.74,43761.571,65.7177654796717,7.20640879185987,228.630360185196
QAT,1443250.37,972865.72,1996652.45,96585.572,14.9427118369191,10.0725781279216,20.6723676078659
ROU,11404911.83,3065307.95,33755342.8,377030.135,30.2493375761595,8.13014044620067,89.5295618744109
RUS,119689983.55,50680677.7,201340764.3,3104044.437,38.559365363235,16.3273041764125,64.864008356334
RWA,4294084.86,356175.03,17577609.69,1833.124,2342.49557585848,194.299474558186,9588.88197961512
SAU,13003337.27,3588147.52,35074408.46,33276.145,390.770543583098,107.829423149827,1054.04061858728
SDN,15115073.77,451692.74,63689718.1,1061.715,14236.4700225578,425.436901616723,59987.5843328953
SEN,7660013.79,413096.15,22514407.14,2569.569,2981.05004769282,160.764762495189,8761.93911897287
SGP,2824656.57,1568988.18,5618416.4,743301.131,3.8001510453776,2.11083787520835,7.55873516893653
SLE,2459255.61,468878.96,7552229.12,63.86,38510.1097713749,7342.29502035703,118262.278734732
SLV,1301007.98,547646.01,2774699.68,32138.995,40.4806677993509,17.0399233081184,86.3343635978661
SMR,26077.62,5918.83,66691.73,4208.426,6.19652573194824,1.40642368429432,15.8471908499757
SOM,13973777.84,928790.11,53870261.1,497.43,28091.9482942323,1867.17751241381,108297.169652011
SRB,6659999.42,3073979.95,12961297.03,393668.002,16.9178073558541,7.80855933015354,32.9244362359936
SSD,5789138.59,1295713.07,14249512.14,640.28,9041.57335853065,2023.66631786094,22255.1261010808
SUR,319219.83,14045.65,909780.01,390.863,816.705162678484,35.9349695417576,2327.61865410643
SVK,2747029.04,999667.05,5500858.56,103829.244,26.457180406707,9.62799122374424,52.9798575823204
SVN,1157716.34,504154.34,2303673.69,216747.851,5.34130481413631,2.32599464158009,10.6283576947667
SWE,2749377.86,959525.64,6080085.26,107736.909,25.5193682974514,8.90619239874424,56.4345619011587
SWZ,171877.41,15223.19,468805.49,686.132,250.50195880676,22.1869698541971,683.258454641381
SYR,5739558.84,84929.35,27433751.12,1469.567,3905.61222455322,57.7920911397712,18667.914508151
TCD,12210690.22,1013550.2,34125423.83,217.136,56235.21765161,4667.81279935156,157161.520107214
TGO,4803379.25,531367.94,13937710.6,1971.143,2436.84971105597,269.57351140937,7070.87745536473
THA,15469277.83,3383783.38,37267894.61,187829.724,82.3579862684566,18.0151645220966,198.413189437471
TLS,404000.6,84327.61,1209881.74,382.58,1055.98985833028,220.418239322495,3162.42809347065
TTO,259919.54,2244.76,771463.11,18329.978,14.1800246568763,0.122463867659852,42.087508779334
TUN,4899252.72,594307.91,22494301.31,98590.5920000002,49.6929029496039,6.02803876053406,228.158700071503
TUR,43834855.8,13519902.74,131597414.2,1820026.566,24.0847340466788,7.4284095587207,72.305216120675
TWN,10320510.4,4940874.19,24437508.3,4589775.143,2.24858736614584,1.07649591451892,5.32433671337263
UGA,10834271.27,76020.74,67827148.3,2161.999,5011.2286222149,35.1622456809647,31372.4235302607
UKR,26768493.85,1539447.16,84837410.25,354924.003,75.420353720061,4.33739940659917,239.029790977535
URY,1411990.33,241143.15,3846020.08,37833.856,37.3208147221367,6.3737397002304,101.65551404541
USA,166368554.9,109630580.5,248149725,11265917.861,14.7674212569869,9.73117164998298,22.0265874526777
UZB,6475024.01,506.82,25966516.06,5386.143,1202.16340524193,0.0940970189614349,4820.9852690506
VEN,12051069.35,3242662.71,27370874.45,21338.296,564.762497905175,151.964463797859,1282.71134911616
VNM,12228930.31,733521.63,70403662.3,205103.308,59.6232719464476,3.57635202061197,343.259516321404
YEM,10991796.45,12529.94,79646027.7,121,90841.2929752066,103.553223140496,658231.633884297
ZAF,11421695.45,23734.83,58528637.3,47432.002,240.801462480964,0.50039696827471,1233.94828031927
ZMB,3271448.32,150211.31,15781162.22,8359.432,391.348158583024,17.9690809136314,1887.82709399395
ZWE,2200352.96,14564.07,9115989.56,2486.576,884.89270386266,5.85707816692512,3666.081213685
