ISO_A3,ihme.mean,ihme.lower,ihme.upper,confirmed.7mavg,under.mean,under.lower,under.upper
ETH,86463034.27,51240036.87,132978409.15,130801.426,661.025165505459,391.739130351683,1016.64342061531
FIN,875657.02,489091.84,1215486.61,155751.86,5.62212881438463,3.14019903197304,7.80399418665048
FJI,476816.23,185415.55,747545.33,49492.435,9.63412347765876,3.74634123376633,15.104234212764
FRA,11782116.59,7501163.99,15670320.02,3650527.71,3.22751052066387,2.05481634051204,4.29261774320294
GAB,1341165.68,615187.18,2064526.04,14830.996,90.4299131359755,41.4798291362226,139.203465498878
GBR,18376827.4,14143829.37,22798419.78,7712424.569,2.38275619237372,1.83390180914715,2.95606389093749
GEO,2469052.74,1350805.74,3364351.11,564748.431,4.37195148223439,2.3918716119461,5.957256231846
GHA,18948591,10548091.3,30109952.42,43938.1390000001,431.256112144394,240.06686537179,685.280558195693
GIN,6641639.74,2838301.75,11738255.45,7672.569,865.63441006526,369.928475064871,1529.89897516725
GMB,963886.24,234834.68,2062125.66,4057.716,237.544037088845,57.8736116573954,508.198617153098
GNB,960116.35,87735.09,3085635.77,2623.577,365.956993067099,33.4410196460786,1176.11786122534
GNQ,896527.29,153254.63,2288194.13,4931.854,181.783015068978,31.0744458372044,463.962260439989
GRC,2088336.96,1337602.99,2991047.68,700609.853,2.98074163681509,1.90919808545713,4.26920584572481
GTM,5453468.27,2712572.8,8531900.31,335374.859,16.2608142013412,8.08818170833729,25.4398923504281
GUY,339134.13,91226.6099999999,585999.96,19410.569,17.4716222898978,4.69984213239704,30.1897363235462
HKG,14627.28,1727.03,21597.98,730.047,20.0360798688304,2.36564221207676,29.584369225543
HND,2650955.69,1569128.56,4612008.48,119349.573,22.2116897728658,13.1473328354514,38.6428569794716
HRV,1719368.42,1419940.07,2027464.86,341329.422,5.03726988996571,4.16002834352791,5.93990652232728
HTI,4328477.48,951329.79,8752247.01,7885.429,548.920988319088,120.64401188572,1109.92655060365
HUN,2608875.39,1809603.43,3536057.99,438573.149,5.9485524728282,4.12611541341761,8.06264131322823
IDN,59176844.02,37228185.31,79330417.9899999,2146874.005,27.5641904844807,17.3406474824777,36.9515946465615
IND,234236011.3,119010043.2,419565634.7,4541379.139,51.5781669247677,26.2057052620816,92.3872730855912
IRL,1302386.13,908785.33,1695919.57,475275.905,2.74027384156998,1.91212161281351,3.56828434212334
IRN,18198384.5,13304809.85,22377924.45,3018121.999,6.02970473229038,4.40830750195264,7.41451951160838
IRQ,14498257.94,4295749,29463191.05,765662.291,18.9355778786812,5.61050093558807,38.480660986346
ISL,35495.08,26336.98,53196.51,18113.001,1.95964655442795,1.45403735140301,2.93692414636316
ISR,1223277.65,890250.81,1613501.57,532902.546,2.29549972913809,1.67056963169397,3.02776104582544
ITA,8059012.1,4457590.76,11296091.69,1551542.85,5.19419241305518,2.87300525409273,7.28055412069348
JAM,733293.33,297514.41,1249963.27,43050.999,17.0331315656577,6.91074346497743,29.0344776900531
JOR,3264454.77,2171412.06,4545360.31,307348.992,10.6213290265159,7.06497212133365,14.7889221318806
JPN,2480336.38,1472926.25,3672027.34,935983.292,2.6499793331781,1.57366724661576,3.92317616284971
KAZ,4921276.94,2453525.55,8148167.76,670391.527,7.34089967100673,3.65983973720479,12.1543418015186
KEN,39843946.05,27092111.46,56047150.58,104452.856,381.453869006703,259.371667731134,536.578440516744
KGZ,1734151.57,432308.71,4530764.25,63443.574,27.3337622814251,6.81406614955204,71.4140765461921
KHM,2104711.31,1233062.63,3308295.56,72745.426,28.9325587288471,16.9503802204691,45.4777123719091
KOR,1037050.54,872368.93,1245321.8,465417.286,2.22821663740268,1.87438016644702,2.67571024424735
KWT,339645.54,170947.04,556027.45,64290.7100000001,5.28296452162373,2.65896954629992,8.64864379317011
LBN,1029665.02,736222.57,1427170.34,173302.71,5.94142480518625,4.24818844436997,8.23512996421117
LBR,1818847.64,506528.93,7439517.94,2714.075,670.1537872019,186.630409992355,2741.08782550224
LBY,1811597.04,497255.73,3436760.78,194256.001,9.3258227837193,2.55979597767999,17.6919156283877
LKA,2802041.93,1873849.29,4191110.95,331514.286,8.45225092350923,5.65239378552754,12.6423238062205
LSO,1452394.3,606312.49,2610908.96,16891.864,85.9818845332877,35.8937586757743,154.566065651488
LTU,769791.67,460141.36,1128068.29,235832.288,3.26414875812085,1.95113809013293,4.78334964040208
LUX,79841.37,51517.25,108261.76,30126.278,2.65022350255149,1.71004363698695,3.5935989171978
LVA,463229.93,304112.36,700784.24,136174.575,3.40173582329888,2.23325360112194,5.14621940255734
MAR,14333010.03,6058000.91,25717484.46,428757.998,33.4291374081843,14.129184617566,59.981352137949
MDA,839438.05,408785.3,1466982.58,118575.857,7.07933361173177,3.44745811113978,12.3716801810676
MDG,11092190.13,6770491.53,15763474.51,7690.276,1442.36567452196,880.396429204882,2049.79307764767
MDV,46492.35,17526.73,88253.67,21932.429,2.11979940753484,0.799123982117986,4.02388946522977
MEX,48599367.66,36150137.58,62547383.27,1451510.859,33.4819180708589,24.9051788733466,43.0912265534763
MKD,835199.8,431577.37,1369258.42,68171.435,12.2514628010984,6.33076551784483,20.0855155828831
MLI,13972610.27,9793124.92,18909447.6,5963.578,2342.99111540086,1642.15592048934,3170.82254981825
MLT,84297.08,54059.6,119195.93,18054.859,4.66894147442525,2.99418566492267,6.60187542865885
MMR,14720734.7,9814540.67,21357882.2,376503.15,39.0985698260426,26.0676190092965,56.7269681541841
MNE,319131.81,191541.96,442299,65550.288,4.8685035525702,2.92206130352929,6.74747607516233
MNG,1387419.62,813103.45,2467094.78,582098.433,2.38347939342417,1.39684871819608,4.23827765226092
MOZ,17735482.1,5475359.35,30164760.5,102505.289,173.02016581798,53.4153837661977,294.275161743117
MRT,2338230.34,584958.67,4288853.49,20184.437,115.8432281267,28.9806780342697,212.483186427246
MWI,18014112.2,9006479.87,26754301.35,36909.563,488.060836699692,244.014806406676,724.860962184787
MYS,7989361.38,5499152.12,10844360.91,2013500.004,3.96789737478441,2.73114085377474,5.3858261179323
NAM,1588393.47,637106.94,3110265.64,61803.5739999999,25.7006733947134,10.3085776236824,50.32501259555
NER,9359962.98,3245123.08,18205465.62,1830.143,5114.33422415626,1773.15274270918,9947.56454550273
NGA,154449365.89,76974043.28,241923153.66,71710.145,2153.80077519018,1073.40521037853,3373.6252194163
NLD,2942344.9,2348391.67,3807308.61,1422052.855,2.06908265726874,1.65140955326868,2.67733270012668
NOR,428513.36,317287.75,555927.42,252173.86,1.69927747467561,1.25821030776148,2.20454023267915
NPL,6125346.76,1487703.01,9763434.09,193818.135,31.6035790974874,7.67576785319909,50.3742030641251
NZL,16924.7,14318.19,20148.63,11259.856,1.50310092775609,1.27161395314469,1.78942164091619
OMN,407790.17,233492.93,735631.47,43683.2730000001,9.33515604474049,5.34513359381289,16.8401179554471
OWID_WRL,1717406078.91,1237664853.21,2198811345.97,102144433.57,16.8135063153789,12.1168115574484,21.5264921358945
PAK,40189493.1,22685548.92,65918135.2,338916.427,118.582310853879,66.9355248454806,194.496725294463
PAN,566014.85,249231.74,836579.42,89461.713,6.32689483600655,2.78590395424241,9.3512564419597
PER,4759425.31,2845777.45,7293801.76,240313.706,19.8050514438823,11.841927359732,30.3511684015226
PHL,38698255.08,19491449.54,59343090.16,1443377.541,26.8109028862879,13.5040548895447,41.1140456840461
PNG,2574402.41,854839.03,4040475.2,19040.711,135.205161719014,44.8953313770688,212.201907796405
POL,11227013.55,8056909.98,15136289.52,1191240.431,9.42464112016024,6.76346249701795,12.7063262177004
PRT,1841130.57,1231005.62,2987185.17,443243.996,4.1537631341091,2.77726406022204,6.73936973079721
PRY,979383.09,298519.34,2085640.47,47232.144,20.7355204963806,6.32025808525652,44.1572262737004
PSE,1416459.37,775980.91,2132571.72,155290.571,9.12134819827535,4.99696089081932,13.7327830419273
QAT,507717.62,24538.8,1540143.98,27246.574,18.6341820443187,0.900619652217559,56.5261518750945
ROU,6447954.47,4109926.48,9768805.81,724336.428,8.90187794061905,5.6740574146576,13.4865587762487
RUS,53600662.85,39936291.28,69604243.38,4868947.146,11.0086762584874,8.20224374643479,14.2955430184084
RWA,9335601.43,4205152.2,14982336.23,71089.434,131.321926546778,59.152984675613,210.753348099522
SAU,4232823.57,1585475.78,6907055.77,70743.713,59.8332118926243,22.4115431996056,97.6349060163127
SDN,16006843.5,4332685.63,31678740.54,9754.639,1640.94678439663,444.166681104242,3247.55642315415
SEN,9799448.99,4119374.62,17065087.42,31736.283,308.777464267003,129.800160277119,537.715378325811
SGP,273351.33,215804.89,383587.8,215887.575,1.26617444287843,0.999616999727752,1.77679424116928
SLE,2924762.39,435272.36,6359083.12,1482.581,1972.75048715719,293.590947138807,4289.19777064457
SLV,1260851.3,560051.68,1891851.14,43610.416,28.9117008193639,12.8421540395304,43.3807175790298
SMR,15150.19,4095.84,32682.49,2649.003,5.71920454601222,1.54618171440349,12.3376568467457
SOM,8221976.54,1512055.7,19542753.36,8625.425,953.225671778492,175.302167719272,2265.71483260245
SRB,3750972.77,2531844.93,5250103.27,577506.574,6.49511700623516,4.38409715834681,9.09098442574612
SSD,5873651.77,1709990.46,12216889.37,4145.569,1416.85056261276,412.486310081921,2946.97528131844
SUR,196806.32,94934.05,308268.72,30688.85,6.41295845233693,3.09343784468952,10.0449746406268
SVK,1275010.6,866564.74,1793458.13,583667.145,2.18448239021574,1.48468994258705,3.07274127962094
SVN,437660.53,338053.4,586182.77,201813.137,2.16864242093417,1.67508124111861,2.90458182610778
SWE,985414.18,523486.65,1363742.42,203359.575,4.84567387594117,2.57419228969179,6.70606446733575
SWZ,1030495.57,480970.58,1676594.74,46061.566,22.3721349378352,10.4419068166289,36.398995639879
SYR,6274714.7,1610988.7,11910307.24,24762.717,253.393628009398,65.0570250429304,480.977400016323
TCD,2737465.3,522617.27,6383894.67,752.005,3640.22220596937,694.965153157226,8489.1651917208
TGO,5175610.9,2847293,8413607.5,15058.286,343.705179991933,189.084800222283,558.736067305402
THA,11855508.91,7440286.96,15515167.2,1969723.85,6.01886853834866,3.77732490775293,7.87682354559498
TLS,328528.28,107027.19,502292.48,10803.572,30.4092276147185,9.90664846774752,46.4931857722612
TTO,385923.33,182663,675260.06,58353.42,6.61355118517475,3.1302878220334,11.5719020410458
TUN,3620871.04,2053229.7,6001563.17,317237.861,11.4137418169012,6.47220887673303,18.9181806707491
TUR,19170071.99,8898356.81,31608662.98,3964816.287,4.83504672154813,2.24433016964147,7.97228943082174
TWN,15802.79,10523.09,23260.98,2341.285,6.74962253634222,4.49457883170994,9.93513391150587
UGA,25130479.85,12874006.04,36844749.24,58484.427,429.695239212996,220.127078273333,629.99248056239
UKR,17547873.83,6332304.33,27866947.68,1533897.001,11.4400600682835,4.1282461116175,18.1674178004342
URY,376639.39,199094.88,782734.16,43709.29,8.61691850862826,4.55497858693198,17.9077299127943
USA,100950974.61,74350625.63,125804554.2,19620945.577,5.14506164923756,3.78934977105054,6.41174777771517
UZB,8214751.7,5001279.16,11420756.36,89301.2910000001,91.9891706828739,56.0045560819496,127.890159617065
VEN,2581771.56,787778.8,3650720.69,174727.997,14.775946638935,4.50860087407744,20.8937362797103
VNM,26742226.37,9455046.62,45724024.91,1666701.565,16.044999855748,5.67290918695453,27.4338405088136
YEM,7424994.77,79531.38,18826731.38,3210.432,2312.7712314106,24.7727969320017,5864.2361464127
ZAF,29330518.1,22587365.85,37981916.93,1485221.674,19.7482427124882,15.2080771816154,25.5732309828923
ZMB,12433156.92,3391847.36,26811759.01,92795.142,133.984998050868,36.5519927756563,288.934942413257
ZWE,11663604.94,4675185.63,19086208.39,160852.001,72.5114071785778,29.0651381452196,118.656953418938
