iso_a3_target daily_seeds
ARE 8137.74601
AFG 389.79881
ATG 6.26707
ALB 29.66815
ARM 94.42399
AGO 27.66306
ARG 2.79216
AUT 140.46528
AUS 344.86914
ABW 11.20097
AZE 69.42087
BIH 66.06607
BRB 15.01711
BGD 821.49824
BEL 100.08139
BFA 4.16549
BGR 32.1241
BHR 627.07401
BDI 5.27723
BEN 4.35106
BLM 0.88272
BMU 6.42557
BRN 4.8237
BOL 1.02803
BES 2.41773
BRA 100.74667
BHS 9.47702
BTN 181.61573
BWA 2.39036
BLR 26.24431
BLZ 0.88365
CAN 212.16691
COD 10.14589
CAF 1.50425
COG 4.57504
CHE 230.61584
CIV 14.56331
COK 0.67723
CHL 4.14365
CMR 7.30516
CHN 211.35645
COL 15.98485
CRI 11.03961
CUB 2.469
CPV 1.42932
CUW 6.20773
CYP 89.11079
CZE 49.78918
DEU 862.48916
DJI 20.88839
DNK 98.14788
DOM 63.34539
DZA 17.53239
ECU 5.04965
EST 6.19395
EGY 919.54265
ERI 12.66158
ESP 512.09494
ETH 250.15404
FIN 46.86213
FRO 1.07306
FRA 668.07733
GAB 2.30281
GBR 1117.59369
GRD 1.54178
GEO 126.25595
GUF 1.02379
GHA 60.28765
GIB 8.92646
GRL 0.35836
GMB 1.82673
GIN 15.32304
GLP 4.27096
GRC 346.8275
GTM 4.71592
GUM 6.49952
GNB 0.58372
GUY 2.61987
HKG 269.07136
HND 3.58533
HRV 69.27488
HTI 2.31207
HUN 50.55749
IDN 158.67173
IRL 106.3992
ISR 115.4133
IND 0.0
IRQ 382.54018
IRN 264.98044
ISL 31.28105
ITA 422.50615
JAM 14.86834
JOR 565.43757
JPN 436.50928
KEN 177.54748
KGZ 50.87927
KHM 11.84803
COM 5.24444
KOR 130.5015
KWT 827.55592
CYM 0.50839
KAZ 94.10506
LAO 1.15109
LBN 424.44653
LCA 2.57191
LKA 629.98121
LBR 2.09302
LTU 8.0523
LUX 5.03812
LVA 11.14974
LBY 15.86883
MAR 127.18637
MDA 6.46424
MNE 17.97764
MAF 0.25604
MDG 1.15772
MKD 2.36185
MLI 7.27006
MMR 42.64492
MAC 4.83764
MNP 2.88923
MTQ 4.69817
MRT 3.23781
MLT 22.02829
MUS 36.09417
MDV 1354.82932
MWI 4.71014
MEX 77.62508
MYS 232.57514
MOZ 11.89324
NAM 5.22331
NCL 2.61193
NER 3.60385
NGA 117.32264
NIC 0.86577
NLD 361.14872
NOR 68.58532
NPL 346.96397
NZL 24.67321
OMN 886.16689
PAN 12.24416
PER 5.56658
PYF 1.87012
PNG 4.14136
PHL 373.99859
PAK 1049.02691
POL 110.4901
PRI 37.40461
PRT 136.20466
PRY 0.54118
QAT 2821.49497
REU 15.56073
ROU 74.47464
SRB 67.68492
RUS 588.63445
RWA 21.79626
SAU 1902.22153
SYC 91.72619
SDN 242.12824
SWE 106.99189
SGP 290.82501
SVN 4.89466
SVK 2.46893
SLE 2.42939
SEN 20.27953
SOM 16.80357
SUR 1.11455
SSD 14.40088
SLV 11.48993
SXM 6.56087
SYR 101.43681
TCA 6.41665
TCD 3.52068
TGO 10.16448
THA 461.02713
TJK 12.31007
TKM 0.12665
TUN 84.56315
TUR 1065.34836
TTO 1.26755
TWN 57.74495
TZA 147.83743
UKR 206.43454
UGA 68.06956
USA 3058.91118
URY 0.86278
UZB 105.17586
VEN 1.71583
VGB 0.41555
VIR 6.63757
VNM 135.58349
WSM 1.34164
YEM 7.72598
MYT 5.20992
ZAF 202.97597
ZMB 34.6139
ZWE 21.97882
