iso_a3_target daily_seeds
ARE 445.73818
AFG 3.99661
ATG 0.6632
ALB 3.62002
ARM 7.265
AGO 59.98395
ARG 0.97909
AUT 27.83927
AUS 54.05774
ABW 3.99575
AZE 7.16473
BIH 3.52197
BRB 1.10465
BGD 36.72008
BEL 26.26684
BFA 3.05238
BGR 7.35773
BHR 20.00418
BDI 13.39521
BEN 6.70211
BLM 0.30864
BMU 0.81719
BRN 1.26189
BOL 0.26113
BES 2.56334
BRA 40.37006
BHS 2.04021
BTN 0.27414
BWA 255.53483
BLR 3.05924
BLZ 0.25917
CAN 35.11031
COD 69.96606
CAF 1.58504
COG 8.27334
CHE 90.07817
CIV 11.0053
COK 0.10473
CHL 1.45763
CMR 13.35913
CHN 24.64226
COL 4.22115
CRI 3.48019
CUB 0.46725
CPV 1.16689
CUW 6.47999
CYP 13.22061
CZE 10.8726
DEU 246.91188
DJI 8.60984
DNK 23.15557
DOM 14.48092
DZA 4.26824
ECU 1.75283
EST 2.66889
EGY 108.48815
ERI 4.30812
ESP 131.83367
ETH 327.75407
FIN 10.17283
FRO 0.23872
FRA 193.97429
GAB 4.01965
GBR 187.48916
GRD 0.13187
GEO 9.5289
GUF 0.3014
GHA 23.76769
GIB 0.80529
GRL 0.0801
GMB 0.62595
GIN 1.70434
GLP 1.28046
GRC 85.97294
GTM 0.99025
GUM 0.59024
GNB 0.24054
GUY 0.32816
HKG 17.97454
HND 0.85838
HRV 20.68863
HTI 0.2348
HUN 11.60449
IDN 26.62412
IRL 24.37507
ISR 20.01832
IND 227.02189
IRQ 42.8541
IRN 44.67925
ISL 7.89164
ITA 106.51646
JAM 2.41471
JOR 50.23312
JPN 30.61333
KEN 227.44232
KGZ 2.70078
KHM 2.56064
COM 12.0156
KOR 21.11992
KWT 30.04929
CYM 0.0492
KAZ 6.92723
LAO 0.05413
LBN 56.34926
LCA 0.4539
LKA 26.85706
LBR 1.33358
LTU 2.89345
LUX 3.09107
LVA 3.96564
LBY 2.19121
MAR 27.60503
MDA 1.86425
MNE 2.43155
MAF 0.07634
MDG 0.63373
MKD 1.15692
MLI 8.61018
MMR 1.29613
MAC 0.82565
MNP 0.21292
MTQ 1.40145
MRT 0.81401
MLT 4.9801
MUS 9.56668
MDV 37.2346
MWI 70.55947
MEX 15.57634
MYS 18.94479
MOZ 160.36618
NAM 250.52124
NCL 0.21141
NER 5.00637
NGA 120.75204
NIC 0.16917
NLD 226.26322
NOR 20.27839
NPL 17.29331
NZL 4.54357
OMN 15.13264
PAN 4.05679
PER 2.71501
PYF 0.14385
PNG 0.92859
PHL 50.84358
PAK 61.50765
POL 22.8123
PRI 7.84988
PRT 67.79225
PRY 0.1465
QAT 451.38052
REU 6.9018
ROU 18.11045
SRB 13.91577
RUS 44.4365
RWA 36.19081
SAU 97.14308
SYC 30.30931
SDN 32.84314
SWE 29.97899
SGP 71.44621
SVN 1.96851
SVK 0.26333
SLE 0.81341
SEN 4.11568
SOM 27.92868
SUR 0.67481
SSD 11.51775
SLV 1.28753
SXM 2.22542
SYR 3.77295
TCA 1.37119
TCD 3.6397
TGO 12.55237
THA 32.76403
TJK 1.08086
TKM 0.05514
TUN 17.44616
TUR 267.84567
TTO 0.13245
TWN 4.66582
TZA 93.35594
UKR 24.46399
UGA 82.3777
USA 540.00268
URY 0.16568
UZB 5.8899
VEN 0.66051
VGB 0.08017
VIR 1.78668
VNM 11.87209
WSM 0.12484
YEM 2.49183
MYT 2.96717
ZAF 0.0
ZMB 299.33753
ZWE 704.01995
