iso_a3_target daily_seeds
ARE 4693.52845
AFG 25.08346
ATG 121.16129
ALB 593.85214
ARM 95.95386
AGO 90.65548
ARG 219.28664
AUT 4505.35364
AUS 811.95411
ABW 139.70039
AZE 146.14848
BIH 206.54764
BRB 146.36215
BGD 308.69021
BEL 5756.85927
BFA 34.1966
BGR 2695.76833
BHR 390.29756
BDI 13.58023
BEN 22.03923
BLM 5.9695
BMU 131.82149
BRN 16.53112
BOL 22.41811
BES 59.92903
BRA 1230.22292
BHS 160.4713
BWA 5.5944
BLR 33.94355
BLZ 6.99326
CAN 4505.87447
COD 59.73176
CAF 7.08815
COG 20.29343
CHE 11671.03182
CIV 122.51919
COK 0.58165
CHL 157.9142
CMR 50.46485
CHN 422.33837
COL 535.05819
CRI 162.6962
CUB 160.28038
CPV 382.53226
CUW 137.02844
CYP 3604.78227
CZE 3218.56546
DEU 33850.08128
DJI 19.10098
DNK 7201.2301
DMA 13.07122
DOM 744.62158
DZA 258.40669
ECU 118.24005
EST 501.49498
EGY 2102.50701
ERI 16.85608
ESP 61643.91395
ETH 558.28198
FIN 2244.9262
FJI 11.4922
FRO 112.09892
FRA 25036.26681
GAB 23.21429
GBR 0.0
GRD 41.45468
GEO 296.45027
GUF 28.0652
GHA 234.53223
GIB 712.63634
GRL 11.91617
GMB 41.21808
GIN 39.40897
GLP 64.44126
GNQ 8.25041
GRC 19543.28442
GTM 75.45238
GUM 23.04287
GNB 14.83944
GUY 58.99748
HKG 44.21622
HND 22.31403
HRV 3682.48124
HTI 13.47058
HUN 2983.93379
IDN 403.60179
IRL 18144.3761
ISR 1759.69564
IND 4119.778
IRQ 376.24562
IRN 288.8705
ISL 1521.97875
ITA 31032.25399
JAM 419.44005
JOR 818.24977
JPN 855.25655
KEN 295.41894
KGZ 57.6947
KHM 36.5981
COM 8.0028
KNA 19.60054
KOR 439.34882
KWT 738.91633
CYM 27.48802
KAZ 191.54768
LAO 10.02136
LBN 571.88309
LCA 57.2161
LKA 406.22488
LBR 11.98496
LTU 1456.39208
LUX 1104.77259
LVA 1565.33847
LBY 24.45582
MAR 3448.84414
MDA 194.37158
MNE 236.4864
MAF 7.02376
MDG 31.67018
MKD 266.3787
MLI 46.85586
MMR 10.08604
MNG 17.0261
MAC 6.62123
MNP 7.35681
MTQ 76.19455
MRT 29.68665
MLT 1762.11532
MUS 172.26969
MDV 264.46585
MWI 13.52736
MEX 2000.5002
MYS 453.3455
MOZ 27.69774
NAM 29.34109
NCL 1.4361
NER 20.31905
NGA 700.50394
NIC 8.31005
NLD 18311.70266
NOR 6699.89967
NPL 144.79408
NZL 33.41517
OMN 372.66619
PAN 327.39964
PER 210.49184
PYF 13.80714
PNG 3.87079
PHL 478.37199
PAK 906.48515
POL 10377.33945
PRI 286.14992
PRT 11732.97931
PRY 15.44334
QAT 2224.07798
REU 181.52522
ROU 4823.16886
SRB 1005.34232
RUS 2995.1456
RWA 66.09237
SAU 2351.3285
SYC 61.89975
SDN 91.03969
SWE 5218.3842
SGP 421.56988
SVN 249.95269
SVK 524.51616
SLE 24.51583
SEN 146.79337
SOM 31.87554
SUR 47.60691
SSD 18.65079
SLV 98.87893
SXM 62.67661
SYR 15.50467
TCA 56.65859
TCD 10.53711
TGO 49.081
THA 831.20692
TJK 34.68486
TUN 797.42041
TUR 13851.99454
TTO 123.3167
TWN 309.86095
TZA 154.8298
UKR 888.43773
UGA 111.35152
USA 29334.89307
URY 24.95286
UZB 150.08263
VCT 22.84805
VEN 33.22472
VGB 10.95736
VIR 39.74736
VNM 430.73717
YEM 7.48178
MYT 23.89987
ZAF 993.84965
ZMB 49.68515
ZWE 39.69013
