iso_a3_target daily_seeds
ARE 314.91538
AFG 1.25437
ATG 6.02768
ALB 8.33072
ARM 4.7073
AGO 88.7731
ARG 2914.07553
AUT 87.8685
AUS 36.01329
ABW 23.77374
AZE 8.50808
BIH 3.79935
BRB 10.94364
BGD 24.04161
BEL 111.69443
BFA 2.82199
BGR 19.57568
BHR 18.00207
BDI 1.1766
BEN 3.02244
BLM 0.67338
BMU 5.01121
BRN 0.81349
BOL 184.63746
BES 4.22712
BRA 0.0
BHS 27.77525
BWA 0.52535
BLR 1.67895
BLZ 4.2351
CAN 440.62704
COD 10.50922
CAF 0.62748
COG 3.80544
CHE 407.87273
CIV 9.39252
COK 0.07787
CHL 807.24333
CMR 6.37904
CHN 17.14527
COL 776.26956
CRI 80.32918
CUB 62.60015
CPV 28.25146
CUW 15.17615
CYP 17.47868
CZE 43.44412
DEU 817.35709
DJI 2.74411
DNK 78.89757
DMA 1.34741
DOM 255.32718
DZA 13.93388
ECU 105.76016
EST 6.1355
EGY 64.66503
ERI 1.94376
ESP 1364.18354
ETH 78.02268
FIN 45.58161
FJI 0.46448
FRO 0.61669
FRA 981.07668
GAB 5.73781
GBR 983.36085
GRD 4.01746
GEO 8.06445
GUF 2.66463
GHA 18.03004
GIB 2.13081
GRL 0.12429
GMB 5.04761
GIN 8.10003
GLP 7.59839
GNQ 1.06322
GRC 114.14752
GTM 41.05068
GUM 0.8384
GNB 7.36939
GUY 16.71529
HKG 5.0012
HND 34.63097
HRV 31.62964
HTI 5.4558
HUN 38.8864
IDN 21.09344
IRL 120.03357
ISR 81.59324
IND 202.89051
IRQ 27.57154
IRN 22.65153
ISL 23.02145
ITA 538.56894
JAM 39.89888
JOR 32.83874
JPN 36.04069
KEN 23.2349
KGZ 1.93341
KHM 0.95729
COM 0.58158
KNA 2.8062
KOR 19.20175
KWT 39.83806
CYM 9.20438
KAZ 9.40965
LAO 0.25424
LBN 33.71629
LCA 6.61801
LKA 26.57084
LBR 0.53063
LTU 7.32491
LUX 41.09009
LVA 10.87716
LBY 1.30145
MAR 96.79032
MDA 4.946
MNE 4.38267
MAF 0.5932
MDG 2.83309
MKD 3.03265
MLI 6.58886
MMR 0.258
MNG 0.90903
MAC 0.21824
MNP 0.16014
MTQ 8.05251
MRT 2.17581
MLT 12.94478
MUS 12.46035
MDV 23.5765
MWI 2.23095
MEX 746.38817
MYS 15.67361
MOZ 12.7679
NAM 5.42079
NCL 0.08787
NER 3.00867
NGA 31.71122
NIC 16.07561
NLD 471.82268
NOR 59.67528
NPL 17.06449
NZL 3.41458
OMN 24.31612
PAN 747.00442
PER 429.6226
PYF 0.65838
PNG 0.11981
PHL 29.46665
PAK 53.03485
POL 79.56146
PRI 70.76933
PRT 1885.07307
PRY 248.2278
QAT 288.04209
REU 12.94689
ROU 63.56385
SRB 20.41836
RUS 40.96941
RWA 3.27103
SAU 85.22772
SYC 6.04732
SDN 8.26286
SWE 66.53868
SGP 36.15076
SVN 4.6801
SVK 1.08355
SLE 1.47555
SEN 25.37406
SOM 4.024
SUR 45.29911
SSD 1.71333
SLV 32.28536
SXM 9.23834
SYR 1.28396
TCA 7.92601
TCD 1.31525
TGO 4.7138
THA 33.52779
TJK 1.27594
TUN 28.76808
TUR 311.65775
TTO 20.81159
TWN 5.88334
TZA 14.03929
UKR 24.91985
UGA 9.14315
USA 4427.25163
URY 499.11975
UZB 6.7571
VCT 1.30131
VEN 51.37781
VGB 0.6731
VIR 17.85077
VNM 15.94451
YEM 0.48161
MYT 1.65552
ZAF 62.02046
ZMB 5.80882
ZWE 3.48667
