iso_a3_target daily_seeds
ARE 978.29439
AFG 1.84499
ATG 1.13149
ALB 6.3431
ARM 5.85861
AGO 138.04284
ARG 4.78725
AUT 58.73016
AUS 201.70954
ABW 3.49898
AZE 14.47375
BIH 4.6328
BRB 3.34419
BGD 51.21316
BEL 71.46921
BFA 5.3619
BGR 11.53127
BHR 35.95476
BDI 21.59474
BEN 8.17062
BLM 0.1088
BMU 1.89045
BRN 2.72127
BOL 0.43407
BES 2.44609
BRA 58.32156
BHS 2.83073
BWA 227.78017
BLR 2.78237
BLZ 0.33055
CAN 75.84449
COD 202.67548
CAF 4.56699
COG 20.79562
CHE 201.53305
CIV 32.17471
COK 0.07022
CHL 2.58604
CMR 39.93551
CHN 53.8652
COL 7.76681
CRI 3.24891
CUB 2.60532
CPV 1.61713
CUW 5.58351
CYP 21.02519
CZE 28.649
DEU 481.66035
DJI 8.781
DNK 51.8318
DMA 0.13101
DOM 10.94809
DZA 9.61809
ECU 2.31579
EST 3.68464
EGY 173.04759
ERI 10.80684
ESP 198.44409
ETH 535.44443
FIN 26.06671
FJI 2.1988
FRO 0.26434
FRA 351.93788
GAB 30.74439
GBR 747.04014
GRD 0.25328
GEO 11.30341
GUF 0.41296
GHA 90.22113
GIB 2.84667
GRL 0.08571
GMB 1.33605
GIN 3.28472
GLP 1.18705
GNQ 5.1755
GRC 80.34291
GTM 0.78358
GUM 0.63963
GNB 0.31746
GUY 0.5462
HKG 10.92401
HND 0.61321
HRV 20.43
HTI 0.11609
HUN 22.5961
IDN 64.6674
IRL 67.87489
ISR 63.93629
IND 443.30138
IRQ 51.21583
IRN 59.0489
ISL 11.74926
ITA 185.65382
JAM 3.26323
JOR 55.41753
JPN 39.0416
KEN 370.74623
KGZ 4.01681
KHM 3.54548
COM 9.22381
KNA 0.08517
KOR 28.10973
KWT 76.10649
CYM 0.29881
KAZ 14.03072
LAO 0.40432
LBN 56.16526
LCA 0.47932
LKA 51.32177
LBR 2.67688
LTU 3.7451
LUX 5.34962
LVA 5.1906
LBY 1.38312
MAR 36.0259
MDA 2.18074
MNE 3.39003
MAF 0.08738
MDG 74.42615
MKD 2.4757
MLI 11.11137
MMR 1.10466
MNG 0.72467
MAC 0.64307
MNP 0.15623
MTQ 1.34962
MRT 1.19633
MLT 7.63248
MUS 243.5449
MDV 50.14532
MWI 94.50707
MEX 20.42959
MYS 49.57678
MOZ 235.13307
NAM 486.71361
NCL 0.30362
NER 7.98911
NGA 227.40094
NIC 0.15495
NLD 318.77131
NOR 44.68068
NPL 33.52339
NZL 5.13644
OMN 40.80905
PAN 5.59818
PER 3.6932
PYF 0.35098
PNG 0.76308
PHL 68.82774
PAK 126.48146
POL 42.46918
PRI 4.84065
PRT 105.18626
PRY 0.32867
QAT 626.51903
REU 91.41031
ROU 30.65744
SRB 17.98683
RUS 66.27811
RWA 113.48325
SAU 218.36296
SYC 70.26305
SDN 29.50812
SWE 53.47771
SGP 109.97791
SVN 4.35933
SVK 0.51972
SLE 3.40861
SEN 6.5773
SOM 29.14064
SUR 2.15879
SSD 16.0119
SLV 0.91426
SXM 1.54807
SYR 2.84563
TCA 0.93755
TCD 4.93232
TGO 21.46864
THA 79.70606
TJK 2.45232
TUN 18.12653
TUR 350.25933
TTO 1.02798
TWN 10.9493
TZA 132.11691
UKR 17.23098
UGA 152.98251
USA 867.23705
URY 0.60794
UZB 8.09707
VCT 0.27711
VEN 0.86337
VGB 0.06657
VIR 0.94846
VNM 34.13187
YEM 3.61658
MYT 18.89105
ZAF 0.0
ZMB 676.09095
ZWE 1022.03433
